patterns\K,0,1,2,3,4,5
(61- 110),2.73935045121,2.60093383863,2.78226210183,2.91119900454,2.67853700858,3.13017389993
(61- 102),2.83110098671,2.83301909594,2.46382720758,3.03739070176,2.48412366767,3.12344910095
(61- 65),3.43429593206,2.72412687491,2.5993607332,2.59258210469,2.5602411455,3.08680193866
(109- 49),2.75359421385,3.03555179848,2.90211399479,2.57945795095,2.85790121221,2.79148248693
(109- 99),2.98762937397,3.06991020475,2.84860676333,2.77401054086,2.47811582508,2.61627826282
(109- 110),1.45696678672,3.96840491631,2.59585349192,3.60752791745,1.44475229138,3.67171422651
(109- 102),2.76044053722,3.03298762088,2.92537868789,2.22460429304,2.66871811921,3.13719441542
(109- 65),2.75159472119,2.63925501869,2.81986852563,2.85656445486,2.86123312547,2.90674138043
(49- 33),2.85825749499,2.23796852273,2.74427988248,2.79341348385,2.73766063607,3.48980848714
(49- 99),2.68650973927,2.85455571597,2.9612560679,3.04878252339,2.27524553133,2.82345248626
(49- 10),2.24613379959,2.97991418857,2.92612257116,3.14670537054,2.40450772959,2.69230180194
(49- 11),2.90797404873,3.13831096184,2.46554647283,2.65585833748,2.89081061246,2.9758412892
(49- 49),2.9448797338,2.9510063979,2.63478400028,3.10818366524,2.27557365514,2.88708258622
(49- 83),2.92152851561,2.9323859303,2.73318168194,2.72721897628,3.10469741303,2.52005377973
(49- 61),3.33410314405,2.58319067448,2.64092299868,2.68114529023,2.7726193363,3.05902391282
(99- 33),3.20429719165,3.06884337474,2.22385104753,2.93297777859,2.47909634205,2.8202256103
(99- 99),2.53284799544,2.88567703085,2.73130477842,3.13390192661,2.89958086787,2.48709715927
(99- 10),2.55996084391,2.97031034155,2.04888126327,3.27567533951,2.65214408217,2.8529875427
(99- 49),2.82807414097,2.64109498134,3.40347625809,2.65532059818,2.6073573381,2.37607703602
(99- 83),2.80683582261,2.97932979865,3.18254100379,2.63488415653,2.76831606266,2.35068127413
(110- 33),3.07414760471,2.50187473342,2.74254551634,2.72215836311,2.43483943386,3.32704250619
(110- 99),2.83566451288,3.33207748031,4.32403807759,1.60413846132,3.34448577876,1.70351473524
(110- 10),2.14748102453,3.73572555863,3.02622663848,2.54296337047,2.21857171054,3.23757883205
(110- 11),3.1942064535,2.40894816859,3.04642415057,2.24939296063,2.91931109506,3.02668041545
(110- 49),2.22527955429,1.7082694764,3.13107447177,1.74417858869,2.4158917613,3.6551528835
(110- 83),2.38928468697,2.6031430985,2.80682044702,2.6620273527,3.44793090051,2.47764993899
(110- 61),3.57673853822,2.78645780029,1.84362094041,2.63305504994,2.63344973451,3.16884749221
(102- 33),2.791666775,2.87299115668,2.52214091168,2.95495924673,2.77693918069,2.81434777564
(102- 99),2.27962407828,2.52772180415,2.40795454439,2.61686981842,3.570459989,2.93925130615
(102- 10),2.5482674084,3.01423812813,2.70319492577,2.63991747427,3.1304948981,2.79781686089
(102- 11),3.0504237259,3.01498198978,2.76197541599,2.84520551856,2.8430802585,2.65716369956
(102- 49),3.06440763165,2.99106966719,2.50590363653,2.33246894642,3.34046978609,2.7092209512
(102- 83),2.41136126533,2.94910029374,2.59471688456,2.73879847666,3.17897994203,2.93549394235
(102- 61),3.08030994715,2.89642444889,2.68425190901,2.97331141032,2.67296484053,2.58520756462
(65- 33),3.06256056885,2.96195794932,2.53732893564,2.63500675644,3.30112445312,2.47484687408
(65- 99),1.7727074442,2.37801242619,2.38842597258,3.46465320609,3.09936285306,2.78721184373
(65- 10),1.01630406612,1.94953989407,2.31782590903,2.75479388164,1.93079208239,2.15683542857
(65- 11),1.54419819362,2.30440942564,0.927328049659,2.4323182181,2.11684258301,1.16028137832
(65- 49),2.86267863906,2.67768415243,2.78956965598,2.90424870522,2.53438823221,3.07659368152
(65- 83),2.8622727566,3.13968530404,2.28761673414,2.91511363024,2.28503686861,3.32021472267
(65- 61),2.98441723328,2.12651130198,2.55858545381,3.06098981789,3.1152692269,2.89543656529
(33- 73),2.92289945542,2.96078851102,2.42391124876,2.90403790057,2.95970767479,2.75625510908
(33- 61),0.618973910792,0.690294863702,0.504769150253,0.295339521636,0.81387481602,1.23699867699
(99- 73),1.76204444766,3.61327609838,3.07353004318,2.45289752848,2.59893114093,2.87517492238
(10- 73),2.82026120563,2.81933878073,2.82127508635,2.69098744641,3.30777016116,2.35969937681
(10- 61),2.69150457967,2.79844738579,1.94373645137,2.97032552272,3.03142221426,3.17993829226
(11- 73),3.0997435271,3.01334604904,2.9306038511,2.12438820748,2.95294950204,2.89016950725
(11- 61),0.873092893844,1.28740906757,1.34952432273,1.28936350054,0.904724301281,1.00299061832
(49- 73),2.25109519087,3.39547513667,2.98882319193,2.43271345527,2.82223076764,2.77415735245
(83- 73),3.10150528733,2.65877437065,2.57354909603,2.34406854691,3.38057339074,2.8789304759
(83- 61),3.19028645343,3.02124198511,2.71728148413,2.6716672107,2.88766734948,2.47115867525
(61- 73),2.42550310341,2.67989238117,2.74054670835,2.83899997599,2.71022823444,3.24960275258
(61- 61),2.78419480629,3.49422880426,1.92681405715,2.56254666216,3.53689773137,2.68994690368
(73- 100),2.41663999503,3.725866675,2.19596050708,3.27155247715,2.44268208262,2.32704828208
(73- 34),2.96408161664,3.06784146864,2.70895173514,2.61723029602,2.77321519014,2.88729991377
(73- 28),0.94278263963,2.53987178186,2.38199871298,2.48803765752,1.32919813936,1.51754211477
(73- 77),2.78458662745,2.98129374859,2.56804972516,3.18671871459,2.6857656251,2.4474459175
(73- 108),1.4477844343,2.48175241022,3.71370296919,2.33834514014,2.56896051957,2.76330647045
(61- 100),2.51447163825,2.54817247075,2.59974444627,2.2013925572,2.15863336743,3.29413474477
(61- 34),1.77466698134,3.68610540479,2.13319466664,2.77457718327,2.68688151251,2.48628442662
(61- 28),2.16207249939,3.14181147985,2.19076047854,3.29924568133,2.06697837477,3.13463443895
(61- 77),2.20850997434,2.17515926554,3.11253468404,3.64710373363,2.08594416166,2.84849516512
(61- 108),2.88133497123,3.16016885613,2.79707714139,2.38249056808,3.01636710734,2.65185266523
(100- 34),2.62130685152,3.0543851976,2.75391576488,2.50232980094,3.17073567114,2.78125061009
(100- 84),0.257485810519,2.28618092895,1.27907087452,2.85366027147,2.04657704255,1.13357069031
(100- 61),1.05477157184,1.11029466613,1.0524241663,1.05423979818,0.918001318185,0.998904442748
(100- 109),2.10181633686,2.26929948706,2.66049598831,2.62522147091,2.72506595576,3.02611137342
(34- 34),3.01278392886,2.80462396856,1.75340870723,3.48796797499,2.43966814386,2.67668605755
(28- 34),3.21293313134,2.67375218805,3.20398991612,2.65120619322,2.93977479257,2.45783881693
(28- 84),1.10276836325,1.27942070274,1.5659175541,1.80066822845,1.5759265295,1.13703704319
(28- 61),1.67616249714,2.49035004035,2.1287489379,3.81367835516,1.76109901975,3.20005935024
(28- 109),2.8726567483,2.61243280553,2.76655141078,2.83643415467,2.82414007505,2.95105166252
(77- 34),2.17910442268,1.93937271075,2.84125151807,2.70405088543,2.518632857,3.58791055888
(77- 84),2.09698230422,2.99972597188,2.06623838859,3.2202869292,2.59786194122,3.05538608643
(77- 61),2.75705872703,3.43667066499,2.19742649767,3.17201121904,2.52139707692,2.434199581
(77- 109),1.79285616543,3.32873325571,2.91687968549,2.39645842691,2.32512581311,2.98016739277
(108- 34),2.88442611714,2.91719215098,2.60354723822,2.88142385242,2.85662949892,2.77529776781
(108- 84),2.12087256236,2.49059588951,2.53741328293,2.94858597087,3.18562864539,3.260256949
(108- 61),3.07571601838,2.82775940838,2.5820112104,2.62575110395,2.94307362918,2.89802013377
(108- 109),3.04051158963,2.63265330737,3.03002423724,2.48803407414,2.81802296741,3.02076006066
(34- 80),2.41737018867,2.90259942481,2.67389063489,3.09656875602,2.42626250507,3.03114847141
(34- 11),2.09735405532,2.22452652878,2.68505792873,3.51639538917,2.37951803294,3.16956522917
(34- 79),3.13505272208,2.89569514323,2.49993534862,2.65511358774,3.03035947365,3.03102988092
(84- 80),2.0173579331,2.98102929719,2.68622552202,3.23978833447,2.60303551345,2.98717816627
(84- 11),1.64424086363,3.80449531697,2.40105122222,1.99377052542,1.99592212757,2.49077393168
(84- 79),3.31615342506,3.14402151673,2.94632550318,2.62850801424,2.78151399081,2.2917012068
(61- 80),1.26498554523,3.1636509382,2.89553447545,2.78110719219,2.63454153311,1.90972254248
(61- 79),2.00152085874,3.45047572217,2.18143992108,2.87660773198,2.68932348459,3.23077893077
(109- 80),2.31593674238,2.51466394608,2.34708958206,3.63415076538,2.2178067459,3.12135884876
(109- 11),3.45565469489,2.97237951681,2.58597828905,2.61384701995,2.86412813995,2.25441845342
(64- 99),2.71992528561,3.18762593098,2.19664655919,2.36373035599,3.45688940894,2.58042318848
(64- 10),2.24920313833,2.85519827318,2.94199146919,2.75786888654,3.34348337203,2.36479732905
(64- 19),1.79963621482,2.40392442806,3.33100177697,1.94628382872,3.92565807474,2.74880281465
(64- 52),1.7421669153,2.45235469595,2.75443734493,3.40992850224,2.76767939371,1.996990337
(64- 58),2.76933043209,2.48160673905,2.80501765278,2.83552261561,3.42511149569,2.41230152726
(66- 99),2.6331196934,3.1144153393,2.24265380701,2.42332768905,2.7110747292,3.70420342
(66- 10),2.15202464359,2.12465928345,2.7604867245,3.57110561681,2.73568300528,2.93087177009
(66- 19),1.8664487456,3.64814133123,2.56265461067,2.48552560997,2.61572731511,2.67581181626
(66- 52),2.72251340171,3.66554256145,2.35537224432,2.54514079857,3.04875903027,2.25217176978
(66- 58),2.15301593791,2.43587181876,2.46377768255,3.36487567605,3.15756709961,2.95427585619
(5- 99),2.66575726837,2.85657992873,3.17606718418,2.86132743732,2.75487253123,2.69392699354
(5- 10),1.06079460492,1.27501120701,0.438994463413,0.989934738023,0.545624106547,1.31969030116
(5- 19),1.46253281882,2.70983337967,2.34597806445,2.63158115263,2.50333453482,2.71479622196
(5- 52),2.57618004532,1.73375774469,2.53697137001,3.1027186734,3.14653425573,2.69055143784
(5- 58),1.98109424235,2.58971968875,3.0455372531,2.9475573002,2.44231426956,3.34490185554
(41- 99),2.79082030011,2.80282335556,2.38467880133,2.65248869337,2.96623043986,3.19484613356
(41- 10),1.88586271254,2.72679080774,2.54524725676,3.20841284947,2.44143124373,3.21450334893
(41- 19),2.09873390889,2.1512230431,1.92944552864,3.38870237289,2.55781692595,3.36353289502
(41- 52),2.35341946317,2.61097348524,2.8388957031,2.96337014961,3.16053608783,2.94383274188
(41- 58),3.27986434579,2.18017122878,5.07148900097,2.64666671097,4.57225966994,1.99586075145
(48- 99),1.20823902156,0.737850144764,1.2168125381,1.51223042946,2.33766739809,1.54072014507
(48- 10),2.88160848283,3.01012518441,2.63847116661,2.81495698593,2.44907030818,3.14000977322
(48- 19),1.7415057549,1.92585207219,2.56540605321,2.92831230632,3.31093783665,1.57424727501
(48- 52),3.18072578996,2.68653891369,2.55598088491,2.88067372741,2.87038679781,2.71442405251
(48- 58),2.35704242594,2.9252325052,2.22549784292,3.36861155636,2.61976721485,2.90952842115
(49- 19),2.79291273044,2.71442517969,2.90655190486,2.76884931257,2.21077385098,3.18983443314
(49- 52),2.56809815305,2.96192282833,2.4463217173,3.61059459891,2.35899885203,2.21452444663
(49- 58),1.35429443437,2.90825471185,2.38068937351,3.5452261145,2.20063374565,1.89500009499
(89- 99),2.32048497412,2.42015543522,2.10383509386,3.48224345222,2.83904018907,2.71196643897
(89- 10),1.81956102527,2.70435563295,1.69989308884,3.29843451386,2.60073439094,2.71590299524
(89- 19),2.00279235247,2.07073300086,2.5485181239,3.54749041215,2.65557304137,2.96812335024
(89- 52),0.982257950448,3.21546769843,1.88360190602,2.9248326798,1.75987987872,1.61091168902
(89- 58),2.40253473878,1.76419296746,2.64822088024,3.72387002556,2.92882065268,2.14188056806
(99- 65),3.26952882121,2.79913639311,2.375367252,2.95114331164,2.8795956945,2.72556999216
(99- 90),2.79432305004,3.24439924367,2.21510592888,2.71521035673,2.99563760466,2.90317836855
(99- 19),3.2170454256,2.76999749476,2.70129446505,2.46868569832,2.83074782969,3.03976978303
(93- 65),2.82992159427,2.1029144075,2.68356847843,3.00617254085,2.89570721899,2.85703547556
(93- 90),3.10960222323,3.04661487962,2.37213798389,2.50062942835,3.0954177763,2.83213035805
(93- 19),2.51165662274,2.36979966823,2.79548194974,3.01936969283,2.56157494917,3.13273810148
(93- 38),2.83831603509,3.15513698985,2.92477228838,2.37323984731,2.90461072606,2.69529776375
(65- 56),2.48683045749,2.52833904287,2.96449452227,2.62300824406,3.21447028209,2.8935213328
(65- 53),2.76318545928,2.33171783969,2.71131770024,2.99252634827,2.94047125483,2.95781455044
(65- 54),2.60615241287,2.98197863636,2.89936326315,2.47052397841,3.14539886539,2.74998572543
(65- 71),3.08205900909,2.48684063601,2.4420361356,3.14845871478,2.54547784104,2.95358716489
(90- 56),3.01769198665,2.8410270033,2.76849809339,2.57513676182,2.83141571126,2.92768382957
(90- 99),2.69702449016,2.90645767634,2.84837575675,2.42413432138,3.03955798807,2.83315030208
(90- 53),2.67188963465,2.93590442097,2.87009885078,3.04824149083,2.99001523775,2.31993749075
(90- 54),2.70452880421,2.85189336968,3.00896442268,2.76190869519,2.64523340172,2.77341117107
(90- 71),2.27567072382,3.19853399973,2.52493833437,2.81589056369,2.88670531876,2.77091195157
(19- 56),2.05992074838,2.73162403484,2.52608598927,3.54439614164,2.47911544331,2.82529154709
(19- 99),2.9382880051,2.83217022953,2.56355000515,2.71919101186,3.16031895033,2.70906898408
(19- 53),2.66354550486,3.13656852825,2.46307841648,2.78447307267,2.77726465939,2.957186765
(19- 54),0.695399165627,0.686508425361,1.32854487927,1.00163070668,0.807538586664,0.756167186612
(19- 71),2.70205756303,2.84802076086,2.99220464119,2.63140884379,3.01588878921,2.70547028025
(38- 56),2.6401939253,2.60187445631,3.14622140924,2.34925538734,2.83780897629,2.733441782
(38- 99),2.10249370086,3.62318242975,2.17451331026,2.86390804805,2.57676893149,1.30993061572
(38- 53),2.76654520742,2.83151427388,2.86136761137,3.16068357627,2.30787916065,2.7051047321
(38- 54),3.66279216805,2.54908124006,2.84158182259,1.96707221069,2.77304062759,3.56836861569
(38- 71),3.19969219469,2.90626581306,3.21493754472,3.05554643159,2.20743391515,2.07031361009
(56- 39),3.22199290716,2.03388695841,3.42601448117,2.87304827797,2.01254936461,2.94765217829
(56- 74),2.81505210119,2.77285252885,2.96844299859,2.63182205917,2.81107581869,2.89113366402
(56- 12),3.1282692831,2.77794174549,2.99129701717,2.73150690819,2.79399443263,2.49238863361
(56- 80),2.52724461131,2.86215440079,2.62869877008,2.95772405044,2.81678529959,2.94295315998
(56- 26),2.91066466949,3.32841811834,2.42179723547,2.20013765558,2.95421438149,3.07261493466
(56- 30),2.99939413806,2.7273196759,2.69192657831,2.6407952791,3.08296764155,2.74794492546
(99- 39),2.29186215131,3.11679741993,2.77207698497,2.82086542796,2.67522236247,2.94751178577
(99- 74),2.87801077131,2.80141025803,2.52914573955,2.61540057539,3.16046372879,2.90069968903
(99- 12),2.32322432256,2.6849259152,2.80035418991,3.00007669319,2.7618513996,2.78299092301
(99- 80),2.93297792012,3.26271890488,2.29983439574,2.97954083174,2.42188495251,3.02945778267
(99- 26),2.57933171379,3.15629502627,2.95563097707,2.65238523503,2.70342891033,2.62936451417
(99- 30),2.03264990674,2.75060033721,2.53452933801,3.29525230817,3.03396124621,2.63732641096
(53- 39),2.16862874284,2.69247058502,2.78963594224,2.23693071511,3.13605926619,3.46760716235
(53- 74),1.89707912823,2.60136191482,2.25470696027,3.15225658986,3.4040864313,2.94782860125
(53- 12),2.61170254406,2.70447120383,2.85043895373,2.51830904875,3.02575541572,3.086929293
(53- 80),2.85813393864,2.73589293626,2.5751744443,2.94888880158,2.77657732933,2.92517730481
(53- 26),2.8191649504,3.06554558829,2.96251406417,2.89447911742,2.85346823874,2.33655935004
(53- 30),3.36393418909,2.09357747953,2.71389981509,2.76389006555,2.61285948655,2.81290340165
(54- 39),2.27182098716,2.37853876673,2.95709466949,3.09456677701,2.7293207259,2.76033382852
(54- 74),1.78277280806,2.92516949048,2.38786039225,3.05820495464,3.02552337048,2.77337963007
(54- 12),2.16563978722,2.93567223217,3.40027861327,2.32600173268,3.68106569957,2.32029562994
(54- 80),2.69227854904,2.89101028622,3.04229585216,2.39279318353,2.81988098943,2.88534890998
(54- 26),2.30705358696,2.34293811182,2.32553958728,3.45112481949,2.49630945129,3.01145639148
(54- 30),3.23965985398,2.71096485292,2.48078749582,2.63263908363,3.00139184258,2.90149727736
(71- 39),2.47247983774,2.46502444066,2.76019927985,2.7407367906,2.5909708999,2.60149482234
(71- 74),2.77205891698,3.32432362619,2.31349040196,2.70984434668,2.72619819626,2.86216854738
(71- 12),2.78218314098,3.04019879412,2.98636602585,2.55573020036,2.71782339916,2.81606141323
(71- 80),2.88933704194,2.39101502116,3.16193051907,2.49872415058,3.15968693811,2.79375185771
(71- 26),2.54807237845,3.09332944654,2.68411825028,3.40710403299,2.33344187988,2.70740627569
(71- 30),2.93569565346,2.96612674059,3.244038578,2.81354035106,2.46780258909,2.55135734817
(61- 64),2.56416239727,2.70780015633,2.45050128743,3.09173149038,2.68837858359,3.10207331189
(102- 64),3.19265545176,3.07137856648,2.93636436937,2.48961871008,2.56847545887,2.73651933267
(102- 57),2.77488277525,2.77177688706,2.72569603566,2.49329911606,2.97241647959,3.10378356494
(64- 24),4.43848095172,2.48974420239,2.772860836,3.25457221376,3.27833178315,1.53216859608
(64- 18),2.54794872866,3.06539330076,2.84020740633,2.82663032238,2.85871207384,2.47256882825
(64- 85),2.39138923481,2.93549537686,2.57019396395,2.83584451135,3.00299866965,2.78165861265
(64- 22),2.88750785818,3.02062226527,2.69143624832,2.45747052934,2.73150063226,3.21320091142
(57- 24),1.6533150375,2.48669995066,2.06777038722,3.86860808767,3.37306450119,2.22603111617
(57- 18),2.65892536718,2.97596651665,2.73959504751,3.1480205215,2.97077237714,2.21874070315
(57- 85),2.73853210759,3.20292132639,2.72264574719,2.67360828697,1.92764178768,3.37518718746
(57- 22),1.77124682467,2.34945190666,2.82665935508,2.94219606421,3.10058981198,1.99072597044
(8- 99),2.10916303702,2.74441964656,2.78037184578,3.2156745478,2.75741658699,2.70020700069
(8- 100),1.92342085177,2.86284093765,2.6037066776,3.09977140648,2.36637870942,3.35313993968
(8- 101),3.11982280294,2.79424004005,2.81660310684,2.35576287469,3.05871278731,2.89795206623
(8- 38),2.90052848326,2.97202972051,2.72707325761,2.97894734993,2.8049502797,2.58927881691
(8- 41),2.44979486811,3.10245384504,2.55478650108,2.95974006962,2.45546016875,3.29280022741
(8- 11),1.57523667274,3.14738676489,1.95865998815,3.3211620115,2.81714662727,1.57390470678
(8- 110),3.1587579546,2.74011067646,2.40964929538,3.27064844116,2.58389368675,2.60594144581
(8- 61),2.69290021152,2.79719994341,2.66134109064,2.64090093471,2.83303675795,3.19440555607
(99- 36),3.27565072237,2.91886950236,2.40851021461,2.68905068806,3.01410390115,2.67782783566
(99- 53),2.42737034292,3.10562155488,2.52178132937,3.06605629748,2.13891322808,3.15750489914
(99- 52),2.60496532284,2.80353704617,2.55383910193,3.07507170481,2.78060053288,2.79795110927
(100- 36),2.60893301541,2.87531526051,2.6721625316,2.62987279417,2.73526287382,3.26634742479
(100- 12),2.78445843082,2.61714729996,3.2634459476,2.81954112067,3.05549731691,2.4563594113
(100- 53),2.65782641763,2.55081245715,3.00350025789,3.04920138742,3.06330222155,2.49438645063
(100- 52),2.49369470702,3.02912169628,2.58851276152,2.32192657551,2.89223408364,3.36750216108
(101- 36),1.29271826314,1.46373097751,2.71890489291,3.56148950361,3.44372756677,2.55657891258
(101- 61),2.57237647561,2.93815774452,2.77667839508,2.48343517075,3.17534381872,2.75590074998
(101- 12),3.04333205193,3.06002611275,2.30182335508,2.683797536,3.4401902852,2.34999565776
(101- 53),2.9748581962,2.32621995184,2.54326967985,2.63443368292,3.10392994872,3.23848278256
(101- 52),2.63286290279,3.34332292289,3.19506326452,2.54451345579,2.53884515065,2.35488418635
(38- 36),3.48149549187,2.4157909906,3.06236404791,2.45616967976,2.5118441127,2.29987587643
(38- 61),2.48374389106,2.59730009037,2.04110631268,3.09100266055,3.05684077308,3.30939788214
