patterns\K,0,1,2
(1- 1),10.248945953,-2.24981214393,6.57223883744
(1- 2),2.67431506162,4.61907296711,4.95507648637
(1- 3),4.04579133317,4.42792800058,3.6986154628
(1- 4),4.1895839048,4.09039029563,3.96964679874
(1- 5),4.10811906019,4.19300479626,3.95500167802
(1- 6),4.30609381572,4.07389836257,3.91278811195
(1- 8),2.41072269796,4.05294092656,5.93654540755
(1- 9),4.00031962499,4.07308915059,4.18659395368
(1- 10),4.15155678226,3.95037977714,4.2630874285
(1- 11),3.2431786007,4.69606026529,4.16327570399
(1- 12),4.22644171058,3.26662994345,4.83714172613
(1- 14),3.98924395131,4.20725998259,4.02490702795
(1- 15),4.25259626421,3.99967402997,4.05117073358
(1- 16),4.24462305613,3.9728779722,4.07962675691
(1- 17),4.31137326137,3.44720057598,4.46598501224
(1- 18),3.84108304947,3.89384727622,4.62774584996
(1- 19),4.16467225141,4.1289305491,4.00236005946
(1- 20),4.07949942861,3.7797082997,4.41451036526
(1- 22),7.90982116317,0.845195096598,4.48374514019
(1- 24),3.49705230691,4.50844767953,3.76363200645
(1- 25),4.18793401449,4.17124867067,3.85989252452
(1- 26),5.25721022306,3.1044538716,4.21064081308
(1- 27),3.04828901607,4.9444374007,4.24139678482
(1- 28),3.77290526812,4.09582666401,4.3034658483
(1- 29),3.67567416277,4.50879744271,3.89064705149
(1- 30),4.40747323103,3.94752477095,3.90108793809
(1- 31),5.4617939048,4.21049525037,2.86198662475
(1- 32),4.06545217529,4.02400793196,4.26812489439
(1- 33),4.19674149351,3.99124538667,4.1083038646
(1- 34),4.2789028916,4.03955555908,4.00976302713
(1- 35),4.37008796093,4.05136396821,3.90831620578
(1- 36),4.14670529966,3.9423487407,4.18099881729
(1- 37),3.45195158883,4.55876659335,3.9393522224
(1- 38),4.14566355169,4.30646255436,3.80226657752
(1- 39),4.03202686729,4.26483667294,3.97464349038
(1- 40),4.49827216308,3.74034449488,4.22788550121
(1- 41),3.20525504038,4.63415792279,3.96939690531
(1- 42),3.80651960045,4.23158465435,4.08416249429
(1- 43),4.14608877693,3.95406022745,4.20718767029
(1- 44),4.17798094613,3.95523046467,4.14163338461
(1- 45),4.15831962357,4.05221417347,4.10129512393
(1- 46),4.19282464233,4.10426888271,4.01644686396
(1- 47),4.20330406926,4.08908696753,3.99378197956
(1- 48),3.6247787185,3.98854394697,4.33990259443
(1- 49),4.02397678989,4.105666854,4.09344215351
(1- 50),3.51927700575,4.23106960579,4.10472135442
(1- 51),4.00113672878,4.25542641271,3.90643524474
(1- 52),4.78596786042,3.30617501257,4.39911512613
(1- 53),4.08198273495,4.06153438065,4.15997677589
(1- 54),3.18774966342,4.6927176954,4.23530736605
(1- 55),4.40612246135,4.17133649971,3.72928925266
(1- 56),3.46823649749,4.27641136435,4.47309615814
(1- 57),4.10431908198,4.21831188531,3.91496964201
(1- 58),4.04644640194,4.09528515125,4.14725697471
(1- 60),4.39774632091,4.11378307769,3.83415170225
(1- 61),4.558568017,4.43968195023,3.40669925847
(1- 62),4.22693360657,3.94972145078,4.14595246722
(1- 63),4.37952247296,4.16488107887,3.81911732923
(1- 64),3.77458963171,4.07685710522,4.48032676496
(1- 65),3.12409766722,4.26510953522,4.98148668714
(1- 66),4.42097259508,3.84462439794,4.05662614927
(1- 67),3.69708379902,3.77035794923,4.51265519381
(1- 70),4.65334818473,4.01346046789,3.71173909806
(1- 71),4.20246743943,4.29368087031,3.71128553869
(1- 72),3.7492242711,4.43632314611,3.81017994828
