patterns\K,0,1,2
(99- 38),-0.828797271668,6.3424409048,8.50175862274
(99- 72),4.68018573046,3.48110912675,4.14463944023
(99- 11),4.09863357398,4.22372053611,3.81963785864
(99- 76),4.24432751451,3.93376128124,3.90215495558
(99- 86),4.03769377293,4.12065629211,3.97622119364
(99- 57),4.04995410367,4.14281364844,3.96881028505
(72- 38),4.64267358828,5.21130132567,2.41793741646
(72- 72),4.22549489685,3.88665936798,4.03161666436
(72- 11),4.03469100106,3.34581851489,4.77408660375
(72- 76),4.08625248346,4.30990669101,3.77757249324
(72- 86),3.2544557825,4.87924498994,3.98980736155
(72- 57),4.06050231217,3.87906718349,4.18249337482
(105- 38),4.05754506515,4.05653604803,4.01492324214
(105- 72),4.27250044445,3.99665038284,3.89744528188
(105- 11),3.73491233957,4.24250897788,4.08182525287
(105- 76),4.09524320066,4.06001861482,4.08428704596
(105- 86),4.16733680726,4.16799358403,3.8324814661
(105- 57),3.96320597423,4.00227566175,4.18329661676
(11- 38),2.11893584201,8.02877520159,2.36251003836
(11- 72),3.78379607135,4.11104882599,4.00810138967
(11- 11),3.88768458388,4.10941700854,4.10870311225
(11- 76),3.31501342755,5.92054379575,3.01345649511
(11- 86),4.59584812613,1.71583803383,5.91574134577
(11- 57),3.96951513305,3.88601566675,4.27200910648
(79- 38),3.92364016638,4.33245654332,3.87228357445
(79- 72),3.99311172852,4.02603734047,4.06475086699
(79- 11),3.35327372194,3.07768542387,5.6479064865
(79- 76),4.22723895447,4.1957180456,3.86944046519
(79- 86),4.00198678488,4.01383364835,4.13568861263
(79- 57),3.98123822883,4.56441677143,3.66615116867
(61- 38),4.0156700048,4.12352007004,4.00406863696
(61- 72),4.01128395881,4.19186918556,3.93869352267
(61- 11),4.10149008275,3.9413729691,4.00699364524
(61- 76),4.03847442021,4.23087178101,3.91754160418
(61- 86),4.17010097887,4.20641505017,3.75723116175
(61- 57),4.65615940496,3.65836171529,4.00703267128
(16- 76),3.95952390911,3.78705788703,4.24500372411
(16- 58),3.58501501847,4.69389352773,3.77497419239
(16- 66),3.9507644128,4.13663496108,4.07271273164
(16- 37),3.88142418717,4.30718820229,3.93468930117
(90- 76),4.10026680639,4.11444870558,3.95971212906
(90- 58),4.17662723376,4.09930949671,3.90641221326
(90- 66),4.41346389595,3.80025361987,3.91680677047
(90- 37),3.98061003339,4.302506969,3.74234339849
(56- 79),4.15580043834,4.04608130744,3.90853480954
(11- 79),3.6712076113,3.86130758403,4.39592386345
(100- 79),3.47511327551,4.06818980621,4.34150751018
(109- 79),4.11853470893,4.3216015638,3.79249323276
(79- 18),4.06114698904,3.56244893124,4.59358480437
(79- 99),3.80465057119,4.51190518379,3.84137822544
(79- 34),4.23591096825,3.83560360462,4.0885522951
(18- 100),4.60023155439,4.72944097077,2.92824925686
(18- 84),3.67426726082,4.27336760088,4.15471377551
(18- 61),4.1424085629,4.31105484948,3.70532464196
(18- 109),4.19332187462,3.85312972023,4.14657053505
(99- 100),4.48867449946,3.67687551368,4.09786865704
(99- 84),3.95363293128,4.20107182186,4.00981415122
(99- 61),4.52955775597,4.31391042436,3.38706454882
(99- 109),4.24679008962,3.97912958051,3.97783930348
(76- 100),4.92574859103,3.4656662757,3.8552871292
(76- 84),3.59937812367,4.49558303275,4.0345151046
(76- 61),3.61726054686,4.62405246017,3.75866060278
(76- 109),4.30411059774,3.63988823285,4.25810032832
(34- 100),3.78282968374,4.45111552615,3.82716384855
(34- 84),4.16305492273,4.23173835507,3.64017200826
(34- 61),4.06740057962,3.99992435614,4.04261096904
(34- 109),4.17959893015,4.14931097108,3.89994473569
(100- 49),4.3836216487,3.44323660018,4.44045899144
(100- 99),4.09666279401,4.59345452044,3.46676241931
(100- 110),3.87131574992,4.0176703103,4.24564880453
(100- 102),4.2899930775,3.57158681288,4.32486973005
