patterns\K,0,1,2,3
(1- 70),3.53583516595,3.74434487971,3.48174737827,3.39795159173
(1- 71),3.78276100432,3.59340248547,3.32454545818,3.17138346167
(1- 72),4.03631546594,4.23594696815,2.72885479356,2.40594726612
(1- 73),3.63392189578,3.57619074463,3.18886090764,3.61818812702
(1- 74),3.5197327771,3.38961199656,3.34769783549,3.8861525888
(1- 75),3.74929694745,3.37768884432,3.00736901972,3.99397906588
(1- 76),3.67862561459,3.06888190526,3.71471054074,3.7028201227
(1- 77),3.9501221712,3.53380564516,3.36556956632,3.12193705553
(1- 78),4.11083984667,3.81684077714,2.8466683527,3.03112468783
(1- 79),4.6451474967,2.2522410057,3.1949772046,3.99533387179
(1- 80),3.44711086486,3.56542148799,3.60730806273,3.47597992023
(1- 81),4.52212949053,2.97226381527,3.2098894282,3.26762887727
(1- 82),3.30852128257,3.5389051725,3.70727662685,3.47152715654
(1- 83),3.61076830402,3.54897253993,3.53000673386,3.28927163057
(1- 84),3.26288771233,3.7389286632,3.83040719746,3.07248713444
(1- 85),4.07907125482,3.87562049122,2.70476180344,3.14758780245
(1- 86),3.31485737211,3.78592307587,3.54306955172,3.26395345781
(1- 87),3.46107269022,3.41290041585,3.46203594625,3.7402943623
(1- 88),3.41410289921,3.78691382397,3.25219630055,3.58403563987
(1- 89),3.95236068747,3.09033539058,3.63862101035,3.36196311143
(1- 90),3.51693743962,3.32072019014,3.35235033367,3.91423048517
(1- 91),3.26183354851,3.38869982192,3.44210284794,3.87861920193
(1- 93),3.57936935871,5.20046929601,2.93608561631,2.29322396609
(1- 94),3.21402870956,3.59165109815,3.82533778676,3.34233768758
(1- 95),3.44034683063,3.716140547,3.40425752285,3.5143359675
(1- 96),3.52104749476,3.42939978603,3.55950500805,3.56937204522
(1- 97),3.45927317388,3.34691637929,3.49341882613,3.76104057526
(1- 98),3.7732962433,3.35398618871,3.56529176283,3.23165188518
(1- 99),3.90170124279,2.99407457717,3.48932046943,3.73091698511
(1- 100),3.44501321801,3.46410625147,3.52400558286,3.60380651337
(1- 101),3.42707574157,3.32700702758,3.75866666408,3.56688728121
(1- 102),3.49876386456,3.70231981977,3.47029666223,3.35014872855
(1- 103),3.52773614638,3.02196076806,3.59212785094,3.97722999117
(1- 104),3.4101428775,4.1074703121,3.49568590805,2.79249505269
(1- 105),3.45710502002,3.72048622223,3.45161054227,3.25095030729
(1- 106),4.0231277938,3.37475125253,3.48108307855,2.59475294675
(1- 107),4.0051844773,3.41259076035,2.90249566349,3.53551237815
(1- 108),3.60834162333,3.27415173378,3.69815919821,3.42923116738
(1- 109),3.62726849619,3.11879888606,3.54510408671,3.95655995291
(1- 110),3.18917671892,2.4216525153,4.35235270504,4.25673365725
(2- 1),3.37725376936,3.51930516552,3.72006505407,3.41411904576
(2- 2),3.21946863126,2.41136348291,3.52065464508,4.15392735825
(2- 3),4.4152692823,3.26495308134,2.82001978917,3.05599327346
(2- 4),4.05579536729,3.32107103243,3.39440217721,3.18459714478
(2- 5),3.90610583003,3.08848266175,3.09961894271,3.93924410418
(2- 6),3.54331100313,3.8653466415,3.51444543155,3.08383056138
(2- 8),3.98194011292,2.93474457154,3.75228360566,3.28225647858
(2- 9),2.72431616331,4.01267665468,3.96512433938,3.44963104604
(2- 10),3.52558962439,3.3941467496,3.36346061711,3.82091230822
(2- 11),3.93069476386,3.15989131182,3.4707792519,3.39166575116
(2- 12),3.68289067858,3.22119101958,3.49219682277,3.65945175679
(2- 14),3.53860238218,3.4216661485,3.53172059,3.63655390493
(2- 15),3.94862660306,3.3933914915,2.98222002848,3.53003852867
(2- 16),3.16061778784,2.2064302011,2.94123501181,2.24144700564
(2- 17),2.40972730668,1.94521054782,3.09391804411,1.99255654977
(2- 18),3.67035165365,3.52589801159,3.281012677,3.49635559781
(2- 19),3.8188222633,3.68957601846,3.17812227481,3.31713840091
(2- 20),3.03909872771,3.19416392189,3.99829760768,3.76741431636
(2- 22),3.35773246761,3.98885035162,3.2594845307,3.37963450394
(2- 24),0.456192761276,0.60218928896,0.888020240207,0.265987261738
(2- 25),3.25885739741,4.06918054271,3.41999820997,3.12321890838
(2- 26),3.53282831493,3.51357562698,3.51231415893,3.44215965085
(2- 27),3.17925532455,3.79068450974,3.75466371572,3.33957162087
(2- 28),3.16427077267,3.6503267643,3.4422838864,3.86753817535
(2- 29),1.66690063082,1.33815874594,1.17326656825,0.621312090893
(2- 30),3.52193416681,3.12892129959,3.71297803583,3.64519455289
(2- 31),3.30385353609,3.71740653524,3.35171965424,3.75857007136
(2- 32),3.60901739641,3.47790938656,3.45801222952,3.52289995185
(2- 33),3.23314070317,4.05456366159,2.95780960858,3.71943969275
(2- 34),3.42013553938,4.19938903146,3.13435434834,3.39969188292
(2- 35),3.44365479138,3.49160861393,3.57882765236,3.53198120717
(2- 36),3.53462099885,3.42343433155,3.40431768156,3.73781905557
(2- 37),2.61531898191,1.8376167037,2.07161288549,3.57771702404
(2- 38),3.70150465149,4.23535506873,2.86372141628,2.75935069929
(2- 39),4.17001649258,2.7582051234,3.23254300309,3.43661737198
(2- 40),3.4213668012,3.60251562546,3.73000236639,1.76624232207
(2- 41),4.41805411623,2.47345268991,3.29432243461,3.24141030901
(2- 42),3.57536151822,3.76467038025,2.8534262759,3.64787492265
(2- 43),3.90223202449,3.83474130021,2.32402849006,3.89971228809
(2- 44),3.83841086737,3.16165491098,3.87826357876,2.99062993047
(2- 45),3.44594712321,3.77902947105,3.35843476691,3.42217788861
(2- 46),2.45498193185,2.91846302881,2.62016702369,1.70788743401
(2- 47),0.623072934061,0.627783028086,0.745119107663,0.56140489435
(2- 48),3.62461272254,3.63827036293,2.99891861439,3.15663706577
(2- 49),3.56554633957,3.70529042787,3.48699657808,3.06780507943
(2- 50),3.18157098679,3.62832928254,3.70327691927,3.73927569337
(2- 51),1.85826035403,1.9385706967,1.49886446812,1.39337508638
(2- 52),3.62097194104,3.54262399851,2.95402773358,3.66487848244
(2- 53),3.67429379918,3.25695879127,3.6969339271,3.34418199908
(2- 54),3.48497297583,3.39535273555,3.09612859592,3.76437375171
(2- 55),4.07129783047,3.48113817807,2.93737351248,3.23286910521
(2- 56),3.74930023129,3.10769219064,3.45909561186,3.64597948211
(2- 57),2.49929367218,3.22585451819,3.50717633099,4.32856204841
(2- 58),3.34858843621,3.40762939473,3.49431974736,3.87709353828
(2- 60),3.5879630834,3.44669390028,3.53033420468,3.40970409177
(2- 61),3.55919291949,3.58742346327,3.54706665349,3.31975958808
(2- 62),3.54245292576,3.6835407739,3.5908902189,3.26869321274
(2- 63),3.47953181887,4.08699972412,2.71618503894,3.42547670624
(2- 64),3.7617489482,3.40659595082,3.26955873947,3.54305287434
(2- 65),2.93727991296,3.54044864992,4.11979939795,3.60247498841
(2- 66),3.80058325765,3.59261960895,2.8869211676,3.77278492433
(2- 67),4.3961805425,3.08039853539,2.29778172879,3.2837869399
(2- 70),2.60202312651,3.99931819472,4.06900484391,3.46816594946
(2- 71),4.62028757367,2.93097866145,2.80007313194,2.18741344007
(2- 72),3.77730515534,3.43694273706,3.09441688213,3.7223266939
(2- 73),3.62725070852,3.88092858991,3.33808334953,3.06104363645
(2- 74),3.32617201621,3.72520882585,3.59601081922,3.39128388173
(2- 75),3.55253809049,4.08167963846,3.14235665078,3.13867399267
(2- 76),3.84310281505,3.90648367377,3.00021357961,3.15355970254
(2- 77),3.13832697199,3.34057790631,4.02388504076,3.53997942186
(2- 78),4.45233056312,2.33907625564,3.13298193749,2.70262307235
(2- 79),3.23945466466,3.72569149813,3.83769723355,3.20181325454
(2- 80),3.41176566112,3.36814560191,3.77272597007,3.62110022284
(2- 81),3.69744774783,4.2720497201,2.74483987953,2.89591298197
(2- 82),4.02807831123,2.90512436218,3.09369883849,3.75890072954
(2- 83),3.35455514524,3.70497668468,3.54828132144,3.39765838445
(2- 84),3.31290437231,4.12933772064,3.30042786968,3.20656477345
(2- 85),3.44689409838,4.02043154067,2.99500967241,3.50285777266
(2- 86),1.30709904349,0.780780639819,1.47229555137,0.900481831247
(2- 87),3.16759718214,3.33883634418,2.92495204372,3.22606007998
(2- 88),4.58140918288,3.03253509628,3.501501679,1.99270213445
(2- 89),3.1353184089,4.07100766828,3.2891903421,3.37246687976
(2- 90),3.8039261933,3.60710475014,3.34361284164,3.25015625584
(2- 91),3.62799204242,3.01707079739,3.24249111904,3.94575354276
(2- 93),4.00382222127,3.43917811121,2.72368993072,3.25070390015
(2- 94),3.50027120459,3.95630313552,3.5362708846,2.95617595697
(2- 95),2.98938281125,3.9762305,4.00037764876,3.76460005275
(2- 96),1.43627658085,2.09029967184,2.38170983293,1.79761863258
(2- 97),3.96836943663,3.05569877603,3.15833804719,3.87946486194
(2- 98),2.45886282157,4.09601693525,1.57671617677,3.77921880492
(2- 99),3.53471942876,3.71728166889,3.43050945576,3.30065391991
(2- 100),3.38672620019,3.39778291489,3.7274424767,3.53250997381
(2- 101),3.2487720139,3.3152354197,3.82137679203,3.67741802367
(2- 102),3.9258015468,3.66765002602,3.50545297623,2.64933371967
(2- 103),4.24641759149,2.61935272118,3.44629476447,2.09449609798
(2- 104),4.27363385772,3.38068030032,3.23605971188,2.66723031087
(2- 105),3.78548720544,2.82599200109,3.76805623634,2.20582410749
(2- 106),2.89684154677,3.91703303519,2.88924591246,3.86561102825
(2- 107),3.8673058538,2.85843894188,1.03467024201,3.6612356026
(2- 108),3.66529431998,2.89720787294,4.41085211879,1.72273383699
(2- 109),3.68615943396,3.69474384049,3.29674064796,3.34098439718
(2- 110),3.51987611371,3.63384655204,3.38254098273,3.53094894245
(3- 1),3.26166873135,3.52511683606,3.81347377392,3.46065768924
(3- 2),4.15728229288,2.70046054916,4.42469004204,1.61826270972
(3- 3),3.5069761194,3.45588205683,3.88473128032,3.08848456622
(3- 4),3.44758976436,3.93166562559,3.25903331851,3.17478815996
(3- 5),3.92158557723,3.13726707273,3.34184519433,3.58389041872
(3- 6),3.27321618638,3.54666880822,3.69667231198,3.54027958298
(3- 8),3.87611680941,3.05758948179,4.13406300322,2.3990202032
(3- 9),3.32869374604,3.56477088931,3.5407722473,3.5821786446
(3- 10),3.4880314129,3.58888787874,3.36276387746,3.5247545625
(3- 11),3.56162290867,3.51858974754,3.53196299672,3.43049740103
(3- 12),3.54608705721,3.29908617722,3.548899758,3.60685942366
(3- 14),3.27510925312,3.69355684386,3.81788595942,3.23388067518
(3- 15),3.58556373659,3.53058108795,3.51827435251,3.40774358396
(3- 16),2.84811890607,3.75654898498,4.18030475208,2.99340730868
(3- 17),4.51692982231,3.80946240482,2.47228650395,2.79555156242
(3- 18),3.59791967481,3.34262229876,3.87306142173,3.15011920001
(3- 19),3.36396917193,3.60696520688,3.36646499939,3.70684837775
(3- 20),1.481343884,0.800889140145,1.62769165289,1.2539455869
(3- 22),3.55177653528,3.68753542312,3.24813428671,3.49361360612
(3- 24),3.70525502765,3.79669728516,3.34082020544,2.69414611525
(3- 25),3.8642377251,3.05325321806,3.34085419264,2.92921650143
(3- 26),3.54025971438,3.75594258019,3.2456708223,3.37747751909
(3- 27),3.84006928737,3.35206355748,3.27769027157,3.72057542039
(3- 28),3.44896452761,4.19078087425,3.07227240306,3.24883247058
(3- 29),3.91842812674,4.00481158313,3.33758910293,2.15485881481
(3- 30),3.2248385771,3.68591243418,3.73443646768,3.31653878922
(3- 31),3.43681954499,3.3918849013,3.90300278473,3.25469882128
(3- 32),3.57308678953,3.42335101848,3.55329994407,3.52733342552
(3- 33),3.21828914866,4.0870184134,3.44942794276,3.27677152868
(3- 34),3.4762228207,3.59329415557,3.43852413702,3.52533673009
(3- 35),3.56234720888,3.66249272692,3.49444629446,3.15433698669
(3- 36),3.52077400644,3.41420481816,3.58648960304,3.52816012799
(3- 37),3.14444604911,3.87939822293,3.96289642023,2.72284037832
(3- 38),3.30309231882,3.61682285113,3.44739449738,3.7594031316
(3- 39),3.81842192104,3.38867686577,3.31370156464,3.48296146538
(3- 40),3.54501156834,3.29797316466,3.61216611146,3.5943672912
(3- 41),3.2726626848,3.85118079338,3.83547411279,2.96362522876
(3- 42),3.48732276385,3.91525911072,3.33167179713,3.29440250783
(3- 43),3.92958174675,3.54211361309,3.03206321696,3.32356284072
(3- 44),3.52677284702,3.38505620182,3.40099286361,3.71422400158
(3- 45),3.56926903734,3.45027911339,3.6115344178,3.49704968811
(3- 46),3.91941441883,4.5049292551,2.43043731736,2.53981936609
(3- 47),3.77546702443,3.66743971253,3.2817622334,3.15555065437
(3- 48),3.40235821663,3.67311115323,3.78170157945,3.05975207639
(3- 49),3.12603616923,3.39485567242,4.00308682718,3.57945739857
(3- 50),3.33225940202,3.27806065117,3.89888423854,3.49774926024
(3- 51),3.32174869626,3.38842417246,3.79432853635,3.52976785469
(3- 52),3.06290016462,3.74570933418,3.76490967869,3.54960067076
(3- 53),3.60159719979,3.42060396479,3.53817661429,2.94715961782
(3- 54),3.31606905893,3.56597133502,3.69202566028,3.40886367942
(3- 55),3.75072906315,3.20220587186,3.92360421205,3.04308146747
(3- 56),3.57619611135,3.40047420192,3.33018790757,3.80585164115
(3- 57),3.70968777804,3.2445015452,3.47027911197,3.69119439938
(3- 58),3.9154860062,2.84319079751,3.62896325307,3.72861776784
(3- 60),3.38177812075,3.35683412973,3.76352638268,3.51345536536
(3- 61),3.41657335756,3.28655381872,3.94552612368,3.39943955925
(3- 62),3.68732197765,3.31238672603,3.62067944866,3.31968693912
(3- 63),4.77783804643,6.48826826448,0.827005352599,1.58333565944
(3- 64),3.50232556038,3.59020476163,3.42099560894,3.40727724457
(3- 65),3.95632020041,3.75794603885,2.73289311483,3.34803064692
(3- 66),3.51645697342,3.48586703653,3.39855131348,3.71131525033
(3- 67),3.00221109534,4.17364299348,3.72999734394,3.00837838576
(3- 70),3.11942330978,3.78892259127,3.71833178758,3.34495595948
(3- 71),3.92799058331,3.34604457005,3.27970426539,3.47601825792
(3- 72),3.03363434077,3.83026152871,3.58248766833,2.27780473905
(3- 73),3.33211615269,3.89901798936,3.38039697486,3.33753262106
(3- 74),3.84306159663,3.56111835216,3.41782110265,2.92267216498
(3- 75),3.41939575778,3.70055512554,3.47115974827,3.41704841652
(3- 76),3.66962643515,3.5244420402,3.20082560498,3.68077333961
(3- 77),3.61099583081,3.36738083047,3.60354694385,3.43976430342
(3- 78),3.44036159276,3.71114969912,2.88933285804,3.1623314675
(3- 79),3.09946079323,3.84419427509,3.78210093218,3.1568060665
(3- 80),3.59548429951,3.28531061233,3.15970216878,3.96396880897
(3- 81),3.23870198773,3.229114347,3.90456288928,3.73603118192
(3- 82),4.00977201538,3.72586995134,2.94705703179,3.23771707456
(3- 83),3.53212304508,3.56797829649,3.50164748217,3.34631875818
(3- 84),3.08205314044,3.5672877153,3.89466838279,3.48185933844
(3- 85),3.51161204296,3.08564073141,3.97918703673,3.68696129933
(3- 86),3.08948079903,4.04317292206,3.58163950033,3.24705400269
(3- 87),3.31783444905,3.52564495719,3.77692014584,3.36153199481
(3- 88),3.32677404558,3.91937105551,3.71512035478,2.71763085622
(3- 89),3.33487593727,3.97969112183,3.10260415421,3.51488707418
(3- 90),3.24612714209,3.84390923223,3.33231403948,3.64031675257
(3- 91),4.1834490992,2.57850406911,3.63227859844,3.37926262377
(3- 93),3.44765640589,4.37134299098,3.11484366497,2.76692204717
(3- 94),3.81058135136,3.38466327586,3.03064369065,3.44679030999
(3- 95),3.18523179367,3.83629258809,3.43291378507,3.49451508996
(3- 96),3.05045116694,3.54863514075,3.65142970474,3.64194331545
(3- 97),2.79942434616,4.27444948486,3.45469035121,3.21361664098
(3- 98),2.57821993757,4.01839719062,3.45169930165,3.69878586785
(3- 99),3.41520223361,3.53670476432,3.98691823237,3.21721067803
(3- 100),3.55744683541,3.47187881659,3.60396153472,3.38171434197
(3- 101),3.87562752678,3.16820091701,3.47093093893,3.44006711983
(3- 102),2.93703748404,2.73046928501,2.15890590844,3.59591315577
(3- 103),4.06469819509,2.88111215982,3.00371215611,3.27555046174
(3- 104),3.28269099896,3.38183088956,4.18027090749,2.93801732922
(3- 105),3.43623628749,4.01865733458,3.34158486638,3.05905614242
(3- 106),3.50794089255,4.24110593858,3.38314314204,2.61647473434
(3- 107),3.78132804072,3.78713170204,3.07587893665,2.94232296856
(3- 108),3.62602799704,3.80434740432,3.28136932973,3.21138257422
(3- 109),2.25657206598,2.55953563188,4.38473714532,5.1828664541
(3- 110),3.43106737639,3.46340889271,3.4986177546,3.68815066472
(4- 1),3.29786481725,3.68069669136,3.68112294421,3.33537952021
(4- 2),3.5099030114,3.58223733821,3.7664957039,3.20038502664
(4- 3),3.98025770287,3.50982802842,3.34824602598,2.93301035283
(4- 4),3.72433510101,3.43969862317,3.16733720527,3.62413705793
(4- 5),3.59311687681,3.7269007851,3.49004346955,3.17576515237
(4- 6),3.08405244546,3.76049272601,3.94693760802,4.16585218018
(4- 8),3.40730882089,3.70385520185,3.42979150518,3.52866971575
(4- 9),3.63330950596,3.11884663795,3.62042208259,3.71428237469
(4- 10),3.03836766983,3.70011921638,3.98900708087,3.24734746428
(4- 11),3.62445101212,3.33858891317,3.72813413931,3.34579863956
(4- 12),3.70458929762,3.38120071899,3.34506861634,3.62662113888
(4- 14),3.55702092082,3.68399027545,3.21576179754,3.56528732953
(4- 15),3.10608938485,3.54558952882,4.13264164558,3.19538157276
(4- 16),1.08770147332,7.4783498062,4.02738018939,1.6639014939
(4- 17),4.06866729667,3.50330279848,2.83088739551,3.51425636203
(4- 18),3.38318195084,3.40785206133,3.69409315977,3.60414014282
(4- 19),3.6608329463,3.48328810408,3.55110458491,3.33053995795
(4- 20),2.81938016241,4.34024103784,3.31240430819,3.37165751709
(4- 22),3.30061758807,3.83329074973,3.44940471252,3.51597854515
(4- 24),3.60280166443,3.28192101755,3.48943899919,3.67393926004
(4- 25),3.4554671617,3.15497958552,3.73105205515,3.72819237166
(4- 26),3.26579401589,3.49707101669,3.49112253175,3.88000080079
(4- 27),3.96782600513,3.254852646,3.40036718107,3.40433286501
(4- 28),3.37964386326,3.6843236121,3.64476217497,3.28933035961
(4- 29),3.66397758431,3.4286488429,3.14453226657,3.67425397629
(4- 30),3.25953155248,3.64845190593,3.66114868495,3.52776065494
(4- 31),3.90176370479,3.5128419723,3.3689712819,3.21031613582
(4- 32),3.5871044214,3.67300409067,3.42992621285,3.39290045803
(4- 33),3.51103229146,3.70995540248,3.28917862619,3.55619404005
(4- 34),3.25850464302,3.88840244777,3.86414356897,2.90271969942
(4- 35),3.32394039685,3.90125285658,3.84236821643,2.81802435375
(4- 36),3.68091630532,3.31115969361,3.55466684632,3.4889261004
(4- 37),4.1484008774,3.48213730654,3.29898134844,2.64653771604
(4- 38),4.0567325994,3.28946486982,3.25674022274,3.38366325055
(4- 39),3.52065539487,3.49642135695,3.56886961147,3.44820808672
(4- 40),3.02634891785,3.38987850618,3.91844779733,3.6832435972
(4- 41),3.41136455276,3.53219325971,3.58002216165,3.5010496145
(4- 42),3.12508343887,3.5706861681,3.88628726117,3.39657815096
(4- 43),3.58382010823,3.08935440332,3.86321523894,3.40442149348
(4- 44),3.7802096674,3.21912713879,3.51746592028,3.573305375
(4- 45),3.56187135724,3.50131681756,3.37976817537,3.68347488132
(4- 46),3.61524538443,2.96504513521,3.58240483181,4.13418720171
(4- 47),3.79581542398,3.08447125228,4.01585595586,2.81050001089
(4- 48),3.68901788018,3.72577259639,3.05430457626,3.4723715028
(4- 49),3.24731537232,3.67909677814,3.74439506489,3.36413981255
(4- 50),3.2691273544,3.89653976115,3.51760218931,3.25208899582
(4- 51),3.1347723503,4.35717550298,3.1820303245,2.9331946099
(4- 52),3.34883541657,3.59748684027,3.73714759743,3.29345843449
(4- 53),3.23633441858,3.58612060963,3.64304266791,3.58795565587
(4- 54),4.38139775272,1.86889399304,3.33130222025,4.52162005205
(4- 55),3.57838443738,3.45973903548,3.45957775078,3.47246035723
(4- 56),3.7614857044,3.59612363804,3.0876424895,3.66650655745
(4- 57),3.72621203096,3.17053773702,3.25898994135,3.94653235369
(4- 58),2.69252710492,3.37844351435,4.03299075174,4.2193512717
(4- 60),3.47201359983,3.61044772814,3.29509610803,3.67372012084
(4- 61),3.9941715854,2.98990655928,3.5599804696,3.7402375157
(4- 62),3.47275653684,3.36347669173,3.51380747975,3.71147417592
(4- 63),3.38257518038,3.61392415715,3.45169697359,3.63953686697
(4- 64),3.65875929968,3.4725691103,3.33413739845,3.56011585252
(4- 65),3.29141837685,3.58056265201,4.01803628678,3.10476114621
(4- 66),3.66838588027,3.42468246344,3.44335578449,3.47072635455
(4- 67),3.90149631524,3.20987864602,3.72999980398,2.81268778824
(4- 70),3.56434143925,3.60055371706,3.71046267924,3.06055812351
(4- 71),2.9720851979,3.38483290124,3.80873391268,3.86216698052
(4- 72),3.85006101351,3.99119868646,3.27466035332,2.14033999925
(4- 73),3.9297058811,3.46141792579,3.33953816696,3.2042006322
(4- 74),3.43706309491,3.62498682372,3.39938690115,3.62362877845
(4- 75),3.05952605514,3.6724806881,3.58322080038,3.72743533353
(4- 76),3.61845127814,3.61943436812,3.33652846777,3.41349643215
(4- 77),3.49304693937,3.56273649044,3.53422298287,3.47433198924
(4- 78),2.97169796008,3.77959562251,3.30123261707,3.89829118405
(4- 79),0.50614540797,1.35771818438,6.64882793318,7.09783977347
(4- 80),4.19390763757,2.53385197142,3.88284398359,3.51385467319
(4- 81),3.49717059514,3.27662365144,3.71943701538,3.64156436569
(4- 82),3.50100702996,4.03884073681,3.18494430536,3.42687960921
(4- 83),3.5006878019,3.46235283443,3.45623873227,3.57537991162
(4- 84),3.64850447934,3.61922641313,3.23926979365,3.44174526791
(4- 85),4.12843996565,3.38390013852,3.63818998007,2.38028437372
(4- 86),3.07985526475,3.64177610439,3.70294047648,3.59231659937
(4- 87),3.62974049903,3.28659272652,3.78075098836,3.26943520864
(4- 88),2.94084000199,3.37266860289,4.14810466814,1.79178664646
(4- 89),4.03941495747,3.17898243822,3.79167652038,2.57162882332
(4- 90),3.77149151463,3.24386052834,3.66070474421,3.3756030579
(4- 91),3.46191977052,3.25870829076,3.67133867045,3.65994267644
(4- 93),3.5307001221,3.37836287625,3.56600940465,3.50060172264
(4- 94),3.25903764252,3.64956606813,3.48796434796,3.68035328623
(4- 95),3.05541958245,3.3277424992,3.9661418842,3.20116194312
(4- 96),2.75018269992,3.39174061684,3.83325179461,4.11644633194
(4- 97),3.53585382181,3.82555617815,3.40691488803,3.02560825814
(4- 98),3.61777251322,3.78857559985,3.64048468471,2.35861508273
(4- 99),3.74995329289,3.35098352591,3.43540639966,3.63726305403
(4- 100),3.34511773469,3.64900083729,3.42717371803,3.66146977556
(4- 101),3.15126983404,3.76239133274,3.56329949707,3.58785659535
(4- 102),3.48176462712,3.34055215246,2.97939216041,4.38091543561
(4- 103),3.1943054736,3.52390744057,3.89276914961,2.79438210547
(4- 104),3.38307990074,3.8386546694,3.78549377694,2.47207482523
(4- 105),3.48962377039,4.01109550721,3.53764455032,2.4720617984
(4- 106),2.47964873119,3.91275063668,3.50724793783,3.14497383491
(4- 107),3.70186552667,3.90317302372,3.27043162139,2.84773189863
(4- 108),3.03522743172,3.8186741222,4.13492579144,3.01291909497
(4- 109),3.22659437017,3.38269743551,3.78786738921,3.69461269276
(4- 110),3.46644020882,3.69483772906,3.15842026784,3.64849888074
(5- 1),3.71487873431,3.10965600525,3.76737593463,3.58386737804
(5- 2),3.36389691607,3.17278525698,3.78930898546,3.86636778938
(5- 3),3.27493858447,3.38771624026,3.65437892582,3.77126086721
