patterns\K,0,1,2,3,4,5,6,7,8
(1- 95),2.44342292433,2.4520059744,2.87440658408,2.06624712618,2.15706901246,2.01770713779,1.96779409331,1.93172934279,2.67080024155
(1- 96),2.62422916553,2.37020291362,2.12980821831,2.15882960474,2.34246624214,2.66939324217,2.52065460246,1.85672174332,2.4302301858
(1- 97),1.97531758451,2.2169933188,2.58903099875,2.21462996378,1.99568370415,2.08546567899,2.50198490782,2.53557511196,2.45710090331
(1- 98),1.95037702985,2.46216907226,2.73713576282,1.95578723839,1.72600540652,2.46212644966,2.41376698099,2.20499721758,2.49208046572
(1- 99),3.05343158047,2.29081450187,3.11627566386,2.22584494604,2.4815521468,2.11521305536,1.65718475206,0.252719055419,4.19000382688
(1- 100),2.06209621586,2.40242003318,2.19229700009,2.44976549297,2.33222283607,2.42321959642,2.40731142734,2.29476780306,2.28057392421
(1- 101),2.30869290061,1.99038933391,2.6615987597,2.33139938356,2.59377068231,2.42688326748,2.09701893164,2.26720566328,2.34942336601
(1- 102),2.36053547634,2.08060463075,1.98111491826,2.59989433293,2.00228913753,2.27015120822,2.60192821939,2.19246184271,2.78138417318
(1- 103),2.25181236505,1.88325727764,2.28029672608,1.80866202299,1.95825850125,2.67833993305,3.12170785642,2.39225466022,2.21774554388
(1- 104),2.13472725499,2.43129931366,2.10151756816,2.24645029737,2.23247911564,2.71650018996,2.37786639068,2.63663464532,1.87591948868
(1- 105),1.56281459993,2.42969882915,2.40971686387,2.46238451536,2.41473661149,1.96503137674,1.83591342227,2.40622346855,2.59188655111
(1- 106),1.79083777409,1.75400626491,3.05172100838,1.95488091731,2.36661375911,1.96238280831,2.62198422619,2.20511225723,2.58952460079
(1- 107),1.86792752312,2.50512027472,2.10295776355,1.59485512713,2.25646336152,2.37346838696,2.73069856324,2.49482794795,2.48069981322
(1- 108),1.58238033281,2.49999505316,2.3774756067,2.55135373744,1.90981531648,2.27499805838,2.23803205267,2.43437357914,2.7306161063
(1- 109),5.60371194858,2.51398906697,1.32392300531,1.92911043192,4.21973133262,1.8263119621,0.25098097971,2.72022011182,1.76503422669
(1- 110),2.58519989559,2.24665529002,2.09764767546,1.45579144106,2.3684608731,2.59778779123,2.35678581385,2.3562999724,2.88552413411
(2- 1),2.1480166169,2.87021245109,2.47620986873,2.45301631065,2.0181860763,2.24499620234,2.08991192741,2.19483315186,2.02987058303
(2- 2),1.70423505699,2.51048663814,0.946933669763,2.2904300955,2.27624149302,2.56662314663,2.81908177582,1.68933599646,1.5351744272
(2- 3),2.02704994421,2.57528730276,2.16415727157,1.30387424614,2.26945317391,1.8251128531,1.64759368415,2.98802851805,2.57019537381
(2- 4),2.33406120948,2.51725097092,1.95665345698,2.32757773948,1.42340220301,2.12318301023,2.53672117048,2.4672246761,2.54792894358
(2- 5),2.31044524606,2.29375142072,1.92613523201,2.1499456456,2.33575470085,1.88009597602,2.2829139741,2.41559983458,2.83232050818
(2- 6),2.07942248577,2.27190122228,2.66943932746,2.84647476754,1.98386435688,2.07211957407,1.80092644908,1.89506922752,2.55778603072
(2- 8),2.21360986856,1.75830955671,2.41827612451,2.32480579827,2.42139832519,2.71804429603,2.48515523354,1.68171530019,2.78219841321
(2- 9),2.42845061989,1.76672109768,1.97978483741,1.98673965796,2.69155525954,2.05290563287,2.62032041107,2.97495250817,2.49288728273
(2- 10),2.11309873896,2.37612640151,2.81412312046,2.09608054651,2.48531446217,2.31684711253,2.35879352449,2.49744389236,1.85788565474
(2- 11),2.5863122958,2.55034531983,2.26161484173,2.52421131918,1.86181495824,2.17761681193,2.19634815262,2.23340054176,2.32666045908
(2- 12),2.20140414121,2.04838263707,2.2113014114,2.62685180724,2.24987054017,2.07326310359,2.54710768045,2.66678517538,2.17229612868
(2- 14),2.30009548431,2.83117454726,2.22714079642,2.73638323811,2.37472891703,2.75313404054,1.76438783709,1.79400116542,2.11139363683
(2- 15),2.38733223789,2.67993093028,2.01491675544,2.3890914741,2.28158607903,2.22405610666,1.73677892474,2.27130975637,2.28255984496
(2- 16),1.34450944592,1.23417257507,0.767810150645,0.623364280783,1.2774134826,1.6796268347,1.26948835187,2.02134343388,1.13771026851
(2- 17),0.674790863834,1.18343914925,1.54427609038,0.512570484126,0.171099851667,0.795404885214,1.46513153953,1.80688061556,1.25088966942
(2- 18),2.21600873231,2.64309425475,2.40975212107,2.06600864825,1.92535788114,1.7008692271,2.347103221,2.75351241279,2.11503935615
(2- 19),2.49265487486,2.53531283307,2.9951513048,3.19844808441,2.01086009752,2.298508521,2.93921749087,2.38941038053,0.624332334044
(2- 20),2.16995233279,2.12458585781,2.3820836112,2.41236133561,2.60981507647,2.78336242422,2.5796694814,2.23918679651,1.61095404535
(2- 22),2.29890381847,2.53644955997,2.36222851988,2.55523210553,2.04280892646,2.561660751,2.84715426737,2.10871053841,1.77260377719
(2- 24),0.902488646694,0.990380023032,0.554236787306,0.881493509472,0.975484908903,0.103267308935,1.02765661438,0.137928166048,0.796434988604
(2- 25),1.57619275275,2.03556551497,2.53877501143,1.61111180071,1.79573056958,1.66365110027,3.01742445677,2.96363025549,2.42355493308
(2- 26),2.27090197614,2.35747552742,2.34682669312,2.90448680119,2.10170889644,2.53978947738,2.33447582188,2.03803069565,2.08407310345
(2- 27),2.2674028584,2.65942275035,1.89517295819,2.00127711312,2.69148237915,1.65280414473,2.02564211377,2.73719439602,2.54736644658
(2- 28),2.30328441621,2.48903380905,2.86261563016,2.1900221176,2.39084277371,1.70760404687,2.54334600333,2.17957093071,1.52003274697
(2- 29),0.930910464959,1.05010113135,0.549181892771,0.971367754923,0.969952030077,0.234701431405,0.983502133016,0.547488917193,1.08111649562
(2- 30),1.90508042934,2.47142507509,2.22394705639,1.84505092578,2.38600815809,2.00321933667,2.08540401281,2.74749162339,2.54737291509
(2- 31),2.08562248595,2.70958484684,2.24248392698,2.32050007662,1.81084358643,2.92141906184,2.27539116582,2.10944023119,2.40789075549
(2- 32),2.30977843593,2.4900334505,2.75928389673,2.55010259466,1.67182203662,2.6043218812,2.58213599086,1.97353598536,1.84213820636
(2- 33),2.40271062431,2.49748751336,2.29443629778,2.01101206893,1.70316542613,2.44236464492,1.87853023286,2.80848864105,2.17957551437
(2- 34),3.05420027782,1.3636172549,3.6588626745,1.74642200627,1.87146581677,2.23331982073,3.17821516027,2.21657723837,2.12289697722
(2- 35),2.0354378077,2.06999327961,2.90248444938,2.73242843717,1.93694209677,2.34165619365,2.02514534022,2.37087634238,2.14977113574
(2- 36),2.08804838705,2.84188065849,2.20826450348,2.35128412941,2.08025317086,2.61010275088,2.06847215053,2.32886493046,2.24597469344
(2- 37),1.17155375947,1.34372107794,0.641001997205,1.4107920335,1.4705343303,1.41089693189,0.701609938284,1.72826211582,1.11034369971
(2- 38),2.03098312129,2.25874562713,1.86301102112,2.55100602261,1.53057766548,2.39072823304,2.04835802215,2.66480214836,2.83114209473
(2- 39),1.58778734921,3.02367901117,2.38876542754,1.82274681111,1.61775876826,1.34668109401,2.01882872602,1.56292368658,2.00556275789
(2- 40),0.525806283041,1.72013852663,2.11198716268,1.37649020288,0.482212703356,1.53410141464,1.55451897149,2.49489330246,2.27596516417
(2- 41),2.84797105977,1.52134499902,1.43563314278,1.01308786338,2.13114678615,1.07094245744,2.35992966297,2.46996719942,1.9683516543
(2- 42),1.46717530253,2.92183623351,2.54984204733,1.70571131525,1.27650449113,2.291372859,1.55058508172,3.3776425301,1.33949772854
(2- 43),2.67156561821,1.55949916862,2.84158594267,2.28479818972,1.33980298689,2.08836860702,1.99294246066,2.22111000067,2.36326842167
(2- 44),1.90381874691,2.41424594621,2.05852160263,2.734912866,2.1198183946,2.97651532425,2.29439202055,2.03936984347,2.18048178505
(2- 45),2.44366751739,2.42200981047,1.8484599855,2.22642358231,2.49464584963,2.36168408548,2.47890015995,2.10210776573,2.51219332107
(2- 46),1.07709809939,0.954277962212,0.692710783088,0.429097867253,0.992190133331,1.38001019987,1.79439445367,1.23768740229,1.02018752687
(2- 47),0.29562341553,0.747597672815,0.127198674933,0.416012531818,1.00119627537,0.361119362443,0.41325341977,0.472065230007,0.905367350398
(2- 48),1.70949804886,1.80298005793,2.52490317014,1.19995764845,2.13243207608,1.52353899085,0.53131861162,2.10936383177,1.94255203657
(2- 49),2.28574793319,2.07365190047,2.30037877765,2.12622756311,2.75803021392,1.52386488124,2.07598990535,2.08054263656,2.25173344659
(2- 50),2.11522009614,2.42033844831,1.99349323859,2.15749773635,2.1907949067,1.7599434043,2.42790899375,3.07076776655,2.83611980546
(2- 51),0.898615215376,1.06025706304,0.4411030823,1.2771440392,1.08339180818,0.666262237777,0.630011507698,1.29935820012,0.509047226242
(2- 52),2.09070684889,2.69474605343,1.71281575433,1.71031674579,1.73633583869,1.8710225776,1.23931476354,2.8261801631,2.56426404967
(2- 53),2.40979424497,2.24776145499,2.8174682404,1.5978935556,1.69305738292,1.77256218846,2.57251410516,2.50909954956,2.51345488191
(2- 54),1.92988226531,2.73274971501,2.22304674789,2.51073098781,2.12604545529,2.32656110969,2.26846338146,2.03052033573,1.72667421254
(2- 55),1.80543007995,2.34539937331,2.87953155609,1.88614424232,1.66548306782,2.44975924018,1.76605270602,3.02277812864,1.48213469278
(2- 56),2.12145561623,2.28302895253,1.95807880141,2.03576518599,2.52855082533,2.50219714914,2.32526819618,2.8466340411,1.82498821289
(2- 57),1.01289358453,2.66941172506,2.06681041402,1.04143793834,2.24227330407,1.94832538355,1.61393999252,2.3260013941,2.05422770727
(2- 58),1.97912951541,2.13457549842,2.3305267654,2.38315423846,2.60614096578,2.5491409561,2.24273816453,2.64448580345,2.01433304428
(2- 60),1.88144059976,2.82590652689,2.61276331849,2.16777141793,2.17551157258,2.44447355657,1.86741297233,2.52113869547,1.95430454216
(2- 61),2.31413011701,2.35996920323,2.60888942791,2.349771342,2.11364558894,2.33443972053,2.4468982722,1.96665838027,2.38131922906
(2- 62),2.34842394518,1.87329968976,2.01769415383,2.9359431802,2.27579304665,2.67516076595,1.71926042796,2.9501469701,2.05125230777
(2- 63),1.73482231712,2.73752440265,2.32838287708,2.30073455821,1.71440476919,2.52547316598,2.37809936819,2.16101794349,2.39293396559
(2- 64),2.45823991103,2.08392852398,2.55418602669,1.85191223576,2.13567422541,2.06223388624,1.87508848055,2.62894093795,2.46421304641
(2- 65),2.04157391059,2.2211928734,2.07039140184,2.61800334636,2.07468111694,2.21196188218,2.9558589096,2.79716329098,2.12528227093
(2- 66),2.23565417917,2.26586207251,2.14174053647,2.20957807742,2.54126981572,2.40285060026,2.25163754068,2.65107253423,2.18352333029
(2- 67),2.79686247862,1.67220044311,1.53297191402,1.09640068523,1.68608007421,1.33287425556,2.14225081698,2.09821090419,1.76993218368
(2- 70),2.21984209948,2.44940575642,1.34590698249,1.68140629547,2.34523594644,1.3123077972,3.09598087338,3.20209576706,2.92424936926
(2- 71),1.92066495856,1.47505340823,2.5750203355,1.67409259296,1.94703827208,0.69122581862,1.67041517997,1.94564959773,1.83514045087
(2- 72),2.33581948909,2.66565701142,2.44832958094,2.1066369164,2.40032570579,1.49029709755,2.13146558981,2.10868175014,2.71564839521
(2- 73),1.71755859761,3.05996008352,1.85391516406,2.69974659182,1.87768622313,2.81348201397,1.66297912273,2.05357347948,1.89149819299
(2- 74),1.88739058188,2.384124655,1.89263691299,2.22268164521,2.10797657478,2.82149491216,2.00689095481,2.61504918913,2.60971559498
(2- 75),2.10800578617,2.86667738555,1.59899485629,1.98391191899,2.08353097499,2.15633841356,2.26426595615,2.4429810851,1.84133073128
(2- 76),2.38560314731,2.26594280019,2.91393539309,2.7793812434,1.64528387149,1.48210243793,1.77733835649,2.36031497478,2.4644987486
(2- 77),2.34397221492,2.52045287936,2.55821483211,2.20685593019,2.41806505228,1.86338635435,1.47685614165,2.69289243933,1.58337023231
(2- 78),1.03555378611,1.56462450075,2.25840844325,0.849978816556,2.02073641798,1.65222969156,1.48664497693,2.52210481671,1.80983221994
(2- 79),2.09443067755,2.90610271848,2.63620541047,2.26897652758,1.77869798935,2.24077425869,1.40292481465,2.35461279478,2.16402004979
(2- 80),2.50898947824,2.3188833055,2.54728263834,2.12555052236,2.12426125335,1.98711200039,2.19103599682,2.58059773946,2.39874667553
(2- 81),1.27062244811,2.93941297009,2.14566741514,2.08506135499,2.17769229562,2.71801802998,2.14176727754,2.33022066133,2.39754315366
(2- 82),2.5016377612,2.04127369022,2.1813158843,2.14746997828,1.29392970804,2.34931811145,2.67354059776,2.26707410164,1.67926243941
(2- 83),1.80746928495,2.44108509629,1.94543028938,2.82048113722,2.20807431029,2.37014885439,2.49116297615,2.63022895359,2.05213521113
(2- 84),2.27746107249,2.44313657406,2.89452475774,2.8319178228,2.0934421782,1.97133016095,1.79740748618,2.45456004071,1.77043583139
(2- 85),1.80195420313,2.15361769775,2.14266975643,2.33658781664,2.75836619884,2.09965939379,2.55556818842,2.98421235098,1.96761997619
(2- 86),0.857374160025,0.551400938132,0.220600867291,1.00243555188,0.597804184783,0.519712836786,0.806681253961,0.969712617653,0.407053266869
(2- 87),1.52668973782,1.83064974455,2.18659222195,0.545170351017,1.37175660475,1.24104677116,1.08719324668,2.33144334473,1.62062612951
(2- 88),1.41730249281,1.76513510513,2.92894819264,1.25092776744,1.94962995308,2.02273207479,0.687326872648,1.88029621539,2.06486355734
(2- 89),2.55238108136,2.25194810333,1.48244126658,2.32425854294,1.81745499009,1.07111081936,2.46384377,3.06821244124,2.48231723382
(2- 90),1.97275012565,2.49041976644,1.88173613399,2.28446939653,2.30010832492,2.30393732273,2.47836201583,2.40338797227,2.47165565389
(2- 91),2.30966782868,2.41900304719,2.6444686052,1.58304644243,1.73416263195,2.02057641618,1.24984290054,2.47725301081,2.72467935824
(2- 93),1.57448485031,2.13449374058,2.80598708939,1.87393120147,1.82841712104,1.55761191077,1.49388961772,1.42311361071,2.13608930363
(2- 94),2.17380454967,2.67762973287,2.23401867577,2.03179162008,2.38466284262,2.52146980037,2.16861758815,2.51453997166,2.20301023455
(2- 95),3.53054964321,3.63168664079,2.22766699459,2.14745934857,3.08526144343,3.46060315515,2.42357973377,2.02774403285,2.30858591764
(2- 96),0.398562071245,0.95660924168,1.28847272991,1.247872996,0.404939579682,0.944036107542,0.255564297894,1.54979717052,0.480077089835
(2- 97),1.85405488942,2.30178411159,2.10429790028,2.48126318025,2.05787147705,2.39523048559,2.20574905795,2.5625921754,2.82314159138
(2- 98),1.12928845095,2.52778997085,1.50182053149,0.797486679507,1.26312663412,1.70991144406,1.58855132776,2.02611887309,2.51926746154
(2- 99),2.04157968113,2.51498520051,2.07037607203,2.147576616,2.46180427659,1.92885071004,2.47509756877,2.4537306892,2.30109668892
(2- 100),2.3714842657,2.52868745867,2.25926283809,1.4791642954,2.49074636705,1.82587954825,2.93397196732,1.89469994963,2.44712394557
(2- 101),1.98133948136,2.0007757282,1.78444909237,1.79061531395,2.63897645005,1.77663185777,2.40244348292,3.05765291509,2.32682138265
(2- 102),2.38020587154,2.42989928766,1.87733907422,2.34607255889,2.18192285682,1.99548632228,1.89235567944,2.32980926935,2.49314392818
(2- 103),1.54997283326,1.03272686827,2.45944053458,1.77710386133,1.36253036243,1.64243612252,1.17908770584,2.01691624744,2.19924744828
(2- 104),1.78860763809,2.68415495352,2.1735218326,1.94260549591,1.71787574843,1.98134358112,1.40454733428,2.36036368428,2.6995513056
(2- 105),1.44148255849,1.22755487213,2.44752798266,1.95993991753,0.966444797693,1.6916409813,1.12023358687,1.63592508724,2.3627943942
(2- 106),3.51418975415,1.95054878916,2.16568096353,1.68704629555,2.18789321664,1.41360303296,1.49847674143,1.45327062892,1.82425073228
(2- 107),2.23105046782,1.06030516603,1.23135880002,2.04211545952,1.77056668933,1.49338127221,1.48202607007,1.53354402075,1.59855449102
