patterns\K,0,1,2
(1- 1),8.25267418381,7.14777150455,-0.639127796506
(1- 2),3.96898946279,4.053079984,4.05019807858
(1- 3),3.97985106139,4.0833529475,3.88466029015
(1- 4),3.83641825457,4.3353263788,3.78715878066
(1- 5),4.03933988449,4.12637983885,3.80206412006
(1- 6),4.00364675567,3.75579873739,4.18262181383
(1- 8),6.02560437711,2.08082878562,3.93732992387
(1- 9),3.96982745552,3.95882902235,4.03882935724
(1- 10),4.62048021709,3.26088070083,4.2076542296
(1- 11),4.47954623739,3.43934996856,4.08686582206
(1- 12),5.07424412203,3.69677211122,3.217562911
(1- 14),4.00554724,4.0658308337,3.90005147805
(1- 15),4.21334703303,3.66534379869,4.07275522059
(1- 16),4.06290416783,4.04133382226,3.8770888971
(1- 17),3.93242959564,3.71444130255,4.22540783164
(1- 18),4.18173387832,3.8219116552,4.03996384714
(1- 19),3.97950635416,3.95929863948,4.04086696566
(1- 20),3.90440617795,4.14238969348,3.94989259665
(1- 22),4.95389051946,3.70399062543,3.5389200168
(1- 24),3.59745680022,3.9704278266,4.02399044097
(1- 25),3.97876859114,3.97642960943,3.98524271495
(1- 26),5.91393861604,2.68531169586,3.48399361654
(1- 27),2.69279915174,2.92143754582,6.15409722721
(1- 28),3.95341378535,4.13187535078,3.9079501079
(1- 29),4.02310404803,3.9398975893,3.96196959012
(1- 30),4.01482597558,4.19474571262,3.73376651764
(1- 31),3.22128743972,4.89420598249,3.99081600953
(1- 32),4.37014450734,3.74386931225,4.05707005672
(1- 33),4.13152133652,4.00084446752,3.87061988186
(1- 34),4.05584116391,4.33601246937,3.63472357825
(1- 35),4.00626053711,4.20896509345,3.76097558329
(1- 36),4.13826420735,3.81411451772,4.00592576999
(1- 37),4.04477373708,4.07861764068,3.75080023371
(1- 38),3.86784619401,4.17183828007,3.94139666857
(1- 39),4.4010562262,3.90431541627,3.7298934249
(1- 40),3.77443111931,4.33283572911,3.92399501797
(1- 41),3.70794662503,3.75971350282,4.2322277116
(1- 42),3.34926298461,4.16142681358,4.29436132359
(1- 43),4.10956523401,3.99507428627,3.90866841401
(1- 44),4.0944415091,3.92491021473,3.96925498619
(1- 45),3.92381588645,4.20892187665,3.87722990352
(1- 46),4.01860613265,4.28591930746,3.73192865516
(1- 47),3.74297570865,4.01773691824,4.19005460571
(1- 48),3.93166912976,3.0978285851,4.61343440445
(1- 49),3.82737657446,4.22079383278,3.89199684862
(1- 50),3.26280685598,3.9952126734,4.28387508896
(1- 51),3.69749503512,3.48673634516,4.51716517629
(1- 52),4.05945765269,4.06119140675,3.86680643465
(1- 53),3.80039236717,4.38921636781,3.92071954733
(1- 54),4.57850478496,3.4163189614,3.97286855689
(1- 55),4.0134067832,3.88867348307,4.08806289353
(1- 56),4.16042630416,4.47200529526,3.50617149264
(1- 57),3.85167105232,3.79155827662,4.25562172779
(1- 58),4.04518521872,3.98689494502,3.96211624154
(1- 60),3.95913267869,4.04211823122,4.00241943828
(1- 61),3.65152176019,4.11027082603,4.28525074152
(1- 62),4.03900044135,3.97500880625,3.98650854031
(1- 63),4.69361561508,3.66941692479,3.73895210715
(1- 64),4.0129621572,3.88634605948,4.10739460085
(1- 65),4.24695406082,3.95647853703,3.87416948741
(1- 66),4.06738684207,4.20814629031,3.7319204542
(1- 67),3.73529924246,3.67418839225,4.33153268281
(1- 70),3.33614364721,4.0044110451,4.65779170987
(1- 71),3.84133044993,3.79266186208,4.24150127912
(1- 72),3.92273351466,3.41326295142,4.44582904909
(1- 73),4.11937356265,3.82632167959,4.02328094013
(1- 74),4.06697075233,3.97627767843,3.94295482449
(1- 75),4.0598677609,3.91180387613,4.05161397012
(1- 76),3.99809894202,4.33544812042,3.70999125392
(1- 77),4.14677792359,4.13181090763,3.76592159261
(1- 78),4.17521366316,3.88844005323,3.91091491607
(1- 79),4.7793888269,3.75149693222,3.30262528799
(1- 80),4.04437822148,3.82592543746,4.13267366612
(1- 81),5.15327010774,3.76778212629,3.17031231216
(1- 82),4.03402790084,3.761856757,4.12185741267
(1- 83),4.13174337055,3.65489086627,4.13058313808
(1- 84),3.85067290991,3.95958004193,4.10567037572
(1- 85),3.73831532613,3.91151258301,4.2625918543
(1- 86),4.07668829563,3.74853541332,4.08577015578
(1- 87),3.944618927,4.2164481519,3.82312979812
(1- 88),4.01782571369,4.0038748755,3.95567494709
(1- 89),3.88462058581,4.20519158213,3.91243914496
(1- 90),4.09566371922,4.11708227505,3.80112676439
