patterns\K,0,1,2,3
(1- 105),3.66825294043,3.34892360834,3.2837888678,3.81458847707
(1- 106),4.18271988604,2.93233318232,3.52274132743,3.10476709669
(1- 107),3.50741281961,3.81132388371,3.15055694584,3.75096624275
(1- 108),3.21040067404,3.14250978114,3.74050913436,4.20879637219
(1- 109),3.38275583738,6.95188881033,2.66657993766,1.72495640601
(1- 110),3.70873217193,3.96859968418,3.28957183017,3.49880372543
(2- 1),4.2611332763,3.21600047138,3.23015298846,3.43424057911
(2- 2),3.1392193707,3.45532941636,3.45009456282,3.65836544847
(2- 3),3.65438632483,4.33933976739,2.91684139053,2.7161794712
(2- 4),3.00215567781,3.53194198841,3.56024480234,4.03493820997
(2- 5),3.32758862326,4.08123150173,3.62093005442,3.16444319748
(2- 6),3.5836308369,2.66495126255,3.3340277233,4.33214427221
(2- 8),3.39423545884,3.90101068291,3.77047246263,3.16545217091
(2- 9),3.55695811548,3.08159042546,3.72092612626,4.00454511357
(2- 10),3.24214526431,3.3234779592,4.28348333685,3.48156552783
(2- 11),3.66974368672,3.75115529715,3.16730555943,3.69994144384
(2- 12),3.32875646597,3.78879622273,3.48285161109,3.77444786514
(2- 14),3.11534413659,4.09661686903,4.18417081029,2.82298763589
(2- 15),4.63044670163,2.78998178541,2.38285583943,3.49318082629
(2- 16),1.87361220145,1.82588031784,1.01839035531,1.91758426933
(2- 17),1.91215557415,1.2581968707,1.35672255952,1.88517629558
(2- 18),3.60254056172,3.70522172818,3.53055125702,3.51458328154
(2- 19),3.28447524102,4.11376390751,3.73527484774,3.34495403615
(2- 20),4.05635894662,3.9623640556,3.09988393621,3.38318291056
(2- 22),3.23705268775,3.80836503484,3.88955039826,3.40714434788
(2- 24),0.691604113702,0.205866881715,0.681704132804,0.924132546151
(2- 25),2.84014305513,3.53583098164,3.04292000172,4.41453691814
(2- 26),2.90276035347,3.85491692147,3.67344183235,3.9011727956
(2- 27),3.47027263712,3.17218334791,3.53301482675,4.12617406554
(2- 28),3.7256543428,2.93991088959,3.18617849423,4.12459612907
(2- 29),0.832109748174,1.2951353043,0.660978138327,0.304034458248
(2- 30),3.41579275918,3.37629269244,3.32520346354,4.03709908562
(2- 31),2.80762070179,3.86861929431,4.05809312188,3.56210580573
(2- 32),3.54695879542,3.25084489838,4.28558035887,3.19233976322
(2- 33),3.79865579802,3.74288983618,3.21290105795,3.44912011808
(2- 34),2.76998101118,3.9547440053,4.20612731652,3.59402260935
(2- 35),3.8242537764,3.29166776888,3.31515015332,3.82665246922
(2- 36),3.51459471267,3.68553729859,3.80825295723,3.35347909768
(2- 37),1.43073061127,1.92410417371,2.10446503186,1.75594526905
(2- 38),3.95013719404,2.84694393339,3.77059645896,3.10884141298
(2- 39),3.43132221068,3.39057348306,3.15545959115,1.436335639
(2- 40),2.91195673223,2.09181069763,2.69366850961,2.465100985
(2- 41),3.77525587584,2.26959748237,3.30944230143,2.52168428618
(2- 42),3.8274127184,3.07628748105,3.32892794581,3.93689508265
(2- 43),3.87124444286,2.66161372958,3.35034360051,3.35337032744
(2- 44),4.23970830705,3.21161472896,3.45711408987,3.1952817936
(2- 45),3.51952453399,3.3867320481,3.79943261177,3.65425458988
(2- 46),2.03025534526,1.02104104953,1.62665246567,1.15489987814
(2- 47),0.940222198792,0.884858180216,0.209835911228,0.215090163317
(2- 48),4.08450663922,2.29095008074,1.87622778571,1.13276497836
(2- 49),2.84105527574,3.2013494685,4.10681953565,3.03390869936
(2- 50),4.04395881358,2.98330413877,3.62820646233,3.63475982919
(2- 51),1.1874138455,0.476982692653,1.11795928981,1.39211428763
(2- 52),3.06155991662,2.82585131037,2.48061934279,4.30607808821
(2- 53),3.73502117494,3.5858215931,3.74831788727,3.16348767951
(2- 54),3.68007781508,3.75979847391,3.70816335101,2.56890882718
(2- 55),3.53976930903,3.15176416863,3.95472321067,3.54958562356
(2- 56),4.27972616591,2.75698033109,3.02645854276,3.67729620031
(2- 57),3.87884442314,3.12397668613,2.41331815162,1.80270213296
(2- 58),3.58753341841,3.39554566479,3.90587300853,3.47765395594
(2- 60),3.3000714937,3.79874805316,3.659575818,3.48716274419
(2- 61),3.45035682577,3.4522352433,3.62697029238,3.83322238598
(2- 62),3.62921240929,3.38044782135,3.67886677856,3.69371956502
(2- 63),3.76576880384,3.13125157574,3.71387334751,3.59818444697
(2- 64),4.11179144652,3.79006186246,2.98088862232,3.28504768777
(2- 65),3.97004998818,2.94355597025,3.95983372024,3.39230861923
(2- 66),3.16640046836,3.67292936101,3.87182466997,3.72170233029
(2- 67),3.99586012512,2.48047002859,1.94359558014,2.34184806749
(2- 70),4.04150037922,3.45392506903,3.34018115592,3.52951708105
(2- 71),2.0252666364,2.84179395127,2.51541204697,2.85060196483
(2- 72),3.35589828914,3.56667273273,4.05745875685,3.28662715633
(2- 73),3.24408365281,3.75165949772,3.65766749795,3.37294064026
(2- 74),4.13369668239,2.8798110509,3.87977772138,3.21489231669
(2- 75),3.80383464893,2.95860657078,3.11056893421,3.32667227291
(2- 76),4.15781569103,3.05284210004,3.19456997547,3.50296120868
(2- 77),4.275499021,2.49990581121,1.97850195981,3.94778641124
(2- 78),1.48191461537,3.43267512777,1.78377638766,3.38350445027
(2- 79),4.33660626122,2.79098167791,2.97273625659,3.70748785951
(2- 80),3.6450003665,3.68219380687,3.35364652563,3.76324901504
(2- 81),4.2955236554,3.43674419345,3.39470957301,2.60436870007
(2- 82),3.70834366382,3.22969813312,3.57972721713,2.58991052585
(2- 83),3.95564261543,2.65938077071,3.80471854976,3.49060459153
(2- 84),3.05485967034,3.9207198777,3.59963024425,3.72118354758
(2- 85),3.92668368248,3.7978631701,3.40760808121,3.30902415406
(2- 86),0.870873873583,1.26906802371,0.444676137628,0.351246606509
(2- 87),2.23718659759,2.04500033931,2.57485893021,2.25970659692
(2- 88),3.72293992998,2.77297165596,2.27089057883,1.55661277221
(2- 89),3.26261682227,3.25884937334,2.73136893952,4.69394942363
(2- 90),3.37101329114,4.08069442398,3.61903697168,3.15429098588
(2- 91),3.959449008,3.36123171967,2.82624401273,3.51710712098
(2- 93),3.50921841045,2.66354173179,2.68527537007,2.71077458615
(2- 94),4.15701407149,3.20306230456,3.60259018994,3.4025142689
(2- 95),4.49414998705,3.14621732578,4.00587158352,3.92805268603
(2- 96),1.53241267788,0.996120457275,1.76226452139,0.771535962308
(2- 97),2.97169765446,3.40908094345,4.33511659911,3.53815208494
(2- 98),2.96011018154,2.51219672949,2.83365362748,2.42464666298
(2- 99),3.5029858701,3.66978832579,3.23721236598,3.78658458253
(2- 100),3.23426815949,3.91257050865,4.09013563418,2.84936902797
(2- 101),3.13645283008,3.58726718656,3.42934969601,4.03836534349
(2- 102),3.0268018096,3.28424380953,4.19305696189,3.32328989671
(2- 103),2.37845666077,2.1025364326,2.59300944343,3.03855959934
(2- 104),3.47030042572,2.68881440325,3.57196338014,3.44040371381
(2- 105),2.5617651243,1.91560826364,2.89419353853,2.84813246163
(2- 106),2.58970530371,3.21271117272,2.95280266395,4.32379033056
(2- 107),2.47477409794,2.56292823173,2.12028796673,2.64405398063
(2- 108),4.16611897937,2.66359223464,3.73540350083,2.3709184642
(2- 109),3.55484465375,3.27166948849,4.1826834489,3.29152911377
(2- 110),3.6919133628,3.36007014526,3.93925165704,3.36664776686
(3- 1),3.58424203963,3.26154005853,3.84763728962,3.58933555422
(3- 2),3.49805433767,2.67592016028,3.76026087981,3.69176224715
(3- 3),3.83124609635,3.74631796342,3.30576420989,3.25125596406
(3- 4),3.23448735048,4.15729237069,3.63276645606,2.93853234714
(3- 5),3.53698648452,3.79536912337,3.89480562844,2.95627440988
(3- 6),4.11405459095,3.35069800262,3.65365328816,2.93441966169
(3- 8),3.92734519005,3.53230518803,3.44068173661,3.2134207456
(3- 9),2.95942180488,3.63135178687,3.84804263176,3.80640617886
(3- 10),3.73232789887,3.44487575947,3.6499807557,3.27496116394
(3- 11),3.8971333465,3.50291634718,3.49807882438,3.46445024591
(3- 12),3.57325798016,3.33272627649,3.58281651025,3.84316457371
(3- 14),3.47044061384,3.43375646537,3.4377113262,4.0118962538
(3- 15),3.30092502514,4.1678174886,3.14414454371,3.66141780988
(3- 16),3.69560660014,4.37549502784,2.84374933965,2.94753468996
(3- 17),3.54718504269,4.21611343025,3.28100977598,2.85224568832
(3- 18),3.84305899153,3.41311733657,3.49151399424,3.58683506497
(3- 19),3.64433118245,3.52016280034,3.61333505498,3.58541959562
(3- 20),0.85971353996,0.755015878154,1.1224224239,0.880423762884
(3- 22),3.22979610327,4.01321074011,3.6677973862,3.43433565265
(3- 24),3.29735832287,3.74855250939,3.96558873453,2.57928928347
(3- 25),2.9534472584,2.3611415723,2.68295644706,2.36531992572
(3- 26),3.30044667795,3.35504970619,3.79629472684,3.83883639306
(3- 27),4.05864720209,2.96724639138,3.47479696453,3.90578030365
(3- 28),4.19522327496,3.07724196748,3.19588686503,3.51421208639
(3- 29),4.47936446662,2.35500494664,2.41741009668,3.68800583346
(3- 30),3.67931578018,3.65779938209,3.41057123039,3.53649152337
(3- 31),3.69846710631,3.25008769946,3.56317793882,3.78217813563
(3- 32),3.60810286633,4.11988030048,3.2977102503,3.26747227187
(3- 33),3.92334243465,3.50240777495,3.67287285962,3.24979007203
(3- 34),3.65290681419,3.71336513959,3.27769087526,3.71488017072
(3- 35),3.9577815297,3.72521031594,3.49570623827,2.98942499044
(3- 36),3.48647478453,3.6254929914,3.73312668517,3.53257355768
(3- 37),3.70037906987,3.32666940976,2.27692459485,3.42091848003
(3- 38),3.30807439503,3.51359612083,3.53333794859,4.13941784096
(3- 39),3.98566798876,3.536825324,3.15491236454,3.51633923783
(3- 40),3.7662281421,3.90260664037,2.37063471199,3.62208301869
(3- 41),3.21579355349,3.51541662548,3.72567379886,3.79799430977
(3- 42),3.39432789479,3.46321730368,2.56054109328,4.63299011248
(3- 43),3.77707695972,3.2077451635,3.71693624959,3.58116716858
(3- 44),3.29510909965,3.56254216915,3.89865063592,3.54638767757
(3- 45),3.18809241155,3.5154963082,3.65064147119,4.21681861391
(3- 46),4.17065791795,2.97072982084,2.60487788277,3.46280069261
(3- 47),3.62952162704,3.55837506866,3.31331539883,3.55304142678
(3- 48),3.15318166643,3.41889895348,3.75203736481,2.99532584768
(3- 49),4.31474102427,3.94920961179,2.92107393162,3.20906929981
(3- 50),3.80903445887,2.74903459671,4.08811454391,3.15341160073
(3- 51),4.31171915084,3.0898423273,3.48795606464,2.07908403789
(3- 52),3.72050995518,3.72457321058,3.42174900554,3.36872563363
(3- 53),3.25407411741,4.03836090015,2.96530726507,3.2099091002
(3- 54),3.96725171173,3.15001533606,3.94753003164,2.94041767713
(3- 55),3.92299032864,3.38465840579,3.50190038227,3.43529713196
(3- 56),3.17954350279,3.31516953289,3.90130509649,4.01112119588
(3- 57),3.97412424896,2.92993419199,3.97953078177,3.42924399537
(3- 58),3.09022875751,3.8631609844,3.7748010383,3.70984649479
(3- 60),3.70784136451,3.63421487658,3.53257968091,3.32805811466
(3- 61),3.57924090295,3.68290146031,3.41489380283,3.6894830137
(3- 62),3.74519108432,3.75181792533,3.55711332446,3.21486067766
(3- 63),3.5060575794,3.73256531976,4.93093639821,2.98581670924
(3- 64),3.92840885241,3.54178669391,3.59620112667,3.01532360316
(3- 65),3.76963480394,2.91664160206,3.63148043228,3.77727068967
(3- 66),3.31969472269,3.40224337167,3.92069680288,3.85044189165
(3- 67),3.39867115878,3.26663516207,3.6124769669,2.72597064903
(3- 70),3.84537387688,3.92942653297,3.69662709431,2.80083975992
(3- 71),4.32254092666,3.34115652488,3.3787588292,2.99053734182
(3- 72),2.33296228984,2.49926029359,2.93409640838,2.75264990111
(3- 73),3.96149782351,3.34144995084,3.38346776504,3.47764346102
(3- 74),3.24945067602,3.69622528789,3.57465233665,2.9880936409
(3- 75),3.11371886029,3.80217670168,3.7699891103,3.68528801383
(3- 76),3.91265901434,3.8099756941,2.98430205075,3.64728401123
(3- 77),3.85061756785,3.71397629578,3.38503017828,3.3393097117
(3- 78),3.15251996667,2.38873032189,2.36401873707,2.42431719118
(3- 79),3.32576724227,3.92449908863,3.31909285897,3.73567323617
(3- 80),3.74134537712,3.7310040565,3.39869786113,3.43823308777
(3- 81),3.08711308282,4.02609659563,3.04944290328,4.13815171973
(3- 82),2.83337021721,3.84396812913,3.98352373981,3.42633170939
(3- 83),3.72668493871,3.41071227319,3.56401541761,3.39362619928
(3- 84),4.08454783425,3.20013398691,3.37108390122,3.59619847571
(3- 85),3.87759011522,2.88090430913,4.51832936291,3.15776479079
(3- 86),3.64780133277,3.88634351277,3.55840435269,3.10468660983
(3- 87),3.34198212553,3.21959007872,4.18711276079,3.47767695647
(3- 88),3.00332979471,2.88364724604,3.60726148867,3.65984481831
(3- 89),4.13436667018,3.21152417631,3.31947586534,3.30359877008
(3- 90),3.50467598916,3.46475501682,3.79667156502,3.56307152598
(3- 91),3.56361324876,3.86290542626,4.00529846721,2.85002424191
(3- 93),3.97964454273,2.84429951423,3.68575926176,3.51414494604
(3- 94),3.52353442357,2.69724366554,3.92214195392,3.19390101338
(3- 95),3.5817801817,3.31899061938,3.8518312882,3.38902981802
(3- 96),2.56825702181,3.00394137444,4.28556919481,2.34373538539
(3- 97),3.44778617761,3.45572084617,4.21489387662,2.84525161085
(3- 98),3.1855318798,3.57065201632,2.81489689457,1.51729309274
(3- 99),3.76882994748,3.65217181535,3.63292800535,3.31232759077
(3- 100),3.28268944203,4.08128385336,3.42687711976,3.46356828297
(3- 101),3.564706471,3.88177817,3.81732338068,3.02023837312
(3- 102),3.11885329181,2.36266464415,2.17250864449,1.15327229692
(3- 103),3.21402344998,3.67367333185,2.53270373885,2.83835736716
(3- 104),3.57531235715,4.2720591717,3.29301650063,3.04713859536
(3- 105),3.64340603007,2.96747681462,3.81593905737,3.10731672019
(3- 106),4.44291516918,2.73985824086,3.13733634785,3.19710442565
(3- 107),3.08485518915,2.70176129842,3.43393600681,2.09527464112
(3- 108),3.52810586057,3.65054891037,3.45262164972,3.76281481057
(3- 109),3.0973813132,4.07455731523,4.00819294123,3.3324330054
(3- 110),3.72864621613,3.6319310672,3.52210188929,3.43943855457
(4- 1),3.71272510218,3.43697460793,3.36392654977,3.81349870969
(4- 2),2.90551173777,3.6804302781,3.77953815791,4.01672420261
(4- 3),4.12423454643,3.79054136616,3.31823864008,2.30653782345
(4- 4),3.76843423642,3.3722126238,3.55479064108,3.5688271545
(4- 5),3.29891442626,3.92810315909,3.81276023616,3.33592227997
(4- 6),3.73056260565,3.90359393783,3.67674312069,3.84691797161
(4- 8),3.50872405803,3.65952209509,3.57863217614,3.64517659032
(4- 9),3.82208314069,3.29790578208,3.79183082175,3.38993503163
(4- 10),3.43510814544,3.29121797765,3.57493511526,4.04461275679
(4- 11),3.97127556925,3.56654799877,3.29267307876,3.51506555461
(4- 12),3.56070420928,3.34126388426,3.88363135779,3.52870550851
(4- 14),4.29432084901,3.51794102539,3.31355926309,3.01822037812
(4- 15),3.54056882359,3.50366694744,3.83894914518,3.53007520379
(4- 16),2.76768111317,3.46885943457,5.2650373507,4.30106156621
(4- 17),3.81665862121,3.4965549448,3.23393435837,3.80905259684
(4- 18),3.50610177976,3.41524403666,3.93945451377,3.49953740244
(4- 19),3.19567232367,3.83171842181,3.75997643254,3.60010338744
(4- 20),3.30220153638,3.2976581799,3.39228682451,3.65943148287
(4- 22),3.39037849534,3.89677858197,3.54516913274,3.5895780935
(4- 24),3.82924543779,3.69366026208,3.05243851655,3.24190987827
(4- 25),3.44276260303,2.9222784503,3.76144744094,4.12221208342
(4- 26),3.80880485731,3.55398874698,3.43095282705,3.61710016381
(4- 27),3.12122412228,3.41793677736,3.88585302847,3.94556863038
(4- 28),3.36849531232,3.28073041801,3.37753825777,4.2443066362
(4- 29),3.18367092667,4.2913321907,2.91333076919,3.67821197166
(4- 30),3.01952348535,3.49734819295,3.71580514223,4.20788104911
(4- 31),3.48370313676,3.53805515977,4.1010802438,3.22446966117
(4- 32),3.45789280354,3.8712775778,3.26142898557,3.86046467955
(4- 33),3.37828178267,3.93134987266,3.56407044902,3.54689061314
(4- 34),4.06225774991,3.25469086067,3.24197717504,3.67468177035
(4- 35),3.75730930249,3.33489708689,3.16039642499,4.07333900791
(4- 36),3.70628898157,3.23510315534,3.72397201248,3.6931605198
(4- 37),3.62424486583,3.55716616866,3.66695573446,2.83676337902
(4- 38),4.00443449767,3.70135101994,3.04374300215,3.59281753389
(4- 39),3.23835111723,3.60431030883,3.68374916171,3.81445590598
(4- 40),2.96734389192,3.66365804529,2.99579322229,3.92303960788
(4- 41),3.13722285614,3.41316836115,3.49636221173,4.20432394488
(4- 42),4.18297512619,2.97983057546,3.21046426683,3.62239193653
(4- 43),3.29013394669,3.88434058497,2.78187640758,3.69186319092
(4- 44),3.53390451492,3.56194734302,3.43491082124,3.91561949542
(4- 45),3.72716383622,3.0956410661,3.80064247316,3.80554773566
(4- 46),4.53764677381,3.93009791249,5.75329889979,1.73435051367
(4- 47),4.06968865863,3.35860088471,3.16990056968,3.40965911904
(4- 48),3.62578813757,3.50540185046,3.47985313097,3.73455905081
(4- 49),3.40565897058,3.69553428532,3.62072309608,3.68101152112
(4- 50),3.85074064131,3.46061107825,3.79411438792,3.20345691646
(4- 51),3.60160445921,2.76710813868,3.38210921855,3.28833365133
(4- 52),3.41949187728,4.04607916036,3.29091822309,3.51587980222
(4- 53),3.49146210002,3.72020781796,3.6099338851,3.55907798842
(4- 54),1.97257776472,3.50714875684,4.73357834376,4.61785122182
(4- 55),3.7526160469,3.76867754973,3.57972413699,3.19550638746
(4- 56),3.61310411881,3.44814740227,3.54233177134,3.91329336497
(4- 57),3.50315536672,3.82356006737,3.68765106207,3.39901973864
(4- 58),3.5363234083,3.40619121556,3.48253524776,4.01740902551
(4- 60),3.40722602883,3.52976271291,3.68198083509,3.73074974914
(4- 61),2.75666206997,6.26085375377,5.46319426646,0.31584032595
(4- 62),3.40731333768,3.30510072614,3.69440237906,3.94451280652
(4- 63),3.43550528502,3.43831970653,3.85190503904,3.6765512901
(4- 64),3.30129155852,3.3020229109,3.7351771232,4.00079055387
(4- 65),3.63010230834,3.68749761351,3.67578119525,3.2970254401
(4- 66),3.36009679299,3.63256994337,3.63970672611,3.68590643044
(4- 67),3.62531923924,3.34908585428,3.47560808702,3.45508198
(4- 70),3.57274163405,3.78718897873,3.34208572283,3.60920602778
(4- 71),3.22043042197,3.29820906765,3.21515957209,4.42610779545
(4- 72),3.39728015911,2.85730612144,2.98724691096,3.55977779862
(4- 73),3.61064068937,3.76373878606,3.53880363231,3.42166333214
(4- 74),3.8076929888,3.87910700954,3.22681120184,3.41555542565
(4- 75),3.49821510717,3.34349965055,3.75642261827,3.67044942485
(4- 76),3.50469345836,3.41566868412,3.82038435108,3.63425743721
(4- 77),3.83510362075,2.83237339529,3.92218627431,3.59627483376
(4- 78),3.64436765744,3.21148159334,3.8220268761,3.13958339376
(4- 79),1.78647965608,4.05669620222,2.4513149969,6.36964204869
(4- 80),2.49753672553,5.60277087476,5.70871682043,1.5258805602
(4- 81),3.65415184459,3.37084859075,3.64290099748,3.76912028179
(4- 82),3.09679150333,4.32576206411,3.6902598345,3.30898952859
(4- 83),3.20891769213,3.93031198975,3.33957955695,3.80241234383
(4- 84),3.46697185564,3.75574282639,3.46577986533,3.59110076603
(4- 85),3.3429878257,3.15331934504,3.04951201946,3.60797072153
(4- 86),3.97713469586,3.50191751255,3.66132152399,3.2052787187
(4- 87),3.7702809665,3.28475906506,3.6730172098,3.5427441397
(4- 88),2.52889755585,1.89044921265,2.22844231504,2.8140450539
(4- 89),3.59574387624,3.3401198157,3.59735863335,3.50835873462
(4- 90),3.40467539083,3.84373356307,3.63904412275,3.51939637581
(4- 91),3.72136342776,3.4050011851,3.39788043729,3.91447384932
(4- 93),3.38333031103,3.61290668165,3.57343536563,3.73223580556
(4- 94),4.0338793038,3.45634621554,3.35810630629,3.51278920121
(4- 95),3.66754452424,2.73604571292,4.14173366174,3.04886047316
(4- 96),3.26440867173,3.61979918407,3.85925332738,3.3193868269
(4- 97),3.17022092988,3.20689656444,3.90821549031,2.99318569342
(4- 98),3.63867048956,2.67050819811,2.33822676615,3.06411151602
(4- 99),3.28986230572,3.41830083308,3.75002260018,3.96197176083
(4- 100),3.4401645932,3.18740151279,3.45411945036,4.29620689433
(4- 101),3.28950916361,3.41844887335,3.37634934242,4.3264050196
(4- 102),2.85765628793,3.98393564408,3.86400934378,3.61076372716
(4- 103),3.33642514653,2.84583005515,2.95039607841,3.34330162139
(4- 104),3.14789206026,2.51182580062,2.77136582058,4.12745321292
(4- 105),3.65355989694,3.25766763441,2.4713523992,2.28114290773
(4- 106),2.29105135848,2.1177210209,2.87984460292,2.65699452652
(4- 107),3.49961243453,3.80232646922,3.70235093038,3.35219057459
(4- 108),3.72416395578,3.58395665717,3.59261834782,3.61800693285
(4- 109),3.35792539626,3.80972003164,3.55028545843,3.63960757086
(4- 110),3.4170494262,3.62132636398,3.28487558028,3.93156318855
(5- 1),2.4752909735,3.64609362769,4.32195041201,4.16041575974
(5- 2),3.48295357951,3.63600586451,2.95634454189,4.29772680144
