patterns\K,0,1,2,3,4,5,6,7
(1- 1),7.54368914117,-1.20462643323,6.6935053524,4.80675884302,-0.910983212232,-0.280103304907,1.74430864454,5.66334609088
(1- 2),3.11739986773,2.91317218411,2.25533612733,2.08125654537,2.08410701472,2.32242483124,2.5118019512,2.59069968823
(1- 3),2.51445550957,2.30118094277,2.5948149365,2.06923954747,2.58325555485,2.3328867864,2.44022441311,2.52072531187
(1- 4),2.56920430481,2.48251264278,2.4351176411,2.23023912294,2.47081981484,2.18706060371,2.42456449841,2.53653754682
(1- 5),2.58032363702,2.49521027984,2.54568807452,2.22135421644,2.2896241228,2.45972457905,2.40998360736,2.43832178507
(1- 6),2.1240717598,2.59256695259,2.39985125269,2.62680200269,2.60349844269,2.39313691611,1.99035859277,2.55768235709
(1- 8),4.1058599703,2.56281710686,3.55859562748,1.09007415547,2.73162480995,3.643013765,1.13697388929,0.472929163727
(1- 9),2.3806119048,2.5151288146,2.53502869723,2.27933351431,2.32136822508,2.23237524958,2.54776271788,2.62826159793
(1- 10),2.30972509399,2.47966045199,2.29321327838,2.44582429451,2.8278857111,2.45405580559,1.78000754988,2.62845143969
(1- 11),2.27842638417,2.41904917644,2.22547623637,2.3021816441,2.39284387356,2.69583221492,2.46643683072,2.61614722876
(1- 12),2.67941291078,2.13249481278,2.55626942246,2.4909498756,2.33501922725,2.07421512784,2.78111033449,2.40662918678
(1- 14),2.42329720006,2.61730888715,2.490720818,2.23115778644,2.27654335637,2.21050543491,2.49934455501,2.7350183416
(1- 15),2.05176108776,2.53404071828,2.24963027518,2.47171188572,2.24612532241,2.25954082116,2.56548909848,2.98991115747
(1- 16),2.59786935272,2.22344442169,2.48612072228,2.60474788358,1.9790788527,2.39351327641,2.42258974552,2.74173826867
(1- 17),1.81221215651,2.06301244896,2.43733876154,2.74592801654,2.70568234924,2.42800012855,2.60613345072,2.30252483883
(1- 18),1.7544058638,3.40255526183,2.5601069161,1.82003897666,2.87073503362,2.76156879818,1.76153916624,2.4720103153
(1- 19),2.35221599741,2.444165585,2.57404196994,2.41416806104,2.36161033879,2.38420311177,2.4245199537,2.52096853313
(1- 20),2.69733080414,2.30759199013,1.94862064352,2.62346940815,2.37043468757,2.4644744841,1.91076469269,2.76399131258
(1- 22),4.33079947651,1.97560738165,4.79339325385,3.45719667983,2.94920933377,1.44890273343,-0.854295731229,2.89049080261
(1- 24),1.85753401651,2.30705343437,2.25031605398,2.16073448324,2.2291971661,3.17957145436,2.40388102988,2.26098561199
(1- 25),2.3950598269,2.93290454365,2.40542995481,2.50485801711,2.31870339845,2.1315300186,2.23405882066,2.33547667404
(1- 26),2.9917576534,0.313574318761,2.72088107155,3.09320729495,2.18436997895,3.09845846865,1.71261316265,3.24278291011
(1- 27),4.36434484088,3.54311345723,0.77351160841,1.8365006362,1.37090938421,3.05164193234,2.07468978431,2.3825717338
(1- 28),2.29370297514,2.09350382802,2.20894515444,2.37713109667,2.70093142623,2.57026156934,2.39707622161,2.47422743762
(1- 29),2.25603705311,2.3440571045,2.2659331657,2.51887866925,2.63309130616,2.32371804193,2.39598068627,2.38558402802
(1- 30),2.42964689905,2.44179547506,2.33031204775,2.52156705367,2.60454254858,2.16176294541,2.32584014329,2.4670527706
(1- 31),3.70068039475,3.12638863919,3.56205549582,2.59784477829,1.66329737701,1.32307839111,1.55838190471,2.84227516614
(1- 32),3.209842691,2.77160660139,2.18143242447,2.90496732353,2.37584908691,1.81941622509,1.13039005867,3.12472731589
(1- 33),2.23834494198,2.2768756913,2.51740229451,2.46037117662,2.24736808802,2.48799352058,2.61074767102,2.59689103087
(1- 34),1.72700123107,2.64545987483,2.55124411786,2.47169452025,2.8030350839,2.21071849053,2.93119095769,2.07570697174
(1- 35),2.29824863656,2.43563248739,2.58489500389,2.61880631685,2.24816695974,2.12558038937,2.51355823557,2.66391052864
(1- 36),2.35247997155,2.49415744353,2.6214929388,2.38996868266,2.35629911623,2.38404164892,2.39333790647,2.46723325347
(1- 37),2.16686368476,2.37284947883,2.39051560131,2.64276082145,2.60243769945,2.53567774205,1.98589232716,2.26898241897
