patterns\K,0,1,2,3,4,5,6,7,8
(1- 18),3.56744177235,2.31000023938,1.54160577967,3.11101807267,2.35506098181,1.06283776417,2.49393279548,1.96263763186,1.19884624819
(1- 19),2.24374417498,2.25375057405,2.13472878537,2.11473960766,2.07875676467,2.28520733873,2.32277755885,2.20871441353,2.0413880521
(1- 20),1.86767692925,1.84846693923,2.5385740436,2.07456122166,2.11043825288,1.84042351929,2.46086264744,2.16487733265,2.75131631927
(1- 22),0.379914708756,3.65143963878,2.91183622532,2.83916018382,2.83979130173,-0.0776153164534,2.9361674545,1.78852453996,3.80463952339
(1- 24),2.2111095654,2.10722138644,1.99626279151,2.35010080349,2.45113702965,2.24841318011,2.83878596537,1.94115135254,1.32540967473
(1- 25),2.0533331799,2.40517917791,2.29672232725,2.10772129531,2.11175035061,2.29303913027,1.94048445968,2.3405330719,1.858005288
(1- 26),2.82447889628,1.48392689306,1.72346776279,1.48736841211,1.98449111355,2.47986501694,2.45733835569,1.3856629982,3.78742197803
(1- 27),1.20536424016,2.10301857073,0.867738109279,2.62277611966,3.34987676439,1.60452942396,3.51749901812,3.49111445723,0.862671837718
(1- 28),2.27541385888,2.63162436244,2.30112743867,1.81436954849,2.37792135482,1.60819644581,2.06294092846,2.1904321408,2.19913134911
(1- 29),2.1858344777,2.39310764404,2.20849152402,1.67086864933,2.25064640303,2.15107844836,2.20706131129,2.02461837428,2.43037264038
(1- 30),2.23959748547,2.39547557635,2.19348305231,1.64849223739,2.29394064451,1.80228210566,1.9064883912,2.4141125633,2.54458776275
(1- 31),1.5098417327,2.68929758637,3.72666210259,0.813695316083,2.15451127764,2.13894460042,3.87712098773,1.43909037317,1.75404732933
(1- 32),2.01355551471,2.63125655074,2.37229475472,2.85122469595,1.52619769125,2.10858592311,2.49156743619,2.90715582981,1.25535187862
(1- 33),2.41019985365,2.25992818929,2.24834461309,2.17619368793,2.17865750288,2.08876367673,2.01679323007,2.08300600458,2.14759842518
(1- 34),2.57585501995,1.86528358965,2.60729869742,1.13785861822,3.11048435795,2.02081752227,2.45976408053,1.28233299118,2.48908392843
(1- 35),2.2633021246,2.11245186575,1.9814364066,2.40403238153,2.10746696992,2.35429017223,1.96914805586,2.10345763722,2.33180356315
(1- 36),2.20336230477,2.13902692865,2.27206029019,2.21644222155,2.10427608934,2.09622269226,2.16714069982,2.10158597942,2.32285478937
(1- 37),2.637843232,1.81794841989,2.0259941564,2.30416111758,2.46642803015,2.31150053019,2.29165966502,1.7993321062,1.53313544265
(1- 38),2.30508275542,2.44067418044,1.91808372584,2.19039392051,2.13335645224,2.22617422702,1.97373055664,2.3410887107,2.06612764581
(1- 39),2.3369625277,2.03220687886,2.11284802462,2.26165016376,2.14381250272,2.32186772229,2.27832756927,2.11689817438,2.07476778592
(1- 40),2.05996044598,2.32789974224,2.113908488,2.64382508834,1.91242166473,1.600881303,2.00581252939,2.64885524542,2.58007100484
(1- 41),2.23207917456,2.28989415761,2.26616114694,2.29411741562,2.29318897901,2.32732359814,1.74212658424,1.86244707484,1.86403915146
(1- 42),2.48431985961,1.81047597263,1.70939600966,2.17576748969,2.52003704889,2.04382854259,2.45343455522,2.13171158911,2.15547023169
(1- 43),2.20003448779,2.1142643291,2.29763875284,2.12109842548,2.10837534776,2.0664132606,2.32725834221,2.12464286284,2.31282853436
(1- 44),2.23741182924,1.99413334201,2.2490686321,2.31142420305,2.15196747093,2.11553773204,2.28462719489,2.04804723425,2.24928537415
(1- 45),2.17947743996,2.09360150851,2.13664242291,2.30873869937,2.19674571038,2.17139031269,1.97646158552,2.23043622661,2.35958486233
(1- 46),2.09961332109,2.43774031388,2.23236398139,1.78341678996,2.16235087265,2.1371965321,2.22623254914,2.11448950493,2.3914498966
(1- 47),2.10816077337,1.8066962517,2.17775856063,2.29135054495,2.06413031498,2.36780418123,2.32199759926,1.97547520547,2.51965387574
(1- 48),2.31027387255,2.06963365517,2.58677867773,2.06124221431,2.20706713548,2.36607927178,1.86621008029,1.81891425095,2.06532218916
(1- 49),2.25564389217,1.94376996827,2.21214054342,2.29224203768,2.25538639509,2.0882512899,2.1774623368,2.15650660934,2.16310411989
(1- 50),2.0882003081,2.21547491866,1.92183863865,2.35218263421,2.18360420366,1.98508685975,1.93424584585,2.25961892837,2.38915658314
(1- 51),1.83775543969,2.14494459257,1.97911010052,1.81720693895,2.36559163636,2.3418454617,2.40340881392,1.88724028546,2.56901524071
(1- 52),2.17466107375,2.31898335925,2.00657896043,2.40158075165,2.05624769881,2.18163968099,2.13149696529,2.24630897569,2.20605012941
(1- 53),2.96940803567,1.63622098967,2.0969160455,2.59522308748,2.98805196394,1.97294544763,2.36132541588,1.05917863943,1.97032876043
(1- 54),2.48003311353,2.49698816047,2.29456049508,1.54457973537,1.94839450081,2.2962667658,2.09146921838,2.30049606547,2.11382130427
(1- 55),2.47557351599,2.11560338369,2.06547364249,1.83905406907,2.1767101454,2.37042498201,2.40284903747,2.12332404403,2.0859130045
(1- 56),2.40948941099,2.34922598795,1.80591399129,2.25368727455,2.05457146171,2.15569140842,2.39023242283,2.34167168988,1.9970009307
(1- 57),2.0988219074,2.40632639735,2.29062655974,2.10918209057,2.10835900031,2.03718469868,1.9843077575,2.21183490278,2.35937602968
(1- 58),2.24607805771,2.14944575407,2.5369679982,1.80641436061,2.69696385462,2.06288181114,2.48673907971,1.39719142618,2.20460573046
(1- 60),2.08882510677,2.02853115939,2.21580314456,2.00220644708,2.18719399517,2.20888608553,1.95224093955,2.53072413761,2.44826163994
(1- 61),2.39649292414,1.61938988624,2.06355554505,1.9062381323,2.50509687906,2.43179151396,2.14189885976,2.62329995559,2.04738245872
(1- 62),2.2165331132,2.19973753041,2.18321805664,2.08176485608,2.18583014949,2.13330196282,2.20119861857,2.23511065261,2.23032147913
(1- 63),2.37175380304,1.85413958196,1.83150858707,2.96092855638,1.44214856087,2.24448672002,2.63418451718,3.27577020434,1.35539930392
(1- 64),1.93213811237,2.8933990248,2.34789595725,2.91262386921,1.8944576074,1.65265475106,1.48812427663,2.07684967784,2.79594693669
(1- 65),1.94561861539,1.84572660428,2.17678172317,1.51267761668,1.9730474401,1.94657183415,2.61594746975,2.81063674134,3.26589408217
(1- 66),2.27145577046,2.22314842775,1.93823221434,2.11680057555,2.10386059368,2.24860339439,2.24731716736,2.09617095698,2.4412320982
(1- 67),1.93388994257,2.03569364861,1.89992562928,2.3337166422,2.14918648406,2.29598458209,1.8871515082,2.36833652135,2.22083628932
(1- 70),1.70750654115,2.74527651228,3.5805426626,2.06392750303,1.89422868517,3.56986074196,1.66178451988,1.89575192163,0.557709583153
(1- 71),2.07719648283,2.7716494555,2.56433618212,2.43965621871,2.05498319452,1.78864702859,1.75731311928,2.06015850099,1.91803458508
(1- 72),2.57319952794,2.17139895911,2.21338032856,1.73510594712,2.48773357001,2.19939049993,2.08397175463,1.3589337868,2.39434605349
(1- 73),2.10928946819,2.02914459549,2.22242448179,2.22315412078,2.01456883647,2.29726574746,2.23184686364,2.25529869464,2.23867430037
(1- 74),2.38398144421,2.49983056928,2.21989534779,2.16603834283,2.20549795614,1.9911476904,2.28039913232,1.9213373557,2.09468905017
(1- 75),1.81398003033,1.94785039845,2.00962580089,2.43062844292,2.24190749052,1.95186635135,2.42923139035,2.27971979431,2.77172971238
(1- 76),2.3208614209,2.17251991284,2.2363887059,2.67982775606,2.12666130941,1.8002979535,1.97916482398,2.47325804175,1.96353005456
(1- 77),2.39942407043,1.90007640478,2.04131593114,2.13035841919,2.3171292164,2.58115553759,2.2602300365,2.00622744099,2.05072916497
(1- 78),2.02188098239,2.96834814303,1.50234817807,1.93318738603,2.22994832939,2.04183083931,2.32342152977,2.19580008773,2.33948919227
(1- 79),2.04400184096,1.32965835335,1.73384880109,1.75703995238,2.57024607421,2.73589545902,2.27140249814,2.93614148421,2.11032658553
(1- 80),1.76506799824,1.941053485,2.2201200639,2.54040631261,1.81914365126,2.23097443106,2.83787985824,2.20410837116,2.2439343183
(1- 81),2.37519448052,2.27261234774,2.15859093713,1.88256163064,2.1691050613,1.92127158192,2.06208575363,2.33719467114,2.44367155381
(1- 82),2.27573287733,2.22399485087,2.29902036216,2.04491989267,1.98110433692,2.0057430267,2.12166059568,2.28281313511,2.33388807443
(1- 83),2.30170066305,2.20790188804,2.06554138111,2.12151797497,2.18399735435,2.24341955094,2.0838691829,2.21174411731,2.13023181723
(1- 84),2.32649408726,2.14182476759,2.1430028804,2.09400678997,2.07894093659,2.2270772135,2.135132329,2.28259469926,2.13762946782
(1- 85),1.71459732738,2.02762186783,2.26277427965,1.74531306812,2.02375875866,2.74760653803,2.6495906886,1.87284960953,2.52009033309
(1- 86),2.52661870258,2.33572232604,2.01830564493,1.84642236241,2.13518090887,2.19596723098,2.43217716571,2.09492166535,2.02181220009
(1- 87),2.0108936059,2.51899277082,2.00688361743,1.98645005595,2.20579615688,2.22722983255,2.16935549975,2.13694202888,2.37003479662
(1- 88),2.40324633837,2.1373699216,2.17655518639,2.52913592916,2.04185155893,1.89475729319,2.39127752522,2.14230984338,1.9065735514
(1- 89),2.13513146395,1.91130245824,2.30911166107,2.14378676159,2.24304398305,2.21789569182,2.50432799086,2.15871104895,2.05478230525
(1- 90),2.29198634865,2.00942830088,2.18557641815,2.31513828804,2.14389811466,2.14807238991,2.12157453205,2.07434676235,2.38043316866
(1- 91),2.37756393077,1.95759694071,2.12771769415,2.25252607781,2.2301132607,2.28223361318,2.13793253692,2.06598718782,2.08010782833
(1- 93),1.7022034681,0.782509668073,1.29116968341,3.07565740794,2.98831661346,1.51961284665,2.54931664023,4.13962199194,1.45394812946
(1- 94),1.99932133885,1.90186348405,2.21792224261,2.29537968541,2.21592980871,2.14393895087,2.19534684734,2.32177868842,2.28569801206
(1- 95),1.98831993658,2.62599076728,1.89819153107,2.06054912764,2.22282914408,2.3336911394,2.30004967024,2.1068784236,2.16424747114
(1- 96),2.11382675175,2.23369784098,2.19334656944,2.12967216759,1.64921794198,1.99233849336,2.21504835189,2.52160794774,2.57590792988
(1- 97),2.1241035537,2.26186727465,2.01855480931,2.32981532432,2.20210479188,2.29638674671,1.96719171204,2.17330969521,2.19198076583
(1- 98),2.52299434263,2.21571796054,1.70551420137,2.5954783926,2.36390114497,1.91548816064,1.83114341816,2.47872890056,1.7941683855
(1- 99),2.6472059728,1.78886495166,1.86764143015,2.09116507094,2.34448773885,2.7152273805,2.13321862416,1.92843436176,2.24103145662
(1- 100),2.14475206137,2.27401441415,2.12790543276,2.32974662119,2.21207684268,2.25035226075,2.14096771955,2.13782311961,1.97095833211
(1- 101),2.11216937563,2.17867524598,2.48027978651,2.76839605383,2.13801559299,1.77203891375,2.09123933882,2.33056222463,1.79720604756
(1- 102),1.9755096064,2.11213391692,1.91385686701,2.43531880206,2.13788467818,2.56292351333,2.4141800704,2.43715449864,1.71918572691
(1- 103),2.09592502101,2.29387716438,2.05377842603,2.57751727935,2.00072806091,1.96367848949,2.42521827325,2.44504229887,1.8542478595
(1- 104),2.21426429893,2.21189111634,2.17610006998,2.42875355086,1.91294627449,2.32683779655,1.8608004183,2.1856270257,2.27093829247
(1- 105),2.68399410824,2.09584676087,2.11095605426,2.45561818099,2.23809807393,2.02375543344,2.32639021953,1.79465180666,1.7023277056
(1- 106),2.08708008044,1.44924946494,1.97444486008,2.38642454527,1.99610870069,2.75538998141,2.26337593253,2.41508589948,1.92935518115
(1- 107),2.20713516543,2.26793752585,2.04343843389,2.35020436985,2.28841637113,2.52648655947,1.99078217477,1.82384496414,1.93818047003
(1- 108),2.2470467016,2.35695855918,2.03051002349,1.40972564894,2.02535419074,2.53657667682,2.34888325972,2.28259714444,2.28737042195
(1- 109),3.13124259862,0.307319420254,0.424943118433,3.2144127016,2.50684423387,2.70609973978,3.22423936917,2.71823773795,1.86962162654
(1- 110),1.76302562979,0.690447105098,1.88868710515,2.53278856019,2.79755327028,2.98551304021,2.23236055369,2.19684252194,2.51058360283
(2- 1),2.07670260396,2.0144571034,2.38347240705,2.30621814919,1.87065880446,2.25521873633,2.139906949,2.09851415209,2.52165644484
(2- 2),2.0742836364,1.69527978478,2.5778606067,1.33465494582,2.83018249971,1.94943561112,2.52739437971,1.74379790255,0.788721234478
(2- 3),2.21594014916,2.57129092677,1.91680870872,1.86887446563,2.27973677913,2.48758075592,2.05367917606,1.83873733709,2.25436419437
(2- 4),2.7488105318,2.48362356909,2.58532637966,1.98560498569,2.07776161087,2.49346722266,1.51095663211,1.53097619217,1.7704228758
(2- 5),1.92875816551,1.97878845846,2.27342730042,2.11987234661,2.38859260156,1.89724293579,1.82731411335,2.45193132009,2.5716157234
(2- 6),2.31191374278,2.38200216851,2.32230159842,2.30666482913,2.20020063783,1.77249630878,1.85756193859,2.35598155398,1.97306410859
(2- 8),2.11526625073,2.23535088817,2.01358304498,2.05846814362,2.11851025414,2.54132057029,1.93296505435,2.3271720547,2.18686416988
(2- 9),2.36191234527,2.745512882,2.22513649773,2.19182119138,1.60117140814,2.32100855604,1.46295401424,2.09596650102,2.80860253974
(2- 10),2.02461163476,2.19424144924,1.98368550165,2.44550682815,2.20710795968,1.78101040894,1.67725464215,2.43968422775,2.58626362675
(2- 11),1.88617007214,2.02484917623,2.14096141304,2.33537633836,2.49543160381,2.15083927458,2.21454124254,1.88533305723,2.50185611179
(2- 12),2.21290769019,2.39226479988,2.29696232485,1.89362042369,1.99571015415,1.80699134012,1.9400794535,2.26347909067,2.72893008402
(2- 14),2.52422552057,1.93516715245,2.29089569502,2.14900118272,2.51864450079,1.59965196482,1.86707597122,2.01611618838,2.55059227447
(2- 15),1.90811215632,1.96910846704,2.06589978551,1.93357860709,2.96461535089,1.45887354871,2.18432187679,2.0220724396,2.68381499732
(2- 16),1.30506979312,1.89872193243,1.78129103508,2.30313983314,2.74433701949,1.61326473022,1.7186106409,2.32694455376,1.44770247197
(2- 17),2.0142642884,0.735064559645,2.21711589016,1.59028775457,2.7208677642,1.94834994112,1.43230551549,1.72112293252,1.40258513096
(2- 18),2.01079810506,2.29201661432,2.25116644044,2.0671106271,2.0581874745,2.30363512684,2.27641538044,2.16362870164,2.2064943725
(2- 19),2.18254915756,2.21308011963,1.48821219723,2.4271221776,2.21731631421,1.85437647862,2.35976229103,2.76162277537,2.3144331757
(2- 20),2.15524113522,1.5387588412,2.03172027929,2.20859570873,2.30903326255,2.06633167376,2.12792858974,2.04143249843,2.90425484329
(2- 22),1.79305149874,1.93746876802,2.60304876986,2.16164565824,2.2762365056,1.90640886998,2.48403834151,1.73040592885,2.65595148037
(2- 24),0.735999594211,0.51168692179,0.324487723042,0.527939716115,1.02127760127,1.16170487618,0.044131873557,0.347451036796,1.2115877409
(2- 25),2.42177530458,2.4198042349,2.29998056576,1.92104176061,1.87695510425,2.9952536125,1.59848012188,1.76059931765,2.26909144994
(2- 26),2.0109701119,1.58268267277,2.57625280002,2.43685050619,1.91761395149,2.06583118205,1.94425299201,2.1974415832,2.71753623476
(2- 27),2.11994821916,2.50316557429,2.01098749426,2.47386515617,2.83093726801,2.00404351226,1.76466597645,1.79513724721,1.94435974675
(2- 28),2.15043026741,3.18615065228,1.94838214747,1.58258393659,1.92738531559,1.90624961808,1.73837598145,2.52883009996,2.10105514688
(2- 29),1.55490511299,0.623368699269,1.58041044727,0.746652083337,1.78441123308,0.810178766155,0.695549946649,1.03058545192,1.12773100658
(2- 30),1.82442790087,1.93921410392,2.69753951297,2.52406093832,2.36208111964,1.87222860506,1.90648144022,1.98150629119,2.10726051895
(2- 31),2.1133342365,2.54199547078,1.80135669473,2.37079650064,2.50200404331,2.27169600759,1.47977392964,1.99770759352,2.33042023516
(2- 32),1.92015251457,2.43953100121,2.5090154441,2.14108686415,2.32160601714,1.78311017971,1.7552002268,1.99155998563,2.53663343019
(2- 33),2.1752699372,2.37082757184,2.32420322882,2.28796407083,2.28082922617,1.92827699684,1.98285640094,2.09460871424,2.02318609355
(2- 34),1.77484144973,1.97271347636,1.34700800629,1.2395724838,3.3353659287,2.00283377678,2.73875853933,2.38135144904,2.81524258867
(2- 35),2.22411183563,2.3405003815,1.77168511883,2.18218692935,2.30411270039,2.613632181,1.64418688362,2.08960463039,2.3254815401
(2- 36),2.37292097407,2.30894227667,1.91381917644,2.14396389807,2.32645578228,1.96933681391,1.73507361165,2.05528869272,2.63059128608
(2- 37),2.23587702257,1.55475257008,2.1664370281,1.27230298623,2.46839136536,1.30801488591,-0.553341552952,1.84812803431,1.32692987255
(2- 38),1.87459454952,1.92653350696,2.49768266334,2.70384591645,2.0427200135,2.37885128253,1.53016717005,2.17059885919,2.09476191966
(2- 39),1.91577461144,1.85816505441,2.45572581219,1.34016949199,2.80930360848,2.28490164165,1.30751710992,1.99883271851,1.98923146676
(2- 40),3.06360499586,1.99956370627,2.48050179774,0.939058163298,2.48363818788,1.90971080648,2.57315592264,1.4370463313,1.72781275441
(2- 41),1.71175268464,2.32977951415,2.11710257049,2.55504242622,3.0046097629,1.59982261275,1.67397523135,1.44627653069,2.41790622438
(2- 42),2.31152591251,2.29681283278,2.22764226173,2.61967041741,2.14319445824,2.21820561337,1.1512263307,2.08750466021,2.03902051508
(2- 43),2.31786465355,2.75890161772,2.05993713668,2.7983221248,1.9462508772,1.52061381977,2.14409491103,2.00683602408,1.76878284689
(2- 44),2.30298163892,2.2678975834,2.00443273335,2.48042994979,2.34048041892,2.07169470416,1.87882895364,2.05654574429,2.1175098097
(2- 45),2.13861681945,2.28433935505,2.12146591323,1.71569321693,2.16062069239,2.56223392301,2.36143624574,2.09091528983,2.22471498104
(2- 46),2.12593548609,1.73660134139,2.26489286454,1.79747353118,2.35140705184,1.96835329481,1.29653724286,1.16189747697,1.56487274682
(2- 47),1.24418588996,0.775992575352,1.22204002106,0.469832966554,0.758349002897,0.497532134763,0.7002891906,1.17986526499,0.155127023241
(2- 48),2.48477468186,1.38266485505,2.21639804301,2.12176777319,3.00914507625,2.06140366439,1.10954758409,0.989692386544,2.06216081751
(2- 49),1.60399844807,2.61646341881,2.34345834376,2.22963051494,2.51257351449,1.88218900652,2.11990669397,2.12962889446,1.40808957567
(2- 50),2.76511087428,2.40951793709,2.1555165191,2.65934183618,1.44273526675,1.86778101251,2.14972679303,2.35516275299,2.10044933814
(2- 51),1.65911212549,0.357480758778,1.75499750355,0.854132202531,2.39068575258,1.536258521,0.198196518863,1.60294578576,0.967911272366
(2- 52),2.49460713903,2.92299555911,2.04169356211,1.10547833358,2.35229418572,1.44740759164,1.19717370214,2.31418096013,2.40034169945
(2- 53),1.97746326906,2.67880161157,2.4232673048,1.63681473379,2.15426537291,2.3101892177,2.34835947996,1.94003717951,2.00302420263
(2- 54),2.07900390977,2.18968693164,2.62496894228,1.53186149886,2.82099147249,2.00014272271,1.94899368012,1.46762001037,1.67222284746
(2- 55),1.90777724916,2.64975417694,2.37444233567,2.48386379096,2.19568060261,2.23222029148,0.932247026376,2.04393047588,2.02696755081
(2- 56),1.9804501966,2.36222224453,1.73800779603,2.80055487979,2.64717039281,1.89162147191,1.51051382667,2.27742191314,2.01771667469
(2- 57),1.63920433986,1.92370955118,2.32523925592,2.58583004922,2.84440543713,1.61434813963,1.7887788241,2.2368092089,1.41316543242
(2- 58),2.06132652676,2.16260493653,2.28467000495,2.24333985502,2.17408302093,2.1362445098,2.40982498698,2.14188390152,2.06502966372
(2- 60),1.8549838841,1.72135394671,2.31184427496,1.46037355875,2.55122561804,2.55121058233,2.20995841555,2.34216661713,2.24851103287
(2- 61),2.26497966123,2.27411570722,2.2187119186,2.16347540444,2.06443659294,2.07186577513,2.19506808731,2.10178134843,2.32515310822
(2- 62),1.9298529327,2.35670929037,2.28430697619,2.35398335874,2.2268044255,1.95322239344,2.08448460454,2.0215765197,2.36691481677
(2- 63),1.69852477364,1.7245309741,2.42292406541,1.98700108879,2.16184986676,2.62606121807,2.10993015815,2.37341469759,2.30478797867
(2- 64),1.87312555087,2.41634709031,2.25237926482,1.95832322348,2.33372448508,2.50475597453,1.60205169064,2.44673331729,1.86227837332
(2- 65),1.91707476871,2.16480064708,2.13200171917,2.22738794666,2.05316950068,2.2733486871,2.28167777792,2.2045236669,2.91127362679
(2- 66),1.94929185607,1.75098029321,2.68938713119,1.9756688144,2.23361331459,2.55316561953,2.41179649465,2.14610554923,1.82444285219
(2- 67),2.13346984824,1.51930592022,2.57787918104,2.36857046156,2.97806614674,1.1740654373,2.27917009227,0.621950346982,1.72024470327
(2- 70),2.75859790914,2.84077410768,2.48822190706,2.04742157122,1.49883174807,1.63308876308,1.43401788582,2.51903399408,2.45209353796
(2- 71),2.40212142897,2.44335720785,3.42431748425,1.26253962018,1.77982126183,1.77394965545,1.08744478624,2.11479805179,2.38956788463
(2- 72),2.17597964987,1.42870929503,2.21553449165,2.4404395009,2.64451384741,2.0478895518,2.19319130408,1.89582223794,2.27495108219
(2- 73),2.51020596496,1.42944964282,2.10505002336,2.46521684275,2.09436027203,1.97919410138,1.82214255888,2.49554718992,2.07765166033
(2- 74),2.07703912909,2.63698701532,1.98645892276,2.46186923602,2.09960345295,1.93508158579,1.91151699739,2.50775786093,1.91762854238
(2- 75),2.65815349037,1.22610695693,2.00272272425,2.51686763565,2.52508123781,2.57762765359,1.90819190493,2.07636008075,1.54871009611
(2- 76),2.41316426943,2.81141249959,2.11354004794,2.35072837912,2.50103065608,1.68915649432,1.84893831253,1.60441519377,2.01139797282
(2- 77),1.94503154817,2.36384451928,2.93019983256,2.46193418685,1.8670383171,1.45410632989,1.40257544531,2.18772965661,2.36332649002
(2- 78),1.81307329639,1.36206111048,2.43868542689,1.64659313377,2.38672316633,1.96914852878,2.07049161946,2.41258739743,2.61024750877
(2- 79),2.37446164831,2.20296408113,2.38733148606,2.35520369495,2.04365491875,1.81668474206,1.57251943069,2.40971073939,2.32392667427
(2- 80),2.33742623897,2.25352838079,2.19516794882,2.5660474614,1.90288303835,2.08804601112,2.01620939427,1.78775938826,2.59487582043
(2- 81),2.18935410229,1.93395377643,2.1444160645,2.60938538369,1.92632468585,2.13968408197,1.42492920247,2.41324704407,2.38586819911
(2- 82),2.40580156509,1.47317908285,1.76098760789,2.03003545601,2.82066921253,1.67607515907,2.35244171533,1.76323018732,2.92482870676
(2- 83),2.47281611521,2.07582390217,2.2781189094,2.38248984534,2.15857506062,1.89473126579,2.32097002243,1.79648366788,2.25952067372
(2- 84),1.75446959791,2.36429677695,2.31243399868,1.82762021018,2.61994822419,2.4728282373,2.1547428277,1.60244104189,2.32080103375
(2- 85),2.15734156494,2.73826446796,1.34505250705,2.26028491534,2.07098189639,2.95043417256,1.89073284469,2.26115221877,2.05073352488
(2- 86),0.511935975642,0.668630268924,1.60466178749,0.994610047385,0.838743498889,1.44935628819,0.579950302332,1.31302739203,1.21730968629
(2- 87),2.07211627315,2.51631516438,2.62498799185,2.25162236612,2.63809175772,1.54542939299,1.47400239784,1.84226281976,1.75865519693
(2- 88),2.41764533913,1.85304108113,2.19635093765,1.79316384406,2.47370452428,2.44800988996,0.847961009695,1.40552226672,2.43946222742
(2- 89),1.94704188272,2.51442655775,2.23296815247,1.56374322674,2.42389909938,2.71761002168,1.73742461036,2.0433135428,1.94748963876
(2- 90),1.7191610303,2.54212239901,2.27471385701,2.62348951426,2.25301981016,1.87346703165,1.62201011145,2.23571902394,2.28347144107
(2- 91),2.34809166167,2.30334945445,1.49491371371,1.90826184146,2.63885880821,1.9844322747,1.75654406617,1.82685712663,2.63483315843
(2- 93),2.27422737793,2.13748437355,2.43921714958,1.5297831152,2.21032547676,2.21856575066,1.56252451651,2.25019142497,2.43783771428
(2- 94),1.66763037497,2.41282940118,2.23705378594,1.84304004642,2.58033330795,2.11886699955,1.8490663584,2.2603233566,2.72366369729
(2- 95),1.75530339169,3.29992119101,2.07756889277,1.77494881346,3.75272539062,2.67977295254,1.46198327667,3.74408272869,1.53446714716
(2- 96),2.14318165357,1.26882472918,2.31709600085,1.6969407253,2.48789957408,1.20505318695,0.574367794927,0.501976406743,0.84806935937
(2- 97),1.93519407119,2.34890703573,2.48771344014,1.71942755757,1.95743486155,2.26747157331,2.03035962026,2.09370537591,2.69180132051
(2- 98),2.0397934448,1.36388432389,2.90220945186,1.47477036309,2.41340819988,1.07346642116,2.3745633386,2.39927703164,2.21835420167
(2- 99),2.22680591959,2.45806457915,2.12235436358,2.01382593729,2.06440853951,2.23671492671,2.10315742902,2.05603617716,2.27259509486
(2- 100),2.03416762787,2.14832320868,2.60823059665,2.16049309417,1.97406603173,2.52239143725,2.18790713403,1.79625935013,2.09130654719
(2- 101),2.18900960178,2.17174984535,1.99894166283,1.78928442983,2.26023941608,2.18535062865,1.69043903078,2.61442395043,2.31775989305
(2- 102),2.44333760315,2.18738802208,1.78735171057,1.57744073055,2.36080467118,2.56452776745,2.17517528214,2.1200001568,2.1156540892
(2- 103),2.29246210474,2.76432933814,2.61399138613,2.50563198016,1.43857894637,2.27159736723,0.92769551346,1.62948198269,1.27389590329
(2- 104),3.13936317288,1.08720524995,1.93451941421,1.9893911133,1.4234046488,2.47393436084,1.62543516752,1.93408434682,2.5138765295
(2- 105),2.19480321233,2.76694825054,1.78831353196,2.38877346786,2.16225058478,2.56922540549,1.50602393224,2.12618442375,1.09613173723
(2- 106),2.75390015315,1.90947875712,1.51427245473,1.22903745733,2.76628140198,2.70679486831,1.40050105094,2.14849308477,2.2098156337
(2- 107),1.28981751169,2.03977522875,1.98618356006,1.70985900575,2.27506342251,2.21519261421,1.04558157954,1.40070217833,2.71178278971
(2- 108),2.53014753694,1.92402273888,2.59102841303,2.29393847535,2.11317987849,2.42220055023,1.9276710717,1.86915852228,1.47183491397
