patterns\K,0,1,2,3,4,5,6,7,8,9
(105- 76),1.56844379348,1.23902105011,1.68636312865,2.81829325503,2.65425916684,2.86287179887,2.38993890223,1.74668014327,2.90544933439,1.8006467407
(105- 86),2.2192927911,1.83822754044,2.32408397422,2.32396369467,2.03045973123,2.31106272443,2.13077662451,2.11883263331,2.11129052465,2.19589216745
(105- 57),2.18906424312,1.92319723922,2.65871200118,1.86972182734,2.13194765364,2.60445479324,2.34747407265,1.79538860182,2.2395672475,1.74701895553
(11- 38),4.51523800251,2.29260510533,-0.685581335337,2.29474639797,2.66289984311,4.56390453241,0.157417067823,2.25881641259,4.76613111241,1.46021388098
(11- 72),2.4335763514,1.69346102585,2.17971687794,2.1519450654,2.54396933868,2.03297273775,2.18558562618,1.95958571769,2.21159623802,1.79723198351
(11- 11),1.99074729625,1.89007012343,2.00866263575,2.15897424033,2.40933087606,1.77205000568,2.41998057316,2.22689214515,2.38614479959,2.12456871244
(11- 76),2.24009248867,1.57101896419,1.6617190922,2.28335128208,2.50995750764,0.932334592118,2.65499033318,1.32362847935,2.5016929486,3.79941067792
(11- 86),2.03236881632,2.55969983695,4.08954769824,2.51177545824,1.85509804199,2.11762487853,2.31424213228,1.1598365905,1.75041444348,1.32069262422
(11- 57),2.20099618265,2.71775089409,1.8512918268,2.56829556888,2.23861942303,2.05792214632,2.35168759156,1.48945242034,1.77744110111,1.97979443505
(79- 38),1.65567658247,2.09457081159,2.46368643851,2.38473460908,1.73510843051,1.97560226075,2.0099506812,2.56605570975,2.45759395027,1.86225741112
(79- 72),2.3849957533,2.10282049897,1.94835440141,2.66456322579,2.12685981404,2.47395796846,2.04330949776,2.00756132663,1.95399309736,1.90767175122
(79- 11),1.1818448071,1.76389263682,0.510803904802,0.954877809728,3.26364222716,0.799804260559,2.97486755886,4.05683472483,3.27449554652,3.17901572524
(79- 76),2.8218967629,1.95659098826,2.59446219045,1.47741650676,1.60140928873,2.10358282728,2.16040583924,2.29888897507,2.41342389282,2.95930882387
(79- 86),2.49594715425,1.93499922422,2.05228803924,2.21656525309,2.08585703494,2.31773343342,2.16810542457,2.18596823001,2.12585316246,2.11249793259
(79- 57),1.39681816729,1.97057570838,2.7017466396,1.95078001934,1.73106228955,1.86220423473,2.72196733546,3.40494798651,1.93770174769,1.76260805639
(61- 38),2.57696306546,1.95211445569,2.06399369323,2.10002223236,2.3569995167,1.95974408631,2.39296471809,2.10566216132,2.11187025074,2.08810541367
(61- 72),2.22303403884,2.17721634092,2.1379307745,1.83250681224,2.26379084822,2.35586127968,2.23661006546,2.17211605261,2.10259806682,2.13699950129
(61- 11),2.02409750028,1.92146656365,2.06119200805,2.52760179665,1.95793276596,2.33394322152,2.00348642148,2.29969726453,2.32518809237,1.60906129103
(61- 76),1.97270620306,2.05331609185,2.42000219252,1.93842874405,2.06410655118,2.00034800143,2.49635194463,2.2930135898,2.20008748477,2.13062352921
(61- 86),2.30005627814,2.15925525087,1.94459858765,2.09893381524,2.20129529427,2.3157482245,2.13047054478,2.16512627537,2.3430932177,2.0749183816
(61- 57),2.47818586966,1.69906672135,1.74998213535,1.88720060637,1.69856555606,2.25489942103,2.7672262931,2.83268479239,2.67818466521,2.12418752829
(16- 76),1.48058167416,2.43659808792,2.05460143537,2.13724136372,2.26964730531,1.88173803891,1.91331964917,2.54918516525,2.55240007694,1.71551587672
(16- 58),2.21481086904,2.0797673379,1.90145636774,2.69040698624,1.94581517948,2.41385913855,2.37726098361,1.91338439332,2.11651750012,1.77712290628
(16- 66),2.24270531559,2.13894625982,1.9877711046,2.05529993492,2.47993606181,2.00346419575,2.06140453026,1.98463914176,2.42684219206,2.20034202963
(16- 37),2.21904584726,2.11156273445,2.180695186,1.93877763932,2.35697876949,2.12562047108,2.07828769979,2.05749895758,2.39374471604,2.14183040558
(90- 76),1.87076152186,1.91856144178,2.19664952451,2.25542535906,2.39609872584,2.21822644169,2.28561943412,2.21935499666,2.1366494003,2.06036157659
(90- 58),1.78326740251,2.3045294839,2.20325355691,2.10624505309,2.2618413345,2.02722323202,2.22632101463,2.18305642754,2.19145686549,2.29916828991
(90- 66),2.38602691557,1.91739052533,2.47337170933,1.8703309723,1.99387545856,2.36247162489,2.1954452641,1.97912450666,2.41072006961,2.0912280795
(90- 37),2.49661035429,1.93359716179,2.26520596919,1.59308543852,2.18749362052,2.62156418767,1.75805808348,2.29686859147,1.96546339785,2.38572884163
(56- 79),2.33270455938,2.12228013283,2.14333002871,2.07596138161,2.17742440402,1.91090529322,2.19238288284,2.38068301021,2.08541641364,2.09088384637
(11- 79),2.02200858689,1.77219791008,2.42591437586,2.69957419699,2.57179935586,1.54466899882,2.08814478498,1.27100854879,1.56786265104,2.31592818622
(100- 79),1.46846429892,1.96539422993,2.62932129986,2.35973102395,2.39091854866,1.97023171668,2.45224084735,2.06369341456,1.62238258893,1.6518092825
(109- 79),2.97712358913,2.71132912803,2.09599062117,1.87091801872,1.85982154035,2.30772709612,1.64718202501,2.10491834772,2.29933300376,2.15856338302
(79- 18),2.46443838576,2.08092451568,2.5425397845,0.96960295357,2.06067525629,2.23145198382,2.29764785447,2.26592755733,2.28098858663,2.68598875175
(79- 99),1.65223492886,2.27830881287,1.59182800842,2.30929489548,2.29074749008,2.34462659308,1.97843501142,2.30788234607,2.27166336257,2.55935687507
(79- 34),2.03459296529,2.00549068664,2.20968997909,2.03751661257,2.31232688062,2.17504443108,2.26571319435,2.54659662914,2.33063332296,1.55929396913
(18- 100),2.51682988684,3.22038618241,1.65235912485,1.25005602114,2.00607620435,2.60503156563,1.9187979448,2.11621881402,2.39355720092,2.38295385077
(18- 84),1.95947955587,2.03734678123,2.17137444586,2.13304624078,2.4150923043,2.3770604447,2.07132841112,2.20878470532,2.1498711282,1.97302769095
(18- 61),1.877140914,2.06824500092,2.33270913844,1.93976583451,2.13684305984,1.86863445286,2.43942772423,2.59781705691,2.13075370147,2.1858709319
(18- 109),2.05618771862,2.04006927358,2.56846656825,1.56612089397,2.31554970674,2.38903619771,2.41549922605,2.0839262492,2.02735661566,2.23943539422
(99- 100),3.17173833245,2.8553966794,2.32901607286,1.63564627601,1.86101911496,2.76583409264,2.05751756261,1.98696948246,1.38201799761,1.96102264886
(99- 84),2.22767586591,2.12795893509,2.1096487417,2.31852842855,2.07468478881,1.96393315911,2.29622119642,2.10892183982,2.19085031616,2.20130598219
(99- 61),3.65581201074,1.83944161845,2.59660422818,1.49592068192,1.71134732817,2.4237258251,2.16974138672,1.86202317076,1.85353054309,2.68157183996
(99- 109),3.63769288459,2.61437797194,1.85114154534,0.915209287257,1.80401874163,1.97430468861,3.52614913416,2.11942101088,2.04606783644,1.66941810925
(76- 100),1.99114796551,2.3784718915,1.62136802471,1.75417162934,2.39036946298,2.72095269382,2.97800448916,1.77872643028,2.24688562123,2.00532500395
(76- 84),2.09931220174,2.09176900738,1.88719751294,2.22650110075,2.14520789595,2.62446435535,1.98756326742,2.27472049072,2.50459706023,1.94348290242
(76- 61),2.43827490257,2.56539825955,1.729777139,2.21224405807,2.62243384986,1.31791317178,2.16376599893,1.68512224925,1.66933920999,2.1490727501
(76- 109),2.31135506688,2.77561079397,2.35943115618,3.14242872045,2.37075861733,2.3915453766,1.31148181383,1.78127479669,0.809446748509,2.05503714202
(34- 100),2.42941756934,2.34230901567,2.40095260083,2.21767291545,2.23201829837,1.7677602972,1.97215105027,2.1756304747,2.17381610659,1.61223293516
(34- 84),2.39958294937,2.20753355668,1.4089878418,1.63596003998,2.47014955603,1.64978606498,2.40615573255,2.7288538679,2.03371163069,1.67710261411
(34- 61),2.33514142373,2.22301418222,2.09005819308,1.96512368583,2.41312082289,2.46023796525,1.9641627441,2.23185448601,1.99155947093,1.81620118727
(34- 109),3.00581879676,2.81452387239,1.57098296069,2.21776299368,2.03318883182,1.97397284033,1.69323910708,2.4939123104,2.09226212356,1.97297448818
(100- 49),2.82427746873,1.6747635388,1.45266188755,2.39422512958,2.10926130759,2.36792777943,1.66189186764,2.81921883759,2.48204389703,2.16056404135
(100- 99),3.17052380438,2.10701421096,1.67553393707,1.68168405019,2.23771570475,2.36885136265,1.91699192985,2.12109549067,1.82455799989,2.87431724392
(100- 110),2.11992329911,2.30973099189,2.30511132581,2.19511199747,1.74508376304,1.8523179274,2.15392613792,2.35987947255,2.21387555623,2.40211719898
(100- 102),2.44257592944,2.3473299402,1.57819483816,2.44813454967,1.99498911425,2.21800349504,2.13408633474,1.97339770122,2.22338342697,2.18225137048
(100- 65),2.00950724696,2.31384969711,2.44928816054,1.70073764684,2.53253919463,2.85808852486,1.69023424164,1.12614279113,2.67743931435,2.18794124515
(84- 49),2.29533725776,2.21937551282,2.21008465831,2.36103201342,2.07907642159,1.87653095931,1.97050036231,1.94273827477,2.15531885345,2.51782889921
(84- 99),2.09307171603,2.00377969157,2.33763146921,2.19798778533,2.58454739126,1.68029412877,2.23588992473,2.20357532146,1.97966920638,2.12407812754
(84- 110),2.08604641656,2.32110025925,1.93200400317,1.95178847329,2.35088442758,2.28462616254,1.86734815364,2.53979904892,2.07024125572,2.16260553802
(84- 102),2.315351585,2.29551643787,2.13056018776,2.0767508053,2.02280673524,2.20569969865,1.86941833802,2.40010097468,2.1163557255,2.17759045817
(84- 65),2.10161443902,1.79233210502,2.43417444811,2.42485505586,2.3768641324,2.12495126972,1.95625387278,2.22137103838,2.12634048324,1.95051563445
(61- 49),2.52143385612,2.28693882932,2.26451110382,2.19715380492,1.83718689716,1.87748294417,1.93833574151,2.44727966494,2.04963141185,2.16996851993
(61- 99),2.11499234538,1.76258442121,2.49107690855,2.06691375452,2.25184493518,1.69106906934,2.14162297039,1.9756208567,2.51839430033,2.40547479251
(61- 110),2.18611012779,2.2492415226,2.0157504473,2.31736857994,2.01477970901,2.45103115638,2.26038845723,2.16340663616,1.94501439696,1.92035770346
(61- 102),2.20974190069,2.09287459879,1.9039038326,2.28626547278,1.95545510482,2.3715693473,2.35702098104,1.89985901581,1.73225407358,2.66615398839
(61- 65),2.19608716362,2.29223040232,2.32402257817,1.99769090587,2.21064716606,1.89508873115,2.35553355874,1.58049570357,2.55988411885,2.15629120967
(109- 49),2.09486473103,1.9922152373,2.18181175111,2.21510658907,2.07880798411,2.31653295711,2.23181950396,2.28892891699,2.05984424972,2.14992362525
(109- 99),2.25967918663,2.16403657044,2.22843438738,2.20676412347,2.17686675418,2.10406171143,2.16075330166,2.19210420564,1.87655260178,2.06641845642
(109- 110),2.46739379519,1.60838444455,3.8222220768,3.00745085432,1.8021072852,1.60730223506,2.7163183309,0.601111557287,1.08207994873,2.80919517165
(109- 102),1.78860369066,1.72738298366,1.7525142137,2.71385348451,2.275119793,1.70782414241,2.43046797403,2.60681405612,1.68438805805,2.37283771505
(109- 65),2.08482101638,2.43375294566,2.25576280986,1.8067899104,1.86115690839,2.09307153279,2.41168164267,2.27499091615,2.2593846286,2.15908054972
(49- 33),1.91311921075,1.68230239216,2.81296960349,1.80337349458,1.66837382519,2.2830909988,2.47021967095,2.31448690304,1.96322647185,2.5228231628
(49- 99),2.05973376171,2.06541266116,2.21653746596,2.22848940276,2.29637501856,2.08879587432,2.00420859869,2.35331102042,2.41540284702,1.69553456048
(49- 10),1.31859046917,2.39059783468,2.60827943097,1.97851797787,1.79628108222,1.7013291989,2.67510926322,2.16302566139,2.41798918417,2.18162181997
(49- 11),2.99046675874,2.28936179396,2.89650566289,0.715769999778,3.54383316279,2.68121594566,1.6979616822,0.81318499459,1.96828483567,2.26562472935
(49- 49),2.34333954012,1.95606933873,2.29904643823,2.31537185552,2.52094483054,1.846533318,1.94226418331,1.72916271443,2.24156712023,2.28022041272
(49- 83),2.0851663604,2.10386998392,1.84499321523,2.05891169163,2.41559716409,2.15281933082,2.51005232414,2.27221212408,2.1151912401,2.11388400824
(49- 61),2.08284807372,1.58403142959,2.44614622229,2.25910734407,1.87634346908,2.7086211061,2.20846265641,1.54572101126,2.44403093851,2.48840036275
(99- 33),2.40522808836,1.68783802644,2.16079229048,2.28266763925,2.13343889861,2.1202618973,1.58332944715,2.72161194093,2.23044496143,2.09238123903
(99- 99),2.26207104068,2.39824111914,2.47339649324,2.11188452873,2.1526325192,1.90242801741,2.14752088814,2.0247674137,2.13701649129,1.89720175194
(99- 10),1.88160257121,2.25692784954,2.19758154934,1.88269666815,2.13024565614,1.57495964796,2.3430398329,2.20807260738,2.6308246746,2.03335264623
(99- 49),1.80635339223,2.53878696624,1.90808013131,2.30656792766,1.82167005249,1.5446875409,2.3950606109,2.32637686023,2.51373086784,1.89815282976
(99- 83),1.82477318787,1.95478704753,2.23996082846,2.41516588017,1.89371396233,2.44229223278,2.34083686415,1.89805572387,2.60975691344,1.51769211261
(110- 33),1.98053055339,2.24753334299,2.51850408987,1.93127798049,2.09068855443,2.42354583732,1.96254568697,1.89462950867,1.92861777255,2.49699538378
(110- 99),2.93012250526,2.09316094268,3.19961892531,2.5571458569,1.93008226001,4.60568945665,-0.162923576382,1.48374994907,1.02560331556,2.77943910326
(110- 10),2.21731243439,1.5866710324,3.21077704235,2.53428847049,1.59300213452,3.3109610371,1.94300895282,1.29878906255,1.72860790314,2.2242212093
(110- 11),2.45866486724,2.26123922304,1.78753196582,2.33121527546,2.09769695132,2.47214354353,1.5550290856,2.26702773662,2.04131135193,2.21819230184
(110- 49),2.38827627291,1.77415713127,2.82898049451,2.62627685424,1.81596433106,1.14993490436,2.07678276207,2.01014908438,1.72461082603,1.00209893643
(110- 83),1.0558103479,2.63724863168,2.17329384775,2.29147486243,1.40920399686,2.50450224928,1.99948080952,1.86950441413,1.78748280253,2.4248013436
(110- 61),1.8881683344,1.88728610339,2.93640337219,2.39532862973,1.87664073793,1.84579229239,1.89518632813,2.36906573872,2.16801246576,2.19943912729
(102- 33),2.531714177,1.51191818826,2.10658064006,2.134085638,2.1965889728,2.13092015887,2.21852731368,1.87438286531,2.35479867309,2.476780032
(102- 99),2.33145794514,2.35245562637,1.89412460563,2.4497233216,1.88655783684,1.78713331474,2.18430592386,1.87294649979,2.39864437009,2.22473274692
(102- 10),2.40526730451,2.09121292425,2.17507048782,2.39964339638,2.35964113424,2.19076933668,2.01129609608,1.52173678404,2.23273214849,2.12037897807
(102- 11),1.82842077777,2.23538783034,1.43790029588,2.10178883201,2.74740393493,2.79679674944,2.70578949692,2.00755244812,1.72075504943,2.16180260686
(102- 49),2.23505587977,1.93890133083,2.14578083394,1.91145580081,2.56568644519,1.6568779065,2.29563992381,2.25380850429,1.97598732796,2.41819062745
(102- 83),2.13210765642,2.10895661204,2.08434738156,2.33051283899,1.88158596572,2.25508998889,2.29993634801,2.047781236,2.19515019045,2.21480248382
(102- 61),1.95511818352,1.90074252215,2.27471658631,1.96797459169,1.96896657413,2.15220352467,2.18335419533,2.48034910348,2.2839305581,2.39340735298
(65- 33),2.46763698869,2.11189298048,1.76880797152,2.18268030577,2.30206198697,2.01546509703,1.80259481337,2.68961970102,1.70858566892,2.4929441616
(65- 99),1.58542362224,1.01192307146,2.28363963303,3.07998774541,2.16497621545,1.99787682102,1.88872563493,2.67907701588,1.75477370566,1.45183698379
(65- 10),0.978194396495,2.01114059547,1.15288679655,2.0896294441,1.97285908295,1.67042933583,1.79886695506,2.04873876889,1.00716640821,1.24362685286
(65- 11),0.97725137576,1.69034194794,0.956564885488,1.3138153219,1.2647276092,1.41666024255,2.41222300851,0.78106312507,0.593353320117,1.93941830545
(65- 49),1.95612006735,2.12742066593,1.76069534326,2.54174870249,2.2937307177,2.44549298086,1.91120320026,2.55104275352,1.86970924768,1.86501853359
(65- 83),2.07343966247,3.69468404774,1.70916975983,0.814224969533,1.68799010879,2.53498373563,2.54359429955,1.99718526465,2.29601304855,2.37593160427
(65- 61),1.91494117605,2.3638108347,1.40554277427,1.79681866947,2.60933995479,1.84456140844,1.63308007485,2.50737241251,2.28602384555,2.50757797151
(33- 73),2.00193927313,2.31294975926,1.46797061619,2.15707344572,2.3908583085,2.40058103165,2.73099315925,1.88218890578,1.89257050834,2.17573663753
(33- 61),0.158555703012,0.871881845534,0.359464310391,0.33930959886,1.00187870308,0.428850013442,0.785190920004,0.841212793429,0.413661654119,0.510177898798
(99- 73),2.00706790786,2.71515020359,2.15329869237,2.28743997293,2.55347474574,1.40432310939,1.87477750707,2.5721625072,1.40808788216,2.02859250514
(10- 73),2.11060716093,2.02255691359,1.95523521469,2.6424589298,1.54081729852,2.41619239358,2.30588981462,1.46078665431,2.23411141799,2.44215302332
(10- 61),1.99096092143,2.50258602044,1.38874287718,2.17894876288,1.91956542142,2.070298058,1.95128039206,2.29536143994,2.47988893529,2.5990114625
(11- 73),2.09010417842,2.1807189606,1.97327803968,2.49670140184,1.94031683215,1.62510997401,2.49612798028,2.31386748328,2.43306220053,1.94349224337
(11- 61),0.943907630998,1.27435574337,1.47116299133,0.229175263636,0.592795844915,0.729072961882,0.981768112684,0.491370284161,1.0091954103,0.526571974613
(49- 73),1.79060124799,1.9397461082,2.25815336853,2.46395153466,2.17979326702,2.12354412679,2.00125078167,1.97182302874,1.85932629725,2.73936336935
(83- 73),1.89424748914,1.6155760382,2.15415127548,1.871283908,2.88553382623,2.10352608011,2.18456790163,2.38923799104,2.09501389213,2.17423567982
(83- 61),2.36287040517,2.02621499156,1.99637633017,2.19878520561,1.50908553059,2.59701826664,2.20099023065,2.11957697456,2.16024562197,2.39778559669
(61- 73),2.2813296594,2.5465419283,2.2509216844,2.29635412069,2.0056663372,2.52383542809,1.38145670496,2.10917793559,1.57540661818,2.5104296287
(61- 61),1.87711899175,2.27617134172,1.73497258547,1.8632060853,1.76303676495,3.07270343083,3.06758422787,2.11944507748,2.32160813474,1.8132112883
(73- 100),2.51601016754,2.38110933088,2.08421993833,2.02808997906,2.12204544206,2.19542335406,2.00087773867,2.18959001847,1.79830885783,2.2117995848
(73- 34),1.80041223,1.88028551731,2.48354561304,2.28140974623,2.62760829891,1.81540005619,2.12529728859,2.26406982672,2.26859139896,1.88117402076
(73- 28),0.158097758913,1.77758081165,1.85776901642,1.14601959384,1.94615482493,1.6902548497,1.9322785205,1.31029543395,1.19630619015,1.88352307173
(73- 77),2.12032172269,1.89586160169,2.27471432222,2.03376366744,2.44207968073,2.62968658463,2.21356919648,1.5807355394,1.96465831797,1.91394118266
(73- 108),1.54288543508,2.2249479703,1.5882144622,2.83212941899,2.11046930741,1.14115013161,2.47200016659,2.26811931966,0.939535862621,2.32756815317
(61- 100),2.83527694729,2.04036756944,0.994096485119,2.44802413149,2.3919680263,1.30367359366,2.00698976052,1.13607274147,1.11824146754,1.99936156797
(61- 34),1.46336141776,2.50010668172,2.2764187823,1.48663233035,2.64816824016,1.65645849655,2.29440435427,1.61384282594,1.83093277809,2.25623146836
(61- 28),2.06088844346,1.67012994338,2.09402645828,2.46070700553,1.27830013958,2.56142113237,2.11533081956,2.60635526288,1.71686252115,2.23594016782
(61- 77),1.33659495651,1.97660247979,1.54590982539,2.3308356925,2.33168357238,2.98333657424,1.84313778111,2.68618501795,2.17558760478,1.60797419092
(61- 108),2.27106120747,2.08151722868,1.88889524576,2.57008754,2.27633225652,2.05677906077,1.85454503898,2.29912667722,1.99298324011,2.29361634982
(100- 34),1.89398268208,1.83106248151,2.24110642373,2.39356166366,2.01191367099,2.27769903032,2.06645863306,1.68630087177,2.29481525203,2.67317198804
(100- 84),1.12123934748,1.98692149849,0.913026650808,1.42069784182,1.94827540309,1.72313256835,1.87698775782,0.76874429393,0.824229007147,1.43185450377
(100- 61),1.07288768645,0.641055518176,1.14783655856,0.921108205352,0.994816404015,1.09419184561,0.900332443681,0.579003463612,0.566061059818,0.453973180602
(100- 109),1.3533034563,1.0610247467,1.8242741789,3.05881260418,2.103099988,1.43665157973,2.09201349539,1.1532647052,1.48003361933,2.27231806616
(34- 34),2.2136319139,2.3357744217,1.99776120304,2.77995815222,1.74846764573,2.25572631558,2.21546043083,1.34511679855,1.53668877245,1.76747949744
(28- 34),1.54496723794,2.0608083432,1.9578475751,2.13134788612,2.33915783932,2.55189143282,2.81123131648,2.62991384826,1.64532301652,2.10909558126
(28- 84),1.23340335025,0.265716902691,0.572721212888,1.39214273421,1.88758212069,0.626705023372,1.20400785377,0.257701758933,1.08374508317,1.48561390944
(28- 61),1.88827131001,1.3649809844,2.69418483638,2.30873361655,2.98570272249,2.07028635424,1.28766238109,1.72378679832,1.94737315567,1.578838465
(28- 109),1.96335898234,2.44673801653,1.97161723648,1.86872194603,2.26690348408,2.1629733298,2.32077697039,1.59934930726,2.6394709687,2.17922748734
(77- 34),1.83571331198,1.42552948363,2.19303655689,2.17221049958,2.64084610357,1.45575794236,2.0073438019,2.63559519199,2.00661356639,1.77087295498
(77- 84),1.97851891871,1.75656479095,1.69303323937,2.43658851449,1.28526080059,2.58966780571,1.73161995603,2.70261238831,2.64695270186,2.04160048211
(77- 61),1.68944205615,1.99249342507,1.70334800065,2.28968821305,2.18523080375,2.22496109883,2.59185059638,1.62089802592,2.10643024131,2.61448263998
(77- 109),1.72408290164,2.71133048015,1.33384824177,2.79565484178,1.4769099532,1.35610310599,3.04120769362,1.33249180263,1.43307999197,1.60071882427
(108- 34),2.25942993857,2.46108898187,1.51475175019,2.34798534517,2.06508208648,2.24747412073,2.27266056107,1.93766149436,2.21901203583,2.28902076958
(108- 84),2.01246947357,2.32563195875,1.79459955597,2.59379616405,2.31137133763,2.25923987333,1.8194569933,2.00662664797,2.16037860137,2.20779629472
(108- 61),2.05137490032,2.05199186298,1.98705388584,2.23696373561,2.2690911862,2.21687597806,2.05477736987,2.24139110705,2.26775337603,2.23202634729
(108- 109),2.38814030424,1.7027521566,2.16755990971,1.91072447016,2.68038483538,1.89796305252,2.07743559317,1.99212484221,1.99065167137,2.66066444214
(34- 80),2.43122608527,2.09719194161,2.18403239784,2.2440052213,2.56783779446,2.46994555682,1.94552237339,1.90053371671,1.68239062277,1.79462958417
(34- 11),1.39571707301,2.14853045027,2.27463775818,2.38215118259,2.33160766462,2.88555187788,1.52933192439,1.84920424401,1.86059809659,2.24995433741
(34- 79),1.45628483206,1.79394099642,2.31848927912,2.32603322468,2.4237199532,2.27761659295,2.3114427772,2.71743286722,2.11161270147,2.23743709708
(84- 80),2.44218455903,2.20583497173,1.15410013578,2.53531684311,2.52384729872,2.59039044617,2.18654336208,2.08037715435,1.89091920337,1.2867631757
(84- 11),0.972811199981,2.57190602822,1.25600930518,1.57490189961,2.29234033578,0.932923102767,2.92318764461,1.59593077505,1.7553090491,2.35656582726
(84- 79),2.31366818201,1.729796288,2.20711378983,1.77076665341,2.73424873232,1.85511448837,2.58920032462,2.36342706462,2.07277589228,2.31645666322
(61- 80),1.34991042675,2.47254882963,2.36024311487,2.49352812705,0.783462707187,1.29811592214,1.24839816446,2.3555208747,2.18125283919,1.69775859655
(61- 79),2.42790741284,2.06161136301,2.12268572174,2.41750697782,2.42683207141,1.69507393835,1.38480056576,2.16941322292,1.72562303859,2.91713812542
(109- 80),1.77852803908,1.55950608049,1.71803003434,2.86288046575,3.0219786008,1.66068841851,1.83395592712,1.87724859969,1.69838434487,2.31193248763
(109- 11),2.16757954246,2.08433193027,1.64997137604,2.48571276119,1.79732605885,2.41366988027,2.83848906076,1.7691902663,2.2772688106,1.96811288926
(64- 99),1.95491002096,1.68578138171,1.94463646463,2.20333335729,1.49270174262,2.52750964998,3.08425935137,2.33515191507,1.73134355677,1.86235886972
(64- 10),1.69187131844,2.40200496815,2.19219185535,2.51354947703,1.77003903214,1.95592812131,1.93004144342,1.62666625736,2.42350193067,2.67382671737
(64- 19),0.840099385062,2.46788819806,2.26435686949,1.42798976852,2.54763296989,2.52343220844,1.23432955719,1.90348529991,1.94236542364,2.97991131039
(64- 52),2.21986770194,0.57875937112,1.84561892069,2.35135800656,1.22565829906,2.05176066669,1.60528551782,2.31592450732,2.36511406262,2.18860579576
(64- 58),1.7042024302,2.21741920091,2.65395216202,1.86679714936,2.18748899814,1.77799521786,1.82780875154,2.23127961424,2.56114005956,2.33485285658
(66- 99),2.50297897515,1.49467595927,2.24242829763,2.56258887029,2.18382305507,2.06201641352,2.26074910835,2.2096821359,2.44227708011,1.63025927686
(66- 10),1.01745410366,2.0383986422,2.31318720004,1.46343810417,2.76400409715,2.57060680926,2.35504501665,1.52035489141,2.25604417101,2.1548556617
(66- 19),1.41233556452,2.36552863768,2.0694164544,1.41388617354,2.16182658482,1.73921473223,2.21402166238,2.93524546575,1.85841472214,2.11290129458
(66- 52),2.57740334294,2.25614906956,1.60610872351,2.5846344882,2.33294223958,2.36212543158,2.20372523364,1.87432785322,2.01156337842,1.47157539667
(66- 58),2.1462983285,2.51511891333,2.37763232385,2.28685655766,2.05269126981,2.3023663083,1.98299536964,1.40877112295,1.86182832591,2.34779592874
(5- 99),2.17541282418,1.20261096794,2.56273655272,2.20697010064,1.53562544455,2.52611916022,2.41447400268,1.63296771015,2.52272652827,2.41635641114
(5- 10),0.545196915009,1.0977488456,0.332833252141,1.17636053355,0.446278663248,0.773034545721,0.391328067572,0.517372387703,0.755220175193,0.748619549399
(5- 19),0.75057015597,2.09192276931,2.38058412172,2.25168083155,2.65487167771,1.51565583404,1.66791537753,1.53259642086,0.974362368041,1.97404219103
(5- 52),1.15930233057,1.49236428228,1.9598751801,2.92253436914,2.35539055694,2.21639915865,1.72920698526,1.42294691864,1.16380971474,2.46564416888
