patterns\K,0,1,2
(1- 1),9.47381081543,1.20494454158,2.50674485945
(1- 2),4.61492159326,4.27198480705,3.46277809283
(1- 3),3.88394800245,4.0214472384,4.12495803578
(1- 4),4.02525930795,3.72739839008,4.19141084445
(1- 5),4.21683004748,4.15688831767,3.76502579488
(1- 6),4.09604591592,4.18032831305,3.85952945194
(1- 8),3.3857252659,4.16166371828,4.6838520416
(1- 9),3.88892088545,4.24542158477,3.97822394277
(1- 10),3.78285888672,3.0896914984,4.96409599789
(1- 11),4.75129439348,3.51239306394,3.84876377649
(1- 12),4.62638281862,3.07635341123,4.26314631391
(1- 14),3.87400941998,4.26101240723,3.97754470201
(1- 15),3.84290857087,4.30335088908,3.95814387543
(1- 16),4.06926086547,4.201930004,3.88102894752
(1- 17),3.68080512908,4.18510729844,4.16634412739
(1- 18),4.01459329149,3.87277414667,4.23937504146
(1- 19),4.0162182802,4.1474810013,3.98354720748
(1- 20),4.05082696234,3.93268801386,4.10555136975
(1- 22),8.20421003336,1.04036665311,3.35042361405
(1- 24),3.22931541239,3.95413145311,4.3873405288
(1- 25),3.85698712425,4.29919164702,3.92139640547
(1- 26),5.61363818281,3.19882310309,3.46472817297
(1- 27),2.73693083955,4.38250813649,4.98597658255
(1- 28),3.71692406001,3.67189770901,4.57602557347
(1- 29),4.46574544385,3.80114093557,3.8101146445
(1- 30),4.00338263863,4.00610525369,4.01607845018
(1- 31),3.71560106963,5.15652380756,3.52820280592
(1- 32),5.0334189755,5.35369164098,2.07775294086
(1- 33),4.00377119227,3.98669448633,4.09812976689
(1- 34),4.20673086927,3.92732268933,3.99008410005
(1- 35),4.20374202855,4.20370009867,3.75662537255
(1- 36),4.03858064943,4.01413914569,4.02458226711
(1- 37),3.49758629289,3.90566295398,4.46801348361
(1- 38),3.94929790975,4.1527932904,4.03515902356
(1- 39),4.08505775567,4.28513779964,3.80410698105
(1- 40),4.05649131637,4.31865511612,3.91340414732
(1- 41),3.58361410798,4.25516515571,4.07779397158
(1- 42),3.72503393298,3.83960353033,4.36719973621
(1- 43),3.92952550399,3.8364324147,4.27136600205
(1- 44),4.11140049573,4.06024392794,3.93694433891
(1- 45),4.02816496447,4.14242254028,3.98483483447
(1- 46),3.81545024891,3.81704856583,4.403933769
(1- 47),3.3021462869,4.73227370956,3.98117029589
(1- 48),3.64852009399,4.0589183713,4.22173955027
(1- 49),4.05017291104,4.02634395856,3.96088571397
(1- 50),3.77647589029,3.25347995286,4.53689698961
(1- 51),4.10272057615,3.21288449074,4.34324845056
(1- 52),3.85215316985,4.42547281257,3.96496213777
(1- 53),4.61757808192,4.22666083153,3.50539524791
(1- 54),4.76365066915,3.71609035376,3.59287326998
(1- 55),4.13329036509,3.99766325979,4.00598449566
(1- 56),4.07069475918,4.34067265608,3.85929260853
(1- 57),4.16872689682,3.96492184315,3.95178069555
(1- 58),4.00069140395,3.8736359574,4.20123653814
(1- 60),3.69971365565,4.21739597246,4.23067170518
(1- 61),3.41041026007,4.15946693121,4.58446593541
(1- 62),4.05629438528,4.05355371683,4.02111875743
(1- 63),5.73111215343,4.03963531795,2.6344994238
(1- 64),4.94026421679,4.12618288753,3.21875286199
(1- 65),4.36460503371,4.34522811286,3.62394993087
(1- 66),4.34758482307,3.8472186503,3.89504198144
(1- 67),3.92477033334,3.46212515459,4.31797523917
(1- 70),3.73810528089,4.00785510905,4.48963102335
(1- 71),3.84624484594,3.41319894426,4.56402938889
(1- 72),3.68585405828,4.09025892521,4.16923831459
(1- 73),3.7816143461,4.20922950697,4.07377294792
(1- 74),3.85230399697,4.47025775738,3.93921373211
(1- 75),4.13738814044,3.87627519677,4.11032830281
(1- 76),3.93775615471,4.4969272188,3.82057639631
(1- 77),3.94852183798,4.00146038618,4.13682038102
(1- 78),4.43789184768,3.62815541228,3.93502168513
(1- 79),4.02809872231,3.20968085713,4.60661337715
(1- 80),3.93384973185,4.13201945191,4.07528382013
(1- 81),4.17878922566,3.16155666283,4.58976681326
(1- 82),4.17891626982,4.02679815301,3.91833770178
(1- 83),4.00644001528,4.34609211762,3.78984185555
(1- 84),4.20275664306,3.94617647373,3.94969153068
(1- 85),4.12240027766,3.8405006153,4.10605311744
(1- 86),3.91649927628,4.08352622209,4.10115396675
(1- 87),3.95660190945,3.64801631542,4.38251979822
(1- 88),4.15615539686,3.87688287251,4.06407282332
(1- 89),4.1143389497,4.52824927907,3.59639734338
(1- 90),4.03153719663,4.12999174072,3.96320820262
(1- 91),4.03989610945,4.15303268275,3.84418415762
(1- 93),3.5063546413,3.93073435664,4.80582664878
(1- 94),3.91801269413,4.23414713744,3.9531793821
(1- 95),4.14833786251,4.1191959799,3.86364181363
(1- 96),3.88367680701,4.28175720465,4.0901387542
(1- 97),3.96870757684,3.79517386539,4.22652402375
(1- 98),3.81376586873,3.73446121338,4.40085407075
(1- 99),4.16756794676,4.26405495889,3.79479483817
(1- 100),4.30409090896,4.03194209312,3.77837004523
(1- 101),4.11930763881,4.1375457497,3.92923866168
(1- 102),3.28394989998,4.4137721131,4.51155603969
(1- 103),3.87953255557,4.00284876198,4.16973138708
(1- 104),3.65300103482,4.27367234269,4.16488188017
(1- 105),3.87803328808,4.23221614491,3.9874064298
(1- 106),3.66110486792,3.70609732753,4.42696339191
(1- 107),4.38200701341,3.67847887187,3.98296849737
(1- 108),3.90166548872,3.82554847328,4.3865428534
(1- 109),4.90059492215,3.99229584655,3.42729650849
(1- 110),3.27087844131,4.30036787391,4.61858645934
(2- 1),4.44403692949,3.72310320522,3.92331538842
(2- 2),4.40993587282,3.79015351227,3.57969243657
(2- 3),3.15578480355,4.54037528643,4.13325627336
(2- 4),3.54878358623,3.10708302692,5.02487453569
(2- 5),3.96763136407,3.6707401009,4.32585972604
(2- 6),4.01657788631,3.72563849549,4.25006137322
(2- 8),3.95246397807,3.72869780293,4.36295468413
(2- 9),4.18310922045,3.81089779715,4.20577422773
(2- 10),4.32458782587,4.39296112884,3.48890235067
(2- 11),3.78085356206,3.8340574917,4.39825897018
(2- 12),3.78720131447,3.81373905358,4.42492461903
(2- 14),4.33973260617,4.19393157147,3.68131741166
(2- 15),4.56035735733,3.64093982392,3.77363559907
(2- 16),2.30331270315,1.62521200507,3.52698182076
(2- 17),1.66932257701,1.95819609513,2.56496213295
(2- 18),3.74698083183,4.01845551278,4.27374175529
(2- 19),4.92725945592,4.27149716311,3.01729564917
(2- 20),4.17458405056,3.22281941936,4.4560693523
(2- 22),4.1686264248,3.79533703579,4.11401802191
(2- 24),0.462779093884,0.440472884301,0.724551787218
(2- 25),4.07537705857,3.54396791808,4.38302014863
(2- 26),3.90731406407,4.07675249611,4.0985003111
(2- 27),3.8591799412,4.15394279462,4.11393627792
(2- 28),4.07879055954,4.46066372623,3.56478060675
(2- 29),0.853016092908,0.78837766071,1.41665296147
(2- 30),3.72242252735,4.31798184499,4.01774136128
(2- 31),4.04398622741,4.24911560605,3.9112748505
(2- 32),4.09249897663,3.83902722119,4.16677884426
(2- 33),4.12173194881,4.17462204225,3.8628009659
(2- 34),4.28891982692,4.51598249065,3.55850841539
(2- 35),4.29747815328,3.55092540897,4.14207629305
(2- 36),4.10065756839,4.03979772773,4.01850535368
(2- 37),2.24480660312,2.16787263133,3.12384561364
(2- 38),3.85730653645,3.8607094421,4.18840043133
(2- 39),2.6631544775,3.62805821081,4.57661650671
(2- 40),3.35743379682,2.32457414435,4.04116871636
(2- 41),4.21770770487,1.86358076423,4.48896451054
(2- 42),4.94692782876,3.24425866998,3.76353029693
(2- 43),3.82372909554,4.07660665445,4.11723489743
(2- 44),4.20426792366,3.42419119079,4.33223131214
(2- 45),4.32918946037,3.86980157793,3.91619663464
(2- 46),1.87670082858,1.7226247551,2.92335632801
(2- 47),0.551395375317,1.232618428,0.924422092029
(2- 48),4.46700488764,3.32559971775,3.09563997763
(2- 49),3.96069557449,4.29661390405,3.57773648224
(2- 50),4.36095834621,4.11640727436,3.76128275205
(2- 51),1.87472339941,0.720326534322,1.63736748772
(2- 52),3.93037366102,3.83306962957,4.07556688012
(2- 53),3.75697408539,4.02174572243,4.2550668615
(2- 54),4.12599623587,3.80237799755,3.9776764867
(2- 55),4.64842029083,3.07122386061,4.15039998161
(2- 56),4.2904193957,2.85714842403,4.46341937313
(2- 57),3.12373556705,3.56362285985,4.42139674577
(2- 58),4.12385287254,4.02158009214,4.01283903279
(2- 60),3.42821400335,4.26989017244,4.29824856123
(2- 61),4.11727455,4.17679666823,3.85600226908
(2- 62),4.07759087868,4.04230446612,4.02998034036
(2- 63),4.37471846961,3.4950833951,4.05260963989
(2- 64),4.28308892587,4.0444068066,3.78254678221
(2- 65),4.03352166612,4.09277228356,4.09431468615
(2- 66),3.87909031776,3.90430508221,4.29273604311
(2- 67),3.53979300236,2.29808585441,4.5526189611
(2- 70),3.90475102699,3.89557958647,4.4111501869
(2- 71),3.34456338069,4.16703937426,3.09003300479
(2- 72),3.73686237655,4.41337576285,4.01166938594
(2- 73),3.74888732919,2.70433258449,4.75620987428
(2- 74),4.01459590682,2.97796830087,4.72847496202
(2- 75),4.01476070101,3.53214283125,4.23177318938
(2- 76),3.79943365577,4.57051348999,3.73620636026
(2- 77),3.26464581655,4.98712358524,3.53835550288
(2- 78),3.69272858546,2.1848389658,4.24237192309
(2- 79),3.44880176464,4.50711627788,4.12805156913
(2- 80),4.31430084193,3.82283271603,4.01219025209
(2- 81),4.20078344606,3.51430500661,4.20298972289
(2- 82),3.73540582117,3.30370686111,4.56233895871
(2- 83),4.48645419639,3.64770233842,3.81704176242
(2- 84),4.18862071472,3.8922986334,4.03294631452
(2- 85),3.63183343817,4.22132735634,4.34232226995
(2- 86),1.13536015856,0.988101689353,0.827211976931
(2- 87),3.17314404673,2.55722332528,3.82828179294
(2- 88),4.28132280557,3.03728386177,3.5563536778
(2- 89),3.75828927152,3.06417027581,4.81110684856
(2- 90),4.14961430551,3.84083208872,4.07435862236
(2- 91),3.729138986,4.23596796855,4.07189820586
(2- 93),2.74821677707,3.82554579955,4.32015930148
(2- 94),4.13909855321,4.24502816144,3.84710406186
(2- 95),3.52504877362,4.48844084151,4.5840979995
(2- 96),1.30876154436,1.37101124729,2.68072498288
(2- 97),3.47654087733,4.26807243757,4.31001029217
(2- 98),4.06005742729,1.5974343208,3.98939733538
(2- 99),4.00757400963,3.80722508681,4.12713860523
(2- 100),3.73577199696,4.05767461421,4.23777058623
(2- 101),3.70466697963,3.13029758934,4.74655820365
(2- 102),3.64938938798,3.12857484937,4.73661929661
(2- 103),3.58530667598,3.67062538339,3.10578976321
(2- 104),2.59216416484,2.81564829108,5.15193198237
(2- 105),3.86289047985,3.13090441421,3.26502396796
(2- 106),4.51721683502,3.26999193693,3.85152255377
