patterns\K,0,1,2,3,4,5,6,7
(1- 1),6.36941766588,0.902913305998,2.97037904541,2.27372996349,2.07663000621,6.00842566398,-3.48897901601,6.76233208042
(1- 2),2.39956575433,2.63654565206,2.17712468814,2.82493043659,2.46132031412,2.91354794296,2.41262837856,1.94083587157
(1- 3),2.56170233898,2.5103852743,2.36750467187,2.46727247306,2.13752495304,2.15920168143,2.68912760593,2.40638568895
(1- 4),2.31117315904,2.38668522171,2.38233306164,2.34151688645,2.72830540009,2.75515266581,2.2899317398,2.40374994385
(1- 5),2.5041356108,2.15331505199,2.37674354764,2.39996814955,2.64925739594,2.7147382927,2.48413590037,2.29455048834
(1- 6),2.43132926493,2.42945583834,2.24546069362,2.53230649527,2.47860186235,2.43264218473,2.40097972257,2.52321559767
(1- 8),2.62445718912,4.54320001396,1.53024557387,3.4768951113,0.297426995533,1.32385038766,2.03031497207,3.39205017663
(1- 9),2.37681916279,2.49867339345,2.30232829429,2.33697639558,2.48926841944,2.76170584037,2.49586410403,2.34885853284
(1- 10),3.35498476822,2.41373357824,2.60280795334,2.461712774,1.98904890282,1.83688776201,2.80961590556,1.86607790708
(1- 11),2.5879715146,2.60957206759,1.80720938358,2.74965480202,2.72468981125,2.22324817645,2.51519063698,2.23050721855
(1- 12),2.74512879098,1.91919443134,2.96011774239,2.17310363018,2.78643083354,3.47496232756,1.51801647197,2.1162812467
(1- 14),2.2470907795,2.46522167711,2.33391231541,2.56554993101,2.40612015519,2.43091192763,2.77517717252,2.24383936047
(1- 15),2.2546149244,2.3892524203,2.52921016881,2.4665245249,2.32693255272,2.60707605895,2.28736709112,2.62321460687
(1- 16),2.25336215404,2.40983443862,2.20381296089,2.38721294002,2.58911847799,2.69829467242,2.52187132088,2.56811915908
(1- 17),2.66305724145,2.39253707483,2.06624122853,2.05266942522,2.19140117889,2.74438829026,2.74637835908,2.59721729704
(1- 18),3.26657995192,2.97188487887,1.96279142534,2.07696080235,2.35249686754,1.98261958548,1.83145352388,3.20211376347
(1- 19),2.58690999218,2.14561502632,2.26852379275,2.2832514717,2.56518399554,2.88248730207,2.36753792803,2.58569616126
(1- 20),2.34501009042,2.19232367888,2.381968425,2.87980864712,2.40923892819,2.52505405161,2.34814207935,2.28525678898
(1- 22),0.589060925972,3.98689196527,4.66285564523,1.01735396497,0.356961517542,1.45494770693,4.91097767898,4.14920622862
(1- 24),2.5358223028,1.8763554219,2.69514795108,2.68681677789,1.95091850828,1.35608133592,2.69849017284,1.95885164693
(1- 25),2.22829366094,2.33085383449,1.99166933707,3.0561875684,2.04996936578,2.46424648211,2.02981325013,2.69679222548
(1- 26),3.13840732463,2.62979472714,1.29095736365,3.31157273637,1.45841085706,4.17783993223,1.80014027522,2.10445200388
(1- 27),2.21659634341,2.45268766004,2.12271158959,3.79050243396,3.11391221367,2.46773943389,1.78746393824,1.36891350299
(1- 28),1.95389003503,2.43437573217,2.74569969889,2.66986018042,2.27072668992,2.57091260118,2.09941947313,2.5707152036
(1- 29),2.71779066806,2.80184596466,2.07001315289,2.42253603336,2.69989728601,2.3057063301,2.2086071906,1.98106339036
(1- 30),2.49767521829,2.65921816044,2.14570627281,2.18982634367,2.56148903127,2.57138805677,2.26376286863,2.63102499473
(1- 31),4.5472486216,3.1531690229,2.26679738375,1.90588736584,0.966660490518,1.92200755455,2.04862349772,3.23890340528
(1- 32),2.74611948072,3.23040900302,1.83690990928,1.81205744268,2.18053070994,3.24905960889,2.84071050219,2.32813952245
(1- 33),2.51771083993,2.88355165555,2.59203268499,1.97237794409,2.40444128143,2.51917229585,2.30393784537,2.46603752722
(1- 34),1.82474686909,2.80202064723,2.62708095978,2.80386472632,2.1080543368,2.65068811754,2.41747068803,2.29368340915
(1- 35),2.18624881539,2.52656312914,2.3295582658,2.46153713861,2.22285971325,2.85684432637,2.68027281822,2.34620199453
(1- 36),2.49730889639,2.33975538731,2.32722179787,2.3615005579,2.51504245909,2.74495999857,2.20010193193,2.5640062087
(1- 37),2.27001461282,2.46433195574,2.65193445751,2.48074878491,2.01854767311,2.16250822242,2.53223097783,2.41038827896
(1- 38),2.37223437612,2.61173977698,2.40450631577,2.06159864795,2.51821434958,2.66554667309,2.54475904723,2.50724237409
(1- 39),2.58020557474,2.69985192166,2.38324579528,2.21118643088,2.18203511557,2.80891196832,2.33181302688,2.47494803618
(1- 40),2.21909949587,2.04446793556,2.14045393253,1.60885987011,2.94230987323,3.3674112346,3.18677898254,3.01496079153
(1- 41),2.23490951044,2.45675942755,2.23942493649,2.7567751641,2.220161593,1.97922090241,2.31258431528,2.5635033757
(1- 42),2.2514533483,2.69274036461,1.76447407124,3.07856123556,2.47989256504,2.13228722259,1.98181890239,2.36820239573
(1- 43),2.7696292383,2.39958685548,2.53256074725,2.13337112818,2.70929350436,2.62877896371,2.1564895667,2.26492150649
(1- 44),2.40721954863,2.30625564217,2.28428929948,2.51537815575,2.38143770026,2.76962854382,2.39885746199,2.4819912439
(1- 45),2.19976099891,2.41642079976,2.61082060839,2.43269194824,2.57893003742,2.61520726056,2.34821388513,2.39325362181
(1- 46),2.17215782706,1.98870741747,3.07454746117,2.42012619074,2.4481540091,2.56808251809,2.37480459191,2.53629955594
(1- 47),2.59568322885,2.73825791818,2.19733087141,2.18366133344,2.12632153335,2.48120435363,2.22820324122,2.99539602848
(1- 48),2.15169541573,2.79462339633,2.96138341253,2.3216108314,2.09624078707,2.50827468262,1.80365061086,2.11709830025
(1- 49),2.39054386066,2.53665747346,2.45516800861,2.29063847926,2.44184760633,2.53550665054,2.49657623132,2.38011859737
(1- 50),2.90082013613,2.36962901489,1.96644599597,2.42631578471,2.57477142275,2.4431696218,2.07723202191,2.28443312914
(1- 51),2.10054871926,2.84654736965,2.80630892904,2.32177402108,2.65913261666,2.04250225737,2.30231155825,1.89421802213
(1- 52),2.42025594297,2.63246144115,2.55014243151,1.93560862237,2.57775694033,2.78523220867,2.63697259984,2.34376776961
(1- 53),2.6364897881,2.61157545539,2.87211527342,1.71553167213,2.8438347244,2.13566478355,2.74968106563,2.18250945059
(1- 54),2.11995148388,2.07536176656,2.40397692152,2.66830005217,2.52505224361,2.56205370972,2.66491978361,2.46352622339
(1- 55),2.34216166685,2.78695405407,2.72647025111,2.46290473614,2.12392387546,2.10946954007,2.24929173185,2.61574570302
(1- 56),1.65415729981,2.35066711025,2.54546726203,2.11025891213,2.81605719682,2.39908950002,3.13672868497,2.77149205155
(1- 57),2.39617414359,2.71167595008,2.53909578789,2.19975256344,2.44700331489,2.40303613333,2.52791414699,2.29076172546
(1- 58),2.03803833226,2.90410879962,2.62506969616,2.66139247123,2.24038876742,2.80584195186,2.07899000063,2.13465243903
(1- 60),2.57519395565,2.56963997556,2.35501714814,2.172627968,2.70398508459,2.60858562634,2.57155556763,2.09119130159
(1- 61),1.70130296588,2.13931044075,3.13671561538,2.13033370888,3.29119983099,2.73474286328,2.90637706179,1.86126161562
(1- 62),2.56883690782,2.46599743973,2.3034522675,2.36385346726,2.49899717388,2.64647995299,2.38552366096,2.38127900787
(1- 63),2.83284272172,3.37397936134,2.21618550268,1.60308618205,2.05015072205,3.3999001431,2.49023776584,2.21550225724
(1- 64),3.65877995794,0.120792556571,2.77063970395,2.65921101969,2.14064660042,2.24936595831,2.98906918184,3.12203311496
(1- 65),1.33720118552,2.3696929504,2.63023093993,2.49428572686,2.57281662293,2.7507517446,2.99933910091,2.70317519473
(1- 66),2.5464395037,2.97470630874,2.14461074499,2.15855383946,2.31195978731,2.37963285439,2.62414650226,2.51655090251
(1- 67),1.91495349391,2.55559956698,1.9167449175,2.89196328212,2.63409450191,2.09654909063,2.08627164716,2.59949355237
(1- 70),3.05217398686,2.8009356619,2.20815686596,1.87345363105,2.89474436536,1.70627938645,2.59091727937,2.6147793601
(1- 71),2.54695399438,2.66125259433,2.56767033602,2.40579197243,2.30070309847,2.28985033412,2.16848409422,2.17123216271
(1- 72),1.86865921589,2.13052296456,2.54770811069,2.88349572286,2.8391833275,1.78300320569,2.04185662014,2.42981245618
(1- 73),2.53273106904,2.29447158658,2.68180787412,2.33378807919,2.41401893048,2.43108716707,2.51029478224,2.26343369755
(1- 74),2.41373657853,2.52747666563,2.84654377663,2.24755691735,2.38129602662,2.13049826223,2.62702780535,2.56923862575
(1- 75),2.65207617416,2.2406164866,1.32695940037,2.06878817321,2.94096292319,2.98812270844,3.40619904863,2.439404488
(1- 76),1.9781995308,1.87337935919,3.28734985782,1.65142618387,2.63367846583,3.27638017666,3.15383344664,2.18428009638
(1- 77),2.42525101064,2.7459963706,2.5944998233,2.96823742785,2.0207278154,2.13908313719,2.10114709665,2.06074787036
(1- 78),2.34643380006,2.4048700205,2.63991958223,2.76636707872,2.52585674661,2.45728105058,2.0674887518,2.15860445925
(1- 79),2.83096150344,1.99978448395,2.65413302439,2.57354026003,3.34501830207,2.91618851298,1.43215337084,1.64275312657
(1- 80),2.33731072684,2.20529482439,2.1185559666,2.50941653079,2.76722222131,2.50061907811,2.48184393127,2.63670689974
(1- 81),2.90918365392,1.55936585983,2.92271420623,2.01049407284,2.81107944432,3.4261201444,1.80248353417,2.21929266802
(1- 82),2.07069815745,2.56190525952,2.18415333571,2.52238329693,2.39677419355,2.61476867674,2.68395773319,2.53962563552
(1- 83),2.41329016932,2.62580008026,2.17722185711,2.24057177102,2.30513860071,2.72852274095,2.64954599026,2.46941297779
(1- 84),2.52369687713,2.24192291499,2.78037947939,2.38812494686,2.04707297921,2.50023951809,2.77825277481,2.12040335687
(1- 85),2.39315718056,2.39240955056,2.20045298764,2.41193704669,2.62904176026,2.21520123427,2.87380347567,2.31533711321
(1- 86),2.41747926479,1.98296307181,2.42396777776,2.20688394076,2.70397413154,2.46978107601,1.92096020684,3.09517374039
(1- 87),2.48338364122,2.12341346874,3.00071014151,2.17284645759,2.37057439352,2.8367850927,2.2073990783,2.35812812046
(1- 88),2.04184877478,2.2245747013,2.20341574295,2.7134407458,2.58354394404,2.60279681703,2.74344082869,2.35588049365
(1- 89),2.59109879133,2.09323697093,2.24156879791,2.28236064306,2.40733690287,2.75619757072,2.5407014705,2.71852135087
(1- 90),2.24732098677,2.71051097241,2.25762167754,2.3702085903,2.39251919343,2.6497767202,2.60134137297,2.31872770616
(1- 91),2.30626026626,2.54272987807,2.02399242209,2.45975328627,2.54077694796,2.64660293432,2.62516391755,2.35647455499
(1- 93),3.02234652848,1.96482681422,2.00714736123,4.09493196184,2.54335193753,1.65153757614,2.52451584332,1.41909174645
(1- 94),2.75585907385,2.28299459413,2.40218062101,2.26030149351,2.51974514528,2.2560193616,2.47876541396,2.50164474204
(1- 95),2.85595367184,2.21558426749,1.9937621449,2.10684486077,2.6345676433,2.42509494938,2.70956895515,2.59490792642
(1- 96),2.75619816265,1.98873985843,2.64669315713,2.43339531994,2.52466333235,2.74298525745,2.54489272893,1.96924448339
(1- 97),1.9583121533,2.31166291425,2.51581664694,2.65821774571,2.47764165703,2.62128380642,2.4204558624,2.46766447745
(1- 98),2.13075487661,2.42143340511,2.21537103998,3.11016664956,1.96497713141,1.73054085926,1.89185393514,3.04117055462
(1- 99),2.64092420283,3.31285653867,2.90309095155,2.10014218793,2.08302834392,3.11206957607,1.72996941906,1.9732118454
(1- 100),2.60531574737,2.70292453296,2.20078525696,2.22984550283,2.4521420305,2.70628043627,2.13545236336,2.52183568711
(1- 101),2.01918263321,2.66134089255,2.37704928901,2.64056248955,2.54601780898,2.07568614837,2.75064338793,2.44952735845
(1- 102),2.36645052555,2.14800612252,2.56402742127,2.99344065467,2.55257063943,2.80875541119,2.27123859787,1.81909139118
