patterns\K,0,1,2,3,4,5,6,7
(1- 1),10.030247654,-0.491993218471,0.913226129731,5.89226136847,1.82597341032,-2.358706873,5.5109201981,3.06140251636
(1- 2),3.1210298744,2.34511570861,2.34966259978,3.19340850778,1.83111570416,3.31600800222,1.96102332298,2.39163240484
(1- 3),2.54038974807,2.27216421093,2.50103439661,2.6512048163,2.59390062371,2.45871990413,2.31651851379,2.37660346668
(1- 4),2.33359304975,2.59088908929,2.18009716831,2.53402430801,2.43792222207,2.71001167479,2.68986047365,2.30742360968
(1- 5),2.49045298562,2.44698846453,2.90592936452,2.26285850173,2.46828169339,2.48783997642,2.27640274463,2.4805316051
(1- 6),2.62702710689,2.66337576933,2.6939644412,2.52813973437,2.15178314374,2.49211693774,2.44545234969,2.26190555951
(1- 8),1.13477313764,1.09429578916,3.27006554461,4.13978734763,2.80958903049,2.84262020953,2.29502665673,2.40437431958
(1- 9),2.45582566281,2.20150916167,2.49785717074,2.70327705775,2.03856986277,2.7834623469,2.53881252728,2.68414811946
(1- 10),2.48576574995,2.49223464096,2.52753580868,2.57365871733,2.31279016024,2.79187387162,2.77767367623,2.20995181876
(1- 11),2.2390960033,2.52735902426,2.13896956148,2.36526818479,2.65898740649,2.17995643147,2.78465246319,2.86517800774
(1- 12),2.64725717067,2.28885174375,2.10885165784,2.33648493713,2.58011058117,2.31377030059,2.67590391959,2.87420557237
(1- 14),2.53892567539,2.68114329461,2.19986570637,2.65214983216,2.63159429892,2.04926362522,2.51637806019,2.52379738089
(1- 15),2.22288006758,2.60297316439,2.59190178095,2.06131252084,2.32637544436,2.81814266313,2.70055409838,2.51398205048
(1- 16),2.48810459027,2.29426138927,2.60883381758,2.44286144268,2.34387690733,2.51167623686,2.69557750488,2.51205744457
(1- 17),2.62595032093,2.00626489481,2.84951002137,1.96063525213,2.85608576693,2.61124566206,2.18837418547,2.1826935439
(1- 18),1.65003784934,2.79364740736,2.95291711417,3.457756569,2.4789507262,2.06393280992,2.40496023606,2.26004585579
(1- 19),2.38224952099,2.22516476645,2.49184033763,2.62280723493,2.53836096983,2.4504714895,2.60462458092,2.5994083303
(1- 20),2.93537481136,2.46319561289,2.26872762635,2.41776956946,2.39064486497,2.5745859098,2.84428731888,1.93834273467
(1- 22),3.2397528949,4.76871732445,3.29683404346,4.62918749,2.83452323238,1.14439217945,3.90346383169,-1.61783803596
(1- 24),2.28580220871,1.55104580286,1.79608926314,2.83028886969,2.57942837494,2.58605809738,2.27834102387,2.41534051078
(1- 25),2.22299016797,2.58786687738,2.83200093034,2.28971516455,2.12545363011,2.5687793021,2.3964493051,2.66116670429
(1- 26),3.54685593245,2.70276489503,2.57222381468,3.4171081807,1.38091136212,1.9697756793,3.03245642846,1.80657882577
(1- 27),2.69260606194,3.59419471445,1.94779845531,2.73234368655,3.00236618584,3.12523745761,1.24751992335,1.46117664769
(1- 28),2.05694448064,2.69921115273,2.33525274566,2.51632761489,2.8954541008,2.1121768008,2.57140499796,2.56297004729
(1- 29),2.37278237792,1.99286020639,2.41008532515,2.52018041509,2.95564212951,2.85013564051,1.96038328297,2.2792620446
(1- 30),2.53439380795,2.60439916622,2.43464332897,2.07224095664,2.55994719729,2.53105732458,2.2061848921,2.75150527746
(1- 31),3.21500409148,2.9872947075,2.84396794216,2.85284510667,2.4304025002,3.20981610839,0.484329691109,2.44169882304
(1- 32),2.03433964304,3.21397914359,3.50392419972,0.334622603803,1.98536951044,2.41738980277,3.94382189007,2.71204437387
(1- 33),2.49454821494,2.58563716201,2.53054226322,2.43612402435,2.3571490629,2.28395139981,2.65836600619,2.5324291078
(1- 34),2.01258752243,2.55175881495,2.74504220802,2.77367876759,2.84008287296,1.97753010488,2.64872802645,2.3733463734
