patterns\K,0,1,2,3,4,5,6
(99- 99),2.97967598571,1.9458071331,2.42684103573,3.03522028312,2.49845863863,2.13021698675,2.99313527257
(99- 10),2.28553569333,2.92101753229,2.72368299133,2.73363553282,2.34122509999,2.67331947035,2.58451478252
(99- 49),2.2771668062,2.78575900399,1.86359105723,3.13868016014,2.58193467855,2.53151003842,3.05062627524
(99- 83),2.82560144074,3.24857013103,2.45612757646,2.41415415802,2.01636799316,3.1341208808,1.98291597142
(110- 33),2.75674850354,2.69843615189,2.62898651042,2.70394646552,2.84111320067,2.22507845063,2.58346215922
(110- 99),3.04646816464,3.40954940179,0.236256486573,1.73556938174,5.25332583779,2.96997581945,2.80809146188
(110- 10),2.76185041135,2.47183787008,3.2316356918,2.00521333226,2.00094169035,3.34386117818,2.79526069072
(110- 11),2.73716641893,2.3383634716,2.45761871462,2.85110340554,2.93244767301,2.64106909319,2.4746123904
(110- 49),2.15160207507,1.84588975215,3.12195703237,1.83269317793,2.13783623187,3.33055514668,2.01666707091
(110- 83),2.5682813564,2.47366108555,2.13579831333,2.5758276938,3.39870975746,2.26044571682,2.69615846504
(110- 61),2.8932025649,3.20919827942,3.17576509275,2.34244770847,1.82411114351,1.86224794332,2.52477600087
(102- 33),2.96222134932,2.5141391374,2.62771114193,2.4311455216,2.86984086406,2.44154945303,2.40111676128
(102- 99),3.51974641241,1.84234026284,2.74535980949,2.83121111435,2.16197744532,1.7797977351,2.02089577324
(102- 10),3.1595579658,3.1128424582,2.38378504642,2.07918473509,3.16272615245,2.35136795727,2.15745263924
(102- 11),3.13763566132,2.26692663484,2.89263506772,3.41627820688,1.81668175003,2.13308565465,2.88592537612
(102- 49),2.81214749633,2.74353440571,2.04580670781,2.73655927817,2.6564920098,3.35955309441,2.18251333984
(102- 83),2.58248130996,3.01672237915,2.53151702136,2.8293916996,2.97378448101,2.39439910733,2.14330111329
(102- 61),2.57763422184,2.4959677311,2.7348041943,2.65070984284,3.16102623318,2.5826173369,2.23044913985
(65- 33),2.18988836977,2.83575025896,2.11235388988,2.97500993963,3.30817049507,2.64980251905,2.76641429014
(65- 99),2.27401372881,3.22652089205,2.42927452641,2.81253874911,2.22417999887,2.48971338599,2.70159755933
(65- 10),1.16931523142,1.19556101491,1.88710382883,0.889349377527,1.70517777144,1.94494438246,1.18642977869
(65- 11),1.77096466618,1.04695667211,0.719648432211,1.36690409632,1.24432174455,1.37922232268,0.434557801086
(65- 49),3.33322224091,2.70824675837,2.79826419795,2.2980949165,2.7223369123,2.19816614111,2.25308484276
(65- 83),1.8156761313,3.3684795732,2.94087818141,1.86165042006,3.03137336188,3.67147181909,2.24680395966
(65- 61),2.50387449814,2.68637763271,2.45105670824,2.75648542853,2.39456760959,3.06957092432,2.6401073721
(33- 73),2.38811774807,2.67759962956,3.07600137769,2.25822385809,3.09535795498,3.06693618486,2.03859187362
(33- 61),0.482739969659,0.62198099226,0.347370476133,0.445621262108,0.492916874188,0.0369028773935,0.322618257695
(99- 73),3.88011781463,1.94505331551,1.75772195076,2.47756976258,2.67425125812,1.96741359297,2.61307777193
(10- 73),2.99093930064,2.57418048792,2.73078997023,3.01799730705,2.3680457583,1.89160602454,2.54681543449
(10- 61),2.32457772804,2.51258117525,2.88871466116,2.86830743099,2.14988361049,3.08505147861,2.79337011284
(11- 73),2.75722118663,2.77218718377,2.60803256856,2.97452539887,2.82840532727,1.69598669707,2.41672660555
(11- 61),1.10154394281,0.463871802828,0.917121510159,0.672815419979,0.930708671726,0.246156076249,1.00498376163
(49- 73),2.41750889169,3.2032548464,2.27958296625,2.82486446884,2.26140372549,3.02038938644,2.4450376131
(83- 73),2.51888920766,3.32502492196,2.86600878097,2.43748341952,2.63179687376,2.61670340899,2.2573063188
(83- 61),2.82509039729,1.97356405956,2.2664738311,3.158234273,2.17997503226,2.49731227191,3.29443501507
(61- 73),2.74058756841,2.67888335764,2.47781331235,2.6783387878,2.98999255923,2.41331370617,2.34023339502
(61- 61),1.95518864541,3.2102619267,3.09699245869,2.50157813976,1.65592925409,3.38006888476,3.27042387119
(73- 100),2.51464500974,2.81991256961,2.04665442334,2.529172862,3.01314710084,2.44701320009,2.96502691759
(73- 34),2.3211311534,2.46942546856,3.02182526496,2.2882824619,3.18198115683,2.70920549827,2.63848443021
(73- 28),1.55941828542,1.79512343305,1.25810339967,1.27198840984,0.933469764864,0.885889837541,1.47458190311
(73- 77),3.08590473647,3.3337620533,2.01313834983,2.24367435085,3.02100255078,1.93600094502,1.79330805737
(73- 108),2.77778258036,2.09085939383,2.49527125111,1.63786540665,2.16512820559,2.5778190803,1.87869976572
(61- 100),3.09719447286,1.13122167877,2.42462542828,1.89898101485,1.92236894665,0.751608683095,0.789490289439
(61- 34),2.3522276762,2.21122174744,1.1262135892,3.26590587273,2.35353862827,2.29152715513,1.98861295334
(61- 28),2.54884047645,1.63104262956,1.79522140755,2.55245889611,2.84145040301,3.31018370319,2.80947463594
(61- 77),2.96731210153,2.36283699607,3.66612352292,2.342925911,1.89687206586,1.7074576251,1.64502860966
(61- 108),2.92236699758,2.91241191833,2.4112627863,2.81054374031,2.85755164504,2.15562986141,2.35275022159
(100- 34),2.0330648482,2.73405754249,2.76892170293,2.31520460917,3.33680651143,2.41373009053,2.78753144684
(100- 84),1.17955981132,0.9196541203,0.675958567164,1.98338198417,1.71035323347,1.09804534059,1.52358192101
(100- 61),0.684380427753,0.508401342656,0.166700813399,0.212535475453,0.817774834766,0.50864215693,0.187339682511
(100- 109),2.02098575874,0.376791945605,2.46772660642,2.78407447741,2.01553987468,1.42902229963,1.94979489179
(34- 34),2.51795802462,1.70640007296,3.01978684763,2.32820794496,2.93817271641,1.7078019264,2.68042003252
(28- 34),3.04794714779,2.17002292118,3.43969705566,3.24474742535,1.97212271638,2.01860913138,2.56967881716
(28- 84),0.764543227915,0.994018205871,1.08648492159,1.08718504356,0.346423567699,0.505211022202,1.34485753364
(28- 61),2.54770731077,2.87822536825,2.23157588836,1.45020138439,2.65185038033,2.78983327308,1.98126988607
(28- 109),2.58048562348,2.03150373513,2.67641352003,2.77408550842,3.203709112,2.38189697679,2.69987201861
(77- 34),3.03544896089,2.05702895027,2.50363415985,2.18782163602,2.1818887514,3.13600254868,2.26083446257
(77- 84),2.07457200491,2.14655413804,2.43909736319,2.68849834973,3.08071014315,3.00559214809,2.39595810213
(77- 61),2.22384374947,2.49199772606,2.89670215513,2.6991071994,2.38544233124,2.7793691865,2.88017416877
(77- 109),2.60513539107,1.6026589062,2.88507022548,1.78681449573,2.14201689571,1.23155038375,2.55179015509
(108- 34),3.00898640196,2.44668775247,2.80144739706,2.64858401123,2.56033699734,2.32586107017,2.59399545741
(108- 84),2.93852500612,2.23478287683,2.82252110557,2.47116756508,2.94690312028,2.60890737329,2.05138682817
(108- 61),2.60524921895,3.00645498853,2.64358312326,2.36228706412,2.88516324056,2.44755855384,2.59461901504
(108- 109),2.55297330641,2.79921457453,2.24620484942,2.44084521309,2.95636223603,2.83420953722,2.82162902206
(34- 80),3.28065738234,2.17855091152,1.46071059793,2.76125610645,3.01871102344,2.20552069878,2.81580875173
(34- 11),2.95667390061,2.65282813478,2.70220260153,2.54384711377,2.49254467285,2.13795450907,2.55228623045
(34- 79),2.61961433765,2.99715231175,2.8502362513,3.87854676915,1.84319885042,1.88950983559,2.34050688724
(84- 80),3.14910320239,2.20687336003,2.51197107567,2.28027574082,2.8880317508,2.20412618382,2.97232392392
(84- 11),1.89234567873,1.52053534751,2.10209425919,2.67497864879,2.83068079543,2.21809094073,1.73241073203
(84- 79),2.83055201503,2.23113697164,3.19802693363,3.62696293767,2.17658172259,2.19821894592,2.21716202816
(61- 80),3.06377154912,1.70154199851,2.08641464881,1.38297832438,1.67618348434,1.63438118049,1.69603661637
(61- 79),3.18634027102,2.71696913948,2.66275659849,2.14898802173,2.44344540962,2.27641212325,2.91795121441
(109- 80),3.47060661613,2.50751353555,2.14016487222,2.47017908995,2.10717089351,2.19958642057,2.29507867273
(109- 11),2.9371264206,2.0926991018,3.35986029212,2.71030682503,2.62014603836,1.86892423855,2.5658497278
(64- 99),2.3072810828,1.85904748295,3.78692807184,2.35315013404,1.96847879319,1.95793476847,2.32714147209
(64- 10),2.72644199359,2.45226045853,2.13686418527,3.00919427498,2.72368445534,2.70206191694,2.52972121527
(64- 19),2.32187537998,3.14401233091,2.3722145595,2.66092675369,2.3620663347,2.83974454839,2.39738083343
(64- 52),1.39701694393,1.5896527952,2.00462160757,2.53492750657,2.66052363028,2.22280898378,0.705365794069
(64- 58),2.46103103266,2.44119134626,2.95742086887,3.05226857946,2.3633635269,2.95142993551,2.1639417931
(66- 99),2.65263487747,2.37065351011,2.66379798004,2.86733486046,2.67788264724,2.18947375352,3.11492893646
(66- 10),3.0950714427,3.18534812741,1.77928287238,2.63353166245,2.39789184855,2.31801063804,2.17672502209
(66- 19),2.75648117072,1.37255118153,2.17966378161,3.21037218293,2.7949273071,2.31066841083,1.93801030472
(66- 52),2.85748538474,3.18246735871,2.78441499016,2.71412924687,1.89294975279,2.42486985138,2.44388868664
(66- 58),3.29355787524,2.00399714645,2.71312752323,2.92338136523,2.86502138094,2.15736988811,2.18228493598
(5- 99),1.88321789434,2.4975131074,2.9300908873,2.05675840636,3.52640314562,2.25617908056,3.02991974614
(5- 10),1.14930356511,0.571794503738,0.846581173904,0.344076106806,1.14074154679,0.435457515952,0.372864406897
(5- 19),1.86696373874,1.22804605449,1.7741735339,2.01267636814,1.92287525924,2.2589531145,1.43227195984
(5- 52),2.00849398335,0.781687925407,2.51972378755,2.30801139662,2.55383434503,1.8258363229,2.25609033552
(5- 58),2.12765232669,1.99513168608,2.71013172095,2.7351517309,2.80520827882,2.77500227022,2.9263764899
(41- 99),3.02460440076,3.03335634721,2.56316133121,3.02613575709,1.99358227546,2.21468166518,2.37191432277
(41- 10),3.22978869085,2.82324549478,2.20842479724,2.68541175725,2.36756246682,2.20297959622,1.1242630335
(41- 19),2.58833084204,1.8659362944,1.90586988528,2.26966201269,1.84362252265,2.62091035243,1.71272862032
(41- 52),2.29900027937,3.0342369007,2.89939016476,1.71296860601,2.86111605309,2.5537045856,3.03198831814
(41- 58),1.84932167905,2.56190145352,2.82536657949,2.32500388342,4.60774302466,4.29064629464,3.96982719922
(48- 99),1.59168451856,0.745713999453,0.970790580192,1.22586535445,0.950668792817,0.302278911385,0.486015704852
(48- 10),2.84983708618,1.97641475736,2.86971047299,2.27029914989,2.69636859291,2.84740712755,2.93829450294
(48- 19),2.42889521721,1.95126373449,1.99560913342,2.30737873426,1.63573848871,2.26998837526,2.246950605
(48- 52),2.28261383257,2.62362079591,2.54354789344,2.83219446585,2.71481750735,2.36037487405,2.98324452155
(48- 58),2.42871223087,2.45061019576,2.84523028546,2.15800840404,2.72729098713,2.42096610314,3.1103945747
(49- 19),2.84353640472,2.23144399268,2.94207091338,2.46702284567,2.04408485981,2.06975530088,3.20257924951
(49- 52),3.16339357035,1.77629805224,2.23671915046,2.65807340181,2.77266189771,2.06232604895,2.52184959902
(49- 58),1.64820701699,2.25881332214,1.45369175066,2.19439880869,2.60265516152,1.53980850616,1.90946189957
(89- 99),3.69350545915,1.09503969592,1.77562496368,2.17329702403,2.24652724148,1.91355485957,2.14426380944
(89- 10),1.40397263996,2.1958638619,1.40685093183,1.38159363151,2.81612732116,1.63984837233,2.32386568511
(89- 19),3.12822089088,2.9341457948,2.14246128802,1.59611724074,2.63909876855,1.96976274767,1.48947495473
(89- 52),1.72383706782,1.10564988666,2.15140345777,2.25462465036,0.791719360071,1.28787433627,2.45049642144
(89- 58),3.27426867006,1.03724135632,1.35110103843,2.64313760335,1.98825597826,2.13171762503,2.82405646255
(99- 65),2.97147391144,2.29621736677,2.86552494078,2.45089073082,2.95164570107,2.237559174,2.58146238583
(99- 90),2.49173979232,2.38195308048,2.34393271512,2.76665998933,2.25409734517,3.37275499326,2.90739226764
(99- 19),2.51428010942,2.74750856054,2.86986878191,2.36873913409,2.64464306937,2.67446786292,2.72876645113
(93- 65),2.7659009667,1.76773734734,1.82954550307,2.9841889519,1.72746223581,2.51379592689,3.3045328511
(93- 90),2.76814077073,2.51906169995,2.45041446265,2.73634127829,2.80212659752,2.53742788872,2.61176511624
(93- 19),2.91532531234,2.55998967474,3.03283203976,3.05445118646,2.21838373114,1.97366719892,2.10058134826
(93- 38),2.51926822753,2.78658922794,2.96181813175,2.55973355314,2.37463566345,2.93817672505,2.26760872449
(65- 56),2.69963299302,2.67118594156,2.12685443102,2.73772154138,3.06905462839,2.80159293644,2.2647619376
(65- 53),2.90037374252,2.04837797997,2.44974984616,2.34566703063,2.5915071353,2.94690522561,2.66747971132
(65- 54),2.98270333923,2.62378060529,2.11799561426,2.3625476359,3.19482809759,2.37507349959,2.52156541462
(65- 71),2.21308479462,1.96431531725,2.4728531714,2.98680392076,3.23422635451,2.62939430802,2.56605330993
(90- 56),2.95982494062,2.30770650195,2.58436194944,2.42812797773,2.67421820154,2.56757959439,2.87076171197
(90- 99),2.8593521199,2.58581861545,2.71762121856,2.38535315548,2.38118662577,2.6428387989,2.73190714557
(90- 53),2.56032363871,2.9337848854,2.49584795534,2.75248443959,2.68166644492,2.71831834842,2.46509475979
(90- 54),2.74712552154,2.21760649199,2.57697582702,2.29102819353,2.62557406971,2.89102334468,3.00744188459
(90- 71),3.21766703017,2.57382783709,2.21470571311,2.26916614534,2.62852253372,2.84251062747,2.18672856321
(19- 56),2.382529956,2.56720195772,3.22625031299,3.16470742552,2.00279853563,2.21045268531,2.44319383898
(19- 99),2.90781843492,2.92376473043,2.30161329018,2.61116941901,2.66599697618,2.48670146687,2.75117151551
(19- 53),2.85184183483,2.69027670618,2.78617068348,2.62131602111,2.16857028289,2.86440408133,2.50925337946
(19- 54),0.403887102023,0.364936021416,1.21566329059,0.524005190569,1.23584371625,1.02400143097,0.398254673511
(19- 71),2.69360607544,2.45217510946,2.57246627236,2.67569589471,2.2266924224,3.05552941691,2.8452450765
(38- 56),2.86999632381,2.78672610288,2.73329615153,2.48981452948,2.14842310218,2.22718567142,2.09313237856
(38- 99),1.96893836412,1.50660232337,1.97152950531,2.29588462307,1.43700923962,1.27473195043,2.8614667863
(38- 53),2.2163644704,2.57920510628,2.52684160552,2.83652269123,2.51837044974,2.41524994057,3.17279515216
(38- 54),2.86339161093,2.50612352732,2.82806008112,3.14302546769,2.64969816971,2.64927303912,2.02531154724
(38- 71),2.97696073159,3.01900948595,2.56814847137,2.92387810101,2.7151609401,1.92258635313,1.9125810977
(56- 39),1.49242750256,0.809658055035,2.81952510884,3.16724867366,2.42671341862,2.98934771703,2.36155656044
(56- 74),2.74529460211,2.83558007179,2.73877448562,2.75293024687,2.84217448555,2.21340386392,2.35117998263
(56- 12),2.120446122,2.71469743916,2.58561652379,2.42684545027,2.78555390538,2.76529994619,3.13848302566
(56- 80),2.74504713044,2.94087927776,2.39732904928,2.32779677258,2.62626589277,2.95241748779,2.45247624448
(56- 26),2.40394465212,2.38278898092,3.00430070439,2.76616520236,2.27321167344,2.85163304069,2.84769509169
(56- 30),3.07228453069,2.73467377233,2.49460086513,2.31663396549,2.37579783671,2.61543386176,2.84229695949
(99- 39),2.71491154606,2.79807411237,3.01006491777,2.09952510838,2.66072572923,2.42191997549,2.5657937555
(99- 74),2.25694848816,2.57831996725,2.42015451743,2.78883063981,2.83867438801,2.94054039668,2.75663519146
(99- 12),2.25039543785,2.13393295826,2.72425368954,2.90014550541,2.36499964668,2.33071521835,2.02998378286
(99- 80),1.51448765631,2.32575060124,3.11757890886,3.74130385371,2.56489061778,2.32979493399,2.91551993533
(99- 26),2.69520695189,2.66032199291,2.65768931767,2.76940723906,2.52069600143,2.50256267534,2.61677777275
(99- 30),2.75711050533,2.81882084817,2.46814972184,2.34555700932,2.92668340805,2.34366198778,2.69701930496
(53- 39),3.03583212146,2.37395026288,3.33578201849,2.05839178573,2.68335749073,2.31405452805,2.16579795321
(53- 74),2.79244668734,2.82157884996,2.88483295813,2.51222308308,2.03603386045,2.20012718132,3.10063509927
(53- 12),2.68144602519,2.39332731437,2.92748219177,2.27435542592,2.49087836192,2.13842588227,3.33365360487
(53- 80),2.65127858079,2.57317504163,2.51959233319,2.49818221444,2.78291184238,2.5872343895,2.88089862649
(53- 26),2.86569660734,2.40062601158,2.5891114178,3.05618201719,2.60184932731,2.47635819802,2.71729872031
(53- 30),1.72235696498,1.13876462305,2.69704850195,2.62252317491,2.35845652567,3.0348928889,3.06659871674
(54- 39),2.86686127976,1.78983932901,2.20608375299,2.44396432196,2.63453680347,3.217204784,2.42217691021
(54- 74),2.64155341371,1.90810950412,2.14323042924,2.65246678129,2.96259893366,2.86194851265,1.73264006868
(54- 12),2.64650386599,2.68232236132,2.44160182548,2.60457613176,2.06433286055,3.66426001137,2.54316243525
(54- 80),2.66209278309,2.32574802715,2.78555537116,3.11169709672,2.31985435478,2.46195160759,2.54173103333
(54- 26),2.35526332651,1.84072211671,2.92046149912,2.71421907635,2.99286556214,2.09047635751,2.35596996735
(54- 30),3.06074641463,2.42329810493,3.00286906439,2.29925744386,2.34027662896,2.70021485715,2.25107814937
(71- 39),2.1838975281,2.674953277,2.67835153179,2.46887485848,2.37934175429,3.01460863272,1.89084563764
(71- 74),2.93881077363,2.64878482224,2.70023482997,2.4409851594,2.38694980306,2.56753478097,2.69831707415
