patterns\K,0,1,2,3,4,5,6,7,8,9
(1- 25),2.0399346496,2.2690746986,2.08197248817,2.26793212053,2.15385890056,2.36927351478,2.04330354998,1.70392230492,2.14415685732,1.99243398372
(1- 26),1.67309532467,1.55233934323,3.55612953345,1.36369858026,1.37700076602,1.73042526603,1.80895519156,2.68696091659,3.67847807098,1.71719895556
(1- 27),1.61828476376,2.683261562,-0.216703145015,1.30003004286,2.10764702153,2.29266250649,2.92944752074,1.68313677704,3.56233696104,2.98825550624
(1- 28),2.23832099365,2.55320231921,2.10879391087,2.23158898729,1.98629606514,2.06619699794,2.08123802258,1.68580642418,1.78070673089,2.02359866841
(1- 29),1.78647543333,2.32640825974,2.28207052475,1.99048438534,2.33849393371,2.04306265871,2.16778397631,2.08240155499,1.86518798273,2.13144618843
(1- 30),2.14735214779,1.86224188224,1.76661719142,2.25282023883,2.15666126375,2.03857913147,2.38662894408,1.8705919046,2.62290644329,1.85561431372
(1- 31),0.348760645493,3.33721470912,2.523245845,2.75326127549,1.70278089339,2.27941853503,2.704481048,1.84689803891,1.72724513518,2.21823577354
(1- 32),1.94525386283,1.60175550484,3.25226407758,1.18749771979,2.11753097211,3.11259836916,2.66841384823,2.06027949806,1.35327647343,2.12590334878
(1- 33),2.05163173629,2.09142720093,2.09153557932,2.28593427183,2.377396794,2.14945602134,2.11893413855,1.99635616707,2.03250473453,1.92292327635
(1- 34),2.49960646055,1.30492513106,0.601111057415,3.19939071165,2.58943294899,2.5537215706,1.95102583583,2.16893223387,2.66889487806,1.73128960777
(1- 35),2.11706217357,2.09650344584,2.13807411336,1.9585570369,2.14001407228,2.2326629908,2.13401875889,2.07395389712,2.13444961402,2.04111459982
(1- 36),2.01380392253,2.00293131323,2.30270523778,2.0502902995,2.05036363254,2.16410762452,2.09310117641,2.2046776689,2.10000748865,2.04025130272
(1- 37),2.32811887332,2.30783026588,2.16015244576,2.40732828334,1.69989776647,1.6907819737,1.82480351578,2.3690127257,2.17150477752,1.59119006843
(1- 38),1.93054548725,2.0528071631,2.16534434226,2.44588352688,2.08070313176,2.24823337992,2.22633126335,1.72838410961,1.93761731743,2.20995982799
(1- 39),2.1761409458,2.04592303136,2.12638884538,1.82120880275,2.0771528922,2.38337095216,2.35862824952,2.0920553192,2.1688614839,1.85117029319
(1- 40),2.48123240984,2.28310724898,1.75349714618,1.68589602172,2.21985713987,2.98624303801,2.00213980628,2.47347694789,1.61299249058,1.92649225821
(1- 41),2.25192098677,2.15519585928,2.05187930262,2.16764017856,2.16396537717,1.71332490019,2.04799531453,2.23485840638,1.88613362192,2.13103507838
(1- 42),2.00534948901,1.75186086233,2.15103218586,2.24548685812,2.37443504163,2.28995204109,2.12788822799,1.90886463317,1.93747397461,2.1214540216
(1- 43),2.10325014546,2.04024149595,2.36978474458,1.86486874179,2.18109606088,1.95099454008,2.16929720845,2.12556185215,2.18998082403,2.05185718099
(1- 44),2.03500967064,2.18500838382,2.23260034052,2.02798454023,2.05866075074,2.12549995484,2.1122889552,1.98291682702,2.23672841635,2.04391002157
(1- 45),1.81578884824,2.30236405649,2.28387557397,1.84250293259,2.14784301264,1.98650624208,2.27266030882,2.06649808879,2.10602291428,2.25442671831
(1- 46),1.71656919353,2.32407583329,1.90296669932,1.99126400929,1.84447834723,2.22451556335,2.55061601307,2.4055581446,1.82655037727,2.33592130391
(1- 47),2.34133626115,1.96612707214,2.56153020794,1.98874735179,1.85694122401,2.36113308512,1.78333666305,1.95821553493,2.47266903622,1.69489936249
(1- 48),2.13836041093,2.04156551484,2.30120153676,1.98263051782,1.96733216925,2.12033074537,2.17197715941,2.0579165943,2.04132803957,2.07817853636
(1- 49),1.94394774629,2.01445877291,2.04641341516,2.17693316406,2.29537936705,2.20006937803,2.12510964962,2.01862568642,2.1349450821,2.10380976969
(1- 50),2.1968503775,1.7998387954,2.30858877906,1.87173004926,2.07411141652,1.84602698158,2.36678032706,1.78386904745,2.2340352334,2.09836220432
(1- 51),1.45536815925,2.33779287104,2.09583337099,1.90554215146,1.58892873179,2.078799011,2.05300213415,2.27472048151,2.43674387243,2.38960780841
(1- 52),2.10566531782,2.08379838349,2.1709264326,2.1106453614,2.12821201263,2.0179792295,2.21265349904,2.14108800675,2.01941874401,2.02082116244
(1- 53),1.54274264302,2.80505437303,2.84796965997,2.24560555538,0.924111661159,2.31734832369,2.20922363592,1.68826169648,1.88792183581,2.56034366007
(1- 54),2.22751263735,2.11769260472,2.2275533299,1.94677647062,2.04728336945,2.32227265031,2.05854849727,2.14845702972,2.01108443119,1.89891630473
(1- 55),2.44645315878,2.08725359654,2.02825640849,2.18588440279,1.85777087601,2.04409199968,2.12779133748,2.25513451981,1.76601577463,2.2083227976
(1- 56),1.68501003029,2.11466092222,2.38514246821,2.12207221317,1.98694915319,2.63389362343,1.93993670606,2.09459914543,2.1223096689,2.09886000272
(1- 57),1.9403955909,2.17920145411,2.07153308074,2.19306179798,2.1772196021,2.05296725783,2.04543319541,2.29813498371,1.99849781889,2.10926028668
(1- 58),2.17425364919,1.51871812848,1.68339687943,2.23731830116,2.25918077613,1.80036497739,2.22748063934,2.33834983055,2.65207680771,2.21134621318
(1- 60),2.26609426098,1.89875241378,1.60164108392,1.96872142769,2.20951463688,1.92591099672,2.06738584347,2.52629133234,2.40297181284,2.24600767019
(1- 61),2.36337882333,1.36396681035,1.92453626489,2.15063658445,1.91954996496,2.36720750853,1.99220664179,2.3075578574,2.0652126274,2.80284296861
(1- 62),2.09526950233,2.05151576025,2.2576494866,2.07285792877,2.00615235001,2.10425348295,2.30067873062,2.09522703607,2.03301290911,2.04007216533
(1- 63),2.23306529287,1.67901289669,2.86627600474,1.05784215132,2.0190210137,3.42534223177,2.46120832699,2.16818990422,1.60267903008,1.98635142499
(1- 64),1.60618792985,2.19763085057,1.41939046647,2.2906814269,2.13349631165,2.70575094533,1.6427064803,2.91168202264,2.20178335568,2.38489225674
(1- 65),2.23037841191,2.04902947056,2.05472526123,3.00846968919,2.33483671384,1.48398911803,1.93607463741,2.54743326374,2.05074737504,1.70105078971
(1- 66),1.84861796502,2.25079493221,2.23934116102,1.91221112997,2.08452918795,2.23200350087,2.10959454037,2.21435994272,2.17959491783,2.03174464791
(1- 67),2.06089464647,2.31447518801,1.75649011669,1.97967578194,1.73946653839,1.66427713036,2.53814278019,2.20416592763,2.01302683862,2.03957828184
(1- 70),2.12899401883,3.20742065418,3.34970643802,0.463528110807,1.94731779214,0.820130052646,3.30662461636,2.4944373994,1.35725859466,1.83555698029
(1- 71),2.46485921535,2.35467152678,1.95139489228,1.86627889386,1.75245435792,2.208992131,1.47920545522,2.42690578615,2.06961591053,2.28010345951
(1- 72),2.4788552471,1.72847067006,2.17645935707,2.06258795422,2.37357284659,1.8201449748,2.29486452188,1.90368970015,2.05526145589,1.89117855386
(1- 73),2.08514057367,2.25098731593,2.13780072806,2.24332093638,2.00276451489,1.94487976347,2.05881791866,2.09768212404,2.01098118216,2.11639177429
(1- 74),2.03121821326,2.08968176491,2.52480360203,2.11653222771,1.91635834993,2.10903261777,2.25172615267,2.1007050915,2.1200070957,1.69036000468
(1- 75),2.13676763614,2.24985582248,2.35550266047,1.61173740312,2.4914003886,3.08828229527,1.87132733302,1.81442822506,1.7752250223,1.93980375281
(1- 76),1.90922863881,1.9979914354,2.32191041828,1.68781612079,2.29531084655,2.28703393571,2.25940503796,2.36570674994,2.17245197956,1.96441240331
(1- 77),1.63382527357,2.19553645663,2.55114793466,2.42115210281,2.0980416049,1.76375098351,2.10954984072,1.86612172874,1.82626301756,2.49283188945
(1- 78),2.0240311928,2.41728107763,2.17447829298,1.88882394062,1.92628969825,2.34109620381,2.12849331655,1.60832044776,2.38405119999,2.01966247103
(1- 79),2.52681436318,0.999178163816,2.27238554153,2.03956457607,2.84221949892,2.57011520462,2.00756640634,1.36439740783,1.99634174725,2.48918376321
(1- 80),2.67929854808,1.60379272128,2.53294217666,2.08036418549,2.18915861056,1.80759190694,1.74592699179,2.43105104016,1.7904949808,2.242398157
(1- 81),1.87554168386,1.93112517614,2.15109731324,2.13382647994,2.14058373544,2.30494085594,1.98253513575,2.14667321512,2.14353789662,2.28899092974
(1- 82),1.97446131114,2.28955621958,2.3308783719,2.0906106229,2.09707255515,2.22118983727,1.94642924418,1.83866514529,2.23708102536,1.95475887684
(1- 83),1.94877033848,1.9286950611,2.20785122728,2.03902711222,2.20967753656,2.18096886241,2.19607547858,2.07794549413,2.23444846255,1.99871369173
(1- 84),1.92233520568,2.15959294853,2.23793075853,2.23807383877,2.27207011221,2.06373072499,1.95203372818,1.89574906448,2.2026961444,2.03935305556
(1- 85),2.30435520943,2.03739434706,2.35080485839,1.93845728366,2.25911183097,2.05616115738,1.96879751448,1.79994451786,1.9027652901,2.34605575429
(1- 86),1.7048672077,2.47157659665,2.10553090156,2.29813138704,2.1820645696,1.96459248776,1.54038541692,2.05292090029,2.45300472228,2.1486367848
(1- 87),2.26220071098,2.24966281502,2.22146101416,1.86179235701,1.94274336147,2.13999988385,1.86181613947,2.00430173769,1.99776571547,2.43592948331
(1- 88),2.06359094591,1.90395360951,2.22940173943,1.91592425812,1.85048112045,2.43191103211,2.51426256383,1.99079515183,1.90415922963,2.10939485958
(1- 89),1.92960325619,2.05683449185,1.93245907846,1.98222336764,2.46001032038,2.47753632613,2.00179484205,2.30432311547,2.02303736554,2.08365584836
(1- 90),1.96123498498,2.07425528082,2.2661998195,2.12307525177,2.21879672972,2.140912427,2.16245897552,2.16903821447,1.97314816817,2.00326618254
(1- 91),2.26933356435,2.07791535825,1.76449204793,2.06693896354,2.48142929365,2.12557325692,2.18948979027,1.94240114266,2.00015014489,1.91906485193
(1- 93),2.0909153197,2.72766249818,-0.116956563468,1.20209781769,2.60894389139,1.32073448853,2.78732655485,1.67901584613,2.8901644306,3.57207962875
(1- 94),2.07639244426,1.97772158508,2.42020724618,2.01203732394,1.99027260789,2.22672330485,2.55507834494,1.98222330652,1.90883627013,1.64622210762
(1- 95),2.31642500967,2.04107532224,2.27173792078,1.86224548639,1.88915379593,2.2961133998,1.65416729729,2.2931365155,2.24821193114,2.15914320075
(1- 96),1.99280533265,2.06536911685,2.42575984681,1.95939941887,2.006895133,2.43934057153,1.75455646736,2.33896227179,2.01424809837,2.02672641306
(1- 97),2.17535480821,2.29745975275,2.01203020562,2.193509762,1.99081388171,2.01282593847,2.25162739854,1.69000980738,2.21832660871,2.06608656298
(1- 98),2.22854197956,2.13602320235,1.91767364727,2.06134851465,1.88583182228,2.11010995629,2.57196130025,2.05747187583,2.02997887008,1.8368146172
(1- 99),1.660380453,2.06431379436,1.80354816255,1.94595222781,2.57859554634,2.32421205883,1.71679395523,2.18484654435,2.52174586547,2.49808942416
(1- 100),2.09104147213,2.14375679218,2.18676517285,2.16560810029,2.22191192229,2.04109394607,1.72116796661,2.03917820759,2.39096439075,2.07824610067
(1- 101),2.40560281018,2.26903509305,2.09638349185,2.06515634227,1.79567434435,1.66746949135,2.29834795321,1.83061564603,2.22706189463,2.21173269139
(1- 102),2.19696639559,1.90124910723,2.40725022259,2.41472535685,1.92503668234,2.44146329112,1.8229387049,2.12980962981,2.14878203463,1.60111451293
(1- 103),1.88602778816,1.94536405966,2.37834774131,2.42199520763,1.85695248841,1.84741552035,1.83228344643,2.03280031459,1.97318885727,2.71854977712
(1- 104),2.02231907384,2.15175762686,2.0271041997,2.129066646,1.92403016058,2.1208287222,2.06170226645,2.19962979839,2.21523529886,2.20921494025
(1- 105),2.2101121011,2.38513895339,1.5487887714,2.05549918223,2.19813213476,1.8516469917,1.99739288671,2.40937326523,1.68834396712,2.349107217
(1- 106),1.9220141646,2.39956184175,2.19057837314,2.47367130733,1.95854404368,1.49096134124,2.38934070704,1.35110122438,2.01534146777,2.13178382546
(1- 107),2.54566424262,2.34390261425,2.38998988931,2.02819645899,2.07275556714,1.89611913409,1.81013787574,2.35103563924,2.05955876306,1.55187442154
(1- 108),2.40800020809,1.97191235111,1.9465403235,1.93466595648,2.18481054578,2.16215368734,2.31685892232,1.83437009747,2.40105524911,1.78368355916
(1- 109),2.49500379579,1.78008603757,2.78966957055,2.30902569928,2.71870328543,2.96451329163,2.53878443649,2.69385002411,1.23712161434,0.310585530186
(1- 110),3.10515691428,2.08031765619,1.72206731884,1.2053947991,2.24177081137,2.65973641414,2.10013274172,0.752981801121,1.98888724306,3.18632109802
(2- 1),1.84848000463,2.22842002279,2.16528121071,2.03887172931,2.47473385253,1.86006916087,2.1378920232,1.96667083696,2.17896671331,2.06652560863
(2- 2),1.58648767789,2.32010947668,1.46892809627,1.84070550902,1.2953905524,2.57939983256,2.78103842631,2.27488146558,2.01626882599,1.33806939431
(2- 3),2.42431795586,2.28066536286,2.56098150739,1.50213220156,2.05207430732,1.17868467998,1.84356712154,1.62350319843,1.55253834884,2.66558094348
(2- 4),2.60169743248,2.08276402117,2.06118062776,2.09042069309,2.14755434289,1.80748394902,1.44932490247,2.19407870694,2.05543156703,2.33021053235
(2- 5),2.33100683187,1.85514395293,2.27317686258,2.06354720849,2.06943574367,1.92596339012,2.20058287978,2.10314278836,1.92388219748,2.1950770839
(2- 6),1.86239728094,2.45145465834,1.89240363808,2.08072128417,1.95533535465,1.85445474896,2.54833983763,1.94804654532,1.78017701378,2.20509910299
(2- 8),2.14265205983,1.85075108038,1.9205226524,2.1071542295,2.50269427506,1.90756202618,2.1130925094,2.36423600071,2.23970434714,1.96387266403
(2- 9),2.17717640714,2.43377368832,2.05255610575,2.483068404,2.16378078866,1.77109115105,2.33754860459,2.34967217468,1.55369939918,1.94428889149
(2- 10),1.89026487076,1.99362208354,1.80772611095,2.06184352884,2.49906770754,2.0850029691,2.18092050103,1.9304244514,2.52848838407,2.07115740607
(2- 11),2.36442400663,2.16473231729,2.00122185731,1.80000253076,2.38429188615,2.20636679678,1.88629173694,1.96672766278,1.89791178091,2.23983272147
(2- 12),2.03163257489,2.34463752738,1.96878551313,1.78276134917,2.40399551629,2.10869625474,2.0983001305,2.06574555446,2.16404520585,2.1127928463
(2- 14),2.30376924357,2.14330369598,2.13994509305,1.59473507252,2.67549379802,1.89516687048,2.40691769008,1.98753188614,1.89311633863,1.9705190712
(2- 15),1.49977419786,2.41169067616,2.41158536131,1.75248626712,2.10786005041,1.77526624741,2.20418057832,1.94957622925,2.30789326352,2.20360844672
(2- 16),1.82727533884,2.28404168356,1.91089335339,2.14969120066,0.899154088039,1.34898986229,2.08527451385,1.84097434082,2.00526950194,1.99714563788
(2- 17),2.24873664577,2.34129929843,2.06341056807,0.878587183283,0.887153937602,0.262223339654,1.75675563633,2.14237734207,1.62046472184,0.896964930197
(2- 18),2.22659336392,2.10045137022,1.93026603705,2.22581768003,2.05682667176,2.09414018924,2.15847346574,1.96346533746,2.00716570472,2.18840024735
(2- 19),1.76999291316,2.55855751249,1.14139936451,2.20510822121,1.89883595871,3.00739452485,1.90765024358,2.45790069207,1.84156074396,2.50218696637
(2- 20),1.48204359568,2.58437948285,2.18512293188,2.34512097027,2.29863643589,2.51334397012,2.21048857697,1.61122089618,1.61793045817,1.95608459786
(2- 22),1.76714998095,2.4690823044,2.06237117345,2.05637614155,2.29851512621,1.79022999339,2.0666918549,2.24282678933,2.296553001,1.92312369637
(2- 24),0.402609303426,1.06074391056,1.01336758918,0.39021734677,0.415275270941,0.727899428848,1.14431346315,0.169410485484,0.352365622591,0.835542997114
(2- 25),2.32517537341,2.19382627749,2.07574678134,1.17254989341,1.19606397359,2.33862748337,2.22632245458,1.57201654467,2.48689587558,2.52834928925
(2- 26),1.61034991782,1.81323987939,2.14619121463,2.24378496859,2.08368274847,2.29905583191,2.26805346516,2.09473823494,2.49227368836,1.95735655253
(2- 27),2.00471065555,1.84362394182,2.44744682782,1.43364422506,2.09606444671,1.62535675699,2.08815136961,2.21004544719,2.52512613471,2.53985383563
(2- 28),2.62388195932,2.65749957122,2.23753406988,1.00128528078,1.30574441919,2.39968738057,2.16407375136,1.53478688106,2.36246688681,2.16060962802
(2- 29),1.41091807763,0.594466760206,0.847435138485,1.23333253412,0.897461738428,1.48353942456,1.09111648633,0.333943960432,0.643292400631,0.774619226347
(2- 30),2.23229529702,2.26146623561,2.53065175709,2.29278758947,1.37440778614,1.85887760456,1.82018051219,1.88235247515,1.96415406649,2.31087057907
(2- 31),1.72405916511,1.79010419055,2.15683170883,1.92703146624,2.41684909082,1.79032328813,2.58895599335,2.61678344331,2.19123679904,1.74605228752
(2- 32),1.81826676694,2.27968412565,2.35093565804,1.73430718901,2.06286590513,1.76332106634,2.43126100267,2.22431627432,2.01573494052,2.22300781868
(2- 33),1.80908695688,2.64069851992,1.99640978723,2.34247138115,2.18795171922,1.8203755047,2.15506739378,1.78825518414,2.37481731306,1.69476663223
(2- 34),2.18525779994,2.0121643952,2.15120329498,2.3160790206,2.44776346912,1.42973639843,2.33910892145,2.80413828194,1.35120407302,2.1680545188
(2- 35),2.60803295294,1.82039879422,2.22250132056,2.10969235909,1.95547411468,1.76660327562,1.69084929351,1.96512085625,2.37935928326,2.22608013108
(2- 36),1.94309403895,2.39915515953,1.74553313168,2.01409208014,2.38741763997,2.11504810314,2.35392403947,2.12655493075,2.06015524361,1.92576300762
(2- 37),2.07939027955,2.00439373623,1.59433964789,1.09475694697,1.04613275636,1.88560262738,2.46821539878,0.259446776459,0.987390642156,1.55618012117
(2- 38),1.18552165068,3.06506297204,1.21227985234,1.97355462496,2.178113182,1.36925479333,2.59614405395,1.85429555165,2.22392767499,2.22562243342
(2- 39),2.550950482,1.25875953762,1.50409452386,1.89851632658,1.79540517901,1.85759252552,1.82577948246,1.47182297818,2.63754541588,2.732512671
(2- 40),1.11108468993,2.43334641001,2.56186770728,1.90140278765,2.09501713581,1.67185642305,2.5844528908,1.94612945472,2.37990422799,1.57184851516
(2- 41),2.64827728945,2.06299810293,2.30310482763,1.83996236573,1.2884254061,1.32598602907,2.03308448694,1.79868485617,2.81951408806,1.87452212988
(2- 42),2.66560548525,1.93567133867,1.54807674737,2.9220591138,1.81129137714,1.58129546373,2.10827821287,2.03110024547,2.16278112556,1.46475198344
(2- 43),1.47573359186,1.96734305502,1.80882184147,1.61738656835,1.72532704065,2.3119031035,2.6522726649,1.7468166171,3.11129953121,1.72900810551
(2- 44),1.96755775314,2.19262776342,1.97580157878,2.17660034697,2.49944982826,2.09209454855,2.06326067577,2.00598662443,1.98167357362,2.106583192
(2- 45),1.78517902814,2.07304723636,1.84204160081,1.85771231258,2.372619541,2.1339488735,2.47488766711,2.04537755402,2.10062690151,2.22987646161
(2- 46),2.19568753224,1.50041628374,1.81685224711,1.29602004755,1.06852218672,0.290927888022,2.26364155357,2.5099973241,1.83860514188,1.58471995002
(2- 47),0.594379372232,1.2472972599,0.280623310935,0.990694807439,1.11705018982,1.12796372562,0.799488292761,0.458867599408,0.8828910652,0.51782085711
(2- 48),1.64675725034,2.06474421478,2.66276522273,1.95319450004,1.71451123502,2.1624609451,2.33498489013,2.55400761771,0.955541543719,1.62047849094
(2- 49),2.1796118026,1.75849527445,2.0191523461,2.06907546622,2.26466383527,2.65616393982,1.94222924591,2.07075504828,2.29868472804,1.05078812273
(2- 50),2.33210749661,1.67335946882,1.84862848069,2.67396396105,2.4084901704,1.76538454986,2.48867397023,2.25415172411,1.50506324241,2.20437531641
(2- 51),1.92938440816,1.81476603969,-0.0174339210065,0.526740290109,0.530882547097,1.77841315868,0.969479223165,1.54194610212,1.79409747344,1.42061791207
(2- 52),2.19860339708,2.66433451467,1.79313826494,1.79488032597,1.49381323143,2.77318346136,1.70989905022,1.5603910211,2.3264642684,1.58974965269
(2- 53),2.1645034821,1.90390517253,1.93173665821,1.51787684881,2.64204057921,1.61869243482,1.60926702242,2.14334627334,2.34423892377,2.80402802028
(2- 54),2.14904564982,2.00786235155,2.02716460745,1.36776772016,1.98343772249,2.64472071775,2.02782259666,1.68044425647,2.29990239292,2.02956202782
(2- 55),2.4913101514,2.18143852413,1.75609568432,2.29810508967,2.06482931641,1.32080605779,2.64935220727,2.20447174851,1.83323503869,1.51255498471
(2- 56),2.28532234135,2.14631370247,2.06488535887,2.3141939891,2.34885671811,1.72790520267,1.49628759528,1.35957279512,2.23723328436,2.54495789685
(2- 57),1.13276632134,1.58909667048,1.50724011621,2.96474436296,2.35704777165,1.84517054029,2.71041847291,1.39245624579,1.07590442744,2.65006583218
(2- 58),2.22861242118,2.25046995293,1.89913922099,2.46536355265,2.40265096831,1.89378701572,2.07763511679,1.90733898041,1.99049612194,1.90148736178
(2- 60),2.15526116838,2.23825464691,2.10311291111,2.02830346531,2.05225890322,2.46555815224,2.00634094672,1.87116874683,1.83704420897,2.18544868404
(2- 61),2.01401736997,2.35329063649,2.01894351267,2.16858644803,2.21017770703,2.13266037851,2.14813110055,2.05293503389,1.9852275861,1.90972426183
(2- 62),2.07502992757,2.21244458916,1.86930224288,2.01394514929,2.45812018578,1.64946622913,2.72288105273,1.85508700517,2.06229713483,1.88131688163
(2- 63),2.23218470302,2.35459525947,1.80594601277,1.83282732135,1.55229323539,1.80607777988,2.39306011865,1.58233059667,2.08413150127,2.73142439865
(2- 64),1.95935299759,2.31037450733,2.35452888034,1.84903697486,2.27598413384,1.96715223721,1.8366824083,2.03378264095,1.86122708906,2.3399962915
(2- 65),2.50971713968,1.91459097473,2.42948535094,2.47923641838,2.51159069061,1.76803224957,2.04277964252,1.91233667975,1.73315049061,1.94881482022
(2- 66),2.83062445941,1.53897931884,2.32828489502,2.00179037747,2.4779745955,1.61857039,2.03768397973,1.75928761469,1.81947214955,2.32431078824
(2- 67),3.28156968488,2.13453202821,1.27942800037,1.42873562357,1.33218283876,0.897199073529,1.52586048913,1.38271416701,2.74657858658,2.36304269931
(2- 70),2.70475365315,1.8756146414,2.32195492941,1.88940509653,2.39074437164,1.39043486448,2.69100112461,2.36840575863,1.33109100641,2.18889787769
(2- 71),1.83588889543,3.01759456719,2.27611665399,1.94417628507,0.748772265767,1.81311721387,2.24216684198,0.591552805036,2.59908800064,2.02690540552
(2- 72),1.99971984217,2.09579137363,2.13471547979,2.01475533432,2.30568787616,1.75119543403,2.32163889825,2.09422069967,2.30646682091,1.95266313518
(2- 73),2.30849442188,2.55583258112,2.34829123156,1.67761265522,1.64705004221,2.13604323838,1.40693507478,2.38575497446,2.48870541394,1.6050649306
(2- 74),2.40813074175,2.48466786606,1.94736677396,2.2426702932,1.83827695626,1.44614777019,1.82901689092,2.20417224632,2.49804744441,1.80129357335
(2- 75),2.75396414537,1.99616063752,2.90828153118,1.74011647698,1.48238249489,1.49701557294,2.00649424772,1.46703175317,1.95871068617,2.16990052987
(2- 76),1.90738361713,2.4289363709,2.6490196333,1.9670678317,1.39830054014,2.07406545601,2.07905515243,1.95349113698,2.10962833498,2.08721403961
(2- 77),1.96074899684,2.45469574328,1.87319096758,2.3955994393,1.63517748818,2.35386607158,1.94547265864,1.74693556742,2.5704181495,1.67052980283
(2- 78),2.1732960356,1.70234264389,3.03399336799,1.79488276754,1.64896642696,1.15015541213,2.48575521178,1.36503237459,0.727767743176,2.54746677341
(2- 79),2.33546766164,2.43995832696,2.33479623887,1.40923089157,1.94600431535,2.12322981468,2.16434761636,1.92951308427,1.95860726354,2.16779582331
(2- 80),2.36715084317,2.17946333139,2.24470495132,2.10675000817,2.09260570491,1.8256486161,2.49373214389,2.48640523558,1.18683682544,1.97585322015
(2- 81),2.28466924502,2.86095271023,2.03973647637,1.77696183825,1.47186004206,1.6547785419,1.7953157685,2.01559904069,2.05217035768,2.3053857067
(2- 82),2.02099772324,2.14859269617,2.59068023576,1.81316300173,1.2022877597,1.17459867714,2.71002655066,1.67163068294,2.61204114637,1.87754094986
(2- 83),1.89468913161,2.27573613807,1.82115216843,2.58595720218,2.24395603576,2.3719302673,2.22545808464,1.75979587655,1.8767298435,1.77424374114
(2- 84),1.93557802871,2.63337719199,2.20642753711,1.80256067626,2.20457623763,1.71661478126,1.30208314474,2.04694748551,2.16878130667,2.59400574333
(2- 85),1.51640926965,2.6584281449,1.53798825686,2.11114289784,2.23838220621,2.26175416147,2.80546315693,1.75370959729,2.0538451032,1.41030608872
(2- 86),1.50334938363,0.990173424386,1.21526990582,1.44658341805,0.648811335445,0.324183069936,1.10220752877,0.335701691036,0.841267147549,1.2617829707
(2- 87),2.25799761654,1.93279063239,2.08327195505,2.01115829614,1.34813632485,1.61732819392,3.34652384919,0.949421193069,1.40640219025,2.00808780285
(2- 88),2.01541037763,2.03158909279,2.38216809315,1.81887061192,2.1464085166,2.18216028332,2.33238922256,2.29527405118,1.62630699536,1.63273087068
