patterns\K,0,1,2,3,4,5
(56- 79),2.72362701204,2.91133076515,2.77661238768,2.64648904703,3.0017110882,3.0227158231
(11- 79),2.42520223993,3.32667896978,2.84207946339,2.39530914727,3.19846644144,2.31000246655
(100- 79),2.42089161077,3.02449240332,2.96641128663,3.16836428855,2.56282220648,2.07958039198
(109- 79),2.95410722981,2.65745895891,1.88049960212,3.1352233296,3.62619301944,3.12550815919
(79- 18),2.24501172097,2.84669818772,3.20555769686,2.96010020017,2.33810556984,3.79976985121
(79- 99),2.15768258794,2.75630621147,3.40883821146,3.52621461392,2.58331405053,2.83200767031
(79- 34),2.78654268962,3.21011916929,2.04020979236,3.24527864617,3.0206494742,2.91774692368
(18- 100),2.55812420545,2.7009142433,2.54674512542,3.55692455489,2.6895966092,3.28759945108
(18- 84),2.94063271951,3.17636704261,2.54081121643,2.96622052648,2.54550798038,2.95439009458
(18- 61),2.88824310804,2.92584302558,2.94723126665,3.03836565945,2.7343154384,2.66356724818
(18- 109),3.14898302634,2.77544189025,2.83215433778,2.9716904364,2.78925983194,2.70837040762
(99- 100),2.70810335172,2.34327268847,2.05998892574,3.64967519345,3.65976177641,3.10046564903
(99- 84),2.89430562407,2.71692453702,2.85686666597,2.89818388727,3.02862938968,2.85599367229
(99- 61),2.39417306839,3.22464114555,2.89652424655,3.51881963143,2.71010611066,2.79616459385
(99- 109),3.34224414622,2.76471813574,3.52398167586,3.41982173517,1.48618454837,2.80131844006
(76- 100),2.54547411223,2.97513284702,3.0158746953,2.55374353583,3.19246723253,3.16976564674
(76- 84),3.30680520342,2.71441909688,2.9245971332,2.40300804658,2.8252716302,3.03791575661
(76- 61),2.88278577677,2.83281935687,3.01559056629,2.91896691631,2.70285310417,2.30454121851
(76- 109),2.82368384568,2.91770268583,2.31065825176,2.89023694409,3.208256913,3.26169002551
(34- 100),2.45860438823,3.42439383896,2.73468579726,3.19361332603,2.48677294843,2.47206023364
(34- 84),2.72264881313,3.33223485336,2.73817155287,2.31712879641,2.8988522081,2.37881180035
(34- 61),2.82602699279,2.84130207651,2.7541563738,3.02141666605,3.0477691904,2.66711986519
(34- 109),2.9591824406,3.02396497546,1.80914258662,2.79797779923,3.79920341162,3.07678758055
(100- 49),3.92495583617,1.55089987913,3.22875739242,3.19821445241,2.39286016751,3.26326602394
(100- 99),3.52305295154,0.759395515108,3.24714756675,3.37903725859,3.60947766062,3.11861326387
(100- 110),3.30089501123,2.91449864375,2.44461570438,2.70766567661,2.80002772964,3.00030883616
(100- 102),2.62448090223,3.17155981996,2.76082783561,2.64921412696,2.96989746266,2.88766959462
(100- 65),1.91558984053,2.86109436623,2.97418523395,3.02237973345,3.39024471136,2.99119623512
(84- 49),3.36388332749,2.54897715967,2.86920748586,2.82203302728,2.75146756876,2.88382163828
(84- 99),2.21038973224,3.02186324065,2.54806637256,2.67936349389,2.89228723305,3.76159921557
(84- 110),2.75182657479,3.08968104644,2.9002416557,2.86369673218,2.75191292599,2.81039435661
(84- 102),2.74170308654,2.84145577732,3.18610005762,2.4634819746,3.10635287227,2.73543731826
(84- 65),2.76738399106,2.75911815533,2.60392023272,3.00684016061,2.93543607995,3.06591565028
(61- 49),3.05555350308,3.52311419384,2.62453249438,2.7372790184,2.54962460283,2.45381750377
(61- 99),2.76257031113,2.66359597918,3.32272470042,2.50763987189,2.98212341617,2.81826279384
(61- 110),2.85335729271,3.02686097363,2.67046931592,2.88426559192,3.02085396613,2.73365392633
(61- 102),2.78580280911,2.62611820417,2.73020221841,3.23877949763,2.50713156364,3.22925843842
(61- 65),2.957012962,2.5810048711,2.43284120083,2.96905377334,2.54142438822,3.71254612666
(109- 49),2.94243068546,2.6530320046,2.91220635738,2.680597186,3.17276855915,2.86512992415
(109- 99),3.21177334934,3.16519354944,2.51090875136,2.64105115099,2.42777404796,3.03283314231
(109- 110),1.80361035211,3.42848731023,3.47026785368,3.51609577495,2.15345069145,2.96882530763
(109- 102),2.26073076039,3.19177592592,2.97771541999,2.58337753645,2.83442195943,3.17560805129
(109- 65),2.98770616258,2.82882472849,2.9143483567,2.80760174078,2.93692469729,2.72760329545
(49- 33),3.14870491044,3.07657988218,2.99765705538,2.89976302564,2.84729894362,2.38541988343
(49- 99),2.65910971778,2.87858948729,3.01857470267,3.11947499656,2.51765088849,2.8018193499
(49- 10),3.15478958391,3.09893757067,3.17931147093,2.63637548364,2.59486165192,2.19649314869
(49- 11),2.32850898524,3.43707805896,0.714999515771,3.21882242008,3.59929292425,4.09749411623
(49- 49),3.21756323139,2.67131057355,2.89760950748,2.61545178663,2.77809596887,3.00034809507
(49- 83),2.83481012803,2.84811240278,2.68687303422,2.53640749682,3.05473185912,3.27744618958
(49- 61),2.86099496451,3.01052327597,3.24828068547,3.15758730418,2.47394139471,2.45820159685
(99- 33),3.30074076778,2.62966459559,2.83851410756,2.84807891756,2.75395084487,2.83919709336
(99- 99),2.48859053009,3.13725240029,2.49554034655,2.54196664886,3.57268266632,2.86026833619
(99- 10),3.1386475513,2.49755050346,3.15595547236,2.66873054145,2.8357156731,2.56991021133
(99- 49),2.67710324769,2.4679892322,2.96667170124,2.87430188137,3.09858645465,3.00404475857
(99- 83),2.79276514256,2.87550174997,2.8521961924,2.95512695522,2.90176716717,2.79243004406
(110- 33),2.89873387345,3.03322066038,2.71797253837,2.91902723915,2.51802505617,3.01863414882
(110- 99),3.27725381457,0.777187012687,5.45483037118,2.3238833494,3.88074353684,2.15334019482
(110- 10),2.70899822455,2.8001725904,2.63748388522,3.22437736158,3.11209432626,2.84622490666
(110- 11),2.85764806963,2.62457386267,2.51298094866,2.85812472302,3.00141838957,3.2074126133
(110- 49),2.72650634796,2.88259670228,2.81344949884,2.3337550682,3.12895720188,2.65619215106
(110- 83),2.28069450996,2.76084989611,2.83096734314,2.82862316462,3.46212194559,2.4376947661
(110- 61),3.6655754293,2.25284820075,3.17111913252,1.95648260849,2.21963653949,3.1055779578
(102- 33),2.71234548893,2.64568705355,2.95718386082,2.68406081886,3.23725838353,2.84045078382
(102- 99),2.58057539977,3.53064045155,2.08785180297,2.93481874044,2.69283349673,2.75342799659
(102- 10),2.78542630705,2.78250529547,2.66527572049,2.47806678583,3.33611831103,3.11060112438
(102- 11),3.31486936359,2.6471206371,2.39844963145,3.74903329366,2.07539101,2.95019972002
(102- 49),3.24286596881,2.70515794911,2.56949579983,2.94638947667,3.00820940947,2.82970722642
(102- 83),2.74290841382,2.72076739326,2.98343617099,2.65077084581,2.95241316573,3.08938802718
(102- 61),2.61143475827,2.93841506805,2.62207381013,2.68511590839,3.0942972683,3.15610122425
(65- 33),2.78123291148,2.99868826672,3.00953702962,2.79789192634,2.9228386711,2.73126821632
(65- 99),2.28293865317,3.41619829849,2.84260828606,2.52391502559,3.14391351613,2.48270187936
(65- 10),0.991668172281,2.38825433106,1.78234366188,1.50078334022,1.18197908529,0.910849956775
(65- 11),1.75711467255,1.83017255805,0.772378921536,1.64283247251,1.5883804885,0.573837133438
(65- 49),2.97335901463,2.88238395717,2.90104987142,2.95970810863,3.19823180045,2.16845989996
(65- 83),3.24229504651,3.69751868648,2.60447762612,2.30182146674,3.06820053995,2.56072927795
(65- 61),2.78440821473,3.51763644783,2.13814446979,2.37364982852,2.88651855655,3.16028938932
(33- 73),3.15403617748,2.62665771086,3.05028106388,2.41592920343,2.56979041945,3.30470293648
(33- 61),1.06596610464,0.71197315916,0.253573632456,0.553440537281,0.44104493772,0.95279013315
(99- 73),3.41327936078,2.87269820406,2.59097689498,2.98890249276,2.93208633426,2.2192850438
(10- 73),2.97366279763,2.74939274599,2.67887983378,3.00008472626,2.31014204166,3.33562635391
(10- 61),3.45006301399,2.62466977916,2.43060415254,3.07565700235,2.15728648369,3.17674536973
(11- 73),3.79506444946,2.56079909959,2.36407142441,3.18338332068,2.80212104849,2.00508107708
(11- 61),0.164083043014,0.64740008298,0.636657906691,0.478724232252,1.15144530458,0.881588671257
(49- 73),3.08900063003,3.10116249321,2.72727414411,2.67006930317,2.53022104218,2.79850035586
(83- 73),2.96255924238,2.60707331226,3.21650836091,2.80001295508,2.67229809908,2.92886058948
(83- 61),3.07537834963,2.17959389904,2.44733784355,3.91597406967,2.47801677332,2.78064242352
(61- 73),2.67501635589,2.5388973054,3.00193022193,2.91518703275,2.92846193182,3.12867959868
(61- 61),2.28576976974,3.68523473172,2.62993005653,2.377061267,3.30981512713,2.91224384934
(73- 100),2.54191479535,2.75583452443,2.46962165372,3.26655962229,3.16817989738,2.92717295269
(73- 34),2.96236194695,2.74374814105,3.2586515559,2.65675468458,2.95640315637,2.60043574562
(73- 28),1.47428817393,2.00264358788,1.34814711327,1.48126667883,1.49887987336,1.68493916355
(73- 77),2.96153049268,2.77781670597,3.22754909298,2.67857133196,2.58412139698,2.73430426746
(73- 108),2.06127097652,2.28558243322,2.55885495813,2.93100092408,2.43981516367,2.23918566454
(61- 100),1.96448878949,2.52774918845,1.7855061427,2.13749125296,1.56531417673,2.14799821478
(61- 34),3.24160714568,1.99952609786,3.0395134983,2.67123355787,2.07857493375,1.36494539144
(61- 28),3.65816448939,2.72200996002,2.30729653179,2.78405512707,3.0921122737,2.3603323258
(61- 77),2.92209993668,2.96961787322,2.21975280986,2.5807145005,3.21782777914,2.04164827711
(61- 108),2.98856239481,2.92402439443,3.25790850006,2.92430721638,2.52447359789,2.54469286281
(100- 34),3.05645800395,2.94897370566,2.67130174995,2.69163678949,2.39326575805,3.33089676566
(100- 84),1.00237971806,1.75672432187,1.16553540413,1.38768296574,0.89223553508,1.3180995307
(100- 61),1.00042027614,0.527952105972,0.220090629223,1.05255743712,0.460942387373,0.504320263052
(100- 109),2.10452635023,1.87100404687,1.3028187606,2.34949654753,3.65208117075,1.83229394411
(34- 34),2.91223642996,2.36797644028,2.07139930141,2.31468021231,3.36094093872,2.72659978762
(28- 34),3.33632559689,2.99158243713,2.61493715672,3.4990224749,2.29869266398,2.5067955647
(28- 84),0.598443601143,0.968379085064,1.0623674136,1.08104107457,0.61495299843,0.574196756032
(28- 61),1.74995117697,2.84625890068,2.20782633523,2.32392324579,2.99392102668,3.13519528425
(28- 109),3.04438041878,2.41462784063,2.69716787112,3.38315630255,3.13085387845,2.26608249155
(77- 34),3.08716018354,2.80847199194,2.5526770897,3.19905955299,2.5224194152,2.51183692313
(77- 84),2.91772251809,2.89117929972,3.01237692112,2.45300521686,2.80665234153,2.98085732888
(77- 61),2.61686710275,2.44290157641,3.67990063458,3.39962250604,2.10667760122,2.35543139154
(77- 109),1.22012206471,2.90919980916,1.80673210619,2.41962601587,2.66030244609,2.68401395865
(108- 34),2.97886781177,2.44635671767,3.13833281874,2.90078353847,3.00734796856,2.78494636848
(108- 84),3.04728328945,2.91736619157,3.1661340723,2.15862824098,2.87414880715,2.75145571602
(108- 61),2.80738885027,2.9111979376,2.82283009856,2.66169073568,2.96615719835,3.02002514691
(108- 109),2.6141349557,2.75421399926,2.88245623581,2.69540751083,3.20227285631,3.00874409805
(34- 80),3.30851825727,2.50084063379,2.542463177,2.7901764371,2.98394305697,2.95723748539
(34- 11),2.86160372726,3.03082928475,2.31758818111,2.94261732199,2.82478575872,3.00671801825
(34- 79),2.86303886974,3.05156245469,2.77606171636,3.39459481432,2.24718294562,2.93089678869
(84- 80),3.65592128451,2.11009214584,3.04470669761,2.78256134552,2.79136809677,2.70981399635
(84- 11),2.76360387505,2.76490729715,2.85027787577,2.15032395638,0.842472615611,1.49857460774
(84- 79),2.93213802965,2.90622220101,2.56060947868,3.37837746695,2.35690128751,3.16165534417
(61- 80),2.29454320322,2.21166910266,2.6832327161,1.99074143965,1.31008367764,2.06574937264
(61- 79),2.11443158214,3.25446610286,3.06172244089,3.05067055523,2.91908192519,2.6907459962
(109- 80),3.12483725016,3.49544091688,2.11789419727,2.46611455119,2.52698934004,2.21056870684
(109- 11),2.40997981935,2.42538033706,3.24107052009,3.20308769027,2.81692259012,3.04947365894
(64- 99),1.73844507846,3.76623392496,2.71047231664,2.19740285787,2.22256606798,2.67853367686
(64- 10),2.34201226765,2.93980670676,2.65527508067,3.34680488487,2.30831633877,3.1118810521
(64- 19),2.11683781494,3.72889242372,2.25988437357,2.84054859488,2.09816966417,3.0477395592
(64- 52),2.91966077648,2.07376311731,1.886725701,1.17582385696,1.46932934978,2.60615780879
(64- 58),2.41539059129,3.20310592473,3.07851476363,2.67193214478,3.09806916349,2.44000352472
(66- 99),2.82009145474,3.09783059252,3.09132183752,2.41151887225,2.8010662703,2.93444787789
(66- 10),3.52352881792,3.22037925044,2.90653161358,2.26200908128,2.61977475363,2.21614542039
(66- 19),3.47395833719,2.82438261969,2.65766938538,2.13753148452,2.30895087585,2.03458191955
(66- 52),2.9771626444,2.56142389697,2.78130466104,3.01436632947,2.6666714418,3.12443919485
(66- 58),3.36300084571,3.12041782142,2.94044558026,2.35435343943,3.20867345167,2.14382897274
(5- 99),2.46543257978,3.33728309136,2.73527668575,2.80599570994,2.75693636161,3.13581082062
(5- 10),0.795214022479,0.539654317345,0.244633674833,0.380367230816,0.95200580152,0.888511212914
(5- 19),1.90801714818,1.99468064314,2.29188146976,2.24983273541,1.33433315444,1.41239728284
(5- 52),1.96719448315,2.2371128374,1.8098798536,2.52929073589,2.90762566143,2.38418222601
(5- 58),1.85406511859,2.70547652549,2.80643640563,3.6147836228,2.34748590083,3.14767387261
(41- 99),2.72810714323,2.6433861142,2.80984933221,2.6962789497,3.16756392466,3.08606034966
(41- 10),1.94476962224,3.00783495218,1.74276309472,3.14196860525,2.81008935933,3.13646998545
(41- 19),2.92243188549,2.45916233477,2.3706868462,2.00166596181,1.77444082045,1.94484554163
(41- 52),3.23968416716,2.98996584981,3.0438127173,2.8865251518,2.37205418813,2.67537946893
(41- 58),3.0167530402,2.65813891101,4.67714331998,2.46516358369,4.00248036864,3.36044333574
(48- 99),0.80702238256,1.60671280492,1.14007342844,1.68817399998,1.00833524453,1.3961159639
(48- 10),2.38708454895,2.16798703252,2.35745529881,4.13256732829,2.73725375247,3.02906473515
(48- 19),1.69935248098,2.28180824803,0.917203204771,2.85008276806,2.56535597479,2.26780647112
(48- 52),2.85456403816,2.46586530359,3.07181563209,2.92862256162,2.66250233265,3.07672411837
(48- 58),3.36813650585,2.20409247701,3.11785942486,2.38556464375,2.71319416509,3.01748993443
(49- 19),2.37906329344,2.82233459081,2.93790622065,3.05998711034,2.65817840215,3.08258034507
(49- 52),2.53979488158,3.34035300021,2.35688324073,2.82546518032,2.43133718399,3.12692913224
(49- 58),2.19465575246,1.92105889697,2.01685715955,2.64227190744,0.963744616737,2.20768075896
(89- 99),2.78678599387,3.43344865133,2.38023190226,1.87562202258,2.70052038452,2.33640476061
(89- 10),2.67963463525,2.12933598167,1.60916094159,2.01477100541,1.44029204578,2.27034724826
(89- 19),1.58614685257,2.23972358727,2.66583360498,3.1205590034,3.26940119691,2.66249374775
(89- 52),1.98257946727,2.41810380022,2.72504010383,1.70005077046,0.813451854028,1.80170795887
(89- 58),2.57740932012,3.16449509029,2.24405725151,3.14405055463,2.08690321425,2.99914267348
(99- 65),2.78786097545,2.63158359747,2.65843927474,3.58034257436,2.97529605373,2.40013060701
(99- 90),3.00856923246,2.78950704118,2.57543750178,3.05737058572,2.55338486838,3.2357783485
(99- 19),2.70242275167,2.69921915393,2.96903185954,3.08315457545,3.1504701058,2.62159836796
(93- 65),3.4047938744,2.5614381031,2.35888207742,2.31055931018,2.98837812525,2.43590671098
(93- 90),2.64942313456,2.46776393959,3.1051851086,2.95612889,3.17288808907,2.5953272161
(93- 19),2.61130835089,2.13965674563,3.2034990324,2.80386976627,2.90305007665,3.23837686219
(93- 38),3.26287536537,3.26027391071,3.1481109166,2.3110177451,2.63326822499,2.36385197168
(65- 56),2.78344611768,3.19544318698,2.68629206007,2.66931944101,2.90038680445,2.85578510989
(65- 53),3.18374425047,3.18136400614,2.39043283284,2.52264520955,2.75939516337,2.78472303317
(65- 54),3.09333454555,2.50313378439,2.90241893449,3.15387598101,2.92503372613,2.48285193228
(65- 71),2.68011481945,3.2672571908,2.5176302847,2.53458692696,2.6803355761,3.14376769665
(90- 56),3.04741487601,2.75227061003,2.83905737897,2.30573818233,3.15149279702,3.09406173361
(90- 99),2.63562440538,2.98261141904,3.14123098709,3.02121410097,2.57221861345,2.27991154493
(90- 53),3.23320536328,2.58916507625,2.70299141899,3.01314877088,2.97589782242,2.69827165618
(90- 54),3.12313301045,3.15562134587,2.58224451048,3.15410756503,2.54961393187,2.48351854842
(90- 71),2.29139098525,2.82171780122,2.93441063458,3.2653154675,2.85231948335,2.91541677103
(19- 56),2.77610101978,2.54609710466,3.34499951197,2.36566094067,2.98114657723,2.65377106903
(19- 99),2.971155862,3.27567945611,2.61877581513,2.58433688225,2.81562265135,2.78146926964
(19- 53),2.73419756631,3.10089350709,3.28857287885,2.38697323823,2.24800390026,3.26172457988
(19- 54),0.684644671802,0.988750340031,0.966813954858,0.542600433339,0.389516383867,0.631552179995
(19- 71),3.13967872013,3.29622727552,2.50410371287,3.23800336353,2.07311446695,2.853140259
(38- 56),2.60920194789,3.08949563889,2.05626377338,3.34735256275,2.14562993763,2.52269027098
(38- 99),2.10514503361,2.63169570824,2.27029209906,2.14259536964,1.59124494812,1.76039887981
(38- 53),2.91047850827,2.9970584752,2.5539037935,2.85900617828,3.1083672831,2.47231512134
(38- 54),3.25063874046,2.20760616639,3.09928972935,2.91645818787,2.99989206191,2.92986095646
(38- 71),3.58151045478,1.98519018505,2.18698427257,3.67345508007,2.81038042147,2.49893485164
(56- 39),2.65284300832,3.30554235193,3.10329367812,2.4021275549,1.96984737269,2.11696474965
(56- 74),3.49358208348,2.63106577036,3.13376016918,2.93881888132,2.28506325296,2.54347280142
(56- 12),2.49534117136,2.83380023801,2.6901249348,3.0658887835,2.33268254217,3.68677109892
(56- 80),2.89079836758,3.01126363036,2.66724495803,2.78215865661,2.94750020873,2.78894336062
(56- 26),3.12907050367,2.42707870305,3.01085878501,2.79444466619,2.72284004601,3.05193392237
(56- 30),2.82446474266,2.95964292308,2.22258937275,2.87602949929,2.88903284928,3.30724913002
(99- 39),2.7852138114,2.92908454106,3.15221500555,2.79521385531,2.38218396165,2.98013535028
(99- 74),3.05859341747,3.11858341875,2.85822840576,2.47877830684,2.87336501826,2.74346160563
(99- 12),2.11066075034,2.44153690624,2.26201841581,3.12892923489,3.21249440993,2.2361879727
(99- 80),2.69791498896,3.30161037732,2.11779773652,3.12294275147,3.24888209531,2.84746830744
(99- 26),2.65886099528,2.84149561893,2.87747001468,2.89288951557,3.07375792124,2.7115830696
(99- 30),2.56886835297,2.7772936329,3.17565910475,3.26913648329,2.25817873644,2.6320637313
(53- 39),3.1083703763,2.4927398966,2.56121986636,2.80860626611,3.11831597383,3.00609743419
(53- 74),2.60012427732,3.55013981318,2.58511336906,3.05586025594,2.69323774523,1.97376970933
(53- 12),2.24310548359,3.29072267699,2.64656039207,3.32651120544,2.19087061159,2.97210484634
(53- 80),2.81107432045,3.09439205912,2.64565366795,2.66594549293,2.84181429124,3.02824576456
(53- 26),3.33073047551,2.25454021536,3.13579553656,2.86896235364,2.73731738497,3.05203789863
(53- 30),2.14629423704,3.93350862542,2.28489145054,2.36838797437,1.1224155411,2.68202562366
(54- 39),2.78597860426,1.97444415859,2.26817669017,2.95461926217,3.30811769915,3.27467602983
(54- 74),3.18576198065,2.58612678688,2.3556251392,1.85653182259,3.14295947935,2.89684804758
(54- 12),2.39674806168,3.38893965568,2.64529008184,3.6964521242,2.27945879853,2.81507835128
(54- 80),3.00321689877,2.71619278359,2.39849178208,2.02639378344,3.37744350968,3.00778817497
(54- 26),2.91366835884,2.87395346017,2.87508252442,2.26972037149,3.00384354084,2.45522413575
(54- 30),3.25708630987,2.3746098664,2.85664013604,2.44450100253,3.5515332764,2.72904760681
(71- 39),2.50017520565,3.05090727969,2.12415812987,2.74780047785,2.30818726115,2.85648588259
(71- 74),3.38358746339,2.79136015212,2.76166186543,2.70850111315,2.50740878476,2.83192051678
(71- 12),3.01984521695,2.98705431454,2.65660573199,3.0337074626,2.99918597384,2.4635785504
(71- 80),2.39900649335,2.42511031021,3.6096592272,2.77117326966,3.171743544,2.93898229189
(71- 26),2.5725769376,2.91826716422,2.30098649593,2.78740804296,3.01394901394,3.67532213008
(71- 30),2.41940518071,2.54815860305,3.05460452252,3.39389857673,3.44671946068,2.46576368745
(61- 64),3.20701988852,2.8657484632,2.90049625579,2.60852303031,2.65984812426,2.75146001501
(102- 64),2.84842163858,2.52795695901,3.04317476882,3.13052302521,2.92320278536,2.72947238889
(102- 57),3.16591198895,2.91857879271,2.8999519655,2.7053599749,3.00412622502,2.33363900618
(64- 24),2.45000224404,2.28675430354,3.86813312755,2.81418199334,3.35544555981,3.44439246335
(64- 18),2.66862938818,2.86141518464,2.55489908341,2.82549257511,2.86819551111,3.22681105347
(64- 85),2.67229018059,2.55613922664,3.10329377579,2.83690292625,2.83759159803,2.97842100021
(64- 22),2.38668901143,2.92470728234,2.53616291382,2.58795221254,3.32798209295,3.54382386148
(57- 24),2.76629868986,2.69029916979,2.93229747521,3.27145982119,2.11878311251,1.80946135543
(57- 18),2.54605181127,3.0032862556,2.97649183386,3.19578198278,2.55210367019,2.75512564185
(57- 85),3.32938695341,3.00552051824,2.05227418499,2.53124353708,3.2315880673,2.81983690591
(57- 22),1.98043765284,2.3359502972,2.56089749447,1.55477162254,1.92466976586,2.63048126246
(8- 99),2.80803397522,3.05205028761,2.86366398126,3.10649787527,2.37361534484,2.68886719882
(8- 100),3.06147463185,2.89219278197,2.40630642165,2.6911997907,2.89805031721,2.33628773104
(8- 101),3.38286067266,2.74969903215,2.83407140399,3.02209515132,2.68518133702,2.35321611609
(8- 38),2.766574524,2.64299060076,2.98622130725,2.84805012387,3.04105144216,2.99398671341
(8- 41),2.67462419005,3.01958662797,2.90049451006,2.54759334235,3.1863617883,2.8192595735
(8- 11),1.69177582889,1.57535919098,2.65993821592,2.82639691301,1.24120656795,1.69364368862
(8- 110),3.22134938635,2.90018533234,2.8908092962,2.99925135617,2.40813638852,2.45798181783
(8- 61),2.97560554721,3.02746613791,3.17354936272,2.58913940125,2.32502038166,2.96244478671
(99- 36),3.23230641626,3.32016902411,2.8287953746,2.88655207766,2.38580072446,2.4881961036
(99- 53),3.4410282055,2.99213406836,3.24723330736,1.9389963048,2.12923573809,2.83354163037
(99- 52),2.82230036755,3.05248775456,2.99738354165,2.52141885891,2.64125846591,2.90188184138
(100- 36),2.83863657453,2.98909453934,2.49677382443,2.49605475002,2.98484426111,3.34582543381
(100- 12),2.98315676101,3.51385953583,2.42044125348,2.49566584707,2.75652114843,3.23119094987
(100- 53),2.79820541415,2.88131443018,3.95703831278,2.48435749746,2.67129668705,1.77487659233
(100- 52),3.01292961456,2.86729612988,2.61764979925,2.47721545058,2.97162439341,3.13739109052
(101- 36),2.19926006774,3.31607818145,2.8341732952,2.83806127232,2.28879199554,2.24378987157
(101- 61),2.78830502927,3.33048493895,2.62704691258,2.46509904513,2.78599189032,2.77569784231
(101- 12),2.52541520923,3.18286232249,2.97049933765,2.70009773951,2.33342468519,3.34472344344
(101- 53),2.78993987052,3.07149129699,3.28445070302,2.6072894217,2.43983075853,3.03814541948
(101- 52),2.74043957204,3.02861530665,2.53714185266,3.09484200963,2.70552238048,2.92687259212
(38- 36),2.97449121232,2.35689714164,2.46938021766,2.36857625826,2.64193752617,3.3019566062
(38- 61),3.06276137582,3.0010100791,2.29371939038,2.84308847191,2.83566794511,3.04024214061
