patterns\K,0,1,2,3,4,5,6
(79- 76),2.08334477296,2.97533117334,4.60713875668,0.752999112136,2.23716001335,2.53581362495,4.28614004273
(79- 86),2.87125604317,2.90936922791,2.57290730196,2.49722069023,2.5578787297,2.63812386495,2.60426012105
(79- 57),3.06892820594,2.65168059444,2.2159738362,2.37920311232,3.1204161297,2.48700713143,2.81605555904
(61- 38),2.57972221043,3.04425210404,2.77654385345,2.25893514053,2.66417199155,3.11260656497,2.35474635951
(61- 72),2.62161986017,2.91400675952,2.66580427374,2.31637720036,2.78057900672,2.88033891246,2.50140422277
(61- 11),2.79061318085,2.84647413141,2.35196964873,2.64258409974,2.95475265959,2.76624683053,2.04923863908
(61- 76),2.50995102928,2.53393980742,2.89824800066,2.53615733164,2.64968825348,2.56260633083,2.8808949758
(61- 86),2.69024522617,2.48877789965,2.4819009008,2.37993191414,3.16020499445,2.52818042809,2.91201140187
(61- 57),2.03499423015,3.22845805841,2.17132872901,2.2112618483,1.79789286307,3.47861834289,4.34507594159
(16- 76),3.09575129656,1.66228033423,2.89362037325,2.72225809843,2.66357742751,2.26449864091,2.17823224558
(16- 58),2.32425004621,2.425048206,3.05816732819,2.78809278426,2.7449986152,1.97662102502,2.70337193967
(16- 66),2.94351268883,2.86982699575,2.31413821177,2.59836264359,2.40261904301,2.73518595359,2.79138052
(16- 37),2.64727397401,2.78478721081,2.5976756786,2.35793251471,2.71663718509,2.74364967398,2.87427943339
(90- 76),2.68170237934,2.78619545978,2.51420827134,2.55093920268,2.65110394661,2.65185750369,2.88073765269
(90- 58),2.92096883054,3.07530455437,2.97266790986,2.57221452844,2.21868525827,2.1605929955,2.76812044114
(90- 66),2.70266506905,2.33277768452,2.8130854187,2.31507314255,3.30685494083,2.45273598549,2.59142527624
(90- 37),2.29784400402,2.33261417287,2.90606588518,3.11443776717,2.19875444476,1.84952244667,2.75674164358
(56- 79),2.72682656292,2.50067890253,2.61886579114,2.71424769341,2.33656879766,2.89242902425,2.63685281871
(11- 79),2.81265480373,2.25757097276,2.45483153404,2.66093074576,2.52665079533,2.82326217604,2.54233687731
(100- 79),2.73537400798,2.19584116281,3.24025636252,2.34878527524,2.44449629822,2.34441705504,2.33386998843
(109- 79),1.95272241722,3.386075843,2.31592935092,2.85860640198,2.45739847745,3.30616614276,2.83853339595
(79- 18),2.76037861938,2.76042714506,3.05586671712,1.76815552698,3.64329018599,3.14688981166,1.91844193083
(79- 99),2.86025470697,2.65996848076,2.47572801975,2.37204026045,2.52783095004,3.3074857943,2.47351186335
(79- 34),2.47199054402,2.43551047967,2.65349312248,2.74888889195,2.44294677781,2.87187224025,2.95696369958
(18- 100),2.95085444728,2.84127953651,2.43274185043,2.24641013339,3.21152452375,2.50983746058,2.5873525911
(18- 84),2.46318427485,2.84336092657,2.48618704585,2.49782305665,2.79941786486,3.03286397156,2.60135741628
(18- 61),2.8487940982,2.60241771116,2.43671778397,2.35395277403,2.89787832111,2.63005812597,2.92241011665
(18- 109),2.34212624328,2.77361840066,2.94417622315,2.70454648577,3.01537925268,2.41431479793,2.50336795072
(99- 100),1.7554877733,3.34681162771,3.20121132549,2.48240198352,1.79711180441,3.4093694475,3.21556405431
(99- 84),2.78424756976,2.85246645294,2.55918059597,2.48416795793,2.83664691248,2.58683103743,2.59283677669
(99- 61),2.05939487683,4.00554015404,4.31519347624,0.861907508608,2.56082200636,2.47242388567,3.48377169455
(99- 109),1.83194475038,2.69036184664,2.68076467535,2.52393952498,4.20726453726,1.86354623242,3.35649987638
(76- 100),3.78915266699,3.19422563497,1.70706150798,2.83098440909,2.6085977723,2.38325387906,2.56015999046
(76- 84),2.46335986537,3.25321581553,2.50751400786,2.35272608787,3.00553379556,2.34367662355,2.87911423998
(76- 61),2.1234493851,1.96230309737,2.76410609327,2.77350539854,2.92404158136,2.46406340359,2.48097514389
(76- 109),2.86627114418,2.61529670353,2.60708291689,2.40463796635,2.86642752952,2.398192255,3.24552243933
(34- 100),3.03760255104,2.70311856212,2.62804652958,2.47487058439,2.83483230247,2.27765344102,2.41357120828
(34- 84),3.0814687798,2.34274998305,2.26629025016,2.86354991346,2.44323874989,2.69284353796,1.70266338264
(34- 61),2.65636487787,2.55555470807,2.67144068789,2.58166623493,2.84041098619,2.75902812775,2.44276550198
(34- 109),2.12725614628,2.86731029752,2.73501109405,2.98662423992,2.28112721601,3.45995071599,2.59379504416
(100- 49),2.36834656924,3.14312755306,2.37684253201,2.10906375936,2.75145637575,3.18001424826,3.19964884914
(100- 99),2.18135760791,2.97768910424,2.64375257339,1.91761485049,1.56125332839,3.62352125282,4.35401146209
(100- 110),2.51466996625,2.80149612495,2.58233449516,2.48206250708,3.12440202521,2.54141452964,2.62367395236
(100- 102),2.4291852568,3.01038572884,3.07675945457,2.34749046743,3.44607488889,2.30783181933,1.87567906024
(100- 65),1.82412406419,2.6145401375,2.88620434943,3.17582020583,3.10059623808,2.5304587613,2.11877453454
(84- 49),2.665771244,2.87606831061,2.45220340787,2.55107160253,2.65352297746,2.98021003,2.60635571351
(84- 99),2.08611573576,2.87583540648,2.77240356918,2.66814833475,3.37608507371,2.92008321006,1.91487630825
(84- 110),2.57762399351,2.73878846755,2.72055501305,2.46159780858,2.855133816,2.7114068895,2.53388952736
(84- 102),2.68798154623,2.40304489477,2.68016942393,2.44828245462,2.77695634788,2.77831936212,2.75634521288
(84- 65),2.44164662305,2.55629180457,2.7408760786,2.69932328422,2.63317657454,2.63109053983,2.72938744733
(61- 49),2.72655277511,2.6789039374,2.84458352493,2.59829155697,2.88768146303,2.61641532866,2.10606755594
(61- 99),2.61487785504,2.18356575041,2.985752493,2.62189792719,2.78779853249,2.46405056667,2.65255239301
(61- 110),2.93942411481,2.46497079987,2.90890659846,2.43603885209,2.87359533133,2.58059676679,2.34091837707
(61- 102),2.18109417517,2.76551889029,3.04289185164,2.90093336715,2.38780073791,2.85643907487,2.14598805471
(61- 65),2.57158641351,3.02576703196,2.63432611178,2.59322471572,2.88466709552,2.36452427549,2.68256464212
(109- 49),2.79943480428,2.76285321682,2.7018061776,2.23387247041,2.70278322143,2.95170344632,2.57079810751
(109- 99),2.44894350213,2.3900923393,2.92294542687,2.89031871037,2.76929931617,2.18441803723,2.54021484441
(109- 110),2.64355556989,1.73730417488,3.21417845993,2.21175558493,2.51776262569,2.71216585419,3.64918433339
(109- 102),1.88790021415,2.70896408207,2.18091127963,3.08226649864,2.73893712835,2.64864513924,2.95099582429
(109- 65),2.69592724786,2.83995959087,2.65603765022,2.32086163136,3.02059376545,2.41288483182,2.65610173961
(49- 33),2.43464916417,2.62457028072,2.23943825071,3.08640876309,2.79576265255,2.73901687352,2.64299940171
(49- 99),2.91550071882,2.30859008633,2.61117614499,2.82912989568,2.26397891809,2.81064775253,2.47288103083
(49- 10),2.76235960812,2.26755335998,2.18423448705,2.85287684672,3.06729379494,2.37205371615,2.75719517177
(49- 11),2.50171183204,4.54588312752,3.77387515081,1.45181241782,2.31310212376,2.41817442622,2.26282687937
(49- 49),2.72298431217,2.59866328494,2.69024762796,2.5767098588,2.57964573387,2.55855889064,2.82826034352
(49- 83),2.88213405482,2.8064317273,2.8713638568,2.39126774626,2.46604005282,2.65639398384,2.65034166454
(49- 61),2.77458126448,2.14993999227,1.93632863705,3.29245481507,2.61591539526,3.00190180286,2.08913796384
(99- 33),2.98971259512,1.69606434787,2.58410389455,2.51690777705,2.81318030884,2.65828629636,2.81797129043
(99- 99),2.86052235274,2.49715509859,2.09776242684,3.15116546204,2.7720601998,2.78586787893,1.81003753599
(99- 10),2.88350453134,2.61391556848,2.42065798914,2.85895121654,2.59485877194,2.70527690396,2.40210044168
(99- 49),3.22259649322,3.05835265623,1.79508974577,2.23369996713,2.31624499718,3.18633465582,2.10914935392
(99- 83),2.5653157735,3.268476044,2.36881111237,2.27312440874,2.464010315,3.09593952093,2.62904544821
(110- 33),2.58615273472,3.14315256193,2.5377813076,2.15315731256,2.59490511427,2.76318664533,2.79993768031
(110- 99),-0.0640668739302,3.04046131847,3.01555364073,3.99686437569,4.24655826994,3.11696700933,1.82016037315
(110- 10),2.04349085078,2.48416043338,2.91774776572,2.98960621991,2.71269748109,2.73186856107,2.84148630978
(110- 11),2.43803022274,2.84943380078,2.73715928018,2.5932574551,2.65942501143,2.75130859622,2.63491863387
(110- 49),1.52396217227,2.40371304548,2.65372668722,2.32646527853,3.40615354729,1.98456948505,1.82476682815
(110- 83),2.19977179273,2.06297585551,2.02319117921,2.35481328055,2.57672507567,3.60403979465,3.0441603763
(110- 61),1.42196461175,2.01941262864,3.42642194554,2.86377049921,1.82996706045,3.13763807783,2.61187819322
(102- 33),2.87201141745,2.70804730216,2.52627774073,2.51977305312,2.61926683909,2.07127393945,2.96108149273
(102- 99),2.73427081784,1.34085187375,2.6976040202,3.34673324081,1.78295008443,2.20492617687,2.84360141348
(102- 10),3.17458882138,2.69575374072,2.36169741424,2.36397068481,2.64797251995,2.61383821515,2.70020726239
(102- 11),2.53931848274,3.32271791649,3.34261569429,2.05543011961,2.10568408863,2.8001922822,2.65497420121
(102- 49),3.05892339758,3.25846997401,2.07873214705,2.53050809481,2.62756952597,2.66556571216,2.52420575682
(102- 83),2.56676703205,2.29121735864,2.43281228217,2.661312132,2.36133562678,2.76905866655,3.38272918089
(102- 61),2.53964859738,2.91989535039,3.00958301803,2.29536079518,2.74317388307,2.40024309023,2.72153514109
(65- 33),3.24832596443,2.69067976378,2.43687191622,2.60981139095,3.16792936376,2.27247915603,2.07994108226
(65- 99),2.75013593511,1.96918714305,2.77728586717,2.96274742177,2.66872480304,2.55809620966,1.84126475412
(65- 10),1.15177950824,0.563951426554,1.06543549017,2.28542547443,1.46739624897,1.25256876184,1.63215802306
(65- 11),0.648789709288,1.46676746388,0.681592640633,1.70430178241,1.36393095296,1.4313026103,0.825960339474
(65- 49),2.50670910512,2.4170102938,2.8521759451,2.67363149477,2.8350143552,2.65432230044,2.507865668
(65- 83),2.58439949934,3.33504128605,2.51187921316,3.33690445255,1.96742342884,2.33139368058,2.85116268977
(65- 61),2.23190600074,2.16979828733,2.85231403749,2.79558995494,2.96362330279,2.61225113327,2.72748612868
(33- 73),2.66912767876,2.21883338601,2.41229235372,2.27368113803,2.83553806144,3.15036908699,2.87149477354
(33- 61),0.573010723014,0.827569738687,0.507125284919,0.544402063367,0.690441346795,0.97318074777,0.740308012823
(99- 73),3.41819035048,2.1899578506,1.63407598695,2.99095658984,2.02050990988,2.44410492731,2.85774743688
(10- 73),2.3997406267,2.70217098465,2.778608384,2.57180232603,2.46366619076,3.02916702736,2.62761980446
(10- 61),2.58978277771,2.67592617169,2.39857612114,2.94657088024,3.05520390336,2.70672993941,2.1507427271
(11- 73),3.28135286895,1.96702750874,2.03408981948,3.09207425322,2.00912549962,2.98296638472,2.40921303743
(11- 61),0.820257994119,0.603243396423,0.814619622845,0.549351082759,0.8662883608,0.572765207865,0.340712300691
(49- 73),3.06318376088,1.51725677743,2.21716446111,2.97220032358,2.78218066062,2.55471892829,2.39923989197
(83- 73),2.78118215785,3.21760037507,2.81293650168,2.54818536307,2.66014354635,2.46978383787,2.12817275877
(83- 61),2.77656822641,2.88072395869,2.52369135542,2.70564609577,2.68874797597,2.57580454561,2.51987842391
(61- 73),2.39243548718,2.36151636284,2.37012174702,2.62819276492,2.94464272119,3.13017265703,2.55551313811
(61- 61),3.52753690211,3.17981821736,1.27719564604,2.58850915346,3.01455734941,2.67461677151,2.71003539235
(73- 100),2.68848479238,2.64685460133,1.953046688,2.97827097453,2.2617202944,2.93226689234,2.94262581454
(73- 34),2.55100477084,3.04622729621,2.28240764849,2.80263226379,3.00866110809,2.47967608402,2.65459224722
(73- 28),0.724606544216,1.01678460632,1.89836012106,2.35212773472,0.54864961657,1.21304345169,1.33022134841
(73- 77),2.70171505639,2.56209153138,2.57331026334,2.3820661004,2.32764373518,2.52392858849,3.21319097791
(73- 108),2.42317370364,0.948765074594,3.02417182387,2.81414770956,1.76890283093,2.2084125754,1.32590487984
(61- 100),1.98299448507,1.36456817431,2.54370388639,1.43145899505,2.58035635701,1.07545278621,1.76027858742
(61- 34),3.29048306074,1.64063371466,2.01227582421,1.73431443072,2.72196993817,2.03290092555,2.22169505275
(61- 28),2.41283143292,3.20899278093,2.33445389354,2.11384410601,2.70867265609,3.22523276073,1.70353525506
(61- 77),2.64420456804,0.91395916177,2.44485910075,2.85875255293,2.8213512479,2.12838097222,2.6482610126
(61- 108),3.0935451903,2.17030846307,2.31436499677,2.40127129868,2.7409881487,3.28964700209,2.36182120543
(100- 34),2.46880192089,2.85512754387,2.21504343616,2.61514669766,2.99426325128,3.23399102463,2.12687899864
(100- 84),1.60650253224,1.29367646582,1.15362161925,1.50165079525,1.55893003112,1.61753557525,0.715818107274
(100- 61),0.526448333026,0.89585670843,0.869761131216,0.344980829227,0.826446099193,0.418029124406,0.206658246999
(100- 109),2.03631897549,1.88921523484,1.85326874082,2.94438682945,1.41134521845,2.93047995711,1.2849633945
(34- 34),2.31718194525,1.56452628218,2.68759857483,1.67733880863,3.26754190791,2.56932799845,2.65846304082
(28- 34),2.51313559362,2.87227649141,2.96853645529,2.50689044416,2.38436102675,2.60652986603,3.09572331467
(28- 84),0.876547693767,0.258268604387,0.717336578817,1.02682554026,1.30766327762,1.17357041768,0.708031797357
(28- 61),3.00785553788,2.32952112055,1.88420518084,3.129973507,1.34957419235,1.91851852334,2.60846685276
(28- 109),2.81350115912,2.623833025,2.86272867127,2.84316730409,2.22197650741,2.31059226802,3.07636017816
(77- 34),2.15817005609,2.16092100706,2.57563316972,3.0941462192,2.95574389117,1.97866830303,2.11999914986
(77- 84),2.32440625244,2.93972104452,2.58183617531,2.19426293362,3.0001248375,2.82399713926,2.27667251233
(77- 61),2.97930221918,2.42691602631,2.52150784791,2.29207318563,2.15311238324,3.04914735508,3.03684670165
(77- 109),1.91482503698,0.744083577105,2.95510393791,2.75977192891,1.53692683851,2.4788215564,2.0188151705
(108- 34),2.20103436196,2.84634919274,2.83853953048,2.78607026189,2.52679301089,3.00012543069,2.5003337638
(108- 84),2.41642815554,2.49872915423,2.68716130698,2.81884846587,2.23752105515,3.03368039817,2.72664297063
(108- 61),2.7637842845,2.54499460694,2.8172053567,2.28080971557,2.72696041703,2.73281995816,2.75131758554
(108- 109),2.86113022995,3.13531369888,1.98838286104,2.86196819896,2.67075271622,2.25729648699,2.95002241002
(34- 80),2.66774815803,2.24498188338,2.89200923802,2.44624952026,2.54032949442,2.98613835353,2.61112784351
(34- 11),2.61217440553,1.71419742177,2.92469429248,2.90162256145,2.70098976136,2.65528797345,2.11628937129
(34- 79),1.99002375559,2.91757013322,3.03041466884,2.39064447153,2.78299380854,2.29445295989,3.33658477934
(84- 80),2.40799677453,2.3450380475,2.4935719081,2.95739759038,2.53169468632,3.01341215885,2.82246086041
(84- 11),2.73957459091,0.954999281666,2.372208525,2.08159435126,2.49293709626,2.146454517,1.44994423083
(84- 79),2.19163738257,2.88305300164,3.5981546977,2.1228655594,2.22118444865,2.40672617401,3.19457811285
(61- 80),1.81809330466,2.11547366166,1.70976219495,3.10771111044,1.1438925496,1.86577322415,1.37176030266
(61- 79),3.06053307386,2.3694665901,2.61911241593,3.1806630649,2.50285518924,2.33264148411,2.13529454607
(109- 80),1.90341759785,1.37248921452,2.90968197889,3.36946914994,1.91632987617,2.22163182256,2.66329506207
(109- 11),2.24945960362,3.54768417036,2.01420789449,2.64985265241,2.71909655275,2.88512179221,2.4490004978
(64- 99),1.55533892151,1.96438963942,2.92868756255,3.3454238292,1.90361105197,2.55327030521,2.21308175245
(64- 10),2.70248853536,2.08421646895,2.43524728024,3.34259463967,2.87327655629,2.36663594684,1.92362619324
(64- 19),3.68733377632,1.68569095662,1.56600170548,2.9204766057,2.43291775424,2.18514817287,2.4295945417
(64- 52),2.38161202166,1.80003806517,2.35919956574,2.6666357299,1.27244395749,1.85058360717,1.32313355676
(64- 58),2.94712867147,1.86572134212,3.08900126357,2.87171394199,2.49118333308,2.31232858527,2.23754896552
(66- 99),2.15172649599,2.31987977308,3.07358381686,2.73009313182,2.98230294149,2.54399649192,2.6881245174
(66- 10),2.92625380709,1.88511360555,2.51632644065,2.73899331749,1.88182030911,3.23090568995,2.68956202717
(66- 19),3.29724372997,1.94489011987,2.21053052215,2.69519717431,2.17104471504,2.22990421727,2.08440003844
(66- 52),2.37192533164,3.0537026805,2.51308442618,2.69835617304,2.71127736786,2.79428925099,2.5404917826
(66- 58),3.29680689631,2.20490823012,2.39454418969,2.82703566602,2.25067136256,2.39165680964,2.86673841305
(5- 99),2.39910779486,2.8790307363,2.55668808868,2.12430090651,3.33887057521,2.97347020639,2.34269799862
(5- 10),0.525790304584,0.691054697667,0.748115374502,1.2124182423,1.05568342796,0.714722308416,0.948011528684
(5- 19),1.66780728672,0.630379756298,1.46415073017,1.53423405493,2.35615542157,1.7334753134,2.39495892443
(5- 52),1.26368825422,1.85640086194,2.00298828952,3.10111405438,2.45903900759,2.29984331961,1.036859822
(5- 58),2.52993557894,2.18077688726,2.03466286727,3.608378992,2.02085746527,2.71011736872,2.38558398837
(41- 99),2.81188445139,2.93325147948,2.74712473263,2.37562026965,1.94681918883,2.54125819514,3.14368297729
(41- 10),3.31328103165,1.72480454506,2.34226625491,3.03340683721,2.14983094326,2.1790041397,1.77241127057
(41- 19),2.12682824533,1.67123423335,2.09665447167,2.78275715228,1.9224123047,2.33730946699,1.84638701242
(41- 52),2.58588540069,2.41641521791,2.08938632164,2.57512358539,3.14903610023,3.00152613937,2.88257872962
(41- 58),4.16530791671,3.98122111796,2.95120417647,2.14406315657,2.41561313808,3.49903709897,2.66121642182
(48- 99),0.907050038403,1.20234728566,1.63436630557,0.996932745557,0.447934525846,1.22140998788,0.572843626459
(48- 10),3.22490140284,2.80262873576,3.03609541983,2.26482862949,2.88449987187,1.89429637585,2.46638887413
(48- 19),2.13728858271,2.4280441466,2.84990388835,2.46176121716,1.11872503265,0.579827154022,1.52197002431
(48- 52),2.52501022401,2.44791652511,2.13441432971,2.96857825451,2.31199816202,2.94876955511,2.8259452432
(48- 58),2.19071429828,2.88814310669,2.78804762474,2.63739463073,2.36374267689,2.90708166824,2.80478824253
(49- 19),2.4464914514,1.93285992936,2.74911721459,3.36467963695,2.07640777893,2.46502070074,2.54671782315
(49- 52),3.19379994499,1.95470023884,2.17996018362,2.93454196678,2.63082420766,2.49319156764,2.3705763089
(49- 58),2.19185179574,1.40104541676,2.1269793011,2.27736518973,2.27843669027,2.13742327608,0.961316879382
(89- 99),1.79193420916,1.13927565649,2.35809234975,3.34138517831,2.00164747709,1.86073576625,2.86132588671
(89- 10),2.05309234372,1.61232113899,1.90201838685,2.39678484229,2.08693649602,2.1702674798,1.06830709356
(89- 19),3.23923412644,1.92168112906,2.6323254076,2.16292722199,2.33174317106,2.3514280651,2.18826009517
(89- 52),1.33028474435,1.88132231318,2.75175545078,2.47786392791,1.35792113006,0.264963372016,1.18934943668
(89- 58),2.23029038866,1.96280990389,2.1072162925,3.2389231041,1.72998968347,2.09393571355,3.143590875
(99- 65),2.57727018424,2.67224489473,2.52665721622,2.55477135048,2.94793360298,2.90608208951,2.46857868653
(99- 90),2.2221578382,3.12170786754,2.30916544317,3.18290142529,2.49736476029,2.84032995369,2.59481705466
(99- 19),2.41391164623,3.0194216339,2.55145395399,2.99508539781,2.55707122147,2.43422181111,2.66898535105
(93- 65),2.95606751403,1.15413594343,2.03433714924,3.18912972131,2.73052112518,1.31235842591,2.54564045154
(93- 90),3.34581437148,2.41352568071,2.63140250458,2.07038834859,2.87287851297,2.44744003134,2.28038084639
(93- 19),2.40033854975,2.47343318227,2.76412792128,2.57819170044,2.87408174807,2.5206051935,2.50443633786
(93- 38),2.63029302806,2.82242866859,2.91568127537,2.76073613622,2.59338559426,2.29162541592,2.39664852591
(65- 56),2.54714099429,2.29492432277,2.6753185247,2.67783196592,2.81731889799,2.63797545439,2.64641030517
(65- 53),2.92223173508,1.43664783596,2.93567382577,2.69336160353,2.7774227622,1.99542507012,2.32778861032
(65- 54),3.06185074171,1.94684788706,1.98451146197,3.0790602184,3.01126942788,1.83368061456,2.94921458548
(65- 71),2.87793150042,2.60557369997,1.94930601792,3.00369298709,2.48784411639,2.29544939728,2.77220430602
(90- 56),2.71718892299,2.76944903335,2.4203475128,2.88654602587,2.55928382717,2.51310648275,2.54265080479
(90- 99),2.79100638243,2.6370242346,2.36501851565,2.78594506854,2.63663468964,2.53367749726,2.54392414834
(90- 53),3.37375326893,2.75917619273,1.97362867193,2.23817319422,2.6621689219,2.43101364921,3.08960686096
(90- 54),3.11227384026,2.26356506521,1.86418364411,3.10643737821,3.16628029746,2.10269746182,2.27108888636
(90- 71),2.99517578139,2.07227344866,2.26887825927,2.51066370991,2.84198009186,2.61788727551,3.04648997682
(19- 56),3.1227902116,1.42502811482,2.30696693026,2.71246580263,2.91857524384,2.87716513747,1.50786261203
(19- 99),2.88651687638,2.26777972297,2.55414164057,2.64688744848,2.49613092303,2.64440485239,2.91891919651
(19- 53),3.22632887177,2.36492284357,2.46167461671,2.60491887848,2.77474030338,2.52066864432,2.48382333352
(19- 54),0.940773439633,0.665003753112,0.37475164078,0.812651058476,0.351860670063,1.0837764264,0.593713586941
(19- 71),3.01331497367,2.13786986383,2.58067851259,2.34131931295,3.01821507712,2.43931756708,2.92958413711
(38- 56),2.49565537313,2.45962886066,2.65680756566,3.00294172933,2.12212432391,2.15149479347,2.11853020925
(38- 99),1.9951893229,2.44673893483,2.26487074774,2.22719111356,1.93166304316,1.66500105178,0.951198292452
(38- 53),2.94187787381,2.38456976951,2.75605365146,3.07352422358,2.60418524433,2.00899754676,2.01165262981
(38- 54),1.92455789103,2.92438663038,2.96887919261,1.95552775426,3.51591900262,2.62917954883,3.11440827572
(38- 71),2.69150677343,2.23868556292,2.50696384464,3.03631162963,2.42180070136,2.51710284333,2.83661833494
(56- 39),2.68094404493,2.76928610462,1.83224581346,2.93244558291,1.65510343882,3.19560924136,1.80282719945
(56- 74),2.44479292152,2.99876466195,3.02981805659,2.62742721156,2.37088801025,2.26981873976,2.84478349561
(56- 12),2.9541260172,2.79904789324,2.76758007588,2.76702166061,2.27364205683,2.42449555907,2.29931245477
(56- 80),2.5867957433,2.48746771226,2.55196362358,3.09673469228,2.79396724512,2.28863952246,2.4446434583
(56- 26),3.35019730417,2.91772403126,1.90329392331,2.46741062913,2.82489494008,2.76845274262,2.37187068179
(56- 30),2.8960432301,2.8261689386,2.95919651052,2.37320712911,2.51355159721,2.41686153822,2.65022205014
(99- 39),2.89727249791,2.56467486657,2.59005863506,2.81073028175,2.47134767012,2.31879491306,2.7279585268
(99- 74),2.96133516094,2.36425031944,2.5361475202,2.56894552075,2.87416264788,2.6931634562,2.46432287918
(99- 12),2.50577875981,1.8832453252,2.98186855579,2.54971555484,2.59284043561,1.2354948535,2.28844965665
(99- 80),2.76301608822,2.38188140949,2.08532091918,2.57799852884,3.1908965624,2.45095850684,3.31149556153
(99- 26),2.70007701544,2.41823856081,2.71789409502,2.39315573985,3.0030639293,2.2429325284,2.92124942573
(99- 30),3.3503472798,2.23608152822,2.67823212092,2.53870867638,1.61962518952,2.50997718171,2.51925433585
(53- 39),2.79533981312,2.29238318903,2.64021157199,2.38139590263,3.00608810168,2.43110732411,2.64870689247
(53- 74),3.10149061396,1.9918820619,2.69071030267,2.51381247482,2.31274994113,3.08766751506,2.09247920784
(53- 12),2.69633404431,2.37279604246,2.96737754446,2.67266925985,2.86813130335,2.65502439449,1.93712727922
(53- 80),2.70503470439,2.62973095093,2.46288581694,2.55233650698,2.79903150525,3.11904707798,2.24672094702
(53- 26),1.80226965755,3.11468685081,2.4546905038,2.75827090631,2.54704499538,3.4112098326,3.00944140908
(53- 30),3.02576252745,2.27696071682,1.84710400642,2.98509514796,1.54588379915,3.02166784863,1.82353025804
(54- 39),2.98210113809,2.03200140414,2.36250996361,2.57627525539,3.31256460328,2.27640206591,1.502093632
(54- 74),3.50569111708,2.09540813872,2.53733426235,2.34205631939,1.79898297523,2.17276626752,2.29970282428
(54- 12),2.33928097337,3.39702247972,2.94217494638,1.97934517783,2.62598455879,3.05436865351,2.56999581063
(54- 80),2.69312031867,2.54262004371,2.91402585946,3.03539982302,1.95083865689,1.48578284353,2.65517866987
(54- 26),2.88641466036,2.24488106952,2.00904208221,2.9130584724,3.02767774695,2.06731736932,2.16763013035
(54- 30),2.72352073034,2.92733654979,2.01315184648,2.91716346319,2.94673442641,2.58517784416,2.27531138369
(71- 39),2.45250230052,1.89867158399,3.00456209453,2.44258877417,2.83801656334,2.50065793759,1.76223335529
(71- 74),2.99522380468,3.01339545012,2.20352688349,3.02898564423,2.3782054972,2.3110905893,2.31660727299
