patterns\K,0,1,2
(99- 38),10.0905024302,1.89946544379,1.95563024794
(99- 72),3.5351560746,5.33636684809,3.62981095339
(99- 11),4.10984923372,3.8641618421,4.38542059964
(99- 76),4.14927006878,4.21104047181,3.9869026265
(99- 86),4.06333871533,4.19249650104,4.11578755396
(99- 57),3.99386048749,3.9999344721,4.39875858072
(72- 38),3.18203785229,5.01443020064,4.3246167548
(72- 72),4.00094518454,3.94248441589,4.44031531418
(72- 11),3.71177109185,3.99028377223,4.75118476561
(72- 76),4.26061391589,3.03994648739,5.20614222554
(72- 86),5.02165260891,4.08413462172,3.19943775361
(72- 57),4.20244100894,4.40382520052,3.7131261766
(105- 38),4.15271568461,3.92643073853,4.31431678913
(105- 72),3.9052041844,4.24798476334,4.25368048378
(105- 11),4.16482295436,3.8117935972,4.3180986992
(105- 76),4.1499238268,4.2844851764,4.05546979128
(105- 86),4.22973353198,4.01471630938,4.16656932014
(105- 57),3.92054588882,4.54816228961,3.89000657648
(11- 38),0.659100738504,6.32006068908,6.43374672649
(11- 72),3.69417302445,3.85764467606,4.33861147524
(11- 11),3.97013333326,4.35340269189,3.99615029824
(11- 76),4.92568580679,3.56743570857,4.0638424406
(11- 86),4.57578227128,3.66346700374,4.25632558566
(11- 57),4.15113262338,4.1492980272,4.08798497631
(79- 38),3.71331070069,4.37619622709,4.14930620641
(79- 72),4.10418771363,4.12144683893,4.08535533406
(79- 11),4.89642196731,2.17642076309,5.62965183317
(79- 76),4.18839133049,3.65823960121,4.73132801464
(79- 86),4.25371714359,4.09205537433,4.04680465423
(79- 57),4.29087598345,4.49979522021,3.62524188048
(61- 38),4.17411910065,4.42367279353,3.78562875045
(61- 72),4.46701885699,3.86971733498,4.03494550648
(61- 11),3.90009187053,4.2252877735,4.13486197575
(61- 76),4.37749948671,3.94008905035,4.09663145345
(61- 86),4.29545965112,4.07095822098,4.07492896562
(61- 57),4.36591440939,4.84314918387,3.3915452366
(16- 76),4.24130008196,3.85313314378,4.09515874196
(16- 58),4.0741662447,3.7002635681,4.53620900657
(16- 66),4.3141007314,3.78026692995,4.3277147206
(16- 37),4.15748024183,3.97079353291,4.25846900242
(90- 76),4.08474473381,4.24640195714,4.08317099974
(90- 58),4.16576725094,3.93641822328,4.34361840799
(90- 66),4.61038226025,4.43150425388,3.28758429205
(90- 37),4.32523317747,3.68206944373,4.17496465326
(56- 79),3.96375847114,4.19762816137,4.18336914273
(11- 79),4.01886686781,4.32886408372,3.74057757808
(100- 79),4.43523391757,3.55861669295,3.85957020689
(109- 79),4.20613728013,3.92418213111,4.36836431225
(79- 18),3.78817145303,4.55788818915,4.10986028414
(79- 99),4.0652001502,3.08482218455,5.30467828702
(79- 34),4.17892528531,3.885505828,4.35276931665
(18- 100),4.42806427592,4.35658053297,3.61239491983
(18- 84),4.17745744519,4.31755911576,3.87106630025
(18- 61),4.10809264815,4.2389862809,4.06073408629
(18- 109),4.18966531149,4.01387860567,4.24264969449
(99- 100),4.46071772652,4.42197502934,3.66386428651
(99- 84),4.29077073605,4.10389204182,4.01739504053
(99- 61),4.36839692765,3.83662756751,4.38603920876
(99- 109),4.88818987779,4.20324116812,3.42565124077
(76- 100),3.44019171776,4.75423084704,4.40811452314
(76- 84),3.93838317236,4.18259243122,4.31193035232
(76- 61),4.15274000188,3.87445399043,4.11097775999
(76- 109),4.43437374652,4.06404358453,3.98903806356
(34- 100),4.11920094521,3.96815992491,4.25203977553
(34- 84),4.2958594321,4.01677113018,3.57106813262
(34- 61),4.03244255438,4.09702930274,4.24529650117
(34- 109),4.45802913419,3.25350824844,4.86568709294
(100- 49),4.32784621793,4.60254567169,3.58961377969
(100- 99),3.27475119071,4.71493201696,4.47123710429
(100- 110),4.31582273106,3.84383000836,4.25177906941
(100- 102),4.5535958859,4.14792231767,3.71313082103
(100- 65),4.89893075308,4.38445965607,3.04106403083
(84- 49),4.29736203195,3.88228332754,4.2819469646
(84- 99),4.78919900641,4.40755392378,3.16152834991
(84- 110),3.92544077103,3.94189874865,4.49617323309
(84- 102),4.1166358268,4.07900462313,4.15827351817
(84- 65),4.07996726204,4.07372106085,4.24108120808
(61- 49),4.37593977413,4.30131483905,3.68017069845
(61- 99),3.92859569886,3.98587061207,4.47449772504
(61- 110),4.17854950244,3.88793870595,4.32335738992
(61- 102),3.85890207605,4.39815389464,4.10779675729
(61- 65),4.28352273983,4.34759941678,3.78237396268
(109- 49),4.06150669329,4.28015831803,4.05209430839
(109- 99),3.95232737525,4.10995635046,4.21143545907
(109- 110),4.17184731246,3.57598620685,4.81397723307
(109- 102),3.84117924298,4.30505837608,4.28260990001
(109- 65),4.20832317247,4.36718202183,3.80178916162
(49- 33),3.9345984336,3.85466102363,4.68299187426
(49- 99),4.06947107345,4.31131279291,3.96094231722
(49- 10),3.90212709384,4.40268436451,4.04086581692
(49- 11),4.36446478548,3.97744284482,4.11791464204
(49- 49),4.30653917261,4.15612950916,3.9014950778
(49- 83),4.14301043329,4.28843031813,3.99788471538
(49- 61),4.20432208783,4.06910878454,4.10735270205
(99- 33),4.01119569209,4.22717439555,4.08963711988
(99- 99),4.23963507849,4.0914198798,4.09207821342
(99- 10),4.04834706911,3.87378142564,4.44162672609
(99- 49),4.65219813347,4.05620663287,3.39532925757
(99- 83),3.87428188773,4.34505760755,4.12751273009
(110- 33),4.48737433028,4.07124639297,3.78954683177
(110- 99),5.04161533349,3.83009503175,3.68722663571
(110- 10),4.36355053077,4.69337995916,3.38266839505
(110- 11),4.05962283661,3.85714710908,4.47280774958
(110- 49),3.02085087624,4.15239879615,4.37081035636
(110- 83),3.81263943219,3.6683940001,4.61437431186
(110- 61),4.41020128791,3.71485234786,4.02678223101
(102- 33),3.85709295122,4.63849484962,3.61226442544
(102- 99),4.15230814649,4.26489667733,3.68716070284
(102- 10),4.58811311029,4.13364994832,3.65809321399
(102- 11),3.63542300077,4.21149561686,4.69058913125
(102- 49),3.62647015342,4.44817615296,4.33596983621
(102- 83),4.19906286758,3.636285935,4.50561406714
(102- 61),4.31561033833,3.76976152157,4.31556395035
(65- 33),3.86624743888,4.27852628278,4.32813851973
(65- 99),4.40612458774,3.23007786952,4.27707993342
(65- 10),1.60572505759,2.07996622627,2.40359532999
(65- 11),2.23857433208,1.49501318537,1.62383623986
(65- 49),4.63921406555,4.0232718084,3.69835412611
(65- 83),3.57934624422,4.19896995359,4.78274196956
(65- 61),3.89074576909,3.92886309195,4.53108204065
(33- 73),4.24361729138,4.23956602134,3.89491019374
(33- 61),0.782271073199,0.66669121498,0.733766500802
