patterns\K,0,1,2,3,4,5,6,7
(1- 1),4.08434866479,3.83679750004,1.30673726526,-1.25660455792,8.02891719169,0.643252878557,-0.466768811775,5.92022636785
(1- 2),2.47595529406,1.56336981458,2.89278892987,2.31224469265,2.4725353678,3.03127710572,2.32556236146,2.24212696842
(1- 3),2.29983857316,2.42864850043,2.5658062826,2.18777679429,2.29791171365,2.49787990268,2.26535851003,2.27807520185
(1- 4),2.04640586002,2.32049031608,2.3457787131,2.43168186511,2.45702503858,2.49641535349,2.37584370493,2.48802242868
(1- 5),2.27932834751,2.35715781751,2.29285209848,2.43612435903,2.37588598692,2.42716685249,2.47904492063,2.29886280576
(1- 6),2.31465139574,2.29135461387,2.64804534741,2.72335044524,2.16915172282,2.39859932985,2.20925886714,2.19436655285
(1- 8),4.72551042767,2.19699891352,3.48174818685,-0.0352614150291,2.19613324391,2.55312950798,2.47474726079,1.03287682459
(1- 9),2.19418634967,2.5806218732,2.21503938108,2.64784906849,2.63221480755,2.19884417115,2.17267742528,2.37014103307
(1- 10),2.47640522839,1.81143253683,3.10729318223,2.34592238602,2.1057671154,1.78327188108,2.77354473944,2.40312998958
(1- 11),2.07347083466,2.40563029678,2.50462080162,2.45678201636,2.08786423758,2.49954508257,2.37583587181,2.57063063503
(1- 12),2.51105319957,2.52305849061,2.4239836969,2.22119298701,2.09921393472,2.5276625984,1.8953003575,2.64482630916
(1- 14),2.45271605095,2.16226230043,2.53347199832,2.38116003733,2.48756574533,2.30942879353,2.24196455277,2.308429073
(1- 15),2.11304819204,2.78497451458,2.5800025599,2.43770225575,2.57354368547,2.11691090132,2.14229639343,2.10326525268
(1- 16),2.23647036159,2.28335339034,2.33028716591,2.36206011302,2.33817044628,2.57603349824,2.44281789015,2.36266891618
(1- 17),2.23539897985,2.56880474745,2.50824342268,2.56158759185,2.3698078709,2.18352779685,2.37852036703,2.03064549576
(1- 18),3.48569718363,2.42415950024,2.0547692129,0.930142909169,2.53781813932,2.22127249886,2.43415116333,2.68992522095
(1- 19),2.15217993499,2.44381848925,2.38676265515,2.45985969916,2.66747281356,2.33646402288,2.27527439951,2.35453209805
(1- 20),2.77402568357,1.89541860447,2.18136390281,2.27327327885,2.40787122812,2.11747048165,2.45735017305,2.62593909417
(1- 22),0.263852900485,4.12778424754,3.89423772738,5.77940133419,1.5002503696,2.08255695507,2.90165793574,-0.558830235655
(1- 24),1.73763957262,3.09074336941,2.6308073698,1.93684865348,2.19433775251,2.18649235342,1.79970235974,2.44120845866
(1- 25),2.30514307065,2.58370877798,2.17825445519,2.06276175975,2.55902411691,2.29206095721,2.45050383646,2.34502778925
(1- 26),1.71142142244,3.73446892186,2.89811273738,2.25953325189,1.99698221598,1.97018790758,1.03574264051,3.18649844669
(1- 27),1.1309765693,2.12723763285,1.64439143167,2.65666186783,2.70022736262,1.68923536428,3.81219085457,3.52747002773
(1- 28),2.07152900745,2.14306410318,2.15729893408,2.39889739592,2.65848620199,2.60039352477,2.69672594728,2.21497623448
(1- 29),2.21251273632,2.2494112251,2.19840893602,2.30707578599,2.64667868195,2.36437048508,2.455391285,2.51803113037
(1- 30),2.44926639128,2.25889268102,2.30288382168,2.43153853814,2.22729735425,2.45165286502,2.37909100947,2.44060478073
(1- 31),3.82796634687,1.51869377254,4.09731637573,1.55973098478,2.79430859531,1.19901819348,3.13765833071,1.05723173132
(1- 32),2.37372355919,2.11292532369,2.05251929989,3.54951876776,2.52661025016,2.02120061439,2.35765504162,2.44440977095
(1- 33),2.08166505348,2.33830902146,2.30319356113,2.39723951431,2.39791524687,2.5095485402,2.60435404778,2.33081814615
(1- 34),1.32580006422,1.90485442983,2.33097826644,2.2520938018,2.28228401427,3.27448972135,3.05651251955,2.56272715519
(1- 35),2.22864580474,2.3959035413,2.23582081731,2.61644051117,2.2890037013,2.61169283532,2.28223107931,2.35739590481
(1- 36),2.36543308659,2.22168773844,2.41394218481,2.38938447283,2.55445473155,2.39611982977,2.2939409717,2.3458059832
(1- 37),2.24699830359,2.18431430029,2.21076467592,2.32189845009,1.91094630207,2.51896778099,2.62039543564,2.49671874874
(1- 38),2.39639648168,2.48079958027,2.17038366411,2.26565837083,2.20668537608,2.39889239279,2.66997755101,2.37121013112
(1- 39),2.28603174364,2.31070784126,2.27562524396,2.43307976905,2.52650057663,2.41188929435,2.3654961424,2.44275386481
(1- 40),2.0223465612,2.46035996015,2.55817131882,3.47059481183,2.51234383056,2.17666626918,2.22001980865,1.99248092262
(1- 41),2.37617117902,2.27598977018,2.29832602011,2.42820284757,2.42248799914,2.38747456581,2.39836909748,2.14579507105
(1- 42),2.2645080323,2.22287519545,2.43230915195,2.48983695848,2.1555457918,2.77017745131,2.17911453539,2.4149941228
(1- 43),2.12513226805,2.45004451653,2.05727932883,2.36072832219,2.38573964083,2.44571489588,2.65658363203,2.50396953501
(1- 44),2.19853382609,2.42650870925,2.20816644842,2.6264803172,2.49756888728,2.36945535263,2.29439947678,2.39856802558
(1- 45),2.21215001828,2.77598670324,2.47535025125,2.38341221491,2.42039735017,2.22465319165,2.11375082206,2.4043024441
(1- 46),2.37257925367,2.22818417754,2.1850012311,2.20106044038,2.46636063431,2.35596863014,2.98137745949,2.18005912347
(1- 47),1.9916907477,2.46042755099,2.57262578973,2.35428928645,2.23841555483,2.30233226678,2.42088315773,2.6143554419
(1- 48),2.28318041298,2.36719180435,2.81861807883,2.33301406565,2.37299032921,2.24125769895,2.21322184625,1.98197773623
(1- 49),2.27106305814,2.23787525743,2.25688568832,2.62302614676,2.46300523396,2.24361343993,2.47647626129,2.37315720593
(1- 50),2.54384530563,1.78770034175,2.53053293084,2.69495254714,2.07957625473,2.39730117876,2.11022188684,2.40834197106
(1- 51),2.4742122465,2.8470879716,2.20489249396,2.06685805946,1.72711472349,1.73353206927,2.66160981251,2.61581103501
(1- 52),2.36716983663,2.38602408283,2.25084534072,2.551091411,2.54477724324,2.55532907325,2.24262798047,2.16334003809
(1- 53),1.73939025708,1.85923397832,2.44595297404,2.53720220715,2.47240812115,2.98309335378,2.89729180659,2.04387706562
(1- 54),2.30796320375,2.42697989277,2.22613097169,2.66022403871,2.52150277617,2.38559098219,2.32785277031,2.15309091303
(1- 55),2.80778347856,2.21983199019,2.5331810217,2.41356020007,2.01998085397,2.60910010379,2.11776138936,2.03861772934
(1- 56),2.42667239938,2.37037302609,1.91175805357,2.4010763419,2.0461363364,2.58225976269,2.68237738382,2.58979005577
(1- 57),2.50377503562,2.47590366693,2.15512305405,2.26086433081,2.08864803123,2.52028607738,2.35451661714,2.54993827263
(1- 58),1.82950873412,1.89776086349,2.27880205299,2.46920292681,2.46492277019,2.63716135545,2.61526222996,2.932610516
(1- 60),2.19004266641,2.6481998017,2.23323966915,2.54792746094,2.45898894604,2.25395417516,2.63756044216,2.08587816663
(1- 61),2.65918267776,2.12037900878,2.84224854359,2.38462102169,2.55845475452,1.82640595982,2.42054867457,2.39054706411
(1- 62),2.30492710998,2.3382278148,2.39840828374,2.53164718848,2.38553892919,2.50561987852,2.23303610864,2.33091954684
(1- 63),2.46561288712,2.12747842398,1.88791305684,3.34459941242,2.6176500927,1.95007681671,2.74862608425,2.25637587846
(1- 64),2.65024724454,3.1169412214,2.19282486673,2.30921850887,2.95564472771,1.7566697356,2.46813871202,1.69942390426
(1- 65),2.35463831581,1.54381027284,2.69801517474,2.46109149269,3.0947262255,2.9924919312,2.12637419128,2.02854118802
(1- 66),2.45450706404,2.27414348627,2.37901359283,2.21545010117,2.66097486973,2.49338774914,2.11779661085,2.45610572956
(1- 67),2.44778152406,1.98316956788,2.46942113567,1.97507437359,2.17858757052,2.23563398961,3.01038364556,1.83135071178
(1- 70),1.73934625752,2.45110327977,2.60753019099,0.683133115467,2.72651933077,4.16574744311,2.63141283246,1.77176032896
(1- 71),2.52607133387,2.11256582731,2.46494751836,2.73450706811,1.80132633478,2.64615855587,2.25819970383,2.06084433708
(1- 72),2.21387447373,2.78021576002,2.70814007533,1.73810927323,2.03938952559,2.63905070807,2.51888933793,1.86097808596
