patterns\K,0,1,2,3,4,5,6,7,8,9
(16- 76),1.69914878817,1.94160954913,2.21789756646,2.26466835135,2.03638564495,1.01123109161,1.93903809476,2.15359389713,2.40533366212,2.60516092687
(16- 58),1.82952056655,1.93533626853,1.93346282597,1.99831115705,1.9224984415,2.60653632425,2.12501964076,2.60780641714,1.98403417692,2.58299717971
(16- 66),1.89310021309,2.41424972368,2.01921118562,1.99705944863,2.31009002556,2.23978609801,2.36776957818,2.45039913541,1.98939818993,2.32661682755
(16- 37),2.42675327008,2.25818602997,1.92815305102,2.40389838383,2.33558070013,2.20491865704,1.80594548245,2.28062355657,2.39028434212,2.0062046203
(90- 76),1.83471280662,2.44746905596,2.34670679996,2.47344874474,2.03293682608,2.3248921938,2.2539413791,1.96431475526,2.08691651127,2.21797690742
(90- 58),1.95264456645,2.27359755867,2.62599847557,1.91732641485,1.82571244896,2.23767128489,2.12841634881,2.1032173791,2.54495953749,2.40398808431
(90- 66),2.23986199151,2.24222926573,2.35431903225,2.27635798324,3.00911144975,1.71202275304,1.6777220955,2.24239375454,2.29661130801,1.8378260742
(90- 37),1.82263700237,2.03212811288,2.49804465337,2.57951653197,1.75807657192,2.1666300922,2.03134014186,2.01958333405,1.72475945062,2.51898176119
(56- 79),2.23834661312,2.44136361279,2.0162494935,2.00739460172,1.97552158788,2.30108904511,2.19894015264,2.00677786652,2.36788315609,2.3226926897
(11- 79),1.81158608669,2.43892384758,2.39121309814,1.61738362887,2.11807155615,1.54167985135,2.16793767749,1.62540208343,2.51872537096,2.52137432117
(100- 79),2.13641983426,1.43481875959,2.23703273404,1.91838181605,1.63362357338,1.99481539522,2.5814466547,2.77316707156,1.7415952263,2.04656934702
(109- 79),2.61253236433,2.86157506009,2.03904883372,2.13416983673,2.05401809677,2.7308077408,2.26633262926,1.77397776676,2.14005737641,1.76380403398
(79- 18),2.60867761031,1.52878843352,2.01397956974,1.96996418183,2.57267535756,2.61816497719,1.74462621684,2.434098558,2.70284956172,2.23394487513
(79- 99),2.3494195281,2.95761923085,1.6332888846,2.47140642842,2.33718843714,2.02113275508,1.81890852287,2.19987988677,2.06279072702,2.2817205045
(79- 34),2.56727625787,2.53853511218,2.39389803734,2.12432307695,2.18824161625,2.03278202267,2.12931934208,1.9114817345,2.21883656791,1.89174726711
(18- 100),2.58540827143,2.68328817829,1.92819790339,2.71757503454,3.12589920362,2.4980148021,1.93628766877,1.6623125786,2.19316768982,1.49507364016
(18- 84),2.20135550267,2.2618279384,1.99004098878,2.21335304106,2.24098803845,2.36227338803,1.89912621009,2.15726505221,2.04480152199,2.53031045031
(18- 61),2.38947675021,2.29978149327,2.25745624983,2.03320497748,1.94947002938,2.40993552313,2.11947359729,2.55292877171,2.23912513179,1.82370175933
(18- 109),2.07103373976,2.3300095329,2.23613074204,2.2152280567,2.11979785229,2.29106629297,2.83099082392,2.30344355512,2.24459987486,1.43875008454
(99- 100),1.71410641602,2.40680315271,2.31320935731,2.37259591219,2.08436418049,2.3949013861,2.30818506915,3.09524934836,2.32393826303,1.38156969948
(99- 84),2.27807286364,2.27855515253,1.9449990263,2.21958858812,2.23745945369,2.37974775476,2.04245000052,2.21410918468,2.44012494063,2.12432178829
(99- 61),1.21428972719,3.53355528887,1.83418937617,1.21299254221,2.92025083257,2.69652012044,1.5358945465,3.05367574595,2.76729450149,2.1090171748
(99- 109),1.94490752569,1.34821023299,0.220011422841,3.27482852379,3.01700903812,3.44480487059,1.28450247312,2.3276499268,3.13022151059,2.70454530063
(76- 100),2.17019148252,1.42679472429,2.82240480448,2.70266051851,2.06272318863,1.82240125992,2.00665621862,1.20491944504,2.68283695729,3.08111195654
(76- 84),2.57037852532,2.75130390305,2.04673674764,1.73598163541,1.97809778866,2.56512507779,2.04222307366,1.97978592148,2.39684985306,2.17316470379
(76- 61),1.34859628609,2.16520164999,2.60743742213,2.06829555889,2.09249875003,1.77352865163,2.10542795471,1.69481899102,2.23348393527,2.41337876859
(76- 109),2.47226316886,2.19988469909,2.13248792268,1.83945830472,2.64802365288,2.35097897681,2.49224314339,2.20190616794,1.84614954146,2.24221194396
(34- 100),2.49023509052,2.29236109334,2.43721594914,2.18607311235,1.91647892928,2.3614650024,1.38853700685,2.32798864883,2.37813337515,1.82795960245
(34- 84),1.98828677865,1.10892722322,2.21614288793,2.8513514754,2.61167759217,1.06599547566,2.20777040449,1.7258432908,2.03198698152,1.76912633601
(34- 61),1.96205079139,2.22753824142,2.43243191383,2.01588820202,1.83972932596,2.20636133923,2.22651941318,2.42471606644,2.31600807219,2.13234806441
(34- 109),2.19097248997,3.05277461639,2.13185464006,2.6293812936,2.38252999992,2.10192420676,2.74887827302,1.58430916113,2.08032057634,1.44845941283
(100- 49),2.39246300374,2.13893901022,1.67555424224,2.0534695293,3.13326654442,1.92846339169,2.19317196927,2.61482992231,1.74670318485,2.42860369293
(100- 99),2.2652808107,2.89141521567,1.75150910295,2.05918968898,2.82835483208,2.14447025163,1.79202995363,3.38633660968,1.71438799723,1.68400193658
(100- 110),2.03875546016,1.60353292647,2.12310943186,2.54962765217,2.09297564192,2.44074016703,1.772445048,2.40682539439,2.67918191063,2.16788910153
(100- 102),2.17543659086,2.14343500824,2.08274637018,2.30756763778,1.9090113074,2.75682723173,2.24150540531,1.56253913865,1.77822057376,2.53533160093
(100- 65),2.02731318471,2.33737312521,1.91455416974,2.16410535539,2.63755870314,1.81978903373,1.99356225044,3.19748093115,2.25808346634,1.6927900309
(84- 49),1.93917628698,2.43712373105,2.35886130292,2.33738943191,2.18507097443,2.39454263534,2.35370625929,2.45388163596,2.03657907978,1.68146354509
(84- 99),2.34682363026,2.48419612904,2.15501577492,1.90207832846,2.94303114973,2.29439693492,1.82586264553,2.35214155847,2.04835044694,1.76991885323
(84- 110),2.19264526639,2.15705849625,2.17450239998,2.10812112899,2.11744345138,2.67708360527,2.11206696332,1.7476561268,2.61709905031,1.96960093583
(84- 102),2.1256392518,2.17534228486,2.21391729925,2.01417032621,2.21292331567,2.61461069058,2.20322660299,2.1631355958,2.23975128194,2.05239425644
(84- 65),1.97100145527,2.31547189773,2.28927557008,2.07271125145,2.43062977172,2.22056712228,2.36176750911,1.94525293365,2.20848350656,2.01849772774
(61- 49),2.30767477788,2.11523286268,2.29495053167,2.48213811763,1.53843215796,2.11298683453,1.93312052354,1.96216244051,2.69537360246,2.07331035042
(61- 99),2.02126238609,2.72108130617,2.1688547508,1.83219239214,2.05977599694,2.35602798727,2.14303105569,1.84324748738,2.4091173852,2.33631820927
(61- 110),1.80678083539,2.41761231629,2.4198299548,1.85739985579,2.61253467208,1.69835673259,2.33402463443,1.87140990705,2.3781790584,2.30709865966
(61- 102),1.93357486154,1.99363334927,2.105845478,1.82672145877,2.01468270602,2.23255694619,2.42016664096,2.59241633533,2.25350358617,2.33258023558
(61- 65),2.10642476394,2.25451696143,1.55917477571,2.70183177601,1.62770746126,2.14630720681,2.44578813047,2.34926550637,2.4438842836,2.32054387516
(109- 49),2.16763448259,2.60600035606,2.08475705941,2.19851234673,2.12100950039,2.49984572743,2.01556248272,2.22745651202,2.19372518812,2.00110188316
(109- 99),2.18171064645,2.18973372472,2.16753389565,2.11941206394,2.34909387745,2.03970604691,2.06668085451,2.21820042882,2.41854885112,2.072941232
(109- 110),2.10205103971,1.92210390912,2.19878668003,3.03586016529,2.33077065868,1.41683812508,2.12469156205,2.67239486494,2.28840417989,2.03185464453
(109- 102),2.14791448199,2.44012313357,2.61937142097,1.77950846823,2.21237341084,2.33055255741,2.52752085215,1.36490256625,2.54248967615,1.80187382384
(109- 65),2.18395224042,1.86592913341,2.01181509809,2.25372252568,1.92973005013,2.07219504484,2.05422936724,2.377062928,2.32402285881,2.55317200898
(49- 33),2.42394062219,1.77340693135,2.17400093338,2.46524626918,2.17818357577,1.99841037933,2.34175341578,2.08264767282,2.44183119769,1.87796539307
(49- 99),2.40321503697,1.75370101287,1.96754423347,2.20650714898,1.97312155135,2.59624980221,2.11121158864,2.07730926645,1.98985370757,2.5854450221
(49- 10),1.74466287535,1.60480652413,2.33733644964,2.17610177983,1.58768419631,2.30438192548,2.58009206366,2.45445679536,1.45769949915,2.47697733225
(49- 11),0.974580141638,2.82088685625,1.28841575794,1.92000735521,2.77932568385,2.18986226383,2.77401795904,1.99148230519,3.69889404337,2.11840410669
(49- 49),1.97474767279,2.43250901616,2.01714496379,1.99299551141,2.02451444908,2.3879328895,2.10504682809,2.21734499524,2.09616056873,2.67442952175
(49- 83),2.2894537244,2.03748023042,2.006595214,2.5890474207,2.17656868064,2.01785638052,2.11589593807,2.36305049701,2.34094642372,2.06757935561
(49- 61),2.12061939454,1.74353260102,2.20193993532,2.12950463533,2.70288086017,2.77086162477,2.40543781798,1.86543241995,1.73479678195,2.10173456726
(99- 33),2.34435127373,1.7124548462,2.3019499368,2.20011375231,2.0944729799,2.33253619392,1.88143510175,2.1302207003,2.26670514979,2.36005219791
(99- 99),2.11594100394,1.73651646929,2.58492578596,2.76322017765,1.82662704529,1.96214200265,2.27943259472,2.12365718893,2.25808636828,1.83303131906
(99- 10),2.38062387704,1.98080826426,1.85502705547,1.79211968875,1.66180985544,1.73799199736,2.50272361991,2.02075055886,2.29774343808,2.91726596957
(99- 49),2.72972285688,1.42570590158,2.171143217,1.80939491117,2.40658995998,1.51691491852,2.25173603276,1.77472762038,2.3638437211,2.11609072705
(99- 83),2.13062222135,2.31052036575,2.44273743603,1.79638605138,2.04032405964,1.83185860041,2.05699621065,1.87010075222,2.58883083655,2.43650318803
(110- 33),2.21655867551,2.44234163671,2.59021687085,2.53769772178,2.38544793664,1.97639940157,1.57776518594,2.11899674999,2.03008833978,1.9339823536
(110- 99),3.35083928207,1.725888785,0.356039348607,1.36147008299,6.34077331688,1.74453005149,1.59202474361,0.519511186071,2.14387609233,3.55825312128
(110- 10),1.95224928099,1.85130761018,2.769107625,2.65247869796,2.11133823915,2.04137776444,2.03513091867,2.76960397891,2.32166828019,1.55436014378
(110- 11),2.1555172932,2.54642121203,2.25673090974,2.23094173515,2.45145366498,2.05880514543,2.11863881367,1.76537589139,1.92612428377,2.04648527914
(110- 49),1.46684136389,2.38708978241,2.54131628581,1.30351964048,1.687593284,2.31036198559,1.99965904403,1.99450002643,2.24467317106,1.98102767372
(110- 83),1.99697605021,2.70342397009,1.55233276776,2.63729396199,1.99292499308,1.75364275531,2.01735335245,0.937046408537,2.04209600311,2.84626169158
(110- 61),1.83604526123,0.931904802053,2.78017424317,1.97066330256,1.52986858984,2.22528417543,1.67789723052,2.54345536449,2.30102041117,2.73933926951
(102- 33),1.87829740657,2.17454959725,2.02740666784,2.38211099317,2.42468868276,1.46014557604,2.30213530882,2.06436567268,1.80380591116,2.60864084058
(102- 99),1.84231982628,1.35170968235,2.55087152361,2.59372172034,2.28192601756,1.3095935632,1.46428346913,2.170827217,1.93940153547,2.48376772348
(102- 10),2.07888423852,2.1658909543,1.74248770056,2.5162646927,2.19235379917,1.94871456748,2.20744043762,2.33393791649,2.32944398168,2.21808530146
(102- 11),2.91541329333,1.93114849301,1.79677091743,2.62509712838,1.69335394908,2.71066952024,2.33393362645,2.00188725285,2.29967042009,1.78997312899
(102- 49),2.87594776314,1.64165840662,1.62520396141,2.35036955273,2.11502511198,1.83087347908,1.84943584471,2.18411574732,2.00610885756,2.8941041588
(102- 83),2.43090912926,2.03501391115,2.51952580204,2.41867547616,1.55218945061,1.61095689545,2.13605395135,2.23032664011,2.63311858249,1.95919555017
(102- 61),2.69563402097,2.04972027828,2.38986011747,2.81362235192,1.75481574199,1.54587506546,1.66235127892,1.78368279792,2.27927448251,2.29576383226
(65- 33),2.23627058811,1.66813379396,1.63171135409,2.28863140212,2.73775498798,2.06630079094,1.89341534383,2.59672149642,2.01858834481,2.58030319968
(65- 99),2.22016227017,2.34287335064,1.67167563474,2.53694434089,1.83579003412,2.25801813179,1.73763479823,1.45414895577,2.37186311345,2.77747872333
(65- 10),0.93703240301,1.43287264064,1.42783389928,1.03279780225,0.879272328481,1.41377943757,1.87306437616,1.13698229011,0.867567629339,1.31343248261
(65- 11),1.65739651989,0.788960801365,1.0802222031,1.12769173289,0.727418296873,0.220639734306,1.4825478348,1.05754956054,0.521759622401,1.2793389705
(65- 49),1.71104159465,2.20883359914,1.68624287857,2.59070182972,1.9863491462,1.9290559899,2.04282666142,2.65673021066,2.32486875689,2.17777638311
(65- 83),1.06965377457,2.66899552739,1.86939379124,3.10463153405,1.9884080302,2.63863480317,1.51531590368,2.84319798411,3.98027646382,1.09902236011
(65- 61),2.26444391919,1.82951698411,3.08204247041,2.97654671734,2.09706491434,1.85974986507,1.97829100727,1.43494588022,1.94029037023,1.89076129553
(33- 73),1.68905704412,2.6915530868,2.41390819524,2.38025733398,1.99313462084,2.52665454599,1.96434493707,1.59346576696,2.67929558635,2.06726571531
(33- 61),0.813549082702,0.891267991838,0.32722593469,0.999222883624,0.335827303463,0.392294319242,0.769178783876,0.724417730792,0.229689610341,0.294547436665
(99- 73),1.73975135038,2.13831495689,2.26160271595,2.90264022582,2.01056971698,2.14041502689,1.40608468397,2.49505180237,1.74638631613,2.21861600889
(10- 73),1.97538017089,2.31985034516,2.26014220313,2.08472684855,2.41454009093,2.0832134272,1.98083694515,1.64868500702,1.91334064034,2.815285365
(10- 61),2.51143378483,2.51544499734,2.47760668868,2.06767818178,1.65569926383,2.4109243436,1.9746769907,1.90435823632,2.21032659012,2.40863446146
(11- 73),1.92538355319,2.24032938969,2.18669509264,2.14406637109,2.89100331393,1.41153230456,2.36055064246,1.63370336908,2.60804227292,1.86252570942
(11- 61),0.309452283471,0.400807248762,0.328577550986,0.973732450295,1.20207718479,0.612432850148,0.667831832842,0.556567637061,0.905671274737,0.994814838722
(49- 73),2.05187152691,2.43345396861,1.5673557029,2.06852884656,2.14741970092,2.59063720051,2.30409511124,2.04488310753,1.95002275652,2.48920897535
(83- 73),2.17131701728,1.59923023243,2.25550600773,2.42261021535,2.3105627406,2.12143128206,1.57248915588,2.00378581647,2.74634382365,2.50280401663
(83- 61),2.18112852467,1.85409319898,2.32975323627,2.37059246942,1.93693244977,1.44235374791,2.877440092,1.85510586653,2.71892107869,1.92957925141
(61- 73),2.07764815404,2.17128211505,1.96235687913,2.27752632781,2.03221890558,2.71812515177,2.71384892221,2.12544185628,1.85207676597,2.08868754865
(61- 61),1.79495475305,1.75202739295,2.59231394566,2.07408548451,2.94973603,2.26433831581,2.20447190482,1.05974713966,2.54575312445,2.9011208896
(73- 100),2.43972447632,1.44442170777,1.74783016492,2.6344230289,1.68594725285,1.89543082034,2.62223598837,1.96691032778,2.24014313082,2.44001594263
(73- 34),2.11687278086,2.20980987766,1.58107047023,2.63827356974,2.15836982709,1.65819189214,2.16203505066,2.19303385217,2.4541769023,2.52017829198
(73- 28),1.05034329991,1.35047543372,1.04442409487,0.833660914143,1.69141806308,0.730050871417,1.32191383844,1.59219226317,1.02477705486,1.76805017313
(73- 77),1.49017193518,1.90692312695,2.08819169692,2.01238080964,1.666088978,1.79535632816,2.57115094581,2.65141187663,2.30239261234,2.46291324013
(73- 108),1.76294618638,0.983738907515,2.23355598892,2.19112604043,2.17516659371,0.79444624762,2.44182413413,2.13434744642,1.24036085694,1.67801532904
(61- 100),1.35777447733,1.44875080502,1.76508881299,2.34037376,1.42474529348,0.649365517489,2.21614067628,1.60437943117,1.65626372394,1.32280812503
(61- 34),1.67916887786,1.16095376565,2.38037206563,1.69686064412,1.81554828595,0.811235854866,1.9596821955,1.49712158457,1.12319824856,2.96720087125
(61- 28),2.40825718013,1.93165800363,1.3642122954,2.60808868379,1.86053438872,1.27054807365,2.427475915,2.08558035289,2.15344838051,2.39806667975
(61- 77),1.85405190716,0.930139820709,2.41680088763,2.67533870236,2.23173490851,2.31112576797,1.48976459485,1.4872721959,2.50270490379,1.75473138259
(61- 108),2.60394549441,2.10611353371,1.92240294622,2.42812887318,1.80790793022,1.65597272422,2.00398630112,2.44234610538,2.42022150676,2.215836988
(100- 34),2.50435221225,2.25939354974,1.90326520801,2.07109483819,2.24690101375,1.83377410942,1.64287689245,2.04370978121,2.65659904136,2.38237244865
(100- 84),1.04169547132,0.530073507979,1.4462349261,0.52143158183,0.813948832126,0.528524838675,1.65721669971,0.99666120691,1.14678332706,1.65417892263
(100- 61),0.135716438415,0.855258576026,1.06643298773,0.656105618005,0.818044821935,0.800119362932,0.951176694327,0.710882284628,0.707578946452,0.525981341219
(100- 109),1.37325814575,1.89095121857,1.91613815457,1.91307199544,1.39296123331,2.23845081185,1.89466846501,1.93726963688,1.23042300351,2.11114073122
(34- 34),1.78937398149,2.14674296079,1.46866946841,1.68130042458,2.44034361935,2.18662018773,2.56682311601,1.36613412736,2.36627914283,2.11320015917
(28- 34),2.43497660324,2.01473585412,2.46297896572,1.83970589228,1.99397767464,2.32964738332,1.99742550582,1.82529236796,2.92477913073,2.41177748213
(28- 84),0.569362863504,0.302844259625,1.30945526594,0.566285339048,0.784747357795,0.54860320534,0.996382560268,0.528729049283,0.332011338403,1.56546091014
(28- 61),2.13361426296,2.06250292773,2.01366370369,1.62939577848,1.80006324685,1.30124192033,1.88727271472,2.33311364231,1.97729489381,2.59521284487
(28- 109),1.84001315693,2.75800388807,1.87711498276,2.73669258826,1.93586980736,2.46891383085,1.99984167257,1.53661621471,2.26495294403,2.26207788098
(77- 34),1.64715874,1.95398154596,2.03471100708,1.61328379432,2.35552781824,1.88494787588,2.65013826624,1.70919495939,2.39155111947,2.45425781024
(77- 84),1.91632834834,2.19218854184,1.55748089518,2.39355153,1.95870263899,1.00422684627,2.3535063867,2.45789405064,2.20086127763,2.39592968203
(77- 61),2.7164589761,1.76455464582,1.90328924438,1.86792420319,2.40885311575,1.58011518208,2.85765580847,1.96850764923,1.33565038288,2.01690358796
(77- 109),1.58358307937,2.03190312257,2.02679231931,2.16056045889,1.76703555158,2.05614423353,2.11389631548,2.05556793643,1.49248780723,1.55640407046
(108- 34),2.18432567359,2.31124539323,1.84888098431,2.7259183481,2.08975107088,2.01957149237,2.00994842461,2.06829921124,2.54814110859,2.12283593525
(108- 84),2.47601976751,2.05719289446,2.52137142177,2.05242744209,1.7435875768,1.92583256363,2.1713642652,1.93259204966,2.01330395629,2.55923807005
(108- 61),2.33153217147,2.238247102,2.13581829203,2.06157746966,1.89063011825,2.42607621237,2.09444542048,2.19121233817,2.55850413474,2.02423651544
(108- 109),1.91908808208,2.59097999506,2.50503926477,2.27596308571,1.79406466892,2.82641323453,2.0151846564,1.93925867929,2.14133878036,2.23848477507
(34- 80),1.76050467083,2.1905992072,2.07654720773,2.02373526987,2.29288989065,2.00921528613,2.07556703493,2.53348891726,1.91696837946,2.54592185759
(34- 11),2.33461710177,1.7710942202,2.23656752833,1.96142336328,2.20031696606,2.34628864531,2.37892252443,1.73726905121,1.93726155431,2.54885728425
(34- 79),2.52776574323,2.1103946318,2.42872994855,1.82035802003,1.91315525197,2.59562386734,2.22899890015,1.3826722339,2.85332129752,2.25743251732
(84- 80),1.62199906431,1.92455499858,2.50388150955,2.77434409767,2.02772205199,2.01906885633,1.9582664598,1.90002481898,2.38948989507,2.36519195933
(84- 11),1.67223677846,1.91610122235,1.37311259425,1.7350818339,1.58117442191,0.431181692768,2.35505436963,1.41536901013,1.34456034886,2.59570306525
(84- 79),2.91461525196,1.58675320763,1.98127489711,1.96810803926,1.67052586501,2.77590040301,2.15445493478,1.96902213136,3.09722816706,1.78665351658
(61- 80),0.783111328345,1.97469341338,1.6734744994,1.11370794648,2.3003254768,1.55228923974,0.491205871211,1.79070147455,1.93540066755,2.06281415809
(61- 79),2.05981132883,1.9576921471,1.78016446126,1.98331782471,2.0591670418,2.11035683788,2.30638038453,2.79266459918,1.9922683476,2.61118838363
(109- 80),1.91761798754,2.11443781707,1.5333490656,2.93710396339,1.93750603299,1.85029131487,1.68232922876,2.23326670127,1.65606554211,2.51468595332
(109- 11),2.82877949664,1.6319796154,1.69749376487,1.64694996468,2.47389765067,2.16558812591,2.90161936661,1.58512810192,1.78851403411,2.32689428276
(64- 99),1.405890127,2.25044321945,1.82938009714,3.03438067232,1.65478815908,1.05586318098,1.58863044672,2.52805801873,2.22739594623,1.79688139442
(64- 10),1.73596463598,2.55365550948,2.04124810059,2.588202745,2.30966509419,2.35036116905,1.87694180107,1.82244337593,2.13523097895,2.34244424117
(64- 19),1.59727096943,2.56109446418,1.41739494446,2.29746339295,2.89303508545,2.43734154496,1.43997731641,1.78476753001,1.28885039245,2.63711532483
(64- 52),1.02785439291,0.679016498895,1.98586131519,1.7467975382,1.77402789085,0.980333198201,1.78820909152,1.48197470353,2.10633075326,2.62319878717
(64- 58),2.202232986,1.74467843707,2.12181806346,2.71039803985,2.03387833341,2.03613284957,1.4531804067,2.42435612229,2.07424051158,2.55799760131
(66- 99),1.85437924825,1.5722473926,2.27771247066,2.62405703325,2.40756830024,1.9487001124,2.26073341707,2.4566636901,2.2157843148,2.1202048802
(66- 10),1.52524029903,1.72675208686,2.22234346049,2.74046425189,1.74247632124,2.14758661024,2.27009919486,2.28066891477,1.83148436323,2.48979138635
(66- 19),2.09024135573,1.46521675266,1.79834141063,1.95009955854,1.99622070927,1.24729205312,2.32400527931,2.18754807815,1.28049214873,2.70165787298
(66- 52),2.49125288442,1.29566587026,2.34969449092,2.3610500259,2.4239463048,2.63549158542,2.26443696161,1.8493969751,1.98661333488,2.06508942583
(66- 58),2.47089222634,2.16247646408,2.08858987866,2.77144806832,2.14339076227,1.56722434389,1.92959156749,1.78738920973,1.96269311845,2.6017151546
(5- 99),1.86230376868,2.44538718951,1.41941805776,2.15920681017,2.26714846463,2.57374625994,2.00646411462,2.02970817678,2.80438136117,2.16016248818
(5- 10),0.359375628337,0.147853001102,1.01542359475,0.673497090283,0.666369005928,0.892717269385,1.13976815883,1.05637857839,0.100377454415,0.555752338114
(5- 19),1.72409682102,0.549398003632,1.38755200308,0.55962647453,1.60280595647,1.49839837871,1.80037117676,1.65035579313,0.575519013858,2.168010168
(5- 52),1.72952643338,1.88600741137,1.90004309766,1.80862686189,1.28628768543,1.63454419782,2.54229083486,1.74294544691,1.35716294973,1.87881523829
