patterns\K,0,1,2
(1- 1),8.14252371835,-1.80732129812,8.16943172925
(1- 2),4.53940067109,3.56943647212,4.49926438451
(1- 3),4.28297262527,4.10790791794,3.8504209555
(1- 4),4.2366671068,4.07514850839,3.9865837783
(1- 5),4.25800018521,3.89220992954,4.16622120287
(1- 6),3.61227398181,4.26510793672,4.33899490095
(1- 8),4.80046577997,4.61333552611,3.02741304901
(1- 9),4.29999522524,4.00236430937,4.01412644408
(1- 10),4.11893118294,4.14360234269,4.11129598508
(1- 11),3.75014813876,3.72430589198,4.88299387456
(1- 12),4.83771979068,3.67774749669,3.76587117619
(1- 14),4.14705406032,4.13267857385,3.99813617808
(1- 15),4.12728703171,4.07137609118,4.06910307394
(1- 16),4.07653649658,3.9690229686,4.27326344118
(1- 17),3.37088524747,4.98538569755,3.56206663546
(1- 18),4.05889778569,4.37523929995,3.93659495664
(1- 19),4.26435877858,3.87911101468,4.2351390106
(1- 20),4.48494128414,4.13897970442,3.57444201777
(1- 22),1.16946183782,6.65079675166,5.06660691595
(1- 24),4.01425418369,4.07114599525,3.83560857971
(1- 25),3.81921163017,4.34005398645,3.97011234704
(1- 26),4.92567441958,2.72378520741,5.0295803535
(1- 27),2.51517293406,4.60239686464,5.26522339159
(1- 28),3.85624349332,4.37034257836,4.01019871429
(1- 29),4.35832649762,4.07719278962,3.78263347436
(1- 30),3.8680713019,4.09178500597,4.25831069445
(1- 31),3.12084237138,3.81914716649,5.63632898493
(1- 32),3.75325323411,3.75042523926,5.08800722444
(1- 33),4.29434231911,4.02997520418,3.99005919406
(1- 34),4.38270643675,3.97637156502,3.98820586597
(1- 35),4.18905809556,3.896755082,4.25479418269
(1- 36),3.97185279928,4.03125903722,4.28933382415
(1- 37),3.8799143719,4.47628940199,3.56407783343
(1- 38),4.06599488708,4.04709053756,4.22428368927
(1- 39),4.43205726281,3.91417211965,4.01239129965
(1- 40),4.22568158137,3.64209788593,4.7284255533
(1- 41),3.95359535117,4.36914820442,3.64246113198
(1- 42),3.89354022541,4.23009155045,4.07087780961
(1- 43),4.37875217945,4.09846869741,3.85127439924
(1- 44),4.2601765479,4.0072443266,4.04565425667
(1- 45),4.28835744162,4.04183581165,4.01323947821
(1- 46),4.29882282195,4.17449877402,3.86409547297
(1- 47),3.76923294348,4.19631673285,4.35234506098
(1- 48),3.39487910576,4.74849230666,3.42321713907
(1- 49),4.17766979213,4.03576414649,4.06141758561
(1- 50),4.08150406105,4.41646740712,3.38662621505
(1- 51),3.63370334457,4.60761179843,3.46909429108
(1- 52),4.02892249473,3.8165750788,4.57498414875
(1- 53),4.33297830886,4.21611279644,3.79100881847
(1- 54),3.69569330339,3.6488072451,5.05336410107
(1- 55),4.43828252623,4.0203847103,3.7914182412
(1- 56),4.83176115908,3.66899207853,3.80500537422
(1- 57),3.86923897508,3.98663190175,4.42945756434
(1- 58),4.27838874532,4.00607703368,4.05038316278
(1- 60),4.08278106085,4.24932957422,4.00939721976
(1- 61),3.81539121433,4.37105766815,4.2406927175
(1- 62),4.14792614416,3.96289955782,4.22537473678
(1- 63),3.94939111695,3.20350313954,5.3774114367
(1- 64),4.09752455052,4.3807674148,3.93435368142
(1- 65),4.5741368657,3.14448659149,4.80117662843
(1- 66),4.21944341883,3.6960033749,4.43465157056
(1- 67),2.93476220093,4.64560252414,4.07218147488
(1- 70),4.45227577593,4.16943142322,3.84461908084
(1- 71),4.19651134357,3.73839293848,4.37040130876
(1- 72),3.48727672699,4.27099109601,4.20620788874
(1- 73),4.07160064607,4.08890372096,4.10500659307
(1- 74),3.55669731407,3.90156855906,4.91554239872
(1- 75),4.39066607027,3.66606540635,4.4328361738
(1- 76),4.56936352822,3.59580409115,4.32317480798
(1- 77),4.18249281314,4.07669231377,4.08703711532
(1- 78),4.26530400222,4.1268008833,3.9826172156
(1- 79),4.6027191707,4.56317033172,3.06471711615
(1- 80),3.92033594059,4.34669487799,4.04850936612
(1- 81),4.70501587996,4.1394192184,3.39199694421
(1- 82),4.45997627614,3.84053948655,4.01604406203
(1- 83),3.98024435771,3.91867810663,4.41268882924
(1- 84),3.89145867313,4.10637119231,4.25571809922
(1- 85),4.20020073672,4.28196532895,3.79166140238
(1- 86),4.13797551749,4.16852277611,3.93345965648
(1- 87),3.77766144314,4.37077670344,4.03708802775
(1- 88),3.94272731335,4.35720694383,3.91542322866
(1- 89),4.12334551478,3.68938099261,4.63544250584
(1- 90),4.01570927626,3.86316633002,4.46021205661
(1- 91),3.92835507965,4.20249360567,4.04995541132
(1- 93),3.04268572161,4.55149411362,4.86387362424
(1- 94),4.41768246537,3.90646477658,3.98833862885
(1- 95),3.89271959362,4.24242549687,4.16463825786
(1- 96),4.31559140889,3.74583168802,4.36050173869
(1- 97),3.93506061502,4.1514411771,4.16318809308
(1- 98),4.06207978871,4.02715973799,4.20377797125
(1- 99),4.75892749502,3.33350169218,4.42564019945
(1- 100),4.10426310545,4.1426595855,4.00337710781
(1- 101),4.26060153853,3.89822855935,4.21040576369
(1- 102),3.90799561603,4.10165170187,4.41849962425
(1- 103),4.6078009542,3.90465042552,3.74872055482
(1- 104),4.41377254289,4.31037294415,3.52326672212
(1- 105),4.46444688544,4.07252353654,3.21559167855
(1- 106),4.35108314503,3.60188994174,4.40831261541
(1- 107),4.23601810926,4.09062884885,3.97305467064
(1- 108),4.16406750348,3.96454468082,4.19005802928
(1- 109),5.18595101476,3.27772909554,4.17920958734
(1- 110),3.93807102963,4.53289450209,3.8847858275
(2- 1),4.06205698004,4.16601660732,3.9865931799
(2- 2),3.97878711449,3.14007910981,4.4796863562
(2- 3),3.84104847213,4.4109816843,3.76658344892
(2- 4),4.45087417418,3.87846592132,3.92357715209
(2- 5),4.29568988714,3.76159789255,4.21992512465
(2- 6),4.02369554666,4.31958533192,3.80526791569
(2- 8),4.17664204558,4.48818092339,3.67848315658
(2- 9),4.73500972419,3.6681201771,3.95310112797
(2- 10),3.78293544154,4.87034743533,3.37484742353
(2- 11),4.31249747966,4.32036671372,3.57118701396
(2- 12),4.51518787307,4.15652115996,3.66206372046
(2- 14),4.29084199229,4.42275593515,3.54134953349
(2- 15),4.15637419206,4.45330155092,3.31437434324
(2- 16),2.08400236812,2.65109318942,2.29622759899
(2- 17),1.36800743941,2.56606664687,1.49585813897
(2- 18),4.24077898797,4.0675039882,4.01360804622
(2- 19),3.47396530479,4.44564113143,4.55655981151
(2- 20),3.65604912465,4.55315842971,4.02278377058
(2- 22),4.85914610753,3.75392458345,3.49896527234
(2- 24),0.68726668434,0.764581430228,0.910211970972
(2- 25),4.79433974765,3.4019640736,4.20632479309
(2- 26),4.35256554464,4.14217033452,3.70765874156
(2- 27),3.67597719656,3.79635467501,4.82632553416
(2- 28),4.50596553212,3.90070090171,3.87104178314
