patterns\K,0,1,2,3,4,5,6,7
(1- 1),-2.24667688872,3.14059028885,5.12002648449,3.15873424993,3.42015804902,-3.03608554371,8.76529945289,3.81926595792
(1- 2),2.23543016783,2.22251997436,2.18825181559,2.94601887576,2.45795193618,2.59223273604,2.89674604295,2.10977124344
(1- 3),2.29365260385,2.55171552081,2.15240534464,2.23748284219,2.28797894285,2.6763535943,2.46180183383,2.58927703262
(1- 4),2.521513091,2.33529110036,2.27784178352,2.37539459501,2.77678513145,2.34148248185,2.25255443986,2.43781444446
(1- 5),2.28153524471,2.36428259882,2.46113306136,2.30650106578,2.44922540405,2.68052496731,2.61375580887,2.33801279435
(1- 6),2.14402541003,2.40418395821,2.15056682887,2.29735496332,2.3590314225,2.83288861507,2.61278864343,2.58967634167
(1- 8),3.75730462909,2.52206625963,0.824338263652,3.86759806395,0.688037187323,3.19366660944,3.450811556,0.840050629703
(1- 9),2.5583928656,2.43240538084,2.76351516763,2.27980767199,2.31986071822,2.41424715198,2.12047886431,2.40814238752
(1- 10),2.99755099648,2.41058253789,3.29756000814,2.28411705091,2.75637245745,2.24377353504,1.92128728236,1.70521196639
(1- 11),2.93340751802,2.28930944356,2.26855196914,1.98759184685,2.31961769558,2.40308750077,2.2357285482,2.78301441001
(1- 12),2.5272064201,2.37463216099,2.43168160042,2.9100644833,2.35040156604,1.80952655535,2.16336384787,2.51728736262
(1- 14),2.23734014888,2.06381199111,2.29723837295,2.4644399484,2.5098398434,2.65166668734,2.59110857829,2.57079825839
(1- 15),2.28628964351,2.18310623025,2.42401004829,2.59514045913,2.05981350401,2.6898938209,2.93062590898,2.28628394712
(1- 16),2.50913527811,2.50489131086,2.38512892229,2.2025956508,2.14369745589,2.67412859578,2.21996339821,2.67915818382
(1- 17),2.53896231834,2.43261139975,2.73087636954,2.19954719529,1.81393052909,2.79340267994,2.00634695549,2.54194317216
(1- 18),3.65948425616,2.14260406746,2.04969216952,2.38470506625,2.22234117346,2.2424269901,2.16279737482,2.48222793493
(1- 19),2.51819353937,2.1744900125,2.46939385489,2.53659369009,2.50000968317,2.58871799935,2.32007721578,2.34952659783
(1- 20),2.55113727709,2.17344440076,2.50036369968,2.35580396901,2.54632228105,2.52190128443,1.62890644679,2.68027228618
(1- 22),2.81609013613,-0.299651574798,3.43685977176,5.44257019672,0.971824635756,4.22482431832,2.77609451404,1.65520417096
(1- 24),3.22510261026,2.58060988975,1.92424538724,1.76351214691,2.01884671615,2.32847263096,1.82003854617,2.26903283516
(1- 25),2.60737577091,2.18512798421,2.35990641041,2.38530800933,2.6378614261,2.70654639437,2.36017379755,2.1142788402
(1- 26),2.14130660561,1.90102099812,3.46463849792,3.13460107061,1.87373020684,1.31232114979,1.58661512494,3.41760930057
(1- 27),2.96083649122,3.17167109516,2.57878660122,3.38358541134,2.25835686227,1.40817280935,3.17333955958,0.674921763931
(1- 28),2.06297691338,2.16285086599,2.22223049281,2.18047430665,2.09611194504,2.91481376758,2.64410878829,2.95860174424
(1- 29),2.39841890719,2.49987696134,2.36558648541,2.18230866947,2.87970185372,2.96471131849,2.13783528727,2.01106079356
(1- 30),2.37754076339,2.48361156597,2.58113764913,2.17299075316,2.45106578268,2.37872065645,2.6245297229,2.34627776031
(1- 31),3.16720419288,0.321441637845,3.04751884381,2.8724295775,1.68352776873,2.384170535,3.93204470766,2.46784002021
(1- 32),2.29155805838,3.17626264435,3.80716044874,1.26003277532,1.34036414841,2.43115062463,3.28473276326,2.27707321437
(1- 33),2.64369547851,2.33295752762,2.38501514082,2.18069731605,2.70829683408,2.34778391318,2.26444629847,2.47537963326
(1- 34),2.93715507854,2.52606025228,1.86570735033,2.16558379278,2.77896204219,2.21133303792,2.72059715792,2.21547900997
(1- 35),2.46143021469,2.62020802402,2.58435307905,2.14395021959,2.60030010228,2.36325128735,2.50404492775,2.20165159706
(1- 36),2.69933597591,2.31643384485,2.36698937056,2.1444578574,2.29660373574,2.51060463046,2.71739785311,2.29115903232
(1- 37),2.91197710966,2.77288864787,1.70670098525,2.57390907992,2.05976685272,1.94260977689,2.23742933931,2.13384570843
(1- 38),2.22593657705,2.28227957366,2.44726880409,2.52461492405,2.68280779454,2.27427585862,2.37196176514,2.55735375573
(1- 39),2.06104255136,2.61440136615,2.56402362885,2.24789575102,2.68715579747,2.32996710745,2.54575680688,2.42070017558
(1- 40),3.07535162376,2.35168502566,2.8743162331,2.24645608845,2.65751792627,3.16315840169,2.04641634132,1.45678253092
(1- 41),2.46155581932,2.23176516024,2.57552222347,2.17694321766,2.05895578403,1.97278309228,2.68668099495,2.61781406953
(1- 42),2.55626934309,2.14235369575,1.98958083618,2.56689285563,2.07774691302,2.34838067707,2.73813176157,2.64963490174
(1- 43),2.4734627026,2.45791359329,2.52494395345,2.44240444382,2.52387562871,2.43517918906,2.38142426361,2.27837571324
(1- 44),2.4420283138,2.30123417417,2.53540025057,2.48780117979,2.26237449579,2.58581353225,2.37596117491,2.38732416875
(1- 45),2.37051027887,2.76245870906,2.45900618795,2.39009029701,2.35752197959,2.41743635213,2.46616455806,2.25464361931
(1- 46),2.21172004205,2.63337023403,2.33511117791,2.09409681114,2.72252645675,2.34891485269,3.0555468967,2.1876779511
(1- 47),1.76438146593,2.55583953705,2.85434570874,2.79391707324,2.08947291789,1.73374139503,2.7733418702,2.57557990445
(1- 48),2.46491937623,1.85801677468,1.99935684807,2.62330698775,1.75399627284,2.24431798402,2.58750899205,2.79681818624
(1- 49),2.49906417427,2.60162218608,2.4845082853,2.32612010865,2.39865381003,2.61182749559,2.1949737181,2.26551178068
