patterns\K,0,1,2,3,4,5,6,7,8
(16- 37),2.23675894656,2.11890581468,2.36258492184,2.03852347575,2.19162411222,2.10439385733,2.31435440603,2.22678503023,2.23500878269
(90- 76),2.15313473005,2.21661925838,2.17074891927,2.40206548581,2.12201040443,2.27355409327,2.41796706822,2.01202105185,2.15276935717
(90- 58),2.26753180624,2.10125106304,1.95535255205,2.43467220358,2.31246584822,2.22365135447,2.53635691406,2.13481425336,2.02483169496
(90- 66),2.49155217024,1.91978012084,1.85985803951,2.34215294766,2.26678764968,2.26915801188,2.40523398912,2.26251584717,2.14100450683
(90- 37),1.76546676645,2.44374902047,2.29896508987,2.16455288681,2.72684326323,1.74298191282,1.98012170307,2.24717638728,1.84504338335
(56- 79),2.37024962226,2.20612029273,2.17603552628,2.18108579774,2.21941347164,2.16286779954,2.17092404226,2.13475212366,2.22330940353
(11- 79),2.12392805221,2.38159326412,2.0287332947,2.16300790045,2.25009980136,2.45191121642,1.78330088677,1.9687849647,2.18713374839
(100- 79),2.28157641239,2.42339610043,2.35624864555,1.99002513832,2.5771321725,2.09081234534,1.5840732207,1.78716092752,2.17675943324
(109- 79),2.39677001056,2.38775914727,2.5004824881,2.31116533073,1.85469015704,2.30763366275,2.13211652093,2.13622776006,1.93133774271
(79- 18),2.62716897941,1.92801395158,1.9571094054,2.20543301521,2.5444951603,1.50793284327,2.06834944836,2.08723441099,3.11594264047
(79- 99),1.86725045018,2.12778641814,2.45810031592,2.05218707492,2.51353956135,2.00879847057,2.28740395974,2.48137635889,1.95902293027
(79- 34),1.98057518619,2.305961336,2.40430973368,2.03023734709,2.10702702022,1.96647386985,2.3698330965,2.14074304353,2.43107117775
(18- 100),2.14017850673,1.79046596823,1.92725880675,2.42654535474,1.97861673407,2.66138582293,2.91922713003,2.26191311573,2.0472566667
(18- 84),2.33931782008,2.12855121649,2.01780527151,2.19522283978,2.28852289287,2.2498430785,2.4749309322,2.29066512171,1.94819715276
(18- 61),1.70516872003,2.63053253502,2.17667579879,2.49332782421,1.91584284882,2.57433052218,2.01358107352,1.89540552275,2.34308395525
(18- 109),2.14548782627,1.89605225477,2.56241554488,2.40730282183,2.44632858265,2.32371884022,1.96937257901,1.86487132365,2.20743505447
(99- 100),2.21454600121,1.62287744999,1.85153766116,2.92743962381,2.43675145952,2.51322898096,1.5578527428,2.70309893484,2.2463174574
(99- 84),2.42524700832,2.05377160111,2.10647605715,2.13489112265,2.17335482952,2.21089015102,2.20845419622,2.35683230522,2.27076051681
(99- 61),3.67682544047,2.13490683829,2.13737504262,2.15386159257,1.5667851793,1.25566881087,2.64292658829,3.1335640746,1.86453005126
(99- 109),3.90619589997,2.02663277903,1.84000060317,1.02303055766,2.44017126693,1.70792259282,1.73818337483,3.24289778167,2.4333543869
(76- 100),2.13459523069,2.5997405869,2.58294573732,1.98584478281,2.0939028897,2.09722409782,2.9699290816,2.05114740254,1.62884521457
(76- 84),2.26579445827,1.70197022018,1.85173049992,2.29656507508,2.59165256135,2.77328188389,2.17606699379,2.50722855325,1.86125768699
(76- 61),2.29080684656,2.31735100943,2.15812245572,2.1882180844,2.18857798298,1.94546539769,1.59827521443,2.37869038718,2.11397237659
(76- 109),1.37061857686,2.28957925968,3.23741742927,1.07591339845,2.59581547147,1.25021989478,1.97813728804,4.34957339986,1.61643280643
(34- 100),1.93602696192,1.81195153265,2.42513743199,2.42796483846,2.34386254376,2.2052199332,2.34387017114,2.25743959275,1.8845871806
(34- 84),2.16817127717,2.58363124757,1.95487489481,2.27654001145,2.32889881636,2.45912265507,1.7157591812,2.09440416281,1.86940758801
(34- 61),2.06889626278,2.03910120924,2.20593486714,2.28140188338,2.16473203239,2.3706123752,2.40305495647,2.25033611481,2.05592980807
(34- 109),2.31146536837,2.24978982202,2.38040091791,2.19083169947,1.47351876225,2.55709117477,2.03118023937,2.36693536831,2.29958446768
(100- 49),2.50276636942,1.65720548021,2.46582374875,2.47436127125,1.87170252127,2.43653856064,2.15693633092,2.66357663923,1.88150647579
(100- 99),2.18885804521,1.80967828166,2.32604478448,2.08546015816,2.26843499457,2.08822551923,2.59995537988,3.09234054612,1.66357005141
(100- 110),1.8635138853,2.38505518916,2.430258629,2.30287265976,2.22019504624,2.25631047249,2.10177860831,2.22946239431,1.95257728114
(100- 102),2.13972589746,2.25888574181,1.94957073272,1.73814471678,2.4447997625,2.67490922268,2.32195482443,2.28512438201,2.1151718601
(100- 65),2.51928138561,2.51683975502,2.44111880307,2.85653107263,1.66932027257,1.94927245672,1.43417252992,2.495348688,1.85036222369
(84- 49),1.68069994422,2.20215522935,2.75942751311,1.95563604309,1.93367117035,2.66834671857,2.28665266098,2.08468289985,2.14910483377
(84- 99),2.14012365026,2.58168547445,2.21560033516,2.0004619567,2.30694758848,2.02063619176,2.24718086059,2.01969799608,2.26368643018
(84- 110),2.13022201968,2.38257061986,2.28173858817,2.01602465134,1.92761107294,2.50569189328,2.33128807795,2.1809506061,2.08984683642
(84- 102),2.30284682773,2.02327373901,2.20335837402,2.2146091154,2.28232290251,2.28311393825,2.21328905657,2.09255092108,2.23607059615
(84- 65),2.22289417723,2.01253743318,2.00981161252,2.26838118536,2.3408027708,2.27866935186,2.25019191263,2.2537274326,2.17520824473
(61- 49),1.51837864447,1.85722574902,2.80928555791,1.88755336394,2.5048051159,2.07179587938,2.54788143324,2.13049654392,2.15653983608
(61- 99),2.36138189417,2.15989688218,2.4155946089,2.2486528886,2.6206207485,2.19324885115,2.26025752565,1.86387037803,1.669104825
(61- 110),2.35495890656,2.41402687027,2.05589608358,2.2244280243,1.95848421656,2.39668499638,2.0246206955,2.34899971755,1.99924657807
(61- 102),2.15512231173,2.41111461673,2.51727474285,1.56282053131,1.78409748022,2.11041840987,2.01533005507,2.54630812682,2.43764813172
(61- 65),2.0634762132,1.91225134792,2.31837960895,2.37745085881,1.87634656294,2.37251694337,2.48495390898,2.24170033892,2.23320730861
(109- 49),2.51350314872,2.26618496912,2.13278306489,2.09220396535,2.09035941855,2.29029103879,2.06982108379,2.26872804903,2.17215092109
(109- 99),2.19816962112,1.99559734961,2.12008871779,2.37734580997,1.92473152845,2.30633280964,2.34871762571,2.51619311854,2.06347136549
(109- 110),2.76857627891,2.42837583553,2.5653620831,0.296015530516,3.56612130941,2.52377853338,0.844706496703,3.13779127777,1.71793124265
(109- 102),1.94367893471,2.03514826483,2.35990570771,2.56283682593,2.06300964831,2.25066159018,2.40484429737,2.14340364611,1.90588486439
(109- 65),2.27145105126,2.10762188353,2.62398253396,1.74631256173,1.81611101632,2.03741313117,2.36709833864,2.05282908205,2.62777467003
(49- 33),2.52321182312,2.03478623966,2.46026500391,2.07672069119,2.20714471947,2.19891771999,2.53951853693,2.05108480513,1.82578659085
(49- 99),2.323825208,2.13719483849,2.29918983197,1.99757464016,2.71273729692,1.95074994305,2.17857603329,2.11156543663,2.05316536764
(49- 10),2.21986638819,1.95426669542,2.05824830538,1.99616153443,2.7337036341,1.91999002456,1.98994563887,2.55320065843,2.17519507525
(49- 11),2.58259944831,2.44314019862,2.15059637412,2.22725910362,2.13659917963,1.76893556633,2.33530343984,1.95937413939,2.40248687072
(49- 49),2.05665804092,2.48247974988,2.32931929395,1.98403486342,2.11334874021,2.17208083117,2.57818420557,2.19910693417,1.90104884902
(49- 83),2.23928710178,2.7379204091,1.99787533636,1.76585535623,2.0363653668,2.44909090632,2.1194923717,2.18906696038,2.25536240521
(49- 61),2.57499813936,1.80347480461,2.19500495706,1.88071248257,2.49702118758,2.41244062632,2.40388241981,2.04856347234,2.20444488138
(99- 33),1.96749368273,2.02304658782,1.85720343723,2.37451684341,2.15072860738,2.33161703127,2.56535136466,2.44140023401,2.13879284875
(99- 99),2.43119444895,1.95530814986,1.89782954276,2.30823508618,2.39587358231,2.04350995936,1.99573778071,2.39508149427,2.38681852897
(99- 10),2.08699932642,2.01855869782,2.05082468412,2.41498767682,2.6559122879,2.51371776113,1.81956277579,2.14198480999,1.76127968376
(99- 49),1.94442749594,1.9333289555,2.40287493477,2.21668373817,2.30284428895,2.79360324112,1.94880094715,2.12614742464,2.04152190435
(99- 83),2.60730733258,1.97115757506,2.08781588712,2.01608081624,1.84772338538,2.37135714235,2.63150364729,1.70298136819,2.5532783451
(110- 33),2.26241592776,2.27352631709,2.34036213254,1.95741281872,2.52357405769,2.43605822775,2.09720021842,2.1711524755,1.69160851803
(110- 99),3.12238828673,2.96484888285,3.28985136307,2.72580049686,1.30025858522,1.20853712588,2.80653165306,1.87643689215,1.38668733136
(110- 10),1.85278381922,1.98743743608,2.36238102432,3.03583815978,1.98610053611,2.39608191016,1.59062000207,2.65998089327,1.99316320702
(110- 11),2.29114578148,2.13172488624,2.20785288095,2.07008134506,2.32980476224,1.78212773246,2.46174099631,2.33792105156,2.19079493004
(110- 49),2.10896493314,1.80398037134,1.76899871554,1.62817311543,2.03689514553,2.4651779135,2.76828070941,2.80094806711,1.06203808464
(110- 83),1.21824297966,2.09348881867,1.50505235405,2.48134331383,1.96132742679,2.58619885154,2.51163789739,1.85510577087,2.57430000178
(110- 61),1.98221729076,2.53983238359,1.84473209663,1.83323920831,1.69290860981,2.18972045272,2.8839917764,2.15842349394,2.36094843087
(102- 33),1.8877478148,2.27802827967,2.36978283629,1.85920525437,2.46070034646,2.24091424878,2.50299382948,2.17172223713,1.99090448433
(102- 99),1.40021341229,2.32193939968,2.7756855167,2.36863282751,2.98719025569,1.48870578536,1.739586392,1.36940947022,2.49257685795
(102- 10),2.18046607683,1.89329565289,2.20748332035,1.75805958354,2.7337161072,2.38896343062,1.92439466528,2.58270119028,2.05418505411
(102- 11),2.4755429111,2.32571126237,2.27762163911,1.63664619372,2.54473742987,1.94731815451,2.28166207044,2.00422389368,2.40581915379
(102- 49),1.73920288334,2.42709726021,2.15992707084,1.986129623,2.50752441437,2.25972600616,2.75476457726,2.22766225689,1.75477669734
(102- 83),1.80975015428,2.38819890845,2.22905983819,2.26076947246,2.47933729177,2.1067469353,2.37737271753,2.10240556905,1.93750905761
(102- 61),2.26637793103,2.05293732442,2.35189853031,2.49382140869,2.11408907147,1.92137780035,2.33041041831,2.15299090084,2.26092451768
(65- 33),2.03936534087,2.1727335957,2.22009542922,1.93233332229,2.14771854867,2.77359377906,2.69346380267,2.23149476152,1.62801426961
(65- 99),1.24082054389,1.90554947185,2.61398151261,2.24467187308,2.16888376419,2.1556776103,1.43741092288,2.18637857222,2.77258621901
(65- 10),1.37029171692,2.28494417635,1.97716680988,2.1522742925,1.73738430935,2.32824766047,0.534735854789,2.08025003858,1.84930052544
(65- 11),0.509844995741,1.79379505386,1.81374513105,1.86058103766,1.64965009743,2.03797232146,0.930912434148,1.41612033743,2.59020848773
(65- 49),2.55856667086,2.34323849154,2.11347723918,2.16649331787,2.26873791084,1.87947296702,2.18847533886,2.11545266712,2.17058828132
(65- 83),2.54989373696,2.5704970382,1.68745145082,1.28291388396,2.81922599893,2.74831211349,2.05599824693,1.99081223526,2.29979465576
(65- 61),2.23637815484,2.08080666411,1.79238928949,1.96865167671,2.42702497272,1.6712298885,2.43465528625,2.55475479076,2.36921008525
(33- 73),2.30874081746,1.87429959274,2.12688588164,2.17299190382,2.76089084641,1.97049234072,2.21195018503,2.14930329799,2.35891467842
(33- 61),0.564767676003,1.10644670019,0.530525443223,0.46115134318,0.803007178721,0.204695415315,0.191150485237,0.0709136512121,0.92352410451
(99- 73),2.42527308754,1.86245945672,2.15788622276,1.55778003996,1.95831756191,3.03278076347,2.49284628931,1.43889220941,2.53891558557
(10- 73),1.67659110063,1.98387292617,2.46316183496,2.29465123703,1.86591534454,2.15980348879,2.34950003798,1.73058748662,2.84859019776
(10- 61),2.340865068,2.24779958805,2.47853646908,2.0265822775,1.71243933439,2.35248757305,2.8446711311,1.64320612801,2.09633884259
(11- 73),2.0693046493,2.03515159859,2.88635778474,2.10519446706,2.04263704533,1.9467643008,2.61341942029,1.8808102853,2.04728477894
(11- 61),0.720447814473,1.64668412171,0.715215730284,0.979053926521,1.16305623155,0.955660761582,0.620251637314,0.944767457046,0.929239596447
(49- 73),2.55091703243,2.67786300458,2.13679506633,1.9771267653,2.25449067,2.07124015768,1.51782956475,1.70826279562,2.42616931556
(83- 73),2.01729758742,2.11366524747,1.99436570768,2.44710793085,2.10082635148,2.19274325666,2.73672954344,2.24667365054,1.96214077386
(83- 61),2.46308252837,2.1395807862,2.24427775585,2.57114424829,1.60700871832,1.97962138797,2.31663736785,2.14811712142,2.41787332596
(61- 73),2.51105226466,2.12892420794,2.26217149512,2.36380636654,2.2105785334,2.15199225568,2.00370184395,1.80635000108,2.37472821016
(61- 61),2.29407975155,2.24648834793,3.12456847296,2.32199616128,2.10628935173,2.30004623102,2.35026480941,1.5735972095,1.68805389731
(73- 100),2.32976547366,2.31206412246,2.19114903879,2.24237632546,1.89685138064,2.47180111462,2.63960207735,1.81706674262,1.92731264065
(73- 34),1.94473859156,2.0914203047,2.33400305392,2.08473302429,2.30213060884,2.40844155668,2.59876616087,2.22470859126,1.88201597071
(73- 28),0.894829253781,1.75793512987,0.812171119863,2.24430594167,1.65817936587,1.4352354599,0.461113680613,2.79350231957,2.13583241287
(73- 77),2.24662110332,2.00930189409,2.53666694169,1.57240983046,2.09307763266,2.30371695477,2.57012545388,2.11030866663,2.18042182745
(73- 108),2.11622106586,2.5542301508,2.27441199062,2.28117987934,1.9663177294,2.32544876069,0.905148046225,2.22880374019,1.74902164865
(61- 100),1.04776430397,2.11507647949,1.52794801391,1.93228534315,2.70951963936,2.99586594848,0.958023119615,2.11909482118,2.45750261499
(61- 34),1.17820134167,2.31194963803,1.57155982489,1.7430174085,2.08631945341,2.20399086714,1.01855442289,2.69631313052,2.73348012864
(61- 28),1.92238102974,1.97222129757,1.37118533935,2.49494891815,2.11090435731,1.90446797455,2.33059292954,2.70954711351,2.60410756262
(61- 77),2.15831571792,1.6961221435,2.66294098052,1.94421444443,2.43185079384,1.25466056115,2.16478417782,1.75401492732,2.99393688275
(61- 108),1.95103017675,2.14118028553,2.4685868422,1.91389648519,2.41542612032,2.0831959839,2.03887219951,2.77544127736,1.9042936005
(100- 34),2.35699133752,2.29040955225,2.41943447348,1.79590539491,1.77250982591,2.60023193913,2.13942715171,2.11872010266,2.30497972366
(100- 84),0.700008864978,1.5332611171,2.20186191801,0.978414573712,1.21691513858,2.07411447856,0.950521637506,1.68284449189,2.95919849061
(100- 61),0.191092575816,0.599712138163,0.67704885009,0.635527831501,0.588456632657,0.790100573094,0.296399803741,1.07896983008,0.74955008109
(100- 109),1.41858744924,2.1342102002,1.41734503294,2.89314809783,0.962211937482,1.46115957913,1.84609584231,2.28059093782,2.70435748428
(34- 34),1.66904387406,1.58992288385,3.24618684787,1.9206493019,1.73535342782,2.01073720244,1.91665642598,2.40029662849,2.18461027574
(28- 34),1.92528212432,2.40855004725,2.78087344159,1.3038496311,2.55510300853,1.95516795799,1.83236597908,2.03225241483,2.84739917989
(28- 84),1.22348704648,1.15188649549,1.79949470204,1.98439814154,1.41606257846,0.367234676745,0.908078779685,1.14435630493,1.4937964788
(28- 61),1.10897091625,2.28712266669,2.00398963721,1.94055226205,2.76730227283,2.79494352152,1.48508709768,1.83457204699,2.10765787464
(28- 109),1.75307843182,2.15054312645,2.45602237662,2.10680958256,2.02900323599,2.44326169323,2.42875446066,1.7290445656,2.61832992689
(77- 34),1.78159660987,2.85430576798,1.85917226174,1.65147731339,2.20509917197,2.31059541725,2.08955884978,2.46673938143,1.92759333566
(77- 84),1.88671595541,1.83376458123,1.1666225577,2.5842848744,2.57356870171,2.37476098569,2.45332373678,2.21719069917,2.11674501399
(77- 61),1.79299478326,1.72509843309,1.89881178081,2.32551365185,2.1288428808,2.74159686471,2.30277080824,2.23974792247,2.3680143635
(77- 109),1.25031120645,2.7660444039,2.16644804354,1.79790379653,2.2589861185,1.5041051101,1.09979439877,2.13121146519,2.71145285394
(108- 34),2.42985123473,2.14554436926,2.50172559328,2.24797419064,2.08258496485,2.02956059466,2.22550798836,2.12366011918,2.12987967069
(108- 84),2.00500405588,2.18825586703,2.58310626605,2.2177011101,2.68705254306,1.89748553604,2.05234165758,2.11208215954,1.85891868756
(108- 61),2.28643481126,2.23120695236,2.24022528468,1.90014022512,2.32004042015,2.25209919988,2.26961495991,2.24901047444,2.09652876837
(108- 109),2.51705532192,2.41194700959,2.2585534781,2.1195829993,2.55558215947,2.20392886324,2.03328175528,1.87782878872,1.94001598672
(34- 80),2.41928156277,2.39885948018,2.50333624669,1.55091336103,2.23486085961,2.51152720795,2.03633651322,1.46532119646,2.33987732938
(34- 11),1.8558667994,2.39444475976,2.23711357994,2.58941991906,1.69447287374,2.45095357895,1.7716618271,1.75929500992,2.4393288474
(34- 79),1.56652195894,2.15540319787,2.69722557706,1.19000977088,2.66539934939,1.72920270363,2.16094050442,2.50613941017,2.96469730151
(84- 80),2.86725903769,1.87067133909,2.00089032706,2.47397428291,2.10240729394,2.44804831878,2.10197393235,1.71616030928,2.08652172628
(84- 11),0.718661931091,1.84103558403,2.08291385367,2.32361669625,1.39250834793,1.54533029734,0.260806896093,2.45276200863,2.67058796811
(84- 79),2.3628153685,2.54549177892,2.63443790214,1.13465113175,2.59335666909,2.05880716928,1.45073218648,1.88984609898,2.85877826576
(61- 80),1.04048503424,2.67658299007,1.90085914377,1.77625749081,1.42143227392,2.56553810401,0.071474117997,1.56117731538,3.10371242515
(61- 79),2.07039865423,2.59184498888,1.78989560767,2.31131902167,2.34508933668,2.3170601381,1.61371891999,2.0499992195,2.39980105341
(109- 80),2.44435514823,1.919823974,2.32095271107,1.97717325191,2.40599138786,1.92173316526,1.91077301013,2.36729568972,2.34037131435
(109- 11),2.11913345178,1.97269161458,2.02202535342,2.13919890204,1.84301269192,2.44641695181,2.65376052142,2.22968517614,2.3306695708
(64- 99),2.01956856188,2.34779206309,2.78853692093,2.49549822351,2.03284652983,1.33335512383,1.68749636271,1.99064271147,2.2008249937
(64- 10),2.65912161659,2.80103887085,2.00515863187,2.00969429652,1.95758972127,2.31071015607,2.09708023814,1.9387778401,2.00775574813
(64- 19),2.764510218,2.68034161279,1.69817593251,2.17172585059,2.18532701992,2.24496528971,2.07794011353,1.31763180481,2.36966151525
(64- 52),1.88554559517,1.66696862213,1.87248220142,2.88064013863,0.634916233761,1.92655780469,1.35135067649,2.4847720491,2.90781983088
(64- 58),2.6416712721,2.14726318905,2.20783308608,1.88268743354,2.67728582557,1.43420507448,2.1306095009,1.64596068766,2.71335701265
(66- 99),1.9840263603,2.21855067203,2.57026931026,2.14009059684,1.95230890825,1.96428003001,2.49037185208,2.07716598328,2.39120920304
(66- 10),2.58012313253,2.04388598071,2.38169096125,1.97010087133,1.74150879912,2.4951300758,2.32776101929,2.33408859079,1.90773827872
(66- 19),1.49827747888,2.47816062293,1.90697815782,2.34504221542,2.5419708412,1.72053465227,1.60417099666,2.15736595963,2.52002608389
(66- 52),2.20021097022,2.54711513334,2.30672334962,2.09188870027,2.13636633708,2.20571549155,2.00270755752,2.14274864633,2.17442403605
(66- 58),1.69641326268,2.05245450102,3.0440927353,2.05518038742,2.69333584232,2.11490394838,1.91045354226,1.65110577726,2.04917451176
(5- 99),2.23063309136,2.63999298536,2.28302843626,2.16466532771,1.5870386949,2.11955915766,2.76829967679,2.20072312248,1.92742018607
(5- 10),0.0814615503664,0.816717949752,1.34316568366,0.721923000009,0.95773187663,1.1648777133,0.701006237879,0.725714309586,0.895199312656
(5- 19),1.38788486289,2.43899560864,2.94412396562,1.26799425821,2.14156763044,2.8541089355,1.30666417834,1.47741177877,1.98967164832
(5- 52),1.60243403214,1.99332414013,2.08931682489,2.68432025036,1.1774680892,1.57395710936,1.72518021088,2.7868824988,2.23102850971
(5- 58),1.10601055654,2.3496401177,2.07386177858,2.15593435543,2.56500553219,2.44138878645,2.55588787751,2.18282899504,1.76329409283
(41- 99),2.11839227315,2.26821851849,1.89159797448,1.85260447463,2.06102951873,2.5030146373,2.17718412434,2.15470476292,2.62196417483
(41- 10),1.62905319186,2.48754519012,1.66430897531,2.09541005859,2.17301203448,2.21672435929,2.29393188699,2.38869839406,2.27397267333
(41- 19),2.34777715299,1.98587465422,2.99465182438,1.79615880246,2.75489508634,1.8403549099,1.19688218749,1.75030204345,2.06274183324
(41- 52),2.20161962419,2.40582790291,2.63162498433,1.61102639613,1.32173741434,2.8321152742,2.12860143045,2.4170025643,2.13555062118
(41- 58),3.20992401372,2.91778159089,2.71807675284,2.36933736841,2.73034214799,2.03994180602,1.44869492841,2.36434169796,2.85693585584
(48- 99),-0.0928294133006,2.01842378218,1.67966201897,1.93010746066,1.25830167853,1.56221685021,0.686065416862,2.06447381215,0.51323166949
(48- 10),2.58598914127,1.61274863266,1.95261867631,2.62455909351,2.25123803528,1.65310168142,2.13317475054,2.44449293695,2.60794520224
(48- 19),1.06045321005,2.98512363811,2.25880485993,2.23295608689,1.47237553138,1.70764890232,1.66936251718,1.88759899235,2.32106602449
(48- 52),2.10369185452,2.36708194746,2.22260675415,1.93261542725,2.26000392199,2.44408198189,2.21193737541,2.05279524149,2.07306841559
(48- 58),1.86294330755,2.22496221387,2.43480668462,1.86172090985,2.42566407609,2.61357147323,2.41124426702,1.71792025114,2.12107075355
(49- 19),1.85650081305,2.10926785542,2.45069686728,2.06022776184,2.44828915038,2.19580308288,2.39923110983,2.05770590456,1.91384471747
(49- 52),2.23162915312,1.83668616197,2.87905392802,1.83190731685,2.06653178907,2.01825260759,1.75866824847,2.35795485656,2.44042538659
(49- 58),1.67572123589,2.45606657148,2.79659599125,2.54221708703,1.19609923909,2.36342350383,1.31264959775,1.01170823938,2.15953881623
(89- 99),1.54237067031,0.652490777982,2.28012160695,2.10629292738,2.29829011481,1.96949317405,1.99567597978,2.0946931822,3.03748943809
(89- 10),2.24735898952,2.22659831422,2.77208927364,2.07181620566,2.09843891463,2.59404675258,1.01732932757,0.847557272666,1.68579415331
(89- 19),1.11307163328,2.32100517186,2.11765081025,2.30203555369,1.91636491764,2.47414788688,1.43016691483,2.02876937967,2.73904572555
(89- 52),0.398054619616,1.55406544249,2.49149071023,1.57591397401,1.5304958564,2.52677240755,1.43370420017,2.38829232605,2.11087197795
(89- 58),1.45073933121,1.74965285745,2.30371005885,2.12562429427,2.09654792807,2.44672212459,2.15828331098,1.70595005555,2.9225719901
