patterns\K,0,1,2,3,4,5
(49- 49),2.58540130248,2.71758881426,2.95840063058,2.79407808699,2.71805340765,2.50288089241
(49- 83),2.66606629557,2.61471031092,2.73135659161,2.7696242748,2.57396366209,3.05150899402
(49- 61),2.95959075519,2.58664332605,2.62086930023,2.5869130706,2.69612187916,3.0241862629
(99- 33),2.70236579156,2.449928103,2.72256035903,2.6538387869,3.00740419875,2.83606393531
(99- 99),2.82648446796,2.83828604967,2.83174857951,2.48484171146,2.5984543815,2.79104722831
(99- 10),2.67461498848,2.21337642446,2.91608491256,2.91924771457,2.28970463076,2.95032818728
(99- 49),3.28276129006,2.57684168999,2.81286101366,2.52039096161,2.8672798501,2.14209114573
(99- 83),2.71063749641,2.02518540466,2.87575711674,3.03259268087,3.11550392055,2.5432887453
(110- 33),2.63393421485,3.14694806319,2.85096874926,2.54994550203,2.63179280082,2.47984162017
(110- 99),2.66602743084,3.35781200614,2.4953166341,2.33894380484,2.67992281768,3.12381059923
(110- 10),2.11409836004,3.55522911446,2.66496756093,2.59718970006,2.56432602265,2.91970164733
(110- 11),2.5992795528,2.41441668802,2.59184317379,3.12987229402,2.72685497864,2.81225650306
(110- 49),3.3089000061,2.89597985099,2.6231931918,2.32528436494,1.92157007033,2.68821667213
(110- 83),3.13422422168,2.50408516288,2.99400610404,2.9520310542,2.41016033178,1.73637896652
(110- 61),2.17258052877,3.46824132429,2.71011279708,2.71802900107,2.32913094502,2.73055461268
(102- 33),2.65401584727,3.22197963665,3.25441047383,2.60987260626,2.0088565252,2.29131482669
(102- 99),3.07496572382,2.29631677397,2.40991503493,3.53684965856,2.2021468981,2.65597398145
(102- 10),2.71609738599,2.67242464525,2.72871725266,2.88024205862,3.16519774442,2.18794561664
(102- 11),2.74508533537,2.51615108838,3.41254729692,2.91640297386,2.03395887574,2.61452353239
(102- 49),2.75869843264,2.14810481932,2.95791706654,2.82220075386,3.17344539889,2.46959017285
(102- 83),2.6997870352,3.10562178841,2.86916192145,2.6240895179,2.75476475757,2.25726966435
(102- 61),2.7433572183,2.89596742967,2.87000160351,2.77916896789,2.77489048044,2.20077980637
(65- 33),2.45436706933,2.45336275797,2.50821094381,2.98132036223,3.16589228181,2.85346904615
(65- 99),2.20609193401,2.29374090127,3.89202530628,2.83786274301,1.95397569474,2.34433298242
(65- 10),1.47626077196,3.1519317127,2.87202992744,2.22439956458,1.54703420088,2.18077216787
(65- 11),1.2537592648,2.17909727012,2.45532805416,2.71508382192,2.32953406097,1.68449730234
(65- 49),2.50138416766,2.86373656626,3.01410885836,2.91772249572,2.60652459518,2.27211899988
(65- 83),3.10565931477,2.23196109183,2.26359946777,2.87540760955,1.86821586287,3.98465645715
(65- 61),2.9122962438,2.23092596929,2.15863864029,3.35782881522,2.92716897154,2.36837690316
(33- 73),2.92518587625,3.07887100668,2.36826518077,2.54251968336,2.71581860273,2.76230490859
(33- 61),0.517509699928,0.933043554928,0.646009245502,1.10906409964,0.418178936143,0.338940649514
(99- 73),2.75232004255,2.64254337286,3.32734916571,3.02262514372,2.08593486721,2.21440579658
(10- 73),2.93887589748,2.71898718732,2.8119454458,2.38740352208,2.56989014362,2.92705053503
(10- 61),2.99686548069,2.84849722979,2.31138350737,2.83482287118,2.72774693359,2.67438597759
(11- 73),2.93604728858,1.62016146118,2.43927705693,3.74287737072,2.24921195008,3.15612135014
(11- 61),1.09128990768,1.29451093005,1.08912956781,1.20253739818,0.91116790444,1.41110874369
(49- 73),2.67567062431,3.15362143273,2.37097089146,2.9182289526,2.67277934399,2.38089933841
(83- 73),2.97668826201,2.47633986552,2.28789477882,2.78319440811,3.22457505537,2.60216568522
(83- 61),2.75135070991,3.02965205524,2.79923667181,2.85656118609,2.37009528393,2.42705286023
(61- 73),2.59092648937,2.64655035743,2.82913390793,3.220207042,2.6487347599,2.2311705889
(61- 61),3.56026843149,3.56586326667,2.27852982742,2.00389190568,2.76961745661,2.36282221381
(73- 100),2.70511912248,3.00869307569,2.27637546652,3.03974330975,2.87462811777,2.433408775
(73- 34),3.04138152051,2.6248311826,2.33548160924,2.85350120086,2.89408181109,2.61694728941
(73- 28),1.39786166375,1.9117513906,2.26737562151,3.19232519323,1.56141765453,2.69747359581
(73- 77),3.38188680301,1.91615854981,2.46203768176,1.94522906313,2.80137698428,3.28330450839
(73- 108),2.58835787297,2.91190346283,2.71841274555,2.14463407994,2.84188883475,2.88553268363
(61- 100),2.17793859059,1.98834195994,2.5039026766,3.85727916457,2.84712727769,1.97007127743
(61- 34),3.56682602282,2.46569423556,1.89868091687,2.44833895671,2.59599519994,3.19741099219
(61- 28),2.24993599396,3.24179953345,2.57575559264,3.56717389644,1.56493321352,2.64987835807
(61- 77),2.61947955272,2.26115130067,3.07107918012,2.7452436688,2.75475077682,2.75425371762
(61- 108),2.75751047415,2.61436285795,2.51232574899,2.92893222304,2.64605959238,2.8666884211
(100- 34),2.65228228602,2.85104003278,2.7681224189,2.81017450694,2.62757469603,2.64667647426
(100- 84),1.47769521941,2.39004997407,2.65790916542,2.37142409218,2.61600710651,1.23091607054
(100- 61),0.236546499083,0.856315727347,0.978053121018,0.897531165618,1.191147903,0.769267865146
(100- 109),2.42893969747,2.4548771613,2.85807082382,1.87498639588,3.73817622425,2.02512734819
(34- 34),1.62491227765,3.1634941446,3.16775649606,2.90643760897,2.70396856902,1.88221526817
(28- 34),3.03273577129,2.8676918174,3.08527790458,2.78856993279,2.37037407376,2.21749732312
(28- 84),0.366681116664,1.68196025866,2.46445600707,2.09207178293,1.6386112239,0.706956722183
(28- 61),1.93293081876,2.98261697599,3.94027600622,1.7173410362,1.99359564244,2.5495232209
(28- 109),3.23875628797,2.66421228727,2.29418689405,2.82359017564,2.52987840286,2.81788204525
(77- 34),2.9942781086,2.31571052941,2.90391864503,2.25427937921,2.3175336982,3.13175273528
(77- 84),3.13155513303,2.90539418419,2.72618603448,3.25505872236,1.62236479219,2.21004234067
(77- 61),2.70470968902,3.16656843262,2.22621212367,2.66270082518,2.89664573506,2.62349430375
(77- 109),3.23111900397,2.9148999028,2.0405297556,1.46465964381,1.58265773036,3.65094632866
(108- 34),2.60364895305,2.82331092366,2.70947891831,2.9425100834,2.78755354376,2.48351931599
(108- 84),2.30012932714,3.39003744157,2.80535175927,2.69760986801,2.18942142226,2.59867118568
(108- 61),2.87891509284,2.56086078446,2.84693433689,2.64976651611,2.69604444011,2.73720765466
(108- 109),3.07745042398,2.61399252444,2.61435598769,2.72417420089,2.73234362639,2.6149054509
(34- 80),2.94345631429,2.6460088931,2.60861008701,2.67055594556,2.86121200491,2.54873944784
(34- 11),2.32804721065,2.93447808722,3.07345928051,2.94709359794,2.70139656439,2.11915191023
(34- 79),2.70906830833,2.48014072482,3.09986747611,3.37391979314,2.2598815217,2.38121880144
(84- 80),2.07586040899,3.28136069347,3.20627060545,2.57217277492,2.67311073704,2.40989333923
(84- 11),1.98756180951,2.87990488112,1.51016591642,2.69086436807,3.48807272636,2.59123910559
(84- 79),2.73204711705,2.27282959134,3.37991304409,2.98073079441,1.89591681116,2.96679551183
(61- 80),2.5822465286,2.38734407948,2.37486786348,3.65805854462,2.8477021996,1.87749997603
(61- 79),3.04316380049,2.66658896946,2.51764491639,2.38686283731,2.20612088317,3.55242684601
(109- 80),2.19921588536,2.59943952887,2.80681602434,3.61352252615,2.03460949601,2.29581792061
(109- 11),2.13860670338,2.95965601751,2.67562456742,3.00131249369,2.60794628774,2.9116261473
(64- 99),1.97517393387,1.98261141723,3.15995582325,3.17974789284,3.31597182512,1.66106843519
(64- 10),2.79512272974,2.4526558795,2.46289505602,3.02447442506,2.86430304391,2.63859399956
(64- 19),2.902689922,2.43348056893,2.06309213348,3.41335644285,3.09826305646,2.10636598187
(64- 52),2.73860910348,3.398730585,3.00083112132,2.66997590822,1.05486652067,0.627204484634
(64- 58),2.58208471847,2.31169690198,2.29226549909,3.3727257264,3.0912242603,2.5540967242
(66- 99),2.90144959725,2.45825827374,2.82114594377,2.9651734534,2.81609082965,2.48947153053
(66- 10),3.19419445709,2.27173467939,2.25884922148,3.00444596337,2.62290511809,2.71753215737
(66- 19),2.8277126697,2.00474284122,2.77784337207,2.8217828721,3.0892533127,2.67391802405
(66- 52),2.58365011129,2.71903198603,2.79262356701,2.86991598206,2.47423068708,2.82575502203
(66- 58),2.64323412064,3.47804662455,2.81927728657,2.79977351257,1.85043825266,2.1934656176
(5- 99),2.51161267274,3.15014488694,2.36946521193,2.90548850721,2.38432509608,3.1148269329
(5- 10),1.08916812396,1.79502273505,0.60736778752,1.54690275678,1.28931993453,0.858006226852
(5- 19),2.22863710142,2.69181737933,2.69445856405,2.82346377934,3.04847567103,1.7943863421
(5- 52),2.28865301702,2.9079028571,3.34575670388,1.74367958199,2.86420964882,2.31385235323
(5- 58),1.78408413157,2.45665737585,2.45284119448,3.40225922891,3.06352577241,2.47299619915
(41- 99),2.67692701871,2.74811499749,3.20298034275,2.82182586754,2.38648426592,2.37576561556
(41- 10),1.67387883985,2.38821427308,3.64234003649,2.6603951993,2.67500551415,2.58233457167
(41- 19),3.41676740293,2.99832371627,2.36856748606,2.26815082785,3.32164234459,1.9164602385
(41- 52),2.12858684248,2.7116395246,2.74623615342,2.92538300001,3.02934043884,2.83384848603
(41- 58),2.88443201936,3.14284135204,4.48547740924,1.8122636371,3.2773164396,3.70519344367
(48- 99),1.6695114961,2.3726048727,2.81230619788,1.16781857601,0.559647918371,1.29926043202
(48- 10),2.77154446199,3.32332067201,3.11977636156,2.38922744919,2.48431018081,2.01045712511
(48- 19),2.60186244609,1.59796342642,3.4949096415,3.58612974784,2.33727665865,1.40726038038
(48- 52),2.72716647307,2.8009391511,2.80048705492,2.66920268047,2.82278273289,2.48240118782
(48- 58),2.83059482387,3.30483334389,2.40777285718,2.59582790942,2.84027380626,2.33743926326
(49- 19),2.082173504,2.51916782897,2.76153795507,3.28503962889,2.67747530719,2.45068487297
(49- 52),2.77928572136,3.26897181401,2.04644772086,2.65181101861,2.06601344321,3.30615543587
(49- 58),3.46613450146,1.86963365416,2.4097636477,2.8389774849,2.02470277647,3.0240718905
(89- 99),2.12412511395,3.07720843218,2.42509704958,3.35931156196,1.45510229142,2.79862630651
(89- 10),3.58583354125,2.33995467428,2.56685465489,2.98006991819,1.49708316864,2.5340000036
(89- 19),1.86230735238,2.64777263207,3.33599093712,2.76578268578,2.56229522782,2.75369996858
(89- 52),2.46815127882,1.29140620567,2.42696026825,2.54483363519,1.39996857575,3.35315836853
(89- 58),2.27796325753,2.63581016648,2.67084460205,3.27463127388,2.1164462206,2.79275708673
(99- 65),2.57795878916,3.06738864142,2.73427488444,2.64302365841,2.45913525732,2.82701742682
(99- 90),2.91471220578,2.89269779046,2.29497839295,2.64598077616,3.00051448202,2.69213335446
(99- 19),2.84055425407,2.61743180416,2.54301846067,2.8686182562,2.60543850397,2.84516671975
(93- 65),2.43933755504,3.06394810546,2.93759385654,2.62969056998,2.56557563588,2.32605384216
(93- 90),2.83669873706,2.66118341328,2.82793260355,2.73616797301,2.46539806459,2.73031128689
(93- 19),2.97116400751,2.74514275032,2.58150035524,2.95207846166,2.89373042623,1.93645695971
(93- 38),2.87062000942,2.6378604446,2.64249924136,2.69761648986,2.5196153213,3.04277666217
(65- 56),2.8614306069,3.00076900846,2.56168821639,2.63294465961,2.24428557775,2.98632153633
(65- 53),2.69238193931,2.96895612684,2.86234607053,2.58348523026,2.6448273629,2.3976946182
(65- 54),2.75868168147,2.48592169195,2.86003052878,2.5350428885,2.9467846144,2.78765372121
(65- 71),2.89219610898,2.90608899751,2.29994384395,2.96624739301,2.62307189654,2.55230585428
(90- 56),2.67444074046,2.77516076277,3.03558932205,2.54898637602,2.71243457646,2.59403314999
(90- 99),2.68869826922,2.67873146767,3.0787012734,2.44213720395,2.70543685361,2.66893725416
(90- 53),2.67377320134,2.86519355096,2.8814372721,2.51776000454,2.51571047967,2.92156572603
(90- 54),2.49378239606,2.52152721206,3.2032786112,2.77236272061,2.71416020244,2.56168586179
(90- 71),2.5309860311,2.21457943077,3.33017084549,2.74304300436,2.34347699671,2.8888318628
(19- 56),2.82625727641,2.77199672137,3.06782199679,2.90773413023,1.76892474617,2.71004864893
(19- 99),2.87854420814,2.66660100495,2.73014997153,2.92615369007,2.46663435554,2.65328345136
(19- 53),3.05695358846,2.46800554592,2.63361289725,2.76745317775,2.79937069952,2.59708096136
(19- 54),0.480244372375,2.00985967846,1.47455293483,1.52411251029,0.961009661193,1.01658763834
(19- 71),3.05524208818,2.32826368911,2.36152368804,2.79160310627,2.77892323889,3.04921745052
(38- 56),3.06178127363,2.37085265768,2.3867069553,3.16938091844,2.52273803653,2.58038974434
(38- 99),2.66736059418,2.87052483955,2.8785054176,2.97135325684,2.44772391778,2.1261679403
(38- 53),2.72642657861,2.49547365497,2.87688933007,2.79283041188,2.85213922201,2.51079616279
(38- 54),3.15744890122,3.83503160178,2.36653699722,3.05919074925,1.89302002451,2.05214730105
(38- 71),2.60555987374,1.77391091327,2.50279860542,3.47967104394,2.63855397017,3.17853489428
(56- 39),2.86947204843,2.3637503898,2.98977538622,3.23348368363,2.38655624219,1.8644161211
(56- 74),2.52997979047,2.49244500632,2.92253863802,3.13218728939,2.89908315742,2.21400081536
(56- 12),2.55959443055,2.73220715539,2.67697436788,2.83025949355,2.77096511133,2.80490041187
(56- 80),2.76460092195,2.66944129067,2.68543426803,2.71477437235,2.77260166053,2.80038628801
(56- 26),2.95395571612,2.72004391525,2.69735730656,2.64500640918,2.92672158753,2.49807524888
(56- 30),2.87374872638,2.60929247368,2.8536205649,2.47783679824,2.73986485753,2.78651939128
(99- 39),2.72398988523,2.41274648247,2.78158853696,3.01539730823,2.50587121105,2.81422056391
(99- 74),2.79690656673,2.91668210994,2.81759517176,2.50419310029,2.80679774974,2.55817364244
(99- 12),3.16139930639,2.95740835324,2.63708687129,2.67336342913,1.85765568524,2.78227248248
(99- 80),2.86792274242,2.80420453184,3.01524977917,2.60147991055,2.75722310836,2.33245694908
(99- 26),2.91477667106,2.93534905668,2.82596031895,2.61774475938,2.46643382884,2.53895538633
(99- 30),3.415409497,2.83888545318,2.20923042896,2.38683409566,2.65857643425,2.68888944607
(53- 39),2.03083944846,3.00843834942,2.1882051223,3.44285334537,2.91483461104,2.35145406853
(53- 74),2.63648278285,3.05961257036,2.79795711811,2.30773779485,2.78833061645,2.74872742768
(53- 12),2.76732602786,2.52723587378,2.65491212434,2.63020029339,2.54029190049,3.17062283938
(53- 80),2.8732625816,2.60600719217,2.72225979252,2.65302584651,2.72741919524,2.76884599598
(53- 26),2.56903472087,2.91460388149,2.52244117255,2.69480563906,2.49559537217,3.3415143572
(53- 30),3.00936694227,1.74988384531,2.43811356179,3.59450133716,2.80281646616,1.99804721237
(54- 39),2.64536891713,2.68866014321,3.21364695408,2.44844832779,2.6639093709,2.57602412551
(54- 74),2.4465514874,2.60471228577,3.06526382715,2.52046709812,3.24106118083,2.29427580051
(54- 12),3.26366206194,2.59874162654,3.12083656984,1.97970668881,2.47751979862,3.04323197795
(54- 80),2.94336286451,2.43695690147,2.65676280743,2.29275206002,3.2351899513,2.84814250321
(54- 26),2.79344013737,2.35160371987,2.60310704086,3.66333303821,2.61843340319,1.84836900945
(54- 30),3.06750613089,2.50145422678,2.71229280885,2.45589000732,2.83799185109,2.77439030557
(71- 39),2.64908866583,2.51260423371,2.63867329568,2.75089639506,2.61074439223,2.71342701987
(71- 74),2.54474388113,2.82148459765,3.14140877556,2.58414916858,2.4977459681,2.64026302672
(71- 12),2.07634698897,2.64807746496,3.39406986054,2.55161948516,2.24288806218,3.14663370745
(71- 80),2.92980096195,2.5989711604,2.55861755874,2.66665195184,3.1319881568,2.53850727842
(71- 26),2.89376463967,3.14765694569,2.47274820951,2.91449189764,2.80817812094,2.14056413506
(71- 30),2.90141596912,3.16072575692,1.91330657773,2.6376240405,2.95328338858,2.90108448089
(61- 64),2.78067653075,2.76150991729,3.00455357558,2.80972769126,2.7112857051,2.15905942672
(102- 64),2.47447815006,3.01140230058,2.75378824424,2.77324638065,2.52595041296,2.82751891174
(102- 57),2.57625483128,2.74303058745,2.98163325773,2.96655190204,2.40638061797,2.51081500533
(64- 24),0.709392627172,4.07614503875,6.03084768782,0.303827717099,2.90185132012,2.15577522314
(64- 18),2.57384324437,2.90717178387,2.91336146787,2.60208641951,2.70019431339,2.4715519677
(64- 85),2.60056566664,2.70391698997,3.05965472018,2.73839984567,2.36627999096,2.60011959732
(64- 22),2.84880873263,2.58632417523,3.24227158106,2.45405097229,2.72819452966,2.47399792093
(57- 24),2.23253632507,3.20452483708,2.12268482025,2.98857301013,2.66708743844,2.80785084162
(57- 18),3.05208427054,2.85617894713,2.5736874547,3.0531459076,2.21578391128,2.48688148259
(57- 85),2.91735860278,2.63736147821,3.03354377756,2.62216257981,2.76574385889,2.30906139603
(57- 22),1.94077010754,2.05878804005,2.70604498656,3.35265107519,2.60461449906,2.41794426911
(8- 99),2.45922475059,3.26352931293,2.64569866066,2.70404889943,2.66181623637,2.54567811759
(8- 100),2.58151484694,2.64714348323,3.25195692033,2.36718623835,2.68407901686,2.76145234528
(8- 101),2.80386617525,2.95731745286,2.62912030834,2.64341564621,2.84483882053,2.45556272088
(8- 38),2.79804195876,3.34909425476,3.11402455349,2.28046434874,2.04637688188,2.69064907061
(8- 41),2.40564486712,2.6760234838,3.13468207651,2.67942424076,2.50702525753,2.87672329349
(8- 11),2.95149257086,3.20356836315,3.41949942379,2.30785740451,1.39367826374,2.27827551301
(8- 110),2.91623813311,2.76075812864,2.56370661197,2.80695299507,3.12225503972,2.02982427492
(8- 61),2.87776167541,2.67004860647,2.4803754057,2.76983361891,2.76291377186,2.85862802178
(99- 36),2.70014872695,2.35213886167,2.75623428773,2.91329285419,3.02406104321,2.62639853278
(99- 53),2.93432991005,2.53871992975,2.78021397084,3.14721644482,2.53705788884,2.21250878706
(99- 52),2.91844772531,2.67521632606,2.7079668143,2.52805158403,2.84950261682,2.69361149721
(100- 36),3.01364505151,2.61416901482,2.52633936327,2.43179903611,3.08329625325,2.67491875062
(100- 12),2.43540826247,2.34057563157,2.51913737899,2.81154798284,2.79604180208,3.65540784458
(100- 53),2.75275019493,2.65699891777,2.59614163411,3.10543532608,3.03638198619,2.03227782222
(100- 52),2.87156315455,2.99348825317,2.39267377713,2.70547161723,3.05910179162,2.39260549163
(101- 36),2.76423943652,3.27423118737,2.3157330858,2.80455938576,2.476760477,2.63765997096
(101- 61),3.37570204554,2.9364418426,2.63478556476,2.74764499131,2.12288137978,2.37002361678
(101- 12),2.81016725268,2.61959147821,3.0079981752,2.46085628894,2.95029860283,2.51223393903
(101- 53),2.89295146814,2.66976750651,2.71525035952,2.82826595111,2.39378626156,2.75802355692
(101- 52),3.04284813513,2.80254128831,2.88439393889,2.77393101235,2.49826489974,2.27151291729
(38- 36),2.38221632364,2.72890449816,3.11667115662,2.25657522589,3.07544092234,1.86818091462
(38- 61),2.89703012779,2.3263368198,3.14536839344,2.82333541691,2.18668404215,2.8473317437
