patterns\K,0,1,2,3,4,5,6,7
(1- 1),1.14518847843,-2.04954335814,0.921665981909,-0.207974750291,2.93316443055,1.57773713829,8.05654332013,9.13102850133
(1- 2),2.02234452469,2.90336240522,2.34470463685,2.78287207313,2.860039894,2.6062615249,2.10637196787,2.15966965411
(1- 3),2.38254725637,2.53678928192,2.20281786618,2.81034500854,2.482438196,2.42159544282,2.3354524397,2.41161625915
(1- 4),2.19598301717,2.74229363011,2.28829650821,2.57324788985,2.62380674356,2.25480622436,2.34658657641,2.47388327335
(1- 5),2.47919080333,2.41749166704,2.25420690994,2.60672579367,2.50925401416,2.43059707825,2.43948522596,2.37032752589
(1- 6),2.18996462431,2.46812052728,2.42283137817,2.49639004026,2.63190024375,2.5127502831,2.27403061232,2.48553712599
(1- 8),2.75638679893,2.06713575746,0.540889538471,3.07600985873,2.21824352834,5.03573757218,1.56344509247,2.09531063722
(1- 9),2.45476379992,2.34601629678,2.48659925195,2.60964781029,2.45353735521,2.2603932912,2.32803461068,2.55397735679
(1- 10),2.19712207602,2.59927957972,2.98477215547,2.14163337994,2.30011004338,2.82155789741,2.29494508896,2.07580505004
(1- 11),2.64102079485,2.17646228373,2.2170201256,2.62030023821,1.94984332033,2.54212228771,2.65854001246,2.6922159292
(1- 12),1.91255449827,2.79388038672,2.45597838913,1.90488285421,2.5483456844,2.46031388043,2.60751811929,2.61573193655
(1- 14),2.42587083658,2.27585017474,2.21968359216,2.7353366787,2.46587388337,2.57267307563,2.35701376718,2.46958479684
(1- 15),2.66008216719,2.54955663817,2.31741194022,2.2020772624,2.27152601375,2.1357223758,2.66329573046,2.59064908068
(1- 16),2.32015011372,2.50475990192,2.47180542317,2.59632392978,2.19866232817,2.2566251554,2.49165455674,2.67936151185
(1- 17),2.81016949475,2.14690049397,2.67921286722,2.29297021853,2.80325254967,2.61506510716,1.77156184621,2.1047598205
(1- 18),2.91028068507,1.49778658892,2.5229547757,3.04261549441,1.37955717873,3.65694592731,2.17735979207,2.30712862941
(1- 19),2.31869432949,2.43980715435,2.56294660206,2.56187148819,2.49710700106,2.36554280681,2.44741533257,2.32478364688
(1- 20),2.41583766181,2.12195034958,2.19985714691,2.954558514,1.92668957627,2.81052603251,2.42990025149,2.62880469738
(1- 22),3.35477302176,4.33918636311,2.78476461939,0.115566535449,4.75131717788,2.81826329681,-0.537699960372,2.80224220921
(1- 24),2.81723534803,1.76844029138,2.65721757135,1.50257174412,2.33154628901,2.54771786178,2.30041450041,2.31895688673
(1- 25),2.55414428749,2.14896974127,2.25212102829,2.15713765004,2.67959066834,2.30628497523,2.38067154287,2.75203226802
(1- 26),2.85488680295,2.22546944792,2.30644862696,1.78852245681,3.12370570724,1.63288279563,1.16325948643,4.14827905024
(1- 27),0.959564719541,1.62783370107,3.66999754161,2.97134861671,3.71885148418,2.78698679608,2.82086004625,1.12823795482
(1- 28),2.63184183992,2.59688842147,2.31548763029,2.08831871536,2.01092835522,2.76128072925,2.46375134646,2.36071880942
(1- 29),2.51812810935,2.94984939501,2.35678246299,2.48476226443,2.37163910502,2.27531336824,2.19857207294,2.24318611812
(1- 30),2.51314263028,2.41610685408,2.13501634208,2.35920429792,2.10306850444,2.76772056256,2.47021174449,2.56753325845
(1- 31),2.15380540844,2.97994675555,1.24426018236,3.49482046452,1.74102045312,3.36066297677,2.89974768132,2.14230411742
(1- 32),1.64233230085,3.01410650158,2.49711631148,3.14236015295,3.07920017381,2.39689159776,1.79000926517,2.45468534478
(1- 33),2.41233850378,2.17411215282,2.38119303783,2.63231628732,2.38633868344,2.43282020573,2.50590516559,2.63935012926
(1- 34),2.33904001722,2.11260522335,2.00721419601,2.91432483091,2.62855614528,3.18658561147,2.44848870185,2.01793519703
(1- 35),2.35644444766,2.32439128456,2.20087750815,2.56581591111,2.30976621657,2.53406481282,2.62205839504,2.55923332326
(1- 36),2.34950492678,2.27378410025,2.43898485728,2.61262415766,2.5842287864,2.27517339487,2.41699715657,2.55908844465
(1- 37),2.77078082192,1.95180913157,2.65816638935,2.12053393584,2.47738889732,2.34468324793,2.18584116495,2.41820775346
(1- 38),2.34769141796,2.50204063019,2.35426068993,2.46860712236,2.52408516254,2.46366586673,2.31220364927,2.55041436236
(1- 39),2.39091831057,2.19080285194,2.53532880451,2.62372251659,2.22915499218,2.57395355014,2.39793678033,2.57649140168
(1- 40),2.27371989145,2.23621433855,2.52259221788,2.13947808098,3.64172210058,2.36182724887,2.1315359211,2.3371714507
(1- 41),2.61337351465,2.12725896559,2.68422751209,1.934413812,2.31208334762,2.45186643276,2.42663680027,2.37940801403
(1- 42),2.10969760576,2.23087769059,2.95140582112,2.68934296601,2.71106794834,1.9429876418,2.46680885453,2.19697070669
(1- 43),2.36107855788,2.19567251549,2.45259414689,2.44069035059,2.73191926024,2.1087504961,2.51612952633,2.72878104839
(1- 44),2.43283549963,2.41076260005,2.34723811842,2.54096796772,2.59615832989,2.24820787616,2.5786792035,2.34101137327
(1- 45),2.18344727116,2.48251763419,2.47266801464,2.54950929699,2.53666500718,2.47973105617,2.58107666245,2.24599828548
(1- 46),2.60521760571,2.4540494259,2.33823850777,2.37498963994,2.60818545235,2.47059150667,1.96122309366,2.64508016165
(1- 47),2.81269650694,1.66120349086,2.81642057621,2.13445203427,2.80596349351,2.31415940191,2.28170925657,2.34636452927
(1- 48),2.35318337206,2.62305258968,2.69946244103,2.16137158328,2.31388290621,2.4343663509,2.11715557884,2.42018353682
(1- 49),2.42061949914,2.22897690193,2.31385436923,2.64660307349,2.41212713046,2.39502250456,2.49606240408,2.60366517442
(1- 50),2.31416985629,2.23277740213,2.85117480352,2.34537591502,2.38475822573,2.33431448686,2.63916109531,1.94980412524
