patterns\K,0,1,2,3
(1- 1),9.15758668125,-1.23612998218,7.51901090493,-0.629884631456
(1- 2),2.76048451452,2.79686466737,4.34955125116,4.15564074686
(1- 3),3.2457585214,3.25272158122,3.7947090544,3.49770998305
(1- 4),3.63134537247,3.27479936785,3.37920457279,3.47732103364
(1- 5),3.43080191609,3.49174637826,3.43721001543,3.43352078771
(1- 6),3.6502574056,3.23241954315,3.39886560506,3.503329637
(1- 8),3.24302420626,4.94798175965,2.56383249353,3.04097747961
(1- 9),3.54201911046,3.36095579566,3.41006419715,3.48081871582
(1- 10),3.54380891855,4.12098547299,3.31539314481,2.85161752707
(1- 11),3.15958292403,3.57011758599,3.23672165487,3.88549410118
(1- 12),3.9621028762,3.47285430889,3.47122102074,2.77606174811
(1- 14),3.49057776736,3.3763702832,3.39875367311,3.50652826391
(1- 15),3.60251541445,3.23448157767,3.50949360734,3.47225957371
(1- 16),3.47406877475,3.35244245829,3.51604795211,3.47612269221
(1- 17),3.46501404983,2.71508137115,3.68027694904,3.73669664046
(1- 18),4.29991065486,2.93259324024,2.78618675806,3.87256903429
(1- 19),3.55050848693,3.28293139116,3.44116539276,3.55925731506
(1- 20),3.58101510411,3.56911396784,3.40651526067,3.19096881143
(1- 22),0.974605184209,5.01021129379,2.22416737551,6.85685642701
(1- 24),3.5486077309,3.10340628093,3.8112194564,2.8825184922
(1- 25),3.22166507814,3.69375762664,3.48519313429,3.304711767
(1- 26),4.11970913578,3.69912188005,4.10144671911,1.56816070313
(1- 27),3.6643895514,4.03503143917,3.49142007577,2.65668347126
(1- 28),3.38341494388,3.2793306195,3.46229323477,3.69451822181
(1- 29),3.32619215937,3.4914956932,3.4068059286,3.53025065379
(1- 30),3.55660511326,3.25676750268,3.50552199559,3.45692261102
(1- 31),3.43660415845,3.66227891796,5.32474661619,1.57604150336
(1- 32),2.77019469522,2.75207709269,5.10678065026,3.46244613514
(1- 33),3.36426601219,3.5977219045,3.35873718108,3.4665000256
(1- 34),2.97331789818,4.10510688028,3.23044610563,3.52645781083
(1- 35),3.35032284141,3.51111616094,3.47632203915,3.47776719512
(1- 36),3.45512337111,3.50064711229,3.43556563462,3.37510418593
(1- 37),3.49298075174,3.30960884329,3.80238949355,2.88136919299
(1- 38),3.44132158383,3.41922068908,3.70737152402,3.2290086973
(1- 39),3.22447232401,3.55894804538,3.47267364256,3.57050915204
(1- 40),3.80696815585,2.97265178731,3.39002819196,3.89769576158
(1- 41),3.38113692928,3.36052119564,3.46284210129,3.46601392551
(1- 42),3.22956132232,3.09952990845,3.67678761042,3.73070311065
(1- 43),3.33491694719,3.46075927735,3.63718979706,3.41558902812
(1- 44),3.58191101124,3.39602721324,3.4860125954,3.31388053784
(1- 45),3.6114025492,3.27458711524,3.54572400885,3.39221981748
(1- 46),3.55671312595,3.40050271564,3.63756406358,3.22319849047
(1- 47),2.93448321286,3.85849838051,3.28228576515,3.68855020241
(1- 48),3.50730870872,3.32256213427,3.45199937309,3.36589627463
(1- 49),3.55508185543,3.38960437859,3.39731016787,3.42417109712
(1- 50),2.96566470266,3.46000141247,3.80152500783,3.23751443377
(1- 51),3.58590834986,3.78489763081,3.13507628124,2.9978700647
(1- 52),3.69616339608,2.88568254227,3.78187605359,3.49694156483
(1- 53),3.81718220054,3.0070121933,3.39289298697,3.68781839911
(1- 54),3.44603251634,3.38547187937,3.15713474195,3.8112822029
(1- 55),3.795281831,3.53305103894,3.40508842756,2.9985835804
(1- 56),3.96646942652,2.93669719289,3.54505241851,3.37259977963
(1- 57),3.43523630016,3.53239709596,3.46016322671,3.33146993913
(1- 58),3.25879841683,3.81953095224,3.22959104632,3.50831865979
(1- 60),3.75705013139,3.40794933142,3.19984972764,3.46073106418
(1- 61),3.42839351166,3.83070902899,3.71641206438,2.91832209077
(1- 62),3.58264045515,3.45259164994,3.39676267908,3.36781585796
(1- 63),3.7019632188,2.74193032359,4.84239284683,2.65453619919
(1- 64),2.37369999531,4.7296154898,2.71653807121,4.29266141884
(1- 65),2.74716880079,3.02716049691,4.23171455234,4.05145668364
(1- 66),3.75486154299,3.56746973109,3.28199569678,3.18094142373
(1- 67),3.23212884994,3.02451709517,3.52357087139,4.03092928019
(1- 70),3.48872606463,3.68047310952,3.41507121968,3.35606588743
(1- 71),3.26932596812,3.51660699792,3.45526395475,3.48586473341
(1- 72),3.20419793187,3.47734933833,3.02699048582,3.90351609577
(1- 73),3.71025276803,3.42766559958,3.30754117874,3.26232459262
(1- 74),3.49474943531,2.80032060991,3.88449229011,3.69707611148
(1- 75),3.30897882137,3.11158319945,3.32075363658,4.31434873823
(1- 76),3.87036314992,3.35276829253,3.72774947591,2.82422840787
(1- 77),3.81228382498,3.10402232712,3.5810905689,3.33125061998
(1- 78),3.40852719477,3.70728119091,3.50655360504,3.24454963399
(1- 79),3.60918811656,3.86636098782,3.38649379995,2.88130404043
(1- 80),3.53547177418,3.4838534755,3.48513664886,3.32234639999
(1- 81),3.74018246652,3.68588167145,3.44134467987,2.82314181417
(1- 82),3.51613871752,3.4848889309,3.27928964494,3.52051805663
(1- 83),3.51050981996,3.20519071693,3.5655280972,3.51518966298
(1- 84),3.4384267305,3.43251247013,3.44826856596,3.44414068901
(1- 85),3.61406134043,3.52494704998,3.1434303053,3.49664021852
(1- 86),3.27261985094,3.10525897913,3.79972338822,3.60339075135
(1- 87),3.28677590557,3.52598202086,3.743594782,3.19641767471
(1- 88),3.52583974351,3.2452157713,3.62550152405,3.40058223366
(1- 89),3.51374550795,3.47707987872,3.47015096186,3.38045789386
(1- 90),3.49587827008,3.39478082669,3.47169693668,3.4602355512
(1- 91),3.53811466451,3.50147178422,3.40767445884,3.23024753934
(1- 93),4.28751176475,3.82417194981,2.14649500154,3.4740480264
(1- 94),3.55081227884,3.54674081442,3.32414902893,3.38009863824
(1- 95),3.49047304671,3.60674642428,3.41180526335,3.25948045963
(1- 96),3.68663152941,3.48794775569,3.26661223907,3.30898337551
(1- 97),3.59924028439,3.25287422387,3.55551309885,3.35746938557
(1- 98),3.41465790073,4.03247505802,2.93475318551,3.2072945982
(1- 99),3.81974327099,3.50097604228,3.00124778866,3.54748653952
(1- 100),3.60700075256,3.11288646846,3.5632335523,3.54588035821
(1- 101),3.66542730416,3.4149694745,3.25788019538,3.46367865356
(1- 102),3.57320904702,3.01452043675,3.72682024001,3.62497784759
(1- 103),3.11292876985,3.25339498725,3.75190853013,3.75837444583
(1- 104),3.09024710282,3.54847180243,3.7706539781,3.35249578684
(1- 105),3.19506616,3.05672943337,3.80668711715,3.61453272455
(1- 106),3.9914495302,3.6053280523,2.94307336611,2.52619720995
(1- 107),3.01528075109,3.88925699178,3.15012087953,3.60305097242
(1- 108),3.23343099773,3.46283226184,3.64574142367,3.4535872611
(1- 109),2.75051764239,3.7762850634,3.44021541038,4.09499424913
(1- 110),3.25820018235,4.49603853903,3.57278327,2.42012965424
(2- 1),3.84114352872,3.71185511455,2.84742638349,3.16479376245
