patterns\K,0,1,2
(1- 1),-2.90621537438,6.44572307014,10.6799964535
(1- 2),4.75767581429,4.11815434447,3.62053818158
(1- 3),4.18698663935,4.06981282298,4.0554581058
(1- 4),4.34407786102,4.19139738476,3.75957288222
(1- 5),4.08289430385,3.99709415922,4.28334313716
(1- 6),4.23646968373,4.07343742372,4.06270216066
(1- 8),3.45335173882,4.3083461236,4.75361900906
(1- 9),4.19909711035,4.0498322169,4.10092176917
(1- 10),4.41064315238,4.08857212545,3.94600089764
(1- 11),4.34041473807,4.89083331157,3.12705574496
(1- 12),3.66006877851,3.85242955278,4.83198916175
(1- 14),4.07613816717,4.18487064207,4.10163089694
(1- 15),4.01901535533,4.12649770905,4.22786189916
(1- 16),4.13168642265,4.11614172976,4.13052708418
(1- 17),3.93971984622,4.02856816322,4.32766624019
(1- 18),3.53598650757,4.36056824757,4.58291357512
(1- 19),4.17979524436,4.01619129854,4.1809316597
(1- 20),3.93855373691,4.22494314927,4.23043453739
(1- 22),2.19940560843,7.29858469491,3.42425849876
(1- 24),3.94371293049,4.09673854801,4.06159215519
(1- 25),4.33001917835,4.08933235196,3.89404948412
(1- 26),3.08804292176,4.74275788807,4.68402195746
(1- 27),5.31869645427,3.25020083436,3.90047251541
(1- 28),4.61240149673,4.07670714731,3.63469649473
(1- 29),3.83721156713,4.34106554489,4.13622573445
(1- 30),4.21119279254,4.11888771631,3.97777973662
(1- 31),3.96569121619,4.00253048132,4.59417337321
(1- 32),3.71593730261,3.97885278788,4.95103272453
(1- 33),3.87690033528,4.41456968829,4.09217598388
(1- 34),4.49336320644,3.83450529316,4.06585249487
(1- 35),4.15604698766,4.22792117244,3.98442103713
(1- 36),4.05100664804,4.16121298402,4.15093454274
(1- 37),4.30401140917,3.73145532085,4.20032067748
(1- 38),4.13830605335,3.9602415572,4.25213264047
(1- 39),4.26783585337,4.31893905204,3.80233180409
(1- 40),5.14865459687,3.22599279825,4.19889417239
(1- 41),4.69432818273,3.68930436172,3.74104264183
(1- 42),3.84467457475,4.27915400003,4.17570856421
(1- 43),4.19427864361,4.185918063,4.03539186952
(1- 44),4.13668338532,3.88991777484,4.31273148625
(1- 45),4.13737145365,4.21485833729,4.04884269101
(1- 46),3.96972423238,4.12421926884,4.34571089833
(1- 47),4.09832787901,4.26292107752,4.04146966825
(1- 48),4.32800426511,4.23253267257,3.64958256398
(1- 49),3.96929906657,4.2778103915,4.08662096626
(1- 50),3.99976639962,3.58084506044,4.66634884718
(1- 51),3.82489360237,3.98966180508,4.31274750918
(1- 52),3.82512140483,4.52123397585,4.09261139497
(1- 53),3.96447526941,4.14422284754,4.36731332412
(1- 54),4.39992060103,4.87647144633,3.04412739247
(1- 55),4.27296595082,3.75230068413,4.30250286084
(1- 56),4.54412812392,4.04068663636,3.76603852077
(1- 57),3.99167718776,4.36717130818,4.01952607566
(1- 58),4.17787876228,3.95957940368,4.24811925854
(1- 60),4.26668433177,4.00274369724,4.1567566813
(1- 61),4.07060694219,4.78450958997,3.65307797401
(1- 62),4.36924089882,4.01139059808,4.00335296046
(1- 63),2.99486268668,4.16666403695,5.34926687941
(1- 64),4.1580614651,5.00403924474,3.33274598395
(1- 65),4.55261185581,4.19991923623,3.74849415983
(1- 66),3.57366393793,4.43784654012,4.39664438433
(1- 67),4.29969179978,3.76005072953,4.07263113883
(1- 70),3.93832127576,4.23561244721,4.34251981506
(1- 71),4.64847284573,3.47286072545,4.13940397891
(1- 72),4.0737298658,3.85016838829,4.19594134035
(1- 73),4.07584710882,4.05473793181,4.23170907756
(1- 74),3.88165423697,4.59107594536,3.99555330833
(1- 75),4.51293297663,3.76724675236,4.22534221246
(1- 76),4.41202469013,3.41056619247,4.67331651249
(1- 77),3.67677163153,4.22543997039,4.48572855626
(1- 78),3.67416117344,4.24384975117,4.40148181353
(1- 79),3.8267525142,3.86715111223,4.60230964846
(1- 80),3.97906023867,4.2079126684,4.23290483043
(1- 81),3.7819801464,3.80513345278,4.790342978
(1- 82),4.40667857726,4.08811170629,3.86290079248
(1- 83),4.01865383356,4.25638092151,4.08504487535
(1- 84),3.98193795937,4.15847515876,4.20072475458
(1- 85),3.85470685187,3.49622733645,4.91207569751
(1- 86),4.09869505125,4.17037081736,4.07674145804
(1- 87),4.21602753001,4.06145833487,4.10671099281
(1- 88),4.1647842561,3.88569351836,4.30500335383
(1- 89),4.06967545718,4.16856678685,4.20860430992
(1- 90),4.31854409648,4.16999832301,3.88287349078
(1- 91),4.07839407231,4.26402382273,3.92259228494
(1- 93),4.71375518359,2.69153810578,5.06727673823
(1- 94),3.98670829547,4.16299785289,4.21307507562
(1- 95),4.38600437009,4.26505952197,3.72847341296
(1- 96),4.26095982945,4.48069987911,3.65262775216
(1- 97),4.25558699196,3.97752588561,4.10395851135
(1- 98),4.32938265403,3.72444869109,4.28401685263
(1- 99),3.5018930803,4.9946345301,3.9585177283
(1- 100),4.34069918721,3.85894244175,4.15523889434
(1- 101),4.39775224758,3.8967941169,4.1263133526
(1- 102),4.00221367816,4.67358238885,3.7243057471
(1- 103),3.57982230624,4.7432174856,4.05171548746
(1- 104),4.18089903244,4.06636560896,4.15367057893
(1- 105),4.49967783103,3.44996229319,4.24179353946
(1- 106),4.61125897022,3.66685618394,3.79698039843
(1- 107),4.32099797591,4.30932687415,3.70518381409
(1- 108),3.9569859408,4.2590864937,4.16249517551
(1- 109),4.33326820784,4.74401398588,3.45633838593
(1- 110),4.06088028333,4.67650655645,3.71517046503
(2- 1),4.02245147442,4.07705136219,4.20373812468
(2- 2),3.86025388433,4.44706839813,3.54068027846
(2- 3),3.4408835153,4.63480630185,4.00748173985
(2- 4),4.42066906759,4.22149039564,3.61645111602
(2- 5),3.99390971373,4.25545589894,4.08213852359
(2- 6),4.3907472695,3.87655002894,4.0548005159
(2- 8),4.50166898137,4.08638560566,3.75552265308
(2- 9),3.84352924874,4.0838300348,4.57945838563
(2- 10),3.4217520942,4.76529269069,4.2520423766
(2- 11),4.26607475256,3.95970845996,4.14362511385
(2- 12),4.3136953929,4.28932050559,3.74956979641
(2- 14),3.8189136444,4.71724597081,3.887432685
(2- 15),4.3246594844,4.06116426034,3.87730380386
(2- 16),2.8711004287,1.74000595841,1.87915118657
(2- 17),2.04949976358,1.78215484369,2.04074336788
(2- 18),4.35865299076,3.25602249083,4.65209204519
(2- 19),3.38821450781,5.36794200561,3.71583117569
(2- 20),3.94205757603,4.2947334979,4.11119228871
(2- 22),4.18525850221,4.03921893929,4.14321848261
(2- 24),0.659341829877,0.294722160253,1.09295706495
(2- 25),3.94779913106,4.08164909956,4.33296235897
(2- 26),4.33451865579,4.1802675075,3.83809681419
(2- 27),4.00448174201,4.27035911179,4.17312468395
(2- 28),4.57748623279,3.383472997,4.21351922828
(2- 29),1.39386377673,0.885929875851,0.958936297547
(2- 30),4.50675219893,3.40573252872,4.3315324762
(2- 31),4.33897315044,4.34801109001,3.68796421498
(2- 32),4.17602001499,3.63317604981,4.47606449734
(2- 33),4.07420821143,3.99287623911,4.31137403386
(2- 34),4.7935714951,4.08809583803,3.5877723274
(2- 35),3.93424518106,4.13741906926,4.32502173038
(2- 36),4.0740669429,4.16530324474,4.18610485289
(2- 37),2.38785495241,1.62563271706,2.47938190546
(2- 38),4.32747817877,3.90420022809,3.96673298118
(2- 39),3.54950405223,3.81733462273,3.5528693503
(2- 40),2.90564023423,2.95763817913,3.13142485319
(2- 41),3.95679767429,2.89136859672,4.03366098208
(2- 42),4.35745360759,3.11706706853,4.72756654636
(2- 43),4.9065754935,3.34513265422,3.42938457641
(2- 44),4.38281763197,3.61106577598,4.33950144217
(2- 45),4.46196706251,3.93365994222,3.96390758787
(2- 46),1.55418306503,2.19319858012,2.01220311807
(2- 47),0.449680095276,0.564833850969,0.332513619809
(2- 48),3.50212434136,3.33319358287,3.75631853362
(2- 49),4.45621699939,3.88681918954,3.39940390695
(2- 50),4.30341139186,3.93206485564,4.2644592342
(2- 51),0.993590335064,1.58243623629,1.17921278877
(2- 52),3.89459320248,3.90600029688,3.91596646343
(2- 53),4.1412044345,4.21391638232,4.01376317468
(2- 54),4.05088326898,4.2526772342,3.78552362096
(2- 55),4.37775407982,3.21811194383,4.65218026585
(2- 56),3.89904334346,3.87238577575,4.49257512552
(2- 57),3.61409238143,3.2197488836,3.99297724613
(2- 58),4.36630075914,4.17446186349,3.87283617991
(2- 60),4.20840032164,4.08922534436,4.02934438264
(2- 61),4.15795236054,4.24029460261,3.98484730476
(2- 62),4.23088500259,4.3147550065,3.82293182807
(2- 63),4.46599654501,3.63560071524,4.18934750841
(2- 64),4.00368702751,4.07631426293,4.17476378199
(2- 65),4.58591395893,3.70025958721,4.15932836544
(2- 66),4.56543108651,4.05295213085,3.84357667804
(2- 67),4.21617161991,2.26877711129,3.60869358626
(2- 70),4.56438131086,3.37465559937,4.49467132128
(2- 71),3.82823369582,2.80657267713,3.1615073514
(2- 72),4.31121190669,3.96657872391,4.16994031148
(2- 73),3.713886211,4.76402194001,3.29555415048
(2- 74),3.91547100876,3.81927058955,4.57456779991
(2- 75),3.31063624451,3.89642236314,4.51300323557
(2- 76),4.3477083016,3.83573704674,4.08170411855
(2- 77),4.58542592736,3.54476096593,3.93517057691
(2- 78),3.93128448269,2.16311803413,3.42946527848
(2- 79),4.40102234342,4.2075726383,3.7453850843
(2- 80),4.76991790048,3.48738433835,4.09213752971
(2- 81),4.34442629215,4.01557965532,4.00816154308
(2- 82),4.05537506081,3.58636690557,4.09847492977
(2- 83),4.06635900549,4.5659824967,3.63310220146
(2- 84),4.44724301105,3.61857794355,4.21264543782
(2- 85),4.09644623629,4.35791864064,4.01713986588
(2- 86),0.765311133033,0.461252049723,0.854208762097
(2- 87),2.57062518765,2.75528993826,3.15676897132
(2- 88),2.82730569703,3.65621085918,3.87608322087
(2- 89),4.07029658238,4.36444718971,3.91890286791
(2- 90),4.20653760099,4.26778774077,3.85948380729
(2- 91),3.78875662764,3.88208172391,4.363141271
(2- 93),3.15672096628,3.92158037244,3.34743258331
(2- 94),3.85097220764,4.41450909355,4.19898913756
(2- 95),3.17328362545,6.00510602361,5.05617445262
(2- 96),1.75402835184,1.01247730606,1.95378207022
(2- 97),3.98139964049,3.51772672355,4.79956794767
(2- 98),3.66722585927,2.87245049441,3.07756912607
(2- 99),4.25924493849,3.9388147003,4.07445064639
(2- 100),4.19563594,3.85527342862,4.38848660693
(2- 101),4.1070803588,4.52468253562,3.69233898341
(2- 102),3.40837587624,4.93402323446,3.41910668062
(2- 103),3.13642001138,2.56456745946,3.4304691063
