patterns\K,0,1,2,3,4,5
(61- 11),2.79056300708,3.11034596667,3.22479906458,2.93129472677,2.20881245855,2.04003411115
(61- 76),2.93688212577,2.73994459839,2.94635944597,2.68645379003,3.03562698317,2.84033095775
(61- 86),2.90055196285,2.66951824531,2.65752520483,3.09415219695,2.89056795859,3.23736373366
(61- 57),3.05679361309,4.66399448337,1.68541855987,3.01880797412,3.56514480295,1.85828335799
(16- 76),2.81783272777,2.97794146628,3.30649253917,2.43613085656,2.57650551161,2.18200405092
(16- 58),2.65366151508,2.9909012548,3.22013498598,2.55682535842,2.26576333451,2.95699211424
(16- 66),2.72010480902,2.71208651588,2.93135481859,3.33505273577,2.57648959999,3.16093461427
(16- 37),2.75251915904,2.93425251315,2.6405352217,3.25048520731,2.63250394416,3.17159883955
(90- 76),2.87331909596,2.94778161943,2.75738628704,2.75851260703,3.02461255967,2.93762429028
(90- 58),2.85392926147,3.11239782996,2.63731882503,3.28722342185,2.58750272024,2.98715855461
(90- 66),2.96182389556,3.09115109038,2.61199533491,3.24788002303,2.01865571935,3.31908990242
(90- 37),2.68286818256,3.04275640162,2.71069949106,2.63332999977,3.02585351796,2.80091532583
(56- 79),2.88068237457,3.03675078654,2.51562025724,2.75844227398,2.98859457473,3.05772332724
(11- 79),3.16167763403,3.04409209682,3.30070517161,2.47690501609,1.7618551653,2.15121458926
(100- 79),2.87524031288,2.76019253326,3.08954777925,2.26988980577,3.06688740806,2.11749957413
(109- 79),2.72117807494,2.83178629932,2.0021583906,3.78756820955,3.25216815623,3.24643281599
(79- 18),2.16389089769,3.20844995213,2.95811032713,2.59534053788,3.07875942468,3.61353492221
(79- 99),2.85401154648,2.8651219874,2.4987114902,2.580337608,3.81170110613,2.65624360438
(79- 34),2.84180712079,2.59928395969,3.13410607672,2.63423537212,2.77594608726,3.23959946342
(18- 100),2.81848516442,3.06763383147,2.93987224131,3.36594894046,3.09455344598,2.17885151071
(18- 84),2.79730648233,2.73175448953,2.59281141233,3.19616326203,2.99393351462,3.06935663269
(18- 61),2.83606348064,2.7853978929,2.74218295997,2.93437755598,3.08764555238,2.95780525573
(18- 109),2.95482960092,2.53297276675,2.57051338327,2.81127758842,3.56281610284,2.88449878775
(99- 100),3.04963864404,2.65381420055,1.99258513827,2.58933126714,3.7524246244,3.67628164477
(99- 84),2.79571075002,2.81555171099,2.89206032074,2.75433789498,3.0053334856,2.99095141787
(99- 61),2.20963399873,2.88060952108,3.27330818511,3.01699570616,2.75264805711,3.45260454466
(99- 109),1.75446880696,2.55710777221,1.96628723716,5.70263369249,2.61160497166,3.70491017379
(76- 100),1.43815986708,2.78772353956,2.88191890767,3.3621571543,3.05329077718,4.1246920199
(76- 84),2.39956759044,2.80834346189,2.85792599993,3.55047408299,3.01781437999,2.77430268973
(76- 61),3.41701237496,2.88539252528,2.76785047412,2.33755136442,2.50476510097,2.32412732285
(76- 109),2.94026435838,3.30564531522,2.0917419694,2.72182039458,2.8804271642,3.56262015525
(34- 100),2.79578262581,3.0405946076,3.13432391311,2.80782244201,2.47161998771,2.62768391233
(34- 84),2.54577182179,2.61285552647,3.41874301329,2.59778507671,3.05329936505,2.36710745821
(34- 61),2.98638238868,2.67247036886,2.52020501873,3.2747667349,2.92470270164,2.96840102965
(34- 109),3.36815859397,3.07210634364,1.97759362378,3.54831461266,2.9038439334,2.82490020673
(100- 49),2.38077085763,4.09485306322,1.28758397132,4.10659704391,3.25591310195,2.98349396618
(100- 99),3.64038607498,3.62938677999,1.7922112917,1.67433874809,4.10137671496,2.49154032427
(100- 110),2.84846863143,3.18451686326,2.74793570509,3.12106627437,2.62779233335,2.74412110664
(100- 102),3.20356765861,2.41501727852,3.13361869108,2.98884955778,2.6009075526,2.64276241925
(100- 65),2.3155907649,2.63739209481,3.13068731801,2.62503153734,3.3918618886,3.04370033002
(84- 49),2.99945794389,2.83389403214,2.91371948237,2.73826039561,2.45122157565,3.30414412093
(84- 99),2.29419459116,3.09110202496,2.81934046119,3.15465788412,3.01223122781,2.96726435232
(84- 110),2.49782557867,2.8987130925,3.04281940727,2.72351768809,3.13391854112,2.95792030381
(84- 102),2.53381829612,3.14915630812,3.00869268383,2.79122596607,2.92081431343,2.80581047306
(84- 65),3.18455289926,2.57624936193,2.94559628103,2.44356448365,2.81969774579,3.07652562771
(61- 49),2.51194747528,3.11473729936,2.90530877733,2.35772483848,2.95565187433,3.18440997158
(61- 99),2.86018961557,2.87514927503,3.0849053484,2.58145123114,2.66041099026,2.94161769062
(61- 110),2.79070155112,2.82730403562,3.0109336269,2.62285778464,3.24442951715,2.74836473367
(61- 102),2.67542395004,2.54224489534,3.51646576503,2.77728239091,2.99856986438,2.29664701355
(61- 65),2.21336313126,3.37506795317,2.76904776401,2.50176138971,3.0340984724,3.38278791241
(109- 49),2.67684680514,2.8196284273,2.90730286783,2.75630359874,3.15563895735,2.95568484302
(109- 99),3.0845790834,2.67953345373,2.89352714785,2.83389175581,2.55936901752,3.00126471799
(109- 110),3.2987974975,2.88357536052,3.0481047714,3.20905643587,2.72163555128,2.17816437931
(109- 102),3.31726235282,2.62050847852,2.51066243459,2.5137911339,3.06446249589,3.06802948361
(109- 65),2.88374420928,2.95503318883,3.24996479198,2.41021967568,2.56055811005,2.78341771008
(49- 33),2.65372543062,3.33655727364,2.84785016363,2.38231925936,2.89986373663,2.90671284071
(49- 99),2.72610446985,3.05378162487,2.70023968049,2.77209014615,3.07048553978,2.78647445164
(49- 10),2.38286760466,3.03419148179,3.03155759848,2.23632150733,3.26390493067,3.03495730754
(49- 11),2.94717808328,4.19925842235,1.79684937293,5.11050432701,1.65636570935,1.95977071685
(49- 49),2.40472436632,3.01487184664,3.04049035641,3.01913568269,3.14890304662,2.53966231907
(49- 83),3.0987428415,3.03307763014,2.66046435583,3.22890754266,2.33503592819,2.98480472288
(49- 61),2.71329465707,2.77391427412,3.1138560834,3.01201268183,2.85621939909,2.79161416498
(99- 33),3.16841613114,2.79160592432,2.54062319788,2.86671454016,3.11149717496,2.54325453608
(99- 99),3.62286037297,2.52957088063,2.45775511736,2.57769093372,2.23405122167,3.36508798417
(99- 10),3.2663691852,3.02957165363,2.70984746857,2.61619993951,2.72512129399,2.35374009833
(99- 49),3.4804219536,2.86259220293,2.38662147366,2.92543893116,2.34770882534,3.20473582363
(99- 83),3.46683459391,2.57033776252,2.61682799134,2.7076767672,2.44516304455,3.18411429515
(110- 33),3.11892432941,2.89516231127,2.68473505496,2.60578453103,2.7421256069,3.10354847161
(110- 99),1.23580068182,3.92021327921,1.69384558584,5.3612892598,3.14313920462,3.10364457229
(110- 10),2.76110811018,2.58090911324,2.63109500996,2.76997660633,3.53915537319,3.23668298782
(110- 11),2.15563010932,3.12140555901,2.8100886786,2.75533569496,3.04821689405,3.06957257362
(110- 49),2.15903031497,2.72274571815,2.98708173024,1.69702640711,2.53288803046,3.51362414319
(110- 83),2.49960669005,3.01281609115,3.39906808295,2.30785884393,2.48675887301,2.5141659212
(110- 61),2.89552544302,2.89937615557,2.6211697354,3.10645694213,3.3320704919,1.90616158358
(102- 33),3.0081954592,2.9762057701,2.68963175328,3.1730196802,2.26324594876,2.90456727923
(102- 99),3.07995090745,2.90129634065,3.47655708611,1.84529849458,2.33280756253,2.25235857962
(102- 10),2.78232964323,2.93653516354,3.10048465903,3.31246834542,2.32686476153,2.8163853836
(102- 11),3.07102021925,2.01275193247,2.36115426288,3.52066243851,3.11658178047,3.50034012507
(102- 49),3.18531066998,2.2464222349,2.81950065941,2.91845714367,3.12968479568,2.98540887668
(102- 83),2.90085727713,2.37393640875,3.37079869436,2.92999312541,2.66795212148,2.79252357315
(102- 61),2.75337783811,3.02427183764,2.66042394986,3.07622580803,2.48742648591,3.37629965166
(65- 33),3.54155752244,2.14169676559,3.1317814259,3.10259312834,2.24355343536,3.0294686645
(65- 99),2.30431567716,3.16551194821,3.16665094137,2.52188298049,2.88117014947,2.41998870407
(65- 10),2.25934070045,1.5686814231,1.48462597501,1.31121492538,1.29691177493,1.39782539669
(65- 11),1.49955113889,1.1431884327,1.36635743714,0.567023411331,1.40518880231,1.13732888556
(65- 49),2.8733406738,2.78570712876,3.09425126365,2.79067076134,3.00317384958,2.49791265066
(65- 83),1.71295041719,3.07855814011,2.11719123219,3.90776690398,3.08823786708,4.00068464655
(65- 61),2.73476685814,2.77778082854,2.67030949912,2.99176033917,3.19129139892,2.98592426632
(33- 73),3.21521887241,2.3689254416,2.99334273704,2.92817168489,2.7143484888,3.05343297726
(33- 61),0.152406677774,1.08208523182,0.215734713881,0.928583380792,0.227412452077,0.713307914654
(99- 73),3.28240395552,2.08772048173,2.85404826602,1.78432908105,3.54036164656,2.64367848475
(10- 73),2.68644115129,3.21292069641,2.42507159784,3.33748221767,2.55458532958,2.9555480902
(10- 61),2.71267886318,3.36337906767,2.18926185237,3.33034508368,3.07937352607,2.65688665936
(11- 73),2.51582926036,3.60872200464,3.53785386118,2.19555192203,1.72856692593,2.07638009215
(11- 61),0.718782271097,1.0373051832,1.11131659935,0.296777324222,0.892620507695,0.774916246905
(49- 73),2.81027891712,2.55579708185,3.0314969266,2.46526950075,2.91576097669,3.24154987059
(83- 73),3.2457257374,2.05908336431,3.02436620581,3.10668860831,3.07409398344,2.68866972609
(83- 61),2.79021009067,2.55339455323,3.46046501078,2.57636266529,2.7320372691,3.02214778491
(61- 73),2.88711034636,2.91680511663,2.95768297692,2.68660389916,2.5450370013,3.01202339002
(61- 61),2.09095132134,2.90817344171,2.66437469878,3.74827785848,2.95037418202,3.59289394307
(73- 100),3.18562654343,2.8311622325,3.21506586063,3.03618851827,2.61656916071,1.87276671558
(73- 34),2.87302324691,2.66814119518,2.67105542115,3.31653152022,2.87286103831,3.10667324424
(73- 28),1.54161235736,1.70122137089,1.56602738833,0.944823176763,1.22168955519,1.56392526872
(73- 77),2.54429722888,2.24476382962,3.69427617782,2.71663342587,2.48391632071,2.76204158358
(73- 108),3.28179471983,1.90421237949,2.6484062607,1.05480905616,1.59722868181,2.90171630234
(61- 100),2.37911230132,1.9801284675,2.26829912592,1.75022530133,1.345110497,2.62433470086
(61- 34),2.40784108248,2.2817138777,3.27903826585,2.37493345338,2.7663858479,1.39935833626
(61- 28),3.13518932999,2.71664212332,3.18522608448,2.77015904017,1.51160480129,3.18937906504
(61- 77),3.20566111736,2.34454356805,2.83098571828,1.60898020489,2.72787670277,2.99144169714
(61- 108),3.23131194101,2.61325335922,2.74877375837,3.11097951472,2.52486094325,3.00286674109
(100- 34),2.8311812922,2.98172346306,2.95060118485,2.4565955165,2.87682017705,3.03043012511
(100- 84),1.74678304205,1.85217155684,1.27585813163,1.61094701425,1.01078853432,0.50830365355
(100- 61),0.228399159782,0.669282599358,0.357482218092,0.70125583318,0.380420371771,1.11645091339
(100- 109),3.12512808618,2.55307180508,2.16159714963,1.83702857724,1.73867577277,2.21616503986
(34- 34),2.45399385621,3.19469593939,2.57099693956,3.15840847424,2.30493957422,2.24380244944
(28- 34),2.74650664922,2.49868392795,2.57880184619,3.41940256409,3.58885329623,2.88379464187
(28- 84),1.08596090778,0.520893938469,0.898298734303,0.551326072487,1.01543061737,1.25206699415
(28- 61),2.05782710117,2.7436965397,2.63555585747,2.35481207718,2.89539741076,3.03190592846
(28- 109),3.45624272619,2.5692766012,2.70763292464,3.05246451624,2.6886245908,2.6689629966
(77- 34),2.7766294042,2.58336594571,2.83496280195,1.95855617176,2.43760988304,3.40360669812
(77- 84),3.04895014703,2.45088341997,3.39469926752,2.9132710592,1.97232015945,2.93570151691
(77- 61),3.06647024583,2.2018717415,3.1024612118,3.48803575114,2.44526587162,2.29516463237
(77- 109),2.32871484394,2.75059812811,3.28746548988,1.01617948184,1.77775177895,2.08451930769
(108- 34),2.73248211093,2.65699696785,3.03236614225,2.89734144253,2.88313799142,3.18811795922
(108- 84),3.20405286822,2.89486057383,2.77146568329,2.96603504005,2.68216543452,2.41886385874
(108- 61),2.95246636739,2.78054200714,2.55888649508,3.29437719619,2.87552587974,2.85682799669
(108- 109),3.47810737788,2.21900196292,2.92078870826,2.91575976022,2.78413893606,2.92820918037
(34- 80),3.06657008847,2.53957033854,3.37490879652,2.67183436681,2.89420269783,2.03961052507
(34- 11),2.55629515628,2.8845968395,3.28718013063,2.10112018682,2.59707783824,3.02478909934
(34- 79),3.12475876754,2.43491273304,2.76496722474,2.92931609079,3.10643916054,3.37157643896
(84- 80),3.0956986678,2.65539638458,3.43299466815,2.26935342097,2.62865453771,2.94057004832
(84- 11),2.48226351217,2.56511949111,2.56654571794,2.32218148804,2.28146344636,0.902226929497
(84- 79),3.22421460562,2.02526125275,3.06877589534,2.74338042914,3.57053942108,2.99765320497
(61- 80),2.48256360158,1.38707314075,2.6429053847,1.29020094021,2.29963697582,2.19135831796
(61- 79),3.03043433016,2.4634146843,3.21577551628,2.68371776402,2.18049786717,3.24838304266
(109- 80),3.73848467626,2.42803355599,2.33518922065,1.96653916859,2.62989041117,2.90390807314
(109- 11),2.70611677752,3.24357688162,2.75416432884,3.31168645614,2.4964673321,2.38857376565
(64- 99),3.2466880349,3.13909959124,2.6702333098,1.77150074797,2.53310307339,2.04270859884
(64- 10),3.21648429981,2.90839951633,2.88413274469,2.65099431092,2.60908455318,2.72922209091
(64- 19),2.7856439891,3.2476670913,2.10233661104,2.91037882778,2.69183505876,3.01562507429
(64- 52),2.49876833663,1.69104578021,2.4919633298,1.75366277902,3.04069794486,1.18147969114
(64- 58),2.97962142129,3.31029522807,2.4099159268,3.14436319375,2.73424834884,2.36531547727
(66- 99),3.20137254389,2.92053555219,2.9206327514,3.31562398556,2.51155560871,2.34497243449
(66- 10),3.1351134036,2.70543192857,3.5751309199,2.2638686493,2.75810128137,2.17830088661
(66- 19),2.404286875,3.19662882845,3.21971929219,2.07434591621,2.08602562882,2.30222534932
(66- 52),2.5618681626,3.2569299884,2.97984587654,2.94472313613,2.88150292268,2.56489393169
(66- 58),3.60975873488,2.96722160848,3.12633668001,2.47218159819,2.36563759118,2.13284759831
(5- 99),3.03284786714,3.25198825015,3.05630769606,3.22949323101,1.87171786554,2.56905531552
(5- 10),0.755499512462,0.677830022724,0.376106078626,0.653484296392,1.03824933986,0.640344620503
(5- 19),1.90270844549,1.50778282678,2.29361601224,2.23441565912,1.68125310696,1.75455107804
(5- 52),3.1779768753,2.11186104869,2.80982225537,1.57090655172,2.0821249802,1.5152759762
(5- 58),3.16741627067,2.76376276903,2.61375080712,3.48624678491,2.55669217785,2.05031695438
(41- 99),2.74548824312,2.91260232311,3.11387884293,2.84592926809,2.7014495449,2.92001411149
(41- 10),2.32730309245,2.91197712177,2.99477469782,2.48817727003,2.6033721527,3.03511588804
(41- 19),2.84817905805,2.74629157075,2.3768383283,2.05902783489,1.50531193762,1.57376528476
(41- 52),3.51855301256,2.8302608615,3.03174629053,2.96097893407,1.82067870272,2.78170689172
(41- 58),3.42076244858,3.09668509226,3.24326787695,2.94963559461,3.13936485604,3.17317583573
(48- 99),0.931734366355,1.11728414443,0.963259297546,0.356480074077,0.572173293991,0.897912738833
(48- 10),2.41139777073,2.90472365623,3.17013824743,2.7906185126,2.92572792218,3.14079178478
(48- 19),2.08990322253,2.08707283815,2.15772291461,1.06935974925,1.75072219725,3.1606853358
(48- 52),2.87179304032,2.60712897576,2.96219593991,3.01569913591,3.08194120944,2.51836930727
(48- 58),2.24719033952,2.62139980504,3.71758251397,2.96710034804,3.11411548939,2.10076436116
(49- 19),3.0433835423,2.8025694531,2.43527325381,3.33174640308,2.82631670114,2.51277686217
(49- 52),2.97691943306,2.88871403012,2.28498137484,2.78859467195,3.11672692994,2.73766557433
(49- 58),2.24918284817,2.81023448103,2.71336822495,1.16037857052,1.23727478165,1.73314545704
(89- 99),2.8349216719,3.59710238994,1.31377816252,1.66331530896,1.98802449898,2.52367071082
(89- 10),2.43936147884,1.87028026439,2.95628818771,1.1809264629,2.1158395522,1.46827444509
(89- 19),1.36572485562,2.13198342437,3.45339799249,2.28501005516,2.5234365375,3.0942239474
(89- 52),1.68122810873,2.89871536189,2.14651328394,1.18883015242,1.47747675398,1.48532758814
(89- 58),3.55532718389,2.8491630247,1.60311577886,2.24747304419,2.02457212934,2.69973874706
(99- 65),2.97034514527,2.41668929607,2.87512501196,2.82276633097,3.07391129123,3.17938747525
(99- 90),2.27629086161,3.24241101745,2.90438650859,3.31067765561,2.84138722363,2.78452133358
(99- 19),2.98457770194,2.71686162131,2.97277798511,3.16429050771,2.82487839739,2.58925768219
(93- 65),3.44652306496,2.50169837177,3.45974125157,2.47484654056,2.17027356061,1.52139847023
(93- 90),2.70829283963,2.92627917414,3.19666061801,3.12788625418,2.70135904398,2.38920362923
(93- 19),2.95551620542,2.16199463852,3.31140529806,2.11007198743,3.11164465934,2.59467758886
(93- 38),2.70050827658,3.0158009374,2.93767857074,3.06016484082,2.63251779149,2.8208483225
(65- 56),2.65687974089,2.97138261806,3.43207158325,2.48481522698,2.46843407533,2.7525997121
(65- 53),2.75691403694,2.9522589744,3.28518319496,2.56539356541,2.85675235554,2.27475945542
(65- 54),3.00333729976,2.61630858559,2.83735788683,2.98979271147,3.23231044485,2.43457668497
(65- 71),2.34946424051,2.94970624776,3.19249933206,2.34540778327,2.98775118652,2.85724180139
(90- 56),3.00206764127,2.47513744751,2.93340776704,2.94209342835,3.13071754349,2.69398532639
(90- 99),2.99700781188,2.79040005322,2.96022996681,2.61347746031,3.05983963802,2.38425260753
(90- 53),2.78360377574,2.94011325649,2.8893938771,2.65051551293,3.08218515809,2.83392401848
(90- 54),2.71683323115,2.60923125648,3.14268429307,2.85632362254,3.18485800826,2.62433204759
(90- 71),3.53323242717,2.09487922918,2.933081622,2.54307865501,2.94626924,2.46123287829
(19- 56),3.04637516727,2.49895457169,2.82377228144,2.490959503,3.41602887578,2.65701379411
(19- 99),2.47141809937,2.68378066874,3.09979688575,3.20951150652,2.67677241802,3.17260599991
(19- 53),3.04249473296,2.86356956953,2.92886476102,2.92380679796,2.65514279909,2.86362524242
(19- 54),0.802603820581,0.909192616115,0.554617154462,0.658379001318,0.988516458842,0.622092673568
(19- 71),3.09520639965,3.15874432969,2.63474931202,2.70686496482,2.51974489826,3.1137380377
(38- 56),2.60660230644,3.1171701045,2.49086189727,2.00229639221,3.40025620094,2.6018526831
(38- 99),2.17398755131,1.5232677136,2.37448416131,2.24244195038,1.97280850989,1.92930512429
(38- 53),3.15950985345,2.90229678465,2.60242529036,2.95191191532,2.91709611229,2.57720091265
(38- 54),2.61775445129,3.39866141517,1.98624015509,2.37200742785,3.06994253032,4.12795563487
(38- 71),2.4327755173,3.72883566724,2.90299118958,2.41495685813,2.49818418095,2.25178181963
(56- 39),2.59712439842,3.10051447771,3.0051343284,2.23232144156,1.50902389858,3.01305101282
(56- 74),3.17582341474,3.24549970035,2.98134458102,2.68918804749,2.63050268067,2.03145512379
(56- 12),3.32129646213,2.6500636245,2.81387589372,2.54155908837,2.67636844796,2.9486188203
(56- 80),2.57867277702,3.09105412648,2.94994686588,2.75275495415,3.06337095761,2.75079506881
(56- 26),2.38397929184,3.02706019456,3.23463224247,3.26471340467,2.8521442847,2.48643031046
(56- 30),2.72807416901,2.78481998283,2.57812634154,2.8911474318,3.2502279777,3.08055216345
(99- 39),2.76151896754,2.58575227569,3.01036333137,2.89601210068,2.69269745761,3.18085787132
(99- 74),2.64625640364,2.83273775158,2.85088126706,3.07535096293,2.80748091756,3.14954622567
(99- 12),3.34798784823,2.54627898321,2.55371535682,2.38913428479,1.88529306258,2.48533020017
(99- 80),2.27475535727,3.55220881573,2.75951915069,2.97104454408,3.31216561212,2.53504016319
(99- 26),2.89728762582,2.8435104732,2.87803375958,2.62712564188,3.15172749726,2.71863976799
(99- 30),2.47917030185,2.56441536908,3.21986808006,1.64020315822,2.81242897761,3.31379210436
(53- 39),3.54075876715,2.02560588296,2.82907055656,2.65118677527,2.55004636822,3.1692762064
(53- 74),2.56757415465,2.79347007108,3.16340314484,2.41503715971,2.88748306208,2.94860000779
(53- 12),3.10839714501,2.9005888592,2.72286510335,2.465948266,2.97889034573,2.91770902334
(53- 80),2.90462658135,2.69081354885,2.94874616387,2.86488300153,2.96705151592,2.82915013021
(53- 26),2.61708106494,2.86368039815,2.22202372335,4.19486003014,2.69283228576,3.26924684329
(53- 30),1.9748543567,3.72047082355,3.27053927621,1.21810568397,1.48251864382,2.37885209333
(54- 39),2.4974954408,2.34769275424,3.17027629728,2.34693973889,3.02797452827,3.24600590498
(54- 74),2.46493553457,3.05410991762,3.1598690493,1.63369118708,2.35706525667,2.9666517727
(54- 12),2.38533156907,3.43895214889,2.16438037672,3.14392058722,2.78260056827,3.59656334154
(54- 80),3.14170405005,2.23022310093,3.26291856253,1.99477101112,2.7260802126,2.92543572354
(54- 26),2.86272853637,3.11846242258,2.8281307974,2.23834254452,2.73657520507,2.14691849238
(54- 30),3.07117614976,2.75137057529,2.97667994233,3.13394399494,2.9030083325,2.29691192977
(71- 39),2.93498303343,3.3434506429,2.37418703908,2.31249492383,2.72151689943,2.30263315843
(71- 74),2.54871653351,2.77677838282,2.91061193274,2.74942716836,3.35631556157,2.74892237963
(71- 12),2.7243629588,2.52504368984,3.24127145498,2.63018601501,2.95654380465,2.93352593972
(71- 80),2.74302396708,2.83418134703,2.84239113499,3.5567194658,2.56737902441,2.86820533899
(71- 26),2.67334217442,2.73886655664,2.3935303219,3.56815554227,3.41136562333,2.76221513863
(71- 30),3.04406555434,2.95361213284,2.62162803701,2.81320121043,2.36163054321,3.5288148773
(61- 64),3.08834243202,2.54542369427,2.93763824923,2.95636314196,2.66426334794,2.73467543998
(102- 64),2.84093843745,2.90819928592,2.6381216703,3.02217663078,3.13335309421,2.75758953709
(102- 57),2.93590803733,2.70672132519,2.92279891915,3.05047394913,2.93626328474,2.55889954039
(64- 24),2.00687547981,2.68860203039,3.52019737587,2.59086012172,4.13824502422,2.8671281819
(64- 18),2.96977094195,2.93371659402,3.2428625618,2.60946168719,2.34278312757,2.29828106259
(64- 85),2.99560619571,2.03880510213,3.53813018749,2.69594794924,2.39088470087,2.66435169854
(64- 22),2.42650849993,3.28217609281,2.81550426609,2.94093457366,3.47964136722,2.41086771674
(57- 24),3.48613166783,2.72763618758,2.89487337789,2.22894278008,2.2992202604,1.54602665958
(57- 18),2.28562028758,3.00745685271,2.78480100644,2.66709481307,3.36717647427,3.0878653026
(57- 85),2.80349104931,2.50178204147,2.87538473082,2.72083384904,3.63609720329,2.51692436047
(57- 22),2.20503867571,1.20579685156,2.93658822222,1.8078397447,2.37024919918,1.60153752548
(8- 99),2.58219334982,3.088024731,3.28303393452,2.0141805927,2.96271008887,2.57759317647
(8- 100),2.6972434389,2.43064568403,3.07511128885,2.88130200732,2.49782787505,2.7673378055
(8- 101),3.13321310946,2.52384369638,2.71145400888,3.48266541732,2.96656100502,2.49882727233
(8- 38),3.05434448096,2.77882183546,2.6887503876,2.72150712053,3.27024057052,2.81094810867
(8- 41),3.17810910909,3.05350284765,3.07826851946,2.28323341387,2.88228450259,2.5036044016
(8- 11),2.56164545287,1.94282275541,2.49380547187,1.58964667778,2.0097560212,2.21746704857
(8- 110),2.49175271099,3.42148423616,2.96743110266,2.78121962143,2.38439143153,2.69480937797
(8- 61),2.95829944392,3.18657172122,2.58774509992,2.78393417794,3.01130918047,2.5372231239
(99- 36),2.90257544419,2.82886661657,2.49057142096,2.83613258166,3.11166423474,3.25865768452
(99- 53),2.8642837782,2.70308466987,3.20617744461,1.94652932927,3.09149676238,2.67289199992
(99- 52),2.48981497355,2.89573025577,3.05118667878,2.58147070567,2.90594985578,3.15731794006
(100- 36),3.1029938295,2.37919403404,3.09336936302,3.05132180941,2.74343925395,2.66489081334
(100- 12),2.20649679695,3.75539584198,3.58448570663,2.04021508046,3.42467161131,2.19173518859
(100- 53),2.91408647653,2.87366665799,3.33639524368,2.3629185185,3.07117842142,2.28485768333
(100- 52),3.11389792563,2.99510229872,2.35453165022,2.58469379334,3.07296838657,2.93808303871
(101- 36),3.41402876022,2.47848927593,2.40926026796,1.14928546924,2.19633424609,3.30857908196
(101- 61),2.78318772172,3.34218619508,2.66955032704,2.52023474252,2.472699082,2.81884625786
(101- 12),2.55577669008,2.66905591437,3.16068910773,3.4949166881,2.59898033323,2.78878921267
(101- 53),3.0917303974,2.98205586889,2.89175062779,2.80315437315,2.86620021713,2.42888172892
(101- 52),2.71057425763,2.70223827887,3.08085969094,2.19450042151,3.08742486839,3.09797434855
(38- 36),2.94039836477,1.83776883243,2.2615812173,1.97939554522,3.48412112191,2.91835979705
(38- 61),3.5423666501,2.31906299102,2.84347940172,2.3771441521,2.55077036999,3.23973897285
