patterns\K,0,1,2
(1- 1),11.6662622683,0.389392157583,2.32280208523
(1- 2),4.70434215309,4.00265865069,3.91090121492
(1- 3),4.19140370146,4.33380359713,3.94966829702
(1- 4),4.23407867363,3.77050242323,4.4592267579
(1- 5),4.07643868413,4.04594967104,4.4153608167
(1- 6),3.71526950599,4.34446237756,4.44501887483
(1- 8),4.58868012081,5.1677927847,2.95147620642
(1- 9),4.0104046693,4.25964492265,4.24695106962
(1- 10),4.47442856071,4.62461327145,3.60628981402
(1- 11),3.37746914288,4.80687931673,4.30272684442
(1- 12),4.60998242852,3.31827437654,4.62180011545
(1- 14),4.12535997259,4.36884742499,4.02862769566
(1- 15),4.23725213357,4.01606872532,4.3046450345
(1- 16),3.92432174201,4.30443243362,4.31380683336
(1- 17),4.21208941039,4.25897896698,3.98275314769
(1- 18),4.5550626519,3.62998990884,4.47122930196
(1- 19),4.14452114378,4.24543339223,4.1569604844
(1- 20),4.27442606283,4.34756784678,3.87929472502
(1- 22),3.29345888997,5.70754797334,3.8611441066
(1- 24),3.52454807549,4.49587612182,3.83118069183
(1- 25),3.52722632102,4.65595965648,4.16903430563
(1- 26),4.74201748131,3.86127710204,4.08141147627
(1- 27),4.63735094681,4.23317782346,3.79617308561
(1- 28),3.55463154943,4.34627493452,4.4886801441
(1- 29),4.2422041858,4.20425588032,3.90399924673
(1- 30),4.30601720362,4.11761180581,4.0445968616
(1- 31),5.25666508953,2.30676800848,5.2813303515
(1- 32),3.55920221562,3.83157384326,5.29561027661
(1- 33),3.99393539662,4.2101741907,4.32487679068
(1- 34),4.15050566818,4.34879039796,4.04274728558
(1- 35),4.01201358106,4.08046367176,4.40539783483
(1- 36),4.06970396352,4.19260837712,4.26941493625
(1- 37),3.51086904554,4.56587619253,4.26724913437
(1- 38),4.26621079377,4.10171567154,4.1970747251
(1- 39),4.00035498264,4.18013304041,4.39779546062
(1- 40),4.75972799358,3.78646050643,4.28356626194
(1- 41),3.85641876091,4.09431019202,4.40575763743
(1- 42),4.43095876176,4.21479344711,3.66823153856
(1- 43),4.08791519547,4.29759468935,4.1359448221
(1- 44),4.05842495498,4.2166167266,4.26488629833
(1- 45),4.032751523,4.13833069684,4.38266496561
(1- 46),4.36594784511,3.8591195614,4.35327514605
(1- 47),4.27164125615,4.47253818413,3.76439473638
(1- 48),4.26285598771,3.9929663803,4.07774313547
(1- 49),4.08470843903,4.30846254782,4.07793262505
(1- 50),4.31892544098,3.94752931506,4.04438811614
(1- 51),3.4974517805,4.06120568414,4.42960389781
(1- 52),4.11697821734,4.06913667259,4.45529928094
(1- 53),4.19231973271,4.49054765918,3.92666052433
(1- 54),3.3478773011,4.91858392241,4.21551734301
(1- 55),4.37810244214,4.03767025569,4.1849366998
(1- 56),4.30828426446,3.87411471153,4.49094069153
(1- 57),4.19991281213,3.95103798361,4.41553049546
(1- 58),4.09313472901,4.31903254156,4.1340147659
(1- 60),4.09457765207,4.0953137782,4.42863459681
(1- 61),4.5884325071,3.32466709965,4.8020598124
(1- 62),4.31537163183,4.07985134594,4.17624088781
(1- 63),3.58210269309,3.90586154618,5.21683293563
(1- 64),5.76471654835,4.59725918589,2.44985517435
(1- 65),4.23934611828,4.46398342866,3.90805389336
(1- 66),4.23806732149,4.00620325713,4.33744403909
(1- 67),4.09055199821,4.24292018166,3.89629756963
(1- 70),3.52825436892,5.37591816496,3.50823727897
(1- 71),4.03882070344,4.3382685845,4.09287575264
(1- 72),3.51388394214,4.52408594712,4.04788724085
(1- 73),4.15109556468,3.9068585016,4.47572935591
(1- 74),4.15248548872,4.26231567969,4.26748661439
(1- 75),4.94589987465,3.80743159766,3.98971547938
(1- 76),4.74443252412,3.09216240045,4.85863009381
(1- 77),3.90285922336,4.00590095998,4.68204971619
(1- 78),4.22157536859,4.25702669773,4.10418194439
(1- 79),4.78431856611,3.15747922731,4.69563444509
(1- 80),4.27823416399,4.04690250505,4.26476628106
(1- 81),4.86480094141,3.27823344104,4.40033591478
