patterns\K,0,1,2,3
(1- 1),6.55341516606,2.43983350455,9.87259302231,-1.49854989904
(1- 2),3.84379335682,3.77841041714,3.84736680794,3.30778543172
(1- 3),3.44321871313,3.36935966089,3.81238044537,3.67988919868
(1- 4),3.40747479063,3.74808854582,3.80335030491,3.48166247198
(1- 5),3.70316944161,3.45024078911,3.61966110786,3.58333649315
(1- 6),4.00690994539,3.01216186955,3.32514770518,3.81583185525
(1- 8),3.60911881186,2.20645803932,3.39242880029,5.13077685215
(1- 9),3.26879380496,3.87003905022,3.4457110457,3.81228356537
(1- 10),3.24454749293,4.07272962857,4.04600474501,3.1775192464
(1- 11),3.90129429772,3.06613841291,2.99627811138,4.30407372403
(1- 12),3.84816394909,2.75861662813,4.17166368361,3.49848874044
(1- 14),3.64870648657,3.51991770563,3.95000447951,3.22067714953
(1- 15),3.90103704694,3.4376178906,3.27115886723,3.66176841545
(1- 16),3.47870868214,3.57085038788,3.57453852845,3.7641091603
(1- 17),3.61051380551,3.73437930654,3.22559122313,3.67943757714
(1- 18),3.29976726757,3.27943262824,4.35329943028,3.54816032494
(1- 19),3.51149347324,3.44432147512,3.60020245231,3.85401863052
(1- 20),3.50785340522,3.10653221742,3.73962600414,3.9785324788
(1- 22),5.25657307047,1.89517310235,5.92354454172,2.24008947962
(1- 24),3.52660466615,3.03199192681,2.63982697006,3.95148071335
(1- 25),3.78510068664,3.23825521138,3.50377998159,3.66459895347
(1- 26),3.9499878559,3.73186087794,3.87953614471,2.92861338783
(1- 27),3.91686062036,4.25164293867,3.09506981334,3.21056546155
(1- 28),3.67362254421,3.89806449736,3.13562238953,3.56553099984
(1- 29),2.84394256229,4.2814998339,3.64052733038,3.4992927705
(1- 30),3.35965848725,3.80186816483,3.73368667098,3.45566459519
(1- 31),4.34621252138,4.07134847229,4.43449021491,1.97609301499
(1- 32),4.23539405507,4.37798890504,2.40907824175,3.61710446134
(1- 33),3.51698225221,3.83022484912,3.35557573505,3.67718938639
