patterns\K,0,1,2,3,4,5,6,7
(1- 104),2.95368570288,2.19946645148,2.60242603927,2.02756076237,2.46144875174,2.75307235066,2.2804306128,2.16791441301
(1- 105),2.77450126948,1.87158365828,2.60470565729,2.27786365021,2.31796334888,2.7161189943,2.11757529676,2.51085755785
(1- 106),2.06510892383,2.8493415215,2.38005111359,3.07661817345,2.18467243976,2.52288820513,1.95773778751,1.86465257834
(1- 107),3.08282312286,2.51028069464,2.22371138267,2.61618109762,2.76590478685,2.04958156568,2.26856376474,2.28041546479
(1- 108),2.34318499043,2.64275810998,3.19306961984,2.19621381375,2.76122674245,2.16866354747,2.19906459869,2.19677994349
(1- 109),1.76354565569,6.53246575324,1.58390731263,1.95264580143,2.89125216117,0.448130233228,3.42942592445,2.48524023349
(1- 110),2.90567216397,2.82386171955,2.3534451928,1.98855498578,2.61743164726,2.4743238404,2.61528853165,2.31942580603
(2- 1),2.88786156623,2.88152604526,2.22772024168,3.00924122754,2.22684539907,1.9478562739,2.43438972956,1.89584797966
(2- 2),1.83254999598,0.983260678328,2.61011938844,2.18981808676,2.26033343243,2.805251453,2.45505251181,2.02634426346
(2- 3),2.73209771046,2.31883444223,2.95756278989,2.16612747859,2.78337697291,2.20069093594,1.65694632944,1.59638798355
(2- 4),3.05651858401,1.42292670565,3.10909389011,1.85539040438,2.3492026111,2.5596295873,2.16066646942,1.89923165779
(2- 5),2.45078117405,2.53149504047,2.6970490729,2.3484169143,2.78473747379,2.82726195302,1.8360109376,1.81846580747
(2- 6),2.45396688696,2.53679443453,2.72681092521,2.89414808857,2.34888215639,2.23545668722,1.73935148001,1.53890857144
(2- 8),2.13468566309,2.36600296102,2.27907117587,3.14575837566,2.9213163231,2.09698254188,2.09977454853,2.76698999367
(2- 9),1.93587064241,2.36513602283,3.1128698351,2.95057291713,2.63466819428,2.02474003688,2.90170502685,2.0831721332
(2- 10),2.19808462308,1.85663016218,2.42962747325,2.63563023734,2.61255972849,2.80450913276,2.91717707895,2.27751543544
(2- 11),2.37331433667,2.26085833514,3.2833600012,2.21732036961,2.28645301169,2.58258577754,2.454290385,1.63274201546
(2- 12),2.71887080122,2.45938197956,2.45696109146,2.84598560105,2.93284759518,2.10139596051,2.23021635921,1.80913652186
(2- 14),2.45878670837,1.94703411423,2.67635114186,1.94663736454,2.72249102217,2.6430016052,2.79672020426,2.59017657977
(2- 15),2.42342495135,2.14215968261,2.3521590876,2.59076318405,2.26424318817,2.73554023625,2.29718576436,2.38679993553
(2- 16),0.835440548814,0.761160790937,1.92667269523,0.54796414121,1.90539773596,1.67687425824,0.870786357098,0.885137938404
(2- 17),1.01082584803,1.45821968135,1.61983730394,0.404968612339,0.913923883573,1.2334090589,1.04421472246,0.63863899245
(2- 18),2.50117236134,2.04048592226,2.99391429832,3.08847050748,2.44031874958,2.1271572962,1.93935203036,2.09938083205
(2- 19),1.83345801305,2.85146804544,1.69918821962,2.05056685379,2.63334964217,3.26068669868,3.41879679465,2.76806527591
(2- 20),2.29603715755,2.57079373122,2.86324166521,2.91255496031,2.41645993674,2.18253765704,2.22013028782,2.10923615379
(2- 22),2.35645233274,2.1192158891,2.2907783308,2.84674358553,2.78345500618,3.01324314853,2.45331974546,2.28122815912
(2- 24),0.736482683526,0.945057859592,0.704158186962,1.03237017456,0.369892428582,0.403814286598,0.562706619358,0.581077559701
(2- 25),2.61885430061,2.47724884889,2.96573539503,2.842044332,2.53099815834,1.85410389139,1.14109435125,1.62592150983
(2- 26),2.26384569002,2.41435286825,2.4269904685,2.33922789267,2.7383766612,2.38274096324,2.8916703917,2.38905284703
(2- 27),1.75146073521,2.30599824159,3.21689766591,2.3326606223,2.78204065239,2.88419852572,1.66687617015,2.39262266498
(2- 28),2.00078052234,2.32239375192,2.89979347901,2.43527973139,2.25216815496,2.42095346696,2.80719692577,1.70250367385
