patterns\K,0,1,2,3,4,5,6,7,8,9
(11- 86),2.19333799128,2.96947342492,2.35854083928,3.02782493426,1.92841337987,2.63965801669,1.66429959524,1.95048650674,2.21776586285,1.39053085645
(11- 57),2.526379157,2.84716747044,2.41966851782,1.73680008788,2.34104845994,2.10471023459,1.71317573628,2.42523853591,1.80219318005,1.79130740938
(79- 38),2.46980066018,1.93531421859,2.15666406495,1.8558711276,1.98566337469,1.73630022151,2.60410365094,1.45626138673,2.56891710429,2.42789039533
(79- 72),2.07270222198,2.36783238382,2.10048523194,2.01567130774,2.33358602529,1.86424191318,2.26350230329,2.5975307943,2.09586872228,2.22046602702
(79- 11),0.915390838958,2.76237189488,3.6975031734,1.11407974996,2.71302798222,3.01987403767,1.14436291362,1.13932699095,2.9568239965,2.78101068337
(79- 76),2.70210755032,2.09240107608,1.76391012888,1.76721718938,2.76880793722,2.0526979187,0.982484680435,2.50105064711,2.57081949121,3.35402246784
(79- 86),2.14278239144,2.21804356323,2.11128367994,2.19336228566,2.34824253981,2.23050793918,2.39217199109,2.39026418069,2.09630312633,2.04614568385
(79- 57),2.28672582202,2.29364597968,1.92152747983,2.19416890449,2.51816758069,2.52937904892,2.02923857923,2.56245867313,2.06990309882,1.90229033398
(61- 38),2.33476074564,1.90397926039,2.17762927124,2.48399569111,2.61434443909,2.38548598098,2.37474684102,1.94756054747,2.06311003576,1.9602989916
(61- 72),2.23578371474,2.22270444041,2.32354205582,2.31964581607,2.01357298614,2.20361281906,2.38060280831,2.34785919298,2.05856823935,2.00511440044
(61- 11),2.1076933276,2.50762007898,2.30753135674,2.1735696966,1.63860998693,2.21950330674,1.84114229745,1.39173792291,2.58723098689,2.02042955043
(61- 76),2.33831891327,2.35253153007,2.3336551456,2.04514291363,2.15353071349,2.21216836863,1.83178098207,2.31110661029,1.95589061737,2.57592062716
(61- 86),2.44773476548,2.09335179547,2.14921300162,2.71709064989,2.57576336083,2.33902696509,1.90840893023,1.9974731557,1.67487602937,2.34787739338
(61- 57),3.18692168978,2.08195863159,2.27114504919,2.9361965423,2.26195441166,1.4071398428,2.68924380026,2.09519348734,2.45299471338,1.68222121761
(16- 76),2.053888147,2.18882329251,2.68397106002,1.81881035638,1.31702208439,2.40412745799,2.27824050506,2.36391803058,2.04811144707,1.84369669565
(16- 58),1.78941793732,2.36449676894,1.81359240186,2.11717894367,2.3624322196,2.23080983155,2.01991629008,2.39705331939,2.51148980644,1.9365883186
(16- 66),1.98824612116,2.29371757901,2.03667815572,2.30048782831,2.01092532254,2.49514613857,1.85729837043,2.86136902956,2.50521832466,1.78827745832
(16- 37),2.07678134841,2.089449405,2.22948349214,2.29752483102,2.3407145742,2.04423958829,2.43681895604,2.22507551759,2.27015887278,2.12619815933
(90- 76),2.22870617902,2.27249620197,2.20865202564,2.52329332181,2.16274116758,2.12193933201,2.10232886637,2.58563991632,2.0521903767,2.04602562502
(90- 58),2.12101437676,2.141702243,1.91182821211,2.2356595202,2.28458728101,2.40349012476,2.25090279369,2.81650697834,2.07928973213,2.04073355384
(90- 66),2.24551513452,1.92345531685,1.73058064919,2.82487090868,1.84269172471,2.81946016922,2.5011453859,1.91059169479,1.80337391274,2.4335024694
(90- 37),2.04082290014,2.77606939928,1.72576509329,1.80387984504,2.16084825763,2.38005716997,1.62259828374,1.20572714525,2.69968749563,1.74731824455
(56- 79),2.05162731672,2.08567888329,2.33099935036,2.24028159159,2.46019556831,2.0950344655,2.41120190108,2.23443780906,1.88329672028,2.33459745388
(11- 79),1.72450203206,2.2631170344,2.04464967587,2.28033374374,1.83366687697,2.48354259754,2.2218487922,2.26900904091,2.01033046363,2.57442131272
(100- 79),2.32455288833,1.48082482939,1.95146511489,2.21833762968,2.4715691659,2.66901614998,1.78218109037,1.3935685825,2.68451022029,1.84072143733
(109- 79),2.96522974669,1.9028184879,1.89562739162,2.48551875466,2.15848516305,2.1275622514,2.53757065949,2.34052745979,2.08956214202,2.03479931633
(79- 18),2.6928870563,2.13191184799,1.08647005277,2.35675940612,2.91219333274,2.5970243973,2.69447107143,2.29096505704,1.7274596604,2.31462202282
(79- 99),2.25461359722,1.82525007665,2.87058969722,1.69597148357,2.3153751761,2.49017199188,2.0646310163,2.03190490796,2.41938982103,2.05620499095
(79- 34),1.98975658859,2.79767198325,2.0632499694,2.15420311135,2.47048605001,2.68330150213,1.73342455107,2.08795624389,2.05362135425,1.90155201281
(18- 100),3.03597845224,1.14167491226,1.33685373813,2.05507459452,1.88848997621,1.84269383036,2.76875088861,2.86198946662,2.85225820348,2.70653230844
(18- 84),2.6548512129,2.39190166276,1.92205052946,2.11461798049,2.3639426177,2.36752378492,2.47096344701,1.88248013637,1.81600807378,2.07814893362
(18- 61),2.38653714848,2.09584535822,1.90374913703,2.09115759169,2.58248980688,2.4283686358,2.08767581213,2.23053010217,2.44866646088,1.94513753378
(18- 109),1.96201504612,1.97498162014,2.11361916665,1.99639870943,2.55039313523,2.4502026379,2.28638124427,2.11855698334,2.61761573629,2.08263166854
(99- 100),2.78850790472,2.59282977274,1.93015142836,2.32794505803,1.70950204378,2.84889099454,2.72804353575,2.99809070343,1.62141148624,1.0996512498
(99- 84),2.30423581068,2.37140944592,2.21958954282,2.4659195479,2.19535414667,2.24033803062,2.20838459301,2.25110324519,2.07544190004,1.87862856315
(99- 61),2.7488233498,1.79554724012,1.82494222855,2.23720664821,2.91981734665,2.11665250992,0.769534252701,2.51581652613,2.69599945386,3.0116377609
(99- 109),0.767749219599,1.69314150576,4.01015802305,1.44321874064,1.61872786508,3.01369258194,4.01068613047,2.18953391323,1.28755802824,2.39850463632
(76- 100),2.52315413441,2.0417510371,2.22296190784,2.31376190183,2.0543656819,1.81175957141,3.23857526166,1.69531991688,2.90849436786,1.81721957198
(76- 84),2.00341485527,1.97433316112,1.95404076047,2.80214164715,2.38752245895,2.30299765529,2.12026115417,2.15714391488,2.3157036744,2.36806155232
(76- 61),1.61250470141,2.33843453577,2.43969468856,2.41820018662,1.6329293028,2.28204219435,1.92453785533,1.31862691126,2.45312077463,2.37298655385
(76- 109),2.49006905565,2.62607138717,1.95785577246,2.08255314624,2.45799970967,2.48837246611,2.55927248842,2.19671775284,1.31545430734,2.33945879234
(34- 100),1.99540761691,2.51235969511,1.95039673707,2.80731229266,1.59254730204,2.67998583949,2.07286648318,2.09448827814,2.08236685065,2.06624487484
(34- 84),1.85679597542,2.22894710195,2.14234126688,1.84985660121,1.17258211883,2.22627911335,2.26764005145,1.87592341235,2.34647073475,2.68828584218
(34- 61),2.24270599093,1.85495793691,2.03863554395,2.24440518225,2.21270813398,2.08947287542,2.52584824783,2.31704644859,2.2385724404,2.32429679272
(34- 109),3.32483360782,1.41098344091,2.14075418323,2.2272662646,2.08657532084,2.20620896778,2.79989260343,1.76623403203,2.44095825226,2.04943617402
(100- 49),2.87592283034,2.22178814911,2.06440852993,2.2920367543,2.10278163566,2.45556063844,2.6175135166,2.19591836124,2.67714188898,1.25834556759
(100- 99),2.74790496268,1.83103711241,2.15250670315,3.2276372241,1.77769981829,2.12137908895,2.93030644151,3.07942928102,1.75914849609,1.23352349701
(100- 110),2.40020508678,2.33960767267,2.21465206863,1.79744306894,2.28524284237,1.5284150236,2.32520025616,1.89990142078,2.48759992841,2.52165543948
(100- 102),2.42337704433,2.46130076184,1.9237639938,2.10712800394,1.95537907724,2.35368337379,2.39892537382,2.06114678148,2.30650932412,2.18615631004
(100- 65),2.27369068565,2.68732509754,1.27655273316,2.09512618595,2.22039425536,2.59332616532,2.0561156665,2.6058162934,1.87414212271,2.49485979467
(84- 49),2.18330891549,1.88870415068,2.43963758704,2.3824295154,2.37499828292,2.20654192961,2.1445108213,2.35085832326,2.40484180407,1.87140479129
(84- 99),2.16141967287,2.20048789083,1.33021163026,2.09231506934,2.39628391871,1.96597391255,2.57772396307,2.5645973047,2.18660436959,2.63524204561
(84- 110),1.87543120659,2.08344396919,2.58896828795,2.4262356243,1.83567710481,2.4545428478,2.11340170429,2.51106838233,1.99004107279,2.20899670991
(84- 102),2.19092881955,2.22944408927,2.28580658065,1.88477828572,2.32568634819,2.26461277283,2.25270927918,2.26871571157,2.11194360612,2.16460804927
(84- 65),2.25548114151,2.28449332158,2.44340402779,1.9514926842,2.21870683789,1.70662512244,2.36303958866,2.18814357643,2.03174907122,2.46988890057
(61- 49),2.49455837371,2.12715723914,2.42409198744,1.86516144145,2.39551096468,2.29020007933,2.01442748951,1.51534418678,2.25641700436,2.35278247658
(61- 99),2.3697961996,1.93288520648,2.68600011758,2.2454948845,1.85017672329,2.43316881814,2.03831463407,1.9359845496,2.09976575739,2.20804894207
(61- 110),1.56052083818,2.67929605073,2.03704396613,2.1062297635,2.27417624335,2.62582904072,2.31738571666,1.94697901043,1.88629860267,2.29359191173
(61- 102),1.62843610023,2.13913773505,2.25186348249,2.03968650895,1.87657269405,2.58754726474,2.26567220741,2.38812179086,2.67609494479,1.91370883144
(61- 65),2.67991428887,2.41084982949,1.52022963401,1.95429621015,2.6762844904,2.13566770479,2.33012550269,2.63684385396,2.35067603756,1.58057354965
(109- 49),2.34157789387,1.87295299273,2.16499393865,1.86148066025,2.24606900761,2.4563645957,2.35908599728,2.27967583345,2.57317536011,1.86875354278
(109- 99),1.75727688888,2.47745119242,2.11317457753,1.79273785291,2.19020340418,2.38350380643,2.4658992288,2.53911485177,2.12714411773,2.01885150068
(109- 110),1.96659417957,2.11410899163,2.71808569405,3.00335915872,1.74393634072,2.36221670288,2.6194895142,1.97440850061,1.64266461995,2.3544621836
(109- 102),2.34795356819,2.26924344771,2.51573506801,1.91913329379,2.84225355002,2.02031813618,1.76517858948,2.04993651269,1.87012747594,2.27106074283
(109- 65),1.77745841096,1.70250738947,2.30666023666,2.44155737404,2.07538339218,2.49628226804,2.13825617376,2.47286432682,2.10942086757,2.50273723405
(49- 33),2.4053536293,1.63204420483,2.35426062077,2.20392588464,2.41483313567,2.42546155373,2.39589672607,2.37585083293,1.91270146867,2.16292325183
(49- 99),1.85951090665,2.08668903008,2.55034103875,2.24305438273,2.09707486484,2.25632439359,1.80748266371,1.66614868768,2.51914461126,2.4780138318
(49- 10),2.07048288349,2.28447360774,2.9247101489,1.82415599951,2.57751156853,2.0997024572,2.06190280051,1.9749341509,1.78254759532,2.02934000866
(49- 11),2.10100381658,3.05541060067,0.406789172967,3.36041335546,3.07494540336,2.37915080318,2.5351038521,1.53862089906,1.58556971198,2.71069117399
(49- 49),2.52892493887,2.00865712777,2.28541209661,2.12976430461,2.12922317884,2.45320972209,2.24943410447,2.37620649694,1.85480302566,2.13052418273
(49- 83),2.59874630686,2.17759717644,2.4895311599,2.04612814159,1.83470835352,2.25704260597,2.24895872258,2.15855374453,2.33365846854,1.98678609691
(49- 61),2.18245757019,1.70237926253,1.62724407489,2.22653495439,2.4355441536,2.37541582197,2.92686921035,2.03125598406,2.4117966342,2.16153896235
(99- 33),2.16995660905,2.50360160209,2.16061120895,2.07203356049,2.45593954795,2.51013838868,1.67356864846,1.80250953762,1.97652551042,2.62847576929
(99- 99),1.72830044951,1.93628226516,2.12274607964,2.42252311149,2.5766024643,2.27681492985,2.18580411163,2.68026635555,2.07035631475,1.95483338927
(99- 10),2.02642259619,2.11206870164,2.835323954,1.94044040028,1.95563522049,2.10832464547,2.04182833997,1.72034417739,2.56791297546,1.92634195899
(99- 49),1.59323086082,1.67601820489,2.66973198362,2.13857692595,2.79647398689,2.2905339791,1.91073940795,1.84286280766,2.04740054598,2.17032412857
(99- 83),2.14960705624,1.90811346727,2.2889077186,2.48899964954,2.74144462419,2.32150898182,1.91885656817,1.3843662207,1.85881070426,2.58181276102
(110- 33),1.71601001853,2.13361309329,2.46902669946,1.91417190415,2.58283139852,2.270576787,2.76969396007,1.68717297159,1.96207321454,2.25471358366
(110- 99),3.06479797811,0.521675494739,2.54289380261,3.95883997545,-0.663479941667,1.99263579442,3.52035321847,5.0562276129,2.27663408834,1.44458688236
(110- 10),2.00722077123,3.14452972751,1.78338252176,2.107922565,1.84447130631,2.87652378417,2.23502378667,2.55879567759,1.58878994683,2.16150360709
(110- 11),2.1362976777,2.27505331792,2.32838401446,1.9881808599,2.36394848656,2.15615341212,1.68816411183,2.02090553908,2.31464577294,2.53192205944
(110- 49),2.16870684265,2.1577086406,2.41455237993,1.44458046563,1.61738012161,2.52970951274,2.29660409823,1.81884450348,1.55721579856,2.21054129611
(110- 83),1.57581988224,2.24229534311,1.73969315405,2.96808827341,2.38287317688,2.15206271847,2.19763191029,1.73196866043,2.46259979641,1.74149852582
(110- 61),1.72458585024,2.26112226708,2.52506501479,1.910397668,2.36495724091,2.15202253036,2.02089998833,2.14204162126,1.93626145872,2.51827318401
(102- 33),2.2520171548,2.47180441122,2.12989810447,2.15766135848,2.627569866,2.5173154622,1.64906530157,1.86144999692,1.89215827341,2.14499868516
(102- 99),1.29216737282,2.11969698002,2.87672642557,2.02067077799,0.977444373836,2.02707574033,1.90429536276,2.60724295333,2.47426526751,1.86128118695
(102- 10),2.58152824306,2.4130776624,2.19065347502,2.35087823354,1.85012092,1.76057579739,2.37199547841,2.36404498864,2.30437857739,1.85298902956
(102- 11),2.654605343,2.65677689862,2.32404269275,2.56080498472,2.65016437861,1.85913478046,2.53326164577,1.83882010411,1.40079991037,1.89924002597
(102- 49),2.17871406952,2.10979958044,1.80697514981,2.1871384667,1.86981892373,2.10055908665,2.45174954359,2.49189989231,2.05777886263,2.82239588964
(102- 83),2.52629408687,1.94930760036,2.12023326778,2.42314028591,2.82738004879,2.37289673022,2.15120164407,1.79882897943,2.28683364145,1.63065247084
(102- 61),1.69749865733,2.61550959435,1.78807879955,2.49451720982,1.91517337417,2.09296062871,2.57361263595,2.19772200815,1.99825596026,2.32917350554
(65- 33),2.7111621655,2.35537204255,2.63877415014,2.01718740274,1.69470434508,2.41987530048,2.09158619003,2.40883709637,2.02036496755,1.8678286053
(65- 99),1.56937699346,2.85828536991,1.61297406406,2.22863115839,1.84237724781,1.84572134383,1.5266207346,1.67739784791,2.79660781318,2.59529811448
(65- 10),1.22966532012,1.38699511994,1.88480065397,0.405022145511,1.12814019622,0.999510903156,1.23792956987,1.46849766841,1.45319382768,1.41219001764
(65- 11),0.967372878077,0.833371457641,2.09422430434,0.762162179306,0.819741399036,0.966197377755,1.39112156498,0.374859993584,1.17813874108,0.823500792056
(65- 49),2.04633729499,1.70636594944,1.79888410524,2.462007107,2.18533762284,2.18221953543,2.10109138418,2.61868000319,2.45109929093,2.63041472079
(65- 83),2.28723338999,1.00471796968,2.64970117284,2.1224439792,2.71261544221,3.04685341711,2.67528289469,1.20557098481,2.44003016655,2.50479072942
(65- 61),2.08880420163,1.98916154524,1.58485859271,2.04564437851,2.50284591925,2.72634756877,2.06158343539,1.75980711765,2.14708588412,2.85021168734
(33- 73),2.80831707401,2.4580901872,2.56839517437,1.91944413815,1.89268994874,1.67124565403,2.01768452601,2.42594165161,2.19022759656,2.09317937571
(33- 61),0.992220862686,0.615884433941,0.120857841469,0.634894026607,1.04746975407,0.081588105595,0.753738621794,0.426515467695,1.00638021471,0.489463599594
(99- 73),2.36139162512,2.01369362941,1.3029737379,1.60990843293,2.82569206946,2.3879427282,1.35510676759,2.3574301966,2.83521032916,2.22911029732
(10- 73),2.36231348366,1.87324026788,2.18547663829,1.92587618844,2.00093555804,2.37202493456,1.83970665492,2.14807264476,2.57996185874,2.59063169816
(10- 61),2.73440379016,2.20808146969,2.69410853698,1.57602924134,2.44383250164,2.49710290537,1.93124026114,1.86100684177,1.75990809155,2.25829303795
(11- 73),1.96786255695,2.25905054094,2.58709026228,1.03562257505,1.87257148963,1.88550695458,2.70159918673,1.94954574013,2.37050766499,2.12180085193
(11- 61),0.608565494213,0.33673460776,0.288030091121,0.795487591512,1.23332442145,0.555229138464,0.986434495691,0.511014856743,0.381748680829,0.174976679642
(49- 73),2.29716324363,2.75779127325,2.24118551211,1.93955485358,1.84276657775,1.91314527322,2.48785071298,1.92206346795,2.55643089078,1.35349401428
(83- 73),2.18486375291,2.12071243458,2.04207913694,2.30845940722,2.28300679953,2.27161104464,2.15406152752,2.13575240189,2.05408890186,2.62757549883
(83- 61),2.49664118941,1.74695058482,2.66217733239,1.47052250406,2.20567395423,1.81610554256,2.47756495394,2.46765445662,2.33127483148,2.13246900075
(61- 73),2.26989969892,2.23058635264,2.55466577138,1.67248532851,2.34959456583,1.8659847965,2.70419829362,1.96990228305,1.99644756885,2.278685567
(61- 61),1.91556263875,2.4753764291,1.62309972357,2.17564051037,2.63364967289,1.5645936239,3.14042985024,1.90448109307,2.74873302972,2.40117287655
(73- 100),1.9207097419,2.2664483298,1.61416017751,2.21891692855,2.60191777293,2.4242700429,2.22361099991,1.83079234759,2.36632036053,2.48372331528
(73- 34),2.29382743212,1.91648179034,1.98119924802,2.43926669192,2.03450346018,2.76926974724,2.0441200337,1.61020393037,2.62009606994,2.34398242878
(73- 28),1.37399302664,0.844968857639,1.18640570747,0.601019942033,1.6649215321,0.699509168129,1.73363276561,1.21079321353,0.82955267422,1.46999004855
(73- 77),1.69526411393,2.9815280119,1.9511428713,2.28358574383,1.9315041901,2.0691882052,2.08902123876,2.16080363086,2.57756018229,1.75878821351
(73- 108),1.77054747617,2.69945147807,1.82325357266,1.82253226547,1.88154769455,1.4865370523,1.08561456087,1.3363087792,2.3854313169,1.85884087924
(61- 100),1.8419698916,1.45490040255,2.01726368469,0.940063682591,1.26681951464,1.73457809493,1.2710396009,1.29907482476,2.04220421008,1.59070296885
(61- 34),2.3376707016,1.6349085502,1.90155832326,2.25854365156,0.97581014716,1.37755336787,1.64196341997,0.742904387399,2.33809917762,2.31727275003
(61- 28),1.65509959324,1.90864125119,2.02470227238,1.98493859544,2.51844494955,2.25400862554,2.96094577091,2.07238821173,2.02324943554,2.05251999242
(61- 77),1.79440608111,1.74889351642,2.40457134799,1.66015901502,1.35458414469,2.93345306553,2.53157886402,1.24085836248,2.51794003216,1.78685962037
(61- 108),2.20379836751,2.26768466123,2.66650315301,1.93702044362,2.11913250051,2.33421932726,1.71800726366,2.23442129041,1.91332614722,2.50437835506
(100- 34),1.94965672573,1.99959386811,2.23672696333,1.77588821911,2.33120851857,1.89823024595,2.31680162828,2.70930900995,2.62548540363,1.93164383041
(100- 84),1.10875949578,0.771634505784,1.01364622678,0.765186320788,1.15749085352,1.5027678252,1.49348840224,0.515829119646,1.38310062367,0.783933197101
(100- 61),0.274727740001,0.412048514182,1.04934484855,0.714063141958,0.144419423625,0.62007170856,0.401703093398,0.375885039449,0.901694839742,0.122071429368
(100- 109),1.3549269897,1.97909431279,2.09405589819,0.965251480065,1.03174383411,2.66644153165,2.07998133563,1.08419645886,2.45999217824,1.32333706426
(34- 34),1.82768708205,1.76119738499,1.93405161787,1.3952307593,2.22065873349,2.3091209414,2.57070196096,1.369983502,2.50226737787,2.25417879677
(28- 34),2.59747525528,2.83513648974,1.8683937063,2.39283346353,3.1845233573,1.90009018974,1.97932671655,2.02374323796,1.89210235481,1.76554060859
(28- 84),1.2692655161,0.304689626705,1.35392049832,0.553847415752,0.331138884251,0.262162439045,0.624225883589,0.593907898586,1.17688468027,0.926351553228
(28- 61),1.98129172061,3.11668229907,1.99974265755,1.85447830061,1.84252988877,1.42123272204,2.48909814243,1.47488420425,1.37877098513,1.70074232801
(28- 109),2.00169159303,2.08800469886,1.67621399299,2.54682745083,2.55117509897,1.89608005481,2.02385599229,2.04364308468,2.73105406057,1.99329797841
(77- 34),1.64579470203,2.09247098482,2.6347103001,1.78908925615,2.06732787199,2.16512747138,2.6090025244,1.45876414202,1.78858702428,2.27919490922
(77- 84),1.45970715445,1.58838394786,2.07872715495,2.09976078375,2.11119913763,3.03476160411,2.48118448367,2.09956701829,1.85180524989,2.39850662005
(77- 61),1.76053046717,2.31415183912,1.97013354231,2.10879434809,1.85973198873,2.01096491102,2.48863943054,2.21107774683,2.16850893634,2.6965915097
(77- 109),1.03564181314,2.88233506756,1.49507206236,1.47988926456,1.1865544973,2.31156257812,1.36178745985,1.49409212677,2.31081274173,1.74851138161
(108- 34),2.42609030168,2.04578085608,1.96795956804,2.31925971199,2.69916868246,2.2000676148,2.29606549317,2.29895758149,1.57435588285,2.4670325864
(108- 84),2.51507467546,2.27539773674,2.42754223825,1.87277190375,2.68081531227,1.79542653743,2.10059112228,2.1214893767,2.14282797705,2.00358653546
(108- 61),2.18328037521,2.15015735355,2.17677587301,2.32595369187,2.2289494768,1.91186775692,2.05274458081,2.58259089106,2.29326297894,2.2036643649
(108- 109),2.44350772158,1.95890433676,2.08652702131,2.25704647092,1.91759357031,2.66076624498,2.16306890015,2.20130688733,2.31990559748,2.14302802372
(34- 80),1.88154374521,2.62889778292,2.41106526932,2.77544972083,1.73097650537,1.97697567453,1.5996302445,2.33341735966,2.145699726,2.17124279846
(34- 11),2.09064240823,2.3045023911,2.15936920183,2.35501668281,2.30220283114,1.83504494935,2.38676845348,1.86799390265,2.30388911473,1.91756230449
(34- 79),2.25201631569,2.77065532302,2.38927990637,2.43929814211,2.66967399959,1.91907143552,2.80208013678,2.00772631138,1.49462225214,1.66570907607
(84- 80),2.30416440273,2.38247720712,2.11536988963,2.57727806085,2.51654564626,2.01569403482,2.0525937099,2.54994078082,1.92914320291,1.94340121978
(84- 11),2.43532521336,1.49175579808,1.97376762996,1.50919554425,0.392091961393,1.21936468589,1.14221132819,0.919236202419,2.20564069687,2.43635297694
(84- 79),2.01539965362,3.11168919047,1.8676611875,2.3402815066,2.93587119511,1.96762841969,2.27370871066,2.37138970508,1.39496921439,2.00260779694
(61- 80),1.06035681425,1.04780245351,1.74836986718,1.42809237349,2.39948988021,1.68169794946,1.37525052573,2.42061816186,2.0365201539,1.2097946627
(61- 79),2.26750264423,2.27351928486,2.65102287864,1.62159207442,1.96136306031,1.55740584187,1.87781274565,2.08489690769,2.81725180272,2.49518240533
(109- 80),2.00186512673,2.78490200755,2.62592473584,2.01274699812,1.8954493452,1.98016242681,2.08038778802,1.26158254756,1.48889578112,2.28397638751
(109- 11),2.33008099816,1.52204875306,2.27704893876,1.7796188432,2.31268569747,2.26407635112,1.7060333233,2.70278941442,2.26894051336,2.5242416412
(64- 99),1.14090954932,2.36529901345,2.05560647883,1.7013855117,2.31372713535,2.26345639387,1.82861040309,1.4966015199,2.53130157632,2.227107333
(64- 10),2.38038632466,1.89674177519,2.65117718793,2.35103562511,2.17037761001,1.61067969988,2.47548363789,1.8329484776,2.47622536662,1.74854837074
(64- 19),2.09148857257,2.57294063961,1.80154434224,2.73046206166,2.00305940672,1.89627065987,1.91815392412,1.44147755342,2.75902778853,1.65092984198
(64- 52),2.2194077816,2.24604091379,1.06726413763,1.22443880745,2.10167853981,1.99003927437,0.909179847588,1.60083823776,1.51987079106,1.51631301049
(64- 58),1.7924751474,2.14868033262,2.19416600616,2.32703682463,2.14223601571,2.87827671514,2.42289698395,2.15497706209,2.0158680244,1.76999269478
(66- 99),1.90106141285,2.3585811134,2.15977140407,2.24651878092,2.80157599052,2.48475590662,1.86271800161,2.27328741922,2.2621544513,1.90696227749
(66- 10),2.23650273388,2.90424587751,2.27210403416,1.94576562527,1.51506492072,1.15523452936,2.54070981277,1.56180449758,2.04444188173,2.51510914761
(66- 19),1.3451795152,2.26554347503,2.22404923823,2.13299636169,1.3427249919,1.19959911946,1.46427965826,0.860105838582,2.93594680729,2.44602680918
(66- 52),2.56020437651,2.13169214981,2.23064290293,1.53129691137,1.99402944314,1.7601923024,2.54487282303,2.64068508291,2.13860280099,2.39307131877
(66- 58),2.49559143331,1.84860740437,2.25071987507,1.9449597016,2.40386984101,1.65534663957,2.21842967993,1.60494555229,2.78969981909,2.38661534651
(5- 99),2.26855962208,1.60235003039,2.73917285515,1.55329932281,1.99860452031,1.65799798831,2.28063498673,2.66429457628,2.56484026788,2.18101992749
(5- 10),0.75978760061,1.24039859545,0.614001209129,0.167242391809,0.765301665736,1.00931569094,0.87133922601,1.08778655139,0.557959636334,0.127029317148
(5- 19),0.980160702524,1.55455121283,2.01335395035,1.02059300739,0.586601848809,1.89932630938,1.66537791185,1.16790013964,2.15437581596,1.18122946586
(5- 52),1.38493618771,1.96778335967,2.0792553695,1.39810719547,1.43508422741,1.91979555784,2.74519706092,1.10116668349,1.70540712001,1.17980037854
