patterns\K,0,1,2
(99- 38),5.65085053211,8.42619957802,-0.865083000689
(99- 72),3.63162697493,4.93304032266,3.3767439916
(99- 11),4.08085829456,3.89159735124,3.99217578676
(99- 76),4.16300803446,3.79869559083,3.99809280927
(99- 86),4.0391059938,3.94535700735,3.99400678572
(99- 57),4.08755117415,3.88909150052,4.02659944133
(72- 38),4.9470893263,2.62250417962,4.69085389062
(72- 72),4.00888113142,3.91670260646,4.06103836882
(72- 11),4.07832474986,3.91238133137,4.10077325347
(72- 76),3.81940037338,4.34499889046,3.77894282337
(72- 86),3.97243076033,5.20476159049,2.47854129684
(72- 57),3.91966637296,3.81313810499,4.26478650767
(105- 38),4.05386684781,3.87376118808,4.04120163311
(105- 72),3.75659501483,4.22897657248,4.0136485143
(105- 11),3.63889733844,4.07066334923,4.20033024053
(105- 76),4.0205578865,4.0409097437,3.98763626122
(105- 86),3.90174050619,4.06997016968,4.04792063665
(105- 57),4.28394627589,4.05469928589,3.52448212713
(11- 38),2.97228241234,4.32789870457,5.05161075656
(11- 72),4.86373059611,3.47402763031,3.2042191354
(11- 11),4.18473513856,3.83152676763,3.91916431553
(11- 76),4.04127914918,5.02429156606,2.81890337639
(11- 86),4.35016704692,4.22542470035,3.46527644992
(11- 57),4.18303620375,3.90361252217,3.9037938644
(79- 38),3.87452548901,4.14596510956,4.03831103906
(79- 72),4.05927315755,4.00445417478,3.81686163725
(79- 11),3.26360767772,5.19292234099,3.5955543817
(79- 76),3.07442047697,4.83236902318,4.28833494531
(79- 86),4.12878150873,3.70557658875,4.17884860347
(79- 57),4.6595913814,3.66842241562,3.66448201889
(61- 38),3.98216747259,3.97227559936,4.03414119006
(61- 72),4.06699298203,4.08123755134,3.78614513303
(61- 11),3.76046521664,3.99348349717,4.17838916375
(61- 76),4.0277564087,3.94396750363,4.05789387295
(61- 86),4.12970593639,3.95066772806,3.92968084123
(61- 57),3.99695156568,3.77617903391,4.40045591428
(16- 76),3.99394646551,4.16798731914,3.60396514945
(16- 58),4.27894970075,3.89958972148,3.73222548883
(16- 66),3.74974996539,4.43627493924,3.77982417513
(16- 37),3.77868715162,4.02925298081,4.19368243571
(90- 76),4.10249911486,3.92534278425,3.98201321432
(90- 58),4.08333468793,3.86128839928,4.0979389263
(90- 66),4.3015701381,3.60448305425,4.13815642037
(90- 37),4.55366951209,4.00583819908,2.91898116156
(56- 79),4.19180265799,3.92748365293,3.80161943342
(11- 79),3.85476715144,3.68585176115,4.23438154303
(100- 79),3.64544347346,4.09592822367,4.25152217657
(109- 79),4.13400501565,3.86472983518,4.05033708968
(79- 18),3.49111988242,4.32888867206,4.25508820778
(79- 99),3.56255856202,4.28860742914,4.159337247
(79- 34),4.17591847014,3.91104770372,3.92908697493
