patterns\K,0,1,2,3,4,5,6
(65- 11),1.5057025288,1.69834528545,1.82291794081,2.70071865928,1.87636430978,0.90267368057,1.11334544131
(65- 49),2.30360896815,2.61050507481,2.50293127128,2.65477558294,2.80909006936,2.55382478999,2.58424813863
(65- 83),3.16909570106,3.33725090708,2.30219983856,2.7294211407,2.76582022731,1.63492804848,2.37320535196
(65- 61),2.68566697727,2.87054111487,2.58906770957,1.67932646972,3.13665383202,1.88519432071,2.74267772746
(33- 73),2.37820552533,2.54275100636,2.82097412944,2.71406275127,2.43475042352,3.02822351268,2.35481058561
(33- 61),0.332810127229,0.768190023949,0.593324681279,0.79962236189,0.0279879022237,0.365158786144,0.365586010218
(99- 73),3.21133083865,2.7356118585,1.9480742857,3.10421513229,2.64905074466,1.71421550339,1.90532365626
(10- 73),2.59197884,2.45777806646,3.03706463296,2.06503007308,2.62521977983,2.86887882839,2.43279738232
(10- 61),2.49983725635,2.52599207382,2.93998713644,2.51354744279,2.1857768367,3.00679767926,2.70294580607
(11- 73),2.74645954551,2.40112181958,2.8588943912,1.77925169019,2.01535986917,2.63319276435,3.51207249668
(11- 61),1.00460065285,0.684314300748,0.918651624993,0.534008409098,1.2803524546,0.687629024497,1.35491416581
(49- 73),1.70594755492,2.73365857752,2.923152734,2.59602009139,2.94056412479,2.2629233507,2.7023371996
(83- 73),2.4770345964,2.67955519014,1.79214741006,2.99575103211,2.70631688825,2.83049772346,2.50884106549
(83- 61),2.27865993109,3.16029248243,2.1669933675,2.03780294846,3.28564947917,2.40240192791,2.54178014145
(61- 73),2.23195971408,3.31583559533,2.18076017297,2.69667363186,2.23396643855,2.50950462369,2.84258353652
(61- 61),2.84894354003,2.11401079646,1.82176032552,2.57357978417,2.08495373005,3.36174289719,3.26731162457
(73- 100),2.26607438257,2.12015507005,2.81148336666,3.1693253699,2.60142131444,2.17766203571,2.77145744515
(73- 34),2.85546207957,2.73729697598,2.54403741698,2.35262463537,2.58977096544,2.72396805488,2.48894763505
(73- 28),1.08063353018,1.30675713286,2.54555087247,2.03805903046,2.74843589543,0.976984245432,1.87030973823
(73- 77),2.1495625207,2.4197802199,2.739894374,2.50893314744,2.97559136284,2.79606136397,2.40023323637
(73- 108),2.11153812119,1.91458256403,2.95543845572,2.89518703225,3.34138507858,1.50606917176,2.07619838266
(61- 100),3.39939795539,1.90568182308,1.01271907173,1.89295303589,2.15205157111,2.54727384398,2.52269573768
(61- 34),1.84099309727,2.58332390696,1.78637289448,3.27325064246,2.36877224803,3.00805746075,1.84860555925
(61- 28),2.16011837854,2.76392274127,2.76880901449,2.64839454968,2.39470955896,2.91675521532,2.36023958069
(61- 77),2.93984187127,2.54054980898,2.41461772102,2.7634840742,2.67650183898,1.98539968037,2.56790867721
(61- 108),2.63108517167,2.65724100163,2.36464743751,2.9153184146,2.47918919937,2.55123933228,2.5403001864
(100- 34),2.47702304702,2.97749701121,2.88530668995,2.00086001113,2.81128955329,2.38092010648,2.624808695
(100- 84),1.51338385715,0.99884925421,1.92918658822,2.21742828362,2.24010380884,1.51830881082,1.51753121943
(100- 61),1.04935424158,0.417879264793,0.869974466398,0.359553242592,0.309343134896,0.952023004608,0.384923140271
(100- 109),2.72150128767,2.03880010104,3.15789517712,2.81340778575,2.16952545179,2.07633596367,1.67943967577
(34- 34),2.11944983948,2.29613672306,2.37921158861,1.67775478008,3.58439199463,2.17790008144,2.82580588076
(28- 34),2.75637826882,2.73902948792,2.6119033825,1.92952126866,3.01921830209,2.74150828675,2.63316761649
(28- 84),0.797148854731,0.86198002324,1.36878976511,1.36129331156,1.77246054897,1.4486484233,1.45527299189
(28- 61),2.7806186625,1.7698138322,3.14656703967,2.21290497512,2.27825579231,2.68597246009,2.59354641685
(28- 109),2.6896197855,2.36906198306,2.84749074995,2.52521338108,2.56185360005,2.75458547474,2.4248754835
(77- 34),2.15905918287,2.24144237039,2.59079237611,3.11908095311,2.77141090378,2.12582522456,2.31505832791
(77- 84),1.93008478989,2.46714358768,2.81837742015,2.58189696303,2.12711792378,3.22659485694,2.73259434106
(77- 61),2.13940120357,2.9754618466,2.76142247604,2.95658053759,2.50908871555,2.32043128362,2.25780949405
(77- 109),1.6106713088,1.73997423057,3.21424427717,2.75747087152,3.39284180124,1.35381836612,1.56783100507
(108- 34),2.58344495326,2.62637626248,2.96051792555,2.51692588237,2.36798571097,2.87156727149,2.38600806966
(108- 84),2.61503144052,2.59350974551,2.74492182664,2.86087935156,2.25959286301,2.83728758134,2.25795523106
(108- 61),2.37365717979,2.74529489988,2.73932259258,2.36791329227,2.59714804444,2.59460185918,2.7915250251
(108- 109),2.15505069325,2.27353466065,2.40090282428,3.14432741125,2.83189203512,2.79292728258,2.48620842123
(34- 80),2.44292807048,2.47669163062,2.67509818205,2.63061552186,2.95555111266,2.75017391338,1.93531406913
(34- 11),2.05586534139,2.39692812212,2.81692425974,3.02660322642,2.46011277156,2.09417774632,2.99343922942
(34- 79),2.62471015179,2.95077369177,2.42698204352,2.05628442145,2.89704678263,2.48191585993,2.94550170556
(84- 80),1.97921375723,2.71614103796,2.13788592277,3.0503405789,3.02527819216,2.93904310254,1.94230133292
(84- 11),1.27967522472,2.93177385993,1.44449003937,2.37350306856,1.69757750076,3.46687928468,2.09737805643
(84- 79),2.70120997752,2.57106494054,2.10162888588,2.62656696464,2.99061867895,2.4413765104,2.98159836066
(61- 80),3.26950195214,2.06985866306,0.976949037148,2.01949319003,2.51013606919,2.80120851734,1.88333065789
(61- 79),2.82321205087,2.27400785176,2.55864120548,2.26585951092,2.95638870157,3.0645939033,2.14370998339
(109- 80),3.04880528744,1.72381428607,2.75244610795,2.53721935656,2.28621827178,2.25286987077,2.94746531834
(109- 11),2.47536077251,3.08413888775,3.14928728723,2.56656709646,2.29336437131,1.87778862213,2.54810665158
(64- 99),2.40358703701,3.10019446043,1.46022321092,2.88494335822,2.24740753321,2.80596714759,2.70259071705
(64- 10),2.31657648875,2.48843668285,2.11053263859,2.93367981294,2.56025999184,2.39808766041,3.08731663852
(64- 19),1.65282544826,2.32101389535,2.70107991183,3.31060653099,2.14683986518,2.11873602831,3.23371123731
(64- 52),1.64853590138,2.88770524008,2.90481106923,2.70727807562,3.06363239152,1.4817880945,1.59487710497
(64- 58),1.97464564045,2.6804125432,2.21317381111,2.53541306317,2.80899188586,2.06719472304,3.43246942366
(66- 99),2.01283423372,2.8159352202,3.03129372919,2.66284711654,2.5467136698,2.7247730473,2.46385761686
(66- 10),2.5045737383,2.40282646959,2.65174822035,2.12874165458,3.34877422004,2.64033899142,2.12902772165
(66- 19),1.67430938679,2.36771042181,2.42194050759,3.10935983984,2.4420785461,2.6404754873,2.71616689519
(66- 52),3.07859662534,2.91230887282,2.31521417312,2.58207440492,2.2599073946,2.49589155119,2.55093411666
(66- 58),2.3627890779,2.53515714415,2.23869721191,2.5997352973,2.77160294793,3.17331002006,2.41768853709
(5- 99),2.23465952427,3.09537104897,2.5955489697,2.3127540399,2.53488655845,2.57077384742,2.91719223095
(5- 10),0.715769356633,0.915455979884,0.41167509336,1.31442074998,1.58578558316,0.62236705291,0.494090363376
(5- 19),2.57093074503,2.28766415056,1.97330060771,2.34712548668,2.01578768252,3.01962885652,0.94018679461
(5- 52),2.88665092788,2.85726778684,2.41310523995,2.87382520198,2.07161775577,1.84286410867,2.04674454718
(5- 58),2.23862227664,2.5284906872,3.19911176903,3.35578809575,1.95446922698,2.14032535094,2.42664715075
(41- 99),2.93209387199,2.35941520751,2.98014863009,2.26562448841,2.64857236569,2.40642825775,2.4328913011
(41- 10),2.65198557895,2.3000386746,2.80547141783,2.98851203048,2.29966921234,2.03414025327,2.60021948319
(41- 19),1.51564537927,3.2880200934,2.28396892925,2.50172193224,1.72057824711,2.89797893366,2.84172923993
(41- 52),2.37485728965,3.05332827622,2.51707581245,2.33820126616,2.93937106751,1.76859372026,3.04132802894
(41- 58),2.86864368966,3.18926452627,1.70986742621,2.55071038156,3.41790225855,3.98254708767,2.95091772468
(48- 99),1.37028022382,0.561240103337,1.07071383446,1.87525947877,2.15700782076,0.444332690135,1.32671707488
(48- 10),2.42054621048,3.22078251761,2.59738555319,1.8930842084,2.76254593891,2.4667898235,2.69855763192
(48- 19),1.59485228187,2.2084947552,1.01904399731,1.76448665777,3.13160250808,3.35931812289,1.88947490284
(48- 52),2.48193734159,2.74814716713,2.68848277631,2.42786866581,2.61998761116,2.43601436287,2.71519879276
(48- 58),2.48922821323,2.71116265761,2.1365661173,2.26328092678,2.67486110649,2.77272650053,3.08835254205
(49- 19),2.1494282731,2.91562336189,2.93358420075,2.62702191187,2.73117724752,2.28986211559,2.48383446514
(49- 52),2.38296962547,1.78780207694,2.66515724733,2.87676670497,2.1644115327,1.69812899885,3.44545855868
(49- 58),2.46382462129,0.94000835612,1.26435920718,2.25240264151,3.18267910436,2.20438070016,2.65932043468
(89- 99),2.13664387789,2.15556269571,2.84663153843,2.62533796503,1.78111811141,1.88683054801,3.32693752361
(89- 10),1.8697358242,1.31766940182,1.12933569125,2.31067483442,3.69601798865,1.52067373666,2.73908575828
(89- 19),2.5007563701,2.11712232747,3.29621040367,2.41381380509,2.32057907474,1.92185868954,2.80684281742
(89- 52),1.49176691358,1.76559386442,2.11747293213,2.1735401032,2.77794791513,2.46883898051,2.58492675085
(89- 58),1.73706778689,2.16550316026,3.02591245477,2.56040992368,2.07169404194,2.8088024842,2.76041555352
(99- 65),2.67822537647,3.17948628649,2.30982161121,2.44074150478,2.61297390841,2.30060579687,2.59929199864
(99- 90),2.30339238752,2.36369194771,2.78587033791,2.01803695255,3.19036114913,2.49330753333,2.9680510897
(99- 19),2.34179983984,2.57671588619,2.75720994064,2.77658397014,2.57707349591,2.60188681092,2.66110262295
(93- 65),2.38531052555,1.81044472025,2.18856173512,2.56083919542,3.12402236788,2.7033770021,2.76469263548
(93- 90),2.64786904296,2.48093548827,2.50648863952,2.73534762309,2.51428806168,2.62829483368,2.57420379632
(93- 19),2.4859702577,2.45837420607,2.38640971127,2.56942316559,2.58818297852,2.90900019253,2.55748043311
(93- 38),2.7793464021,2.56297573208,2.17392427839,2.78729993973,2.41820731223,2.71736708085,2.72169738487
(65- 56),2.53647324193,2.61547097112,2.75543411086,2.58098638846,2.25428854599,2.74926605,2.68819363899
(65- 53),2.70177253302,2.00565554729,2.00377835001,2.79722965849,3.04807162772,2.65343191732,2.4411306479
(65- 54),2.66387395998,2.23123775712,2.23541385399,2.84123345586,2.19302473154,2.65274954801,3.08466194296
(65- 71),2.7878124342,2.14604964318,2.21941384431,2.80403957595,2.64092193756,2.7968199713,2.41654969772
(90- 56),2.55642203896,2.70130769013,2.77766793712,2.49692312623,2.40545571729,2.50735840617,2.82775390245
(90- 99),2.10749386378,2.45392989679,2.21275660297,2.44601225125,3.04646177128,3.03418836657,2.36548539735
(90- 53),2.67847138776,2.95648782104,2.50484435882,2.44298908799,2.34669891282,2.7392820075,2.51868617658
(90- 54),2.38505429794,2.45610211,2.69023035248,2.61847229686,2.24173688834,2.93035728481,2.82722490489
(90- 71),1.92915532244,2.95982646648,2.49458070524,2.3887052327,2.69944056589,2.70483291406,2.77280375231
(19- 56),2.37347971936,2.62697495884,2.34567954098,2.64761179904,2.97176209029,2.65928593933,2.13557276444
(19- 99),2.16514816817,2.68874535181,2.77753795982,2.52271714692,2.57752943488,3.14640928264,2.22979334031
(19- 53),2.77514768758,2.8596394227,2.83880644123,2.43893701873,2.44144107124,2.59941401741,2.29790655432
(19- 54),1.05791667884,1.29280644554,1.13464383093,1.44962782773,1.10052873326,0.704321684593,1.01563613655
(19- 71),2.36123616808,2.18483395226,2.95372347018,2.76488949518,2.96723300657,2.27994452297,2.52821014897
(38- 56),2.87164298658,2.30510199549,2.56417267098,2.82648562578,2.4945941748,2.02297733664,2.50115385273
(38- 99),1.40240075213,2.80784778854,2.07861423544,1.95939547303,3.19488768923,2.71677858309,2.45415577075
(38- 53),2.69912988977,2.61699818451,2.50960793567,2.59487190462,2.40384093814,2.53330113922,2.73382801912
(38- 54),2.14206969721,1.99509902505,3.47883929895,2.66742634081,2.2584282999,2.7935216352,3.19736135643
(38- 71),2.65529610529,2.29187085051,2.87537776256,2.55908327358,1.90107319157,2.68442905239,3.16119169252
(56- 39),2.87214043861,2.78731671633,2.18258471453,2.79491018681,2.76332623174,2.25127278426,1.57581201121
(56- 74),2.71601327526,2.48947430358,2.47482798396,2.25905854692,2.80004903813,2.75156181852,2.64449260965
(56- 12),2.36385083934,2.15255655948,2.40744980839,2.65629013198,2.84688227534,2.82443650152,2.69557109782
(56- 80),2.89071423028,2.76937212654,2.49264294487,2.78567196227,2.23275913278,2.30072329228,2.72370842261
(56- 26),2.73651497616,2.48729864631,2.78339474457,2.03526381254,2.7480547691,2.87172283759,2.50597925919
(56- 30),2.57262243803,2.68314633526,2.32735930477,2.79781228903,2.32156211101,2.7393786243,2.72206741706
(99- 39),2.26057829979,2.37513695752,2.3967224147,2.84874420536,2.34983824924,3.08492135711,2.7611790705
(99- 74),2.42933247677,2.77829399149,2.76225548236,2.64161491328,2.49683305421,2.62920332348,2.50491261977
(99- 12),2.25164353722,1.70269090164,2.76022886632,3.18078365993,2.82811929311,2.25160216725,2.11687893573
(99- 80),2.60320588128,2.88398118126,3.41699943298,2.3786895818,2.76737142127,1.92768251055,2.23365832174
(99- 26),2.64994220257,2.79629220095,2.56920097436,2.6362053208,2.67605206805,2.12627388066,2.52099661958
(99- 30),2.50953093582,1.74121669999,2.09921444029,2.26687645587,3.276151114,3.18450732958,2.43851520825
(53- 39),2.69676804551,2.05873563861,2.61661399167,3.03765781445,2.45755439113,2.8832969586,2.05555774251
(53- 74),2.22885581215,1.98510063516,1.9811456468,2.82774416777,2.92173121387,2.95997015125,2.7902249783
(53- 12),2.7079265869,2.05989769583,2.4658945388,3.04691311444,2.57138450566,2.16486182625,2.88486000208
(53- 80),2.4713284291,2.58956606583,2.54097894172,2.61381403459,2.55974139921,2.70608348182,2.72335971608
(53- 26),2.78658344355,3.04780321665,3.03107114591,2.06660708571,2.2773108544,2.72950686936,2.55241228304
(53- 30),2.47412116703,2.45979662065,2.0777920967,2.96905572187,2.81214727929,2.83525178781,1.50522260193
(54- 39),2.17802354816,2.37300568759,2.18979459906,2.45193679728,2.621454577,2.65040340505,3.11317268564
(54- 74),2.78636173623,1.86879646552,2.02685234604,2.77443499545,2.59681178804,2.98014315753,2.369066188
(54- 12),2.29968242431,3.22471901465,2.70733187438,2.79706570807,1.6025341764,3.13557432865,2.54420443595
(54- 80),2.21075080885,2.27625279706,3.23648805568,2.02981774431,2.92769405455,2.74061682851,2.47307006175
(54- 26),2.53507487506,2.3212926399,1.91458446728,2.41894118289,3.15480198762,3.01971117768,2.36564264637
(54- 30),2.26249976021,2.66121367477,2.18115887185,3.08608147547,2.72049220892,2.64607256812,2.31277914028
(71- 39),2.67837151932,2.57037557262,2.60306277277,2.48677716695,2.56249337213,2.40308869707,2.30054714142
(71- 74),2.76306218791,2.66425660647,2.7934052615,2.64798573126,2.29462071983,2.6068892157,2.32145217694
