patterns\K,0,1,2
(1- 1),1.67021288317,2.97620308199,9.56733553705
(1- 2),4.23232562354,4.63260334613,3.61263316709
(1- 3),3.90216348203,4.08461898116,4.33145913803
(1- 4),4.21022982837,4.04532082626,4.02035100538
(1- 5),3.8410292091,4.37924300139,4.15836157473
(1- 6),4.18996624686,4.16308499475,3.98094257324
(1- 8),4.94985641808,4.03881708384,3.51210154726
(1- 9),3.78235522763,4.40591305015,4.20818410662
(1- 10),4.35848883938,4.22138604889,3.79689921921
(1- 11),3.81054688902,3.72069098758,4.79514966718
(1- 12),2.97091387807,4.19392557257,5.23120795308
(1- 14),3.91858863759,4.29068356353,4.15507871798
(1- 15),4.26870077376,3.85862577288,4.11866828824
(1- 16),3.80555331718,4.17699506507,4.38420914792
(1- 17),4.5812257618,3.85515704286,3.58337609973
(1- 18),3.97614793837,4.26294152975,4.18183769277
(1- 19),3.99936520529,4.28221793318,4.09489077244
(1- 20),3.74797171424,3.9707588872,4.59852803578
(1- 22),5.09745128022,3.56270756869,3.76963045439
(1- 24),4.1248658587,3.35019385502,4.37598898715
(1- 25),3.769751147,4.24148365056,4.33240970957
(1- 26),4.54116288539,2.10784797655,5.28621678569
(1- 27),5.00027783802,1.97725271144,5.07802487782
(1- 28),4.35566233645,4.03271953508,3.84485339776
(1- 29),4.22614437527,4.06866051968,3.92845009246
(1- 30),4.08652128646,4.34149034705,3.90147219867
(1- 31),3.21242629196,3.35219592378,5.87650654016
(1- 32),4.12862005792,4.23209661,4.08930811417
(1- 33),3.93043367021,4.40514132728,4.03868568901
(1- 34),3.9973165075,4.48382424464,3.95726752992
(1- 35),4.13790825719,4.27295643165,3.93125712803
(1- 36),3.96506763836,4.20216060291,4.18124536924
(1- 37),4.17290611024,3.35394211669,4.58937956164
(1- 38),3.83678146933,4.21903970631,4.33366439229
(1- 39),3.92249569337,4.19942899711,4.24993546709
(1- 40),4.37537003072,3.90039668202,4.1101632111
(1- 41),4.30925122167,4.03142633289,3.74969518101
(1- 42),4.09185423888,3.768121206,4.30690336062
(1- 43),3.83625649586,4.19857600182,4.38256266505
(1- 44),3.92221251785,4.21052517189,4.23147687738
(1- 45),3.98612839693,4.27024576636,4.12792231555
(1- 46),3.90633610343,4.4027552919,4.14113775542
(1- 47),3.96720114278,4.38599846818,4.0013781724
(1- 48),4.45360753266,3.62894096882,3.97155480903
(1- 49),4.05785440704,4.09406208015,4.15973722817
(1- 50),4.5310932267,3.408181542,3.77072352961
(1- 51),4.97583354458,2.80882211415,3.73950184294
(1- 52),3.80718166845,4.37880713721,4.23748580129
(1- 53),4.25352246868,4.36962201671,3.76386878954
(1- 54),3.58628040308,3.88690376627,4.9034607881
(1- 55),3.91444317588,4.20728664412,4.29099836739
(1- 56),3.77269980667,4.20434330169,4.44630412904
(1- 57),4.00125698499,4.17283805969,4.154052891
(1- 58),3.99162570342,4.13322007815,4.25163515797
(1- 60),4.03739910758,4.34935891539,4.02881486666
(1- 61),3.61522648643,4.01051514299,4.82474641064
(1- 62),3.82850218144,4.28541350569,4.30637672897
(1- 63),3.7265231528,4.14127057119,4.57593336171
(1- 64),3.34076682808,4.45994654085,4.70904331764
(1- 65),3.54693304736,4.5348244949,4.44716655039
(1- 66),3.80632144504,4.64736306207,3.94219446073
(1- 67),4.49045558438,4.11493660445,3.40625005038
(1- 70),4.16683569833,4.28460795862,4.06310102584
(1- 71),4.06702028838,3.86533071846,4.28127070532
(1- 72),4.36340014583,3.23378292635,4.32605982511
(1- 73),4.13812856232,4.0015182384,4.12691475383
(1- 74),4.01733592895,4.36965848329,4.03553370604
(1- 75),4.07750317158,3.98563826941,4.2913305165
(1- 76),3.51696075515,4.153854175,4.76109219859
(1- 77),4.29638586277,3.79478073708,4.1789191563
(1- 78),3.82246367986,3.90601361951,4.5980271214
(1- 79),2.88857659316,3.68881188218,5.76914735495
(1- 80),4.114909976,4.21260315659,4.05416090114
(1- 81),2.87807483412,4.65036966105,5.01400485196
(1- 82),4.32591091352,4.18343567863,3.70356986209
(1- 83),4.09772795346,4.18647073913,3.99366497225
(1- 84),4.08572782232,3.93257439232,4.23505640428
(1- 85),4.83531523954,3.10462146636,3.95583623254
(1- 86),4.39072180293,3.66581393305,4.09435661289
(1- 87),3.776001729,4.38556726979,4.25467568231
(1- 88),4.10391143602,3.82503265272,4.28252613374
(1- 89),3.71080562364,4.21984288754,4.47017435284
(1- 90),4.11983478803,4.28827615973,3.90121716748
(1- 91),4.00377018576,4.37636955139,3.86034906377
(1- 93),5.18073153238,2.53178911934,4.50722328506
(1- 94),4.5389884028,3.63365657245,3.93756236528
(1- 95),3.9474526019,4.1650231671,4.25259613035
(1- 96),3.59904636062,4.31416993279,4.61988043097
(1- 97),3.98771456398,4.31248568896,4.05580190073
(1- 98),3.95738526008,3.74670317846,4.53784622404
(1- 99),3.78457154139,4.33674026994,4.31750791448
(1- 100),3.68639027734,4.139890185,4.56836050137
(1- 101),3.94996203716,4.17931473336,4.2229988645
(1- 102),4.02306683375,4.54304175153,3.90243160589
(1- 103),4.38145571114,3.8706994355,3.96083070837
(1- 104),3.94105204022,4.20331908268,4.2564993874
(1- 105),3.90327125418,3.64822221281,4.5666997296
(1- 106),4.41269525221,4.0021067809,3.90362127568
(1- 107),4.64404227148,3.73646585273,3.76616805192
(1- 108),3.85634898896,3.98926653633,4.48816962633
(1- 109),3.72220617002,4.21092626465,4.50109503313
(1- 110),3.90171241669,3.49324509744,4.97726170513
(2- 1),4.55582633943,3.63341745679,3.90120983779
(2- 2),4.24850540681,4.47068818629,3.10559066553
(2- 3),4.80477312766,2.60199734887,4.24067502166
(2- 4),4.28628341387,4.06423218943,3.97324971843
(2- 5),3.96258953415,4.3303547996,4.08858773595
(2- 6),4.60002905464,3.11168626031,4.26341910749
(2- 8),3.82341588131,4.22587979281,4.35143640353
(2- 9),3.70048824734,4.39554295434,4.2478360193
(2- 10),4.1321677374,4.5406802334,3.64211173101
(2- 11),4.22803263274,3.85424520569,4.18494642188
(2- 12),4.04458601982,4.12334201816,4.20236888387
(2- 14),4.06503357871,4.70303992683,3.54726068945
(2- 15),4.38265413281,3.98577334427,3.76225829231
(2- 16),3.58879538374,2.06753199739,2.79143529242
(2- 17),3.16974120275,2.20578008996,2.12046185491
(2- 18),4.09960571339,4.23860360345,3.97456372788
(2- 19),4.24082700281,3.83394767661,4.25450737667
(2- 20),4.60731854731,3.74485581509,3.83386602248
(2- 22),4.02586915943,4.01106277076,4.29814572366
(2- 24),1.15163360516,0.398518393334,0.508227539251
(2- 25),4.77350727297,4.20630052465,3.02832765133
(2- 26),4.18350066918,4.36975616649,3.70152645889
(2- 27),4.1453379925,4.62308091042,3.48966486716
(2- 28),4.91667506684,3.44133695074,3.5950573483
