patterns\K,0,1,2
(1- 1),2.00165769419,1.98222063949,11.2593567848
(1- 2),4.877110257,3.56249490544,4.22688719854
(1- 3),4.63037541101,3.80873375548,3.83265387944
(1- 4),4.06534814527,4.06889121097,4.29192766152
(1- 5),3.84386990375,4.39778933514,4.2237651633
(1- 6),4.43271642574,4.09499583592,3.80222026032
(1- 8),3.14514590282,5.57184257801,3.93797266816
(1- 9),3.81995335881,4.19809667219,4.4778462895
(1- 10),4.27532200507,3.87700137091,4.44313694694
(1- 11),4.7373536915,3.08513682031,4.69369556543
(1- 12),4.60378963386,3.03718780747,4.80219727653
(1- 14),4.39084593322,4.12506709751,3.9119490569
(1- 15),4.15713691086,4.19604222516,4.09118612293
(1- 16),4.23784559542,3.97017176753,4.29013483354
(1- 17),4.27293774611,4.37692878173,3.59127591464
(1- 18),4.48297143931,4.01624248921,4.03180410646
(1- 19),4.03659831699,4.18653424815,4.28099341237
(1- 20),4.01876368464,4.22564852462,4.20261110559
(1- 22),2.38079267053,4.08821287128,6.72654360067
(1- 24),3.28269568541,4.51291159292,3.6506623804
(1- 25),3.98935837003,4.39866767345,3.97548941702
(1- 26),3.94422344818,3.44553114275,5.26464524307
(1- 27),4.82515030146,3.60252860058,4.22026395307
(1- 28),3.58598325171,4.58472123209,4.16272472713
(1- 29),4.34408749187,3.73576836879,4.33696765944
(1- 30),4.14951116502,4.17143424605,4.05278783685
(1- 31),4.04745150301,2.7353521604,6.07617913986
(1- 32),4.72300985416,4.04470584881,3.91270676642
(1- 33),3.84967242064,4.3314998485,4.30259371872
(1- 34),4.33969177013,3.7254713916,4.45516771062
(1- 35),4.16172270096,3.81299364543,4.56734502602
(1- 36),4.00574463946,4.35748904648,4.06156370476
(1- 37),4.28072952587,4.00571908211,3.85320437417
(1- 38),4.28230183449,3.91866335475,4.3220114196
(1- 39),4.37020225131,4.31115809134,3.84130014414
(1- 40),4.27552393657,3.92631980691,4.59084117834
(1- 41),4.09271189245,4.5797073833,3.50773285325
(1- 42),4.2782125929,3.96878462307,4.12563418958
(1- 43),4.06188457446,4.32552492977,4.09545370423
(1- 44),3.75427980071,4.04881936252,4.71272774692
(1- 45),4.02806196309,4.11919175965,4.3763159086
(1- 46),3.72242520841,4.17912143713,4.67734773888
(1- 47),4.69509613301,3.77967151346,3.89830821365
(1- 48),3.88125190738,4.28067373416,4.00681462406
(1- 49),4.33241655612,4.02120471826,4.02899442752
(1- 50),4.2174612666,4.32498709959,3.54744776132
(1- 51),4.69530349771,3.25737138888,3.35408125365
(1- 52),4.17906574868,4.01933897279,4.37606298963
(1- 53),4.59428439336,4.30600188824,3.63237317145
(1- 54),4.67436645314,3.06796400037,4.67874249932
(1- 55),4.09199085472,4.26876187563,4.12236326581
(1- 56),3.97499004281,3.8059008998,4.86339183655
(1- 57),4.1153157865,4.13567384622,4.20833868989
(1- 58),4.14247690517,3.87551317055,4.51875139321
(1- 60),3.92104497062,4.18360113412,4.40734094922
(1- 61),4.03257443217,3.89924339044,4.73832383207
(1- 62),4.03378487446,4.08799433434,4.39896042103
(1- 63),4.64523635328,3.95526869059,4.10010802689
(1- 64),4.4403156968,3.57976880394,4.62498654692
(1- 65),4.38580344302,4.20942655327,4.1132498366
(1- 66),4.23046204239,3.83173095178,4.43995687441
(1- 67),4.46593920418,3.71435436471,3.7477488723
(1- 70),4.51155655209,3.56956315621,4.55753704031
(1- 71),4.25196791089,4.48493959284,3.53596267264
(1- 72),3.86698445076,4.50146371136,2.99448408665
(1- 73),4.12446236144,4.08517929183,4.22534139475
(1- 74),3.96458648924,4.5293814973,4.10910883977
(1- 75),3.79396453748,4.6584994835,4.15969490711
(1- 76),3.31577026263,4.69279715481,4.60062501088
(1- 77),4.23442092763,4.26694587646,4.03118980133
(1- 78),3.65154481971,3.81156838637,5.03457483731
(1- 79),3.98495181108,3.17976892103,5.2706414443
(1- 80),3.887950194,4.41734167347,4.23099053715
(1- 81),4.31886058921,3.24057552212,4.84108252787
(1- 82),4.20448405428,3.85204364557,4.38541447575
(1- 83),4.08555133701,4.10168671366,4.25906506203
(1- 84),4.0978065846,4.01544067446,4.29139636514
(1- 85),3.40003341752,4.49281297722,4.5995981812
(1- 86),3.95989439343,4.07706665621,4.38475038442
(1- 87),3.92840328232,4.21628447819,4.38953979217
(1- 88),4.1693958637,4.41369356416,3.8165408826
(1- 89),4.43982682809,4.617562827,3.26036732331
(1- 90),4.00618889696,4.18219536216,4.28049860173
(1- 91),4.23901177763,3.93027393273,4.19760682736
(1- 93),4.56017874958,3.87752805754,4.22306983157
(1- 94),3.68090681459,4.06024075124,4.59856772143
(1- 95),4.11612726004,3.97346586571,4.38161759844
(1- 96),4.10554958204,4.57826807393,3.892141606
(1- 97),4.66393773384,4.01039381009,3.54609919892
(1- 98),3.41765485502,4.66640112689,4.21103531368
(1- 99),5.23107134374,2.75185082117,4.64442094051
(1- 100),3.96048909276,4.34027031895,4.12238837022
(1- 101),3.97847320221,4.03951463701,4.52924636359
(1- 102),4.53664138654,4.25182105812,3.71419199658
(1- 103),3.84910628592,3.90408279647,4.61795724252
(1- 104),4.34664643794,3.89676936718,4.14900272065
(1- 105),4.22358491214,4.32171163997,3.18574208816
(1- 106),3.56541647942,4.6403685696,3.85222808146
(1- 107),4.66675889112,4.18181679022,3.44624633708
(1- 108),4.29755090195,4.13068142063,4.05183949147
(1- 109),3.72538961939,4.67778826917,4.36736205911
(1- 110),4.23995068696,3.98673460658,4.35390458744
(2- 1),3.81219392294,4.36119471329,4.31189494624
(2- 2),3.91200392069,3.77175669567,3.86807954474
(2- 3),4.61629868924,3.96429058124,3.31346856321
(2- 4),3.7325516238,4.51991114289,3.70239853456
(2- 5),3.5325094048,4.45224915243,4.24402178212
(2- 6),3.98698711075,4.1378422013,3.92491733185
(2- 8),4.14396606628,4.3622024339,3.90885110724
(2- 9),4.23520156742,3.68733303068,4.73624924747
(2- 10),4.12978215935,4.46429627814,3.844174072
(2- 11),4.21007622857,4.22241764304,3.95509886856
(2- 12),4.31915412429,3.96266064974,4.19566978629
(2- 14),4.22697707555,4.46499006127,3.77050812469
(2- 15),3.55779746079,4.79943334908,3.16465653468
(2- 16),1.81278569342,1.39532766113,1.82863567718
(2- 17),1.80992012045,1.30102222791,1.32146607284
(2- 18),4.02709721994,4.43330745552,3.83603393852
(2- 19),5.02439070188,3.50705194594,4.03590056725
(2- 20),3.73295992685,4.41560911281,4.37847659452
(2- 22),3.99632311574,3.89663934553,4.61327429009
(2- 24),0.417412030539,0.763336959759,0.598650754836
(2- 25),3.68812419252,4.26547660912,4.08113916998
(2- 26),4.35716795307,3.83134692549,4.26131801438
(2- 27),4.11193267098,4.32724747667,4.08685684388
(2- 28),4.01785958672,4.35325749717,3.69098858097
(2- 29),0.557649882405,0.422824608297,0.514052048285
(2- 30),4.45581116262,3.94127432048,3.91039595522
(2- 31),4.05242568832,4.42348713732,3.94924210881
(2- 32),4.2935535134,3.96506306424,4.19118638786
(2- 33),4.16861916325,4.03197187751,4.18778445596
(2- 34),4.81586552464,3.69970300169,4.13450898642
(2- 35),4.0815678722,4.82726273048,3.26929251751
(2- 36),3.95186382376,4.55454530043,3.958247982
(2- 37),1.83893184376,2.05792915634,1.52112150764
(2- 38),3.37755027383,4.89249277072,3.55685297089
(2- 39),3.18514050064,3.36756565793,2.88998257591
(2- 40),2.88343210523,2.76140699254,1.79146558434
(2- 41),2.75677016053,3.1273909797,3.81001336049
(2- 42),4.08613664363,4.45526835675,3.39022609632
(2- 43),3.7957626678,3.75279315708,3.32490166163
(2- 44),4.04178431102,4.6795384695,3.55601350321
(2- 45),3.91881914975,4.24735028902,4.31999063999
(2- 46),1.94321953293,1.64961925995,1.06439294087
(2- 47),1.03737591367,0.653224459721,0.806634037622
(2- 48),4.02448779103,2.22554786217,2.65845316529
(2- 49),3.70803512568,3.71093730692,3.90589847484
(2- 50),4.41577057289,3.97137270405,4.28916470633
(2- 51),1.26091508194,1.24348722975,0.68922982137
(2- 52),3.19032508135,4.56686775372,2.34252928079
(2- 53),3.97919251411,4.53015195213,3.83131222286
(2- 54),4.00983703008,4.07164164115,3.79565740497
(2- 55),3.70604899174,4.8432409116,3.46730271736
(2- 56),4.57630600377,4.29175845448,3.36323152872
(2- 57),3.87692044369,2.33072475149,3.17778598701
(2- 58),3.82872590445,4.46411146033,4.09925989503
(2- 60),4.2299959484,4.32856232847,3.77567989911
(2- 61),4.04250911951,4.15555469684,4.24387448914
(2- 62),4.38096025235,3.97865457238,4.1706213027
(2- 63),3.76889719751,4.62079654311,3.70035425936
(2- 64),3.71454612929,4.73229128086,3.52637602266
(2- 65),5.02498789729,3.76507038312,3.8416726711
(2- 66),4.20487621854,4.58471226455,3.53809177765
(2- 67),2.16215816638,2.43446295571,4.00356628437
(2- 70),4.71969107241,4.11012625263,3.82368374652
(2- 71),2.86619722587,3.11718873689,2.01869171653
(2- 72),4.11718542993,4.45671756052,3.80857127846
(2- 73),3.66030013722,4.3195416848,3.77908515294
(2- 74),4.40697994801,4.4905677876,3.12356070581
(2- 75),3.80334317948,3.96066354522,3.12660499156
(2- 76),4.5577230518,3.88874019273,3.89060778485
(2- 77),4.40548405391,3.23357714446,3.96790873423
(2- 78),2.53593440354,3.06420959651,2.45758267421
(2- 79),4.60512057426,3.85120740467,3.92229297235
(2- 80),4.40515802439,4.31446918244,3.71806102377
(2- 81),2.81180334174,5.04195328525,3.86757373714
(2- 82),3.27795851845,4.46435962888,3.07021584666
(2- 83),3.54601934444,4.27704045928,4.49387768774
(2- 84),4.44794343602,3.78580215436,4.18564483
(2- 85),4.77908455818,3.75189919959,4.04100605535
(2- 86),0.557575329812,0.975214762351,1.15070162883
(2- 87),2.9251000442,1.81545907899,2.07632138882
(2- 88),3.39493983615,2.81863242925,2.97044837165
(2- 89),4.03725795469,3.86871510778,4.30107550121
(2- 90),4.42360208869,4.1474821024,3.87113212791
(2- 91),4.51604531454,3.87053460234,3.11548634848
(2- 93),2.76807913225,3.31486751596,2.72319936871
(2- 94),4.04721647104,4.24298447165,4.3090911667
(2- 95),4.13680153065,4.31584989752,5.08556442971
(2- 96),1.02436233099,0.992324896754,0.956368472308
(2- 97),4.21691021118,3.93445694085,4.36581355164
(2- 98),2.64721643205,3.32116609712,2.73613230844
(2- 99),4.49919379703,4.08713967823,3.68261001996
(2- 100),3.71009377491,4.44538575967,4.09570702876
(2- 101),3.50970568908,4.44785694765,4.25076595276
(2- 102),3.86308164491,4.53319498548,3.22179993791
(2- 103),2.26372668539,2.6903001142,2.66159900336
(2- 104),3.30372127627,3.90557557148,3.85947826317
(2- 105),2.73181360238,2.75665655332,2.52243158296
(2- 106),3.6627651149,4.32809928483,2.55432199203
(2- 107),2.26534083129,3.20881391005,1.63762171249
(2- 108),2.98970247006,3.97314540312,4.26200050813
(2- 109),4.44474187344,4.13827015679,3.80982973661
(2- 110),4.42538303108,3.83979258961,4.18768919466
(3- 1),4.08380460407,3.84487423937,4.56752387314
(3- 2),3.76971874033,3.82194683698,3.75090070039
(3- 3),4.02337795534,3.96313891699,4.41359512902
(3- 4),4.19405437163,4.26547473052,3.55339071837
(3- 5),4.04564426411,4.04747455985,4.35663419122
(3- 6),4.46992236346,4.24807728596,3.60412272568
(3- 8),4.49729784473,3.95894804804,3.74408125293
(3- 9),4.28748613511,3.92377924164,4.1977973006
(3- 10),4.49963698787,3.57343995702,4.21316612654
(3- 11),3.93366906843,4.19950474998,4.26795789881
(3- 12),4.20441630492,3.33994196212,4.6503358735
(3- 14),4.24902256231,3.90294191393,4.36376109531
(3- 15),4.31325598687,3.97023505163,4.12123366385
(3- 16),3.9320902984,3.86220139083,4.63030327745
(3- 17),4.16996996717,4.37281917416,3.44187359051
(3- 18),3.93562991631,4.20335647687,4.34588939624
(3- 19),4.28632072563,3.93040173342,4.27799423139
(3- 20),0.84346112762,0.759376367264,1.02683010492
(3- 22),4.15393528897,3.95042817227,4.4138216316
(3- 24),4.31849433703,4.05629067268,3.56186267241
(3- 25),2.48284584658,2.69787930548,2.83070543342
(3- 26),4.40191726758,3.91701377257,4.09843521485
(3- 27),4.1545572199,4.48582076174,3.92966787525
(3- 28),3.99029884192,4.18587459231,4.14031105312
(3- 29),3.61987061117,3.22645595304,4.48003408999
(3- 30),4.08950817325,4.09490511034,4.25290567868
(3- 31),4.15050167732,3.69270167207,4.57974191416
(3- 32),4.34296499442,4.038083578,3.99589986869
(3- 33),3.73279958978,4.54251988385,4.15353782393
(3- 34),4.0382862947,3.91499635851,4.4893065753
(3- 35),4.49481826403,4.27222127931,3.48915167129
(3- 36),4.32611375652,3.92531057836,4.21900100966
(3- 37),3.70008445284,3.50040459768,3.19583951315
(3- 38),4.50812540143,4.12950869853,3.88732158736
(3- 39),4.01375182379,4.01490998208,4.39756731129
(3- 40),4.1787732195,3.92749784389,4.17666196763
(3- 41),4.67088223371,3.12099397032,4.30452236788
(3- 42),4.74588956333,3.55825950005,3.87306005614
(3- 43),4.39437361366,3.90451917211,4.09125007236
(3- 44),4.31719655158,4.17663229519,3.91380111108
(3- 45),4.24384011976,3.79512023256,4.5989071894
(3- 46),3.82726346397,2.57856784492,4.78980256044
(3- 47),4.38556146706,4.24592689661,3.00030789437
(3- 48),3.42740368276,3.95493326641,3.62498341342
(3- 49),4.28879853059,3.96188716628,4.27134489256
(3- 50),4.30520514908,3.2355974824,4.44906148137
(3- 51),4.65672875184,3.76671802693,2.96436503413
(3- 52),4.36388181197,3.63127170928,4.51599373346
(3- 53),4.57416253307,3.422971851,3.64272131813
(3- 54),4.48200212572,4.00083395624,3.80203165062
(3- 55),4.0909600832,4.14219861306,4.20332158804
(3- 56),4.30946976838,3.96631897582,4.25805114768
(3- 57),4.57495603081,4.19731318694,3.69735918952
(3- 58),4.74629282144,3.78612555576,3.94397182876
(3- 60),4.47608044737,3.95582188814,3.79780336363
(3- 61),4.16948316979,3.90755367367,4.41369390972
(3- 62),4.15530339975,4.60809277911,3.53709159287
(3- 63),3.95151308134,4.57243600084,4.5732816814
(3- 64),3.97990407216,4.54967393414,3.51916262894
(3- 65),4.15522280932,4.02546266382,3.9602299576
(3- 66),4.38428815773,4.2147840353,3.90297623197
(3- 67),3.82586202071,3.93406631959,2.95780763051
(3- 70),4.54422274765,3.74772153911,4.0944493657
(3- 71),3.7146959185,4.73520075854,3.92653249351
(3- 72),2.30543669506,3.03523888775,2.73162184072
(3- 73),3.93276414944,4.21815453623,4.15802831971
(3- 74),3.24943424233,4.56544118057,3.39478227054
(3- 75),4.34340813749,4.0847136102,4.06479357191
(3- 76),3.7868099469,4.30694727704,4.43097402496
(3- 77),4.55228440655,3.869173625,4.04994124123
(3- 78),3.08175195386,2.32066702052,2.84233130384
(3- 79),3.90866376168,3.51372391836,4.94706633988
(3- 80),4.32248537098,3.92475008437,4.1337404298
(3- 81),3.9787137092,4.41268298271,4.14703611551
(3- 82),4.4504655543,4.30058262252,3.00952574962
(3- 83),4.49177630149,3.91637990274,3.7858032227
(3- 84),4.33093129582,4.431097844,3.60961283723
(3- 85),4.90763145263,3.68641011679,4.02489444914
(3- 86),4.45660244487,3.36403228181,4.37122510061
(3- 87),4.7145519093,3.81802446881,3.71421790592
(3- 88),3.499670368,3.6327221871,3.77804844944
(3- 89),4.12691800341,4.1662743861,3.80192576212
(3- 90),4.15308907118,4.19670184991,4.09651977436
(3- 91),4.15859725226,3.9306641852,4.42509260626
(3- 93),3.51792556867,4.22814771046,4.54722697976
(3- 94),3.24316796346,3.3573200853,4.52778153038
(3- 95),4.15445665294,3.58891452041,4.58345977535
(3- 96),3.44099041009,3.84736839583,2.78828274149
(3- 97),3.88035546536,4.5103941425,4.04366279482
(3- 98),2.99854759632,3.49005113584,2.92663702071
(3- 99),3.72327046417,4.05013703506,4.80319882826
(3- 100),4.19281504241,4.17383110919,4.00809809071
(3- 101),3.74568880407,4.17177175842,4.57196322428
(3- 102),2.92252823026,1.82602117646,2.20364073922
(3- 103),3.87651799475,2.70395286316,3.39426735492
(3- 104),4.24630074569,4.03005666327,4.19693583842
(3- 105),4.18406060242,4.18617933824,2.86012865256
(3- 106),4.53281836988,3.98957708635,2.87952558115
(3- 107),3.26708282755,3.34786861125,2.04860158542
(3- 108),4.13672796196,3.59953842428,4.74554748272
(3- 109),3.98728952511,3.8841372835,4.69987713123
(3- 110),3.58723855619,4.42892772263,4.41524598284
(4- 1),3.92868470547,4.33475251506,4.16175879229
(4- 2),3.92973319038,4.16047347924,4.47004072224
(4- 3),3.80329493203,3.79556692474,4.62998441758
(4- 4),4.11476634549,3.82346967035,4.48237671325
(4- 5),4.08904733229,4.42746070779,3.84326700754
(4- 6),4.82601222932,4.50565857127,3.64888289434
(4- 8),4.49515992703,4.06924712163,3.84818147694
(4- 9),4.14739190568,4.04956985618,4.32656257236
(4- 10),4.19161341595,4.43479714785,3.76121655952
(4- 11),4.3013930065,3.77416360094,4.4978938026
(4- 12),4.165115161,3.78865496297,4.45133377736
(4- 14),4.72457079185,3.63307878158,3.87769160176
(4- 15),4.61520020528,3.92009528791,3.86763717832
(4- 16),5.01698167932,5.11089070131,3.23283275169
(4- 17),4.36430970062,3.95520445095,4.11817630697
(4- 18),4.17909231459,4.01929448833,4.31094518249
(4- 19),4.00362698877,4.49358069712,3.92129369475
(4- 20),3.93977963796,3.96407909351,3.28802696682
(4- 22),4.32912442239,3.9508966193,4.31345673235
(4- 24),4.24444620764,3.39751427651,4.2048601626
(4- 25),4.68615293535,4.13760466816,3.54398503836
(4- 26),3.74111492649,4.73427128278,4.06413433739
(4- 27),4.40671533993,3.82320710752,4.18433282618
(4- 28),3.80273557655,4.43131131573,4.22464887335
(4- 29),3.8070189755,4.41046425996,4.09778620757
(4- 30),3.87921244401,4.82769381568,3.8192909132
(4- 31),4.12559798144,4.56733577027,3.74926095232
(4- 32),4.60613463547,4.15953778189,3.76678848454
(4- 33),4.44761287049,3.81321863844,4.26403002269
(4- 34),4.54594913807,3.64887465129,4.38222403392
(4- 35),3.9798653108,4.4727250824,3.98618954597
(4- 36),4.22233695531,3.95318473516,4.32771019522
(4- 37),4.10477530976,4.12352801386,2.93175779879
(4- 38),4.2125386325,4.0646834771,4.21448009685
(4- 39),4.08565132862,3.9581198909,4.45412429891
(4- 40),4.20705619885,4.04202181008,3.18375455157
(4- 41),4.27588262875,4.43671672911,3.64403173356
(4- 42),4.44244009767,4.16334496393,3.58320882746
(4- 43),4.26410455674,4.05829221972,3.49267670162
(4- 44),4.06810225896,4.11736516912,4.33968821754
(4- 45),4.497098263,4.09403476456,3.89802003904
(4- 46),2.35218231995,6.17867070624,5.01222352768
(4- 47),4.1888073987,4.24373893889,3.32863413081
(4- 48),3.51158024276,4.67049648014,4.28048679542
(4- 49),3.9141104854,4.19266437461,4.42634948621
(4- 50),3.89873313354,4.51125148759,3.99953365751
(4- 51),4.00459496552,2.54406502841,3.92338144589
(4- 52),3.84292591708,4.16149562795,4.4369205404
(4- 53),4.28265435951,3.9598879137,4.24874646918
(4- 54),4.0326298704,4.24810531404,4.70105339399
(4- 55),3.6897395477,4.55849967082,4.00669756777
(4- 56),3.65148712911,4.95774979255,3.85610938878
(4- 57),4.21855521321,4.43961507674,3.65794793547
(4- 58),4.60631618562,3.36276235184,4.65409542497
(4- 60),3.88173565973,4.32556477428,4.29394877454
(4- 61),1.16882850397,6.20541430833,5.65203590993
(4- 62),4.21202801281,4.14412857656,4.08336688308
(4- 63),3.89762407487,4.1711557885,4.48222328611
(4- 64),4.11716175923,4.17315975547,4.18436980477
(4- 65),4.09789927268,4.26824981145,4.12127275948
(4- 66),4.18718091856,4.08651495048,4.14811289113
(4- 67),4.12656405385,3.43485076767,4.0976901637
(4- 70),4.23902132602,4.02449080667,4.14178216609
(4- 71),3.34592388198,4.53128283127,4.46051860831
(4- 72),4.06588798927,3.55898708886,2.67189337894
(4- 73),4.6261000952,3.87583589011,3.84494626086
(4- 74),4.14657686855,4.10499939113,4.2034103516
(4- 75),4.12059705233,4.31563123965,3.96858013087
(4- 76),3.89107748852,4.63956009331,3.9787819262
(4- 77),4.63824338165,3.85167332581,3.93534350464
(4- 78),4.35356192138,3.59831674612,3.73822753864
(4- 79),6.00121918213,4.19518066635,2.5995752285
(4- 80),1.30822237224,6.59806123155,5.17271519312
(4- 81),4.08417222168,4.34673624478,4.11879874366
(4- 82),4.0945877406,4.79788320074,3.52370977372
(4- 83),4.25525327497,3.7425376044,4.37687114216
(4- 84),4.57122585856,4.00580865488,3.64730114024
(4- 85),3.03141026429,4.28351433078,3.33077860493
(4- 86),3.94812944656,4.12422919165,4.4187199255
(4- 87),4.15632369193,3.93223111661,4.25394525634
(4- 88),3.2088532406,2.58232226117,1.85088433896
(4- 89),4.33576937232,4.06429025257,3.5867924127
(4- 90),3.77720941186,4.52104689727,4.12227757322
(4- 91),3.8863592687,4.42823212153,4.22849788877
(4- 93),4.01402984369,4.03216190675,4.3667723427
(4- 94),4.51861462696,3.91992381797,4.03974994266
(4- 95),4.39432910618,3.12480760901,3.96070078334
(4- 96),3.47755029543,4.4681896568,3.78071658884
(4- 97),3.43154777931,4.65110791656,2.86551543266
(4- 98),3.2122464604,2.96476845162,3.31197879749
(4- 99),4.0045467203,4.16020681686,4.48243755357
(4- 100),4.43821179529,4.10096465107,3.97558151548
(4- 101),4.36871724568,4.32440722162,3.7995861649
(4- 102),4.78990584681,3.96041482179,3.39515132571
(4- 103),3.54720750413,3.4418120914,3.18286298876
(4- 104),3.70268118512,3.66989424158,3.11430725001
(4- 105),3.19798083774,3.5210061075,2.71437362762
(4- 106),2.87732725653,3.11111977336,2.0881652236
(4- 107),4.0930125649,4.04578382345,4.23143514564
(4- 108),3.84940990517,4.68184519447,4.00663921325
(4- 109),4.33065022088,4.13220852744,3.97770318853
(4- 110),4.18985539632,3.8352866692,4.30913254202
(5- 1),5.03315692469,3.53007292426,4.00227603458
(5- 2),4.33646928172,3.5110748092,4.88516228822
(5- 3),4.20030229409,4.01747721006,4.28094082181
(5- 4),4.34104198365,4.10525539995,3.96242028398
(5- 5),3.61717720436,5.67098461407,2.99946215071
(5- 6),3.89991304145,4.12746010276,4.40226892097
(5- 8),3.92229081701,4.61669291337,3.82675614819
(5- 9),8.37402481314,3.54050113509,1.91874898565
(5- 10),3.86920599769,4.38161767392,4.11914309156
(5- 11),4.46469598213,4.98818275565,3.10313634354
(5- 12),4.00987552815,4.54089673694,3.95413136946
(5- 14),4.2064590664,3.87457690319,4.33293750056
(5- 15),4.33509544282,4.14553428923,3.75154979952
(5- 16),4.14040307276,4.23761683173,4.10875834029
(5- 17),4.53703593603,4.1251427619,3.60109289519
(5- 18),3.4615029126,5.08986662155,4.0258250563
(5- 19),4.045521989,3.91780148126,4.53175452748
(5- 20),4.200183975,3.74928817139,4.1379083589
(5- 22),4.11631240718,4.75976701843,3.64664402559
(5- 24),4.2608039232,4.61652351726,3.0003416692
(5- 25),4.01740182183,4.17209294106,4.18467356188
(5- 26),3.88707628468,4.34091383423,4.32899188586
(5- 27),3.81877502017,5.72567811879,3.04293650331
(5- 28),4.19556842376,3.93985438915,4.30866402587
(5- 29),4.29190421337,3.89448706499,4.32428667456
(5- 30),3.84620887282,4.23882347043,4.40382685386
(5- 31),4.26694736864,4.32261352615,3.80892098254
(5- 32),3.99243555689,4.11025016898,4.31732318272
(5- 33),3.64720647047,4.40086309412,4.37721528499
(5- 34),4.15582547014,4.31218365417,4.01236430665
(5- 35),3.72929033004,4.31478488489,4.45260151772
(5- 36),4.10065685673,4.1521757726,4.12199729593
(5- 37),2.69562436717,4.85532792151,2.82087164511
(5- 38),4.66570982101,4.05595940916,3.66917733694
(5- 39),4.1797796667,4.31596353797,3.90631937674
(5- 40),4.38678822433,4.24561807545,3.21171728473
(5- 41),3.91159292353,4.85521638632,3.67453901495
(5- 42),4.17152828335,3.88054664257,3.18020585881
(5- 43),5.58817752493,3.18532574144,4.25578746303
(5- 44),4.131242945,4.0652111826,4.26866833218
(5- 45),3.95296040777,4.11373440207,4.49316880463
(5- 46),4.35304091545,4.20599059692,3.22542564709
(5- 47),3.79825140689,3.90849254534,4.52046699091
(5- 48),4.01334053917,4.35011339544,3.86657134857
(5- 49),3.78392249988,4.21667494522,4.47641701891
(5- 50),5.67613480889,5.39232634913,1.67558355122
(5- 51),4.31599683154,4.47429411732,3.60373175984
(5- 52),4.23003369425,3.88879258874,4.3517767197
(5- 53),4.76756299127,4.13923872622,3.53429117757
(5- 54),4.42243382736,4.07701365041,4.00743040075
(5- 55),3.77504530309,4.6266288204,4.15436625763
(5- 56),4.10638987608,4.20238778666,4.18633780827
(5- 57),4.08324846723,3.90522803191,4.4792232995
(5- 58),4.11899149808,4.17999665117,4.18965233956
(5- 60),4.25111372486,3.94745409339,4.30614378805
(5- 61),4.40567457824,3.77079089368,4.41973766588
(5- 62),4.04251886123,4.01819067679,4.60039380106
(5- 63),3.68348867025,4.32881347259,4.55690590266
(5- 64),3.63964575573,4.53583061845,4.37761522306
(5- 65),3.80751357307,4.17317501493,4.40590645733
(5- 66),3.6139004208,4.32473005222,4.44773869993
(5- 67),4.13375669518,4.47865106651,3.66476109212
(5- 70),4.09756999583,4.08345679569,4.37774142016
(5- 71),4.02325613489,4.14251343729,4.30829512039
(5- 72),4.16653334118,4.6909672465,3.51463827925
(5- 73),4.4054458404,4.32173493078,3.6358816175
(5- 74),4.12397763521,4.18826596975,4.14493791372
(5- 75),4.24751176506,4.01514656962,4.26592792521
(5- 76),4.02838868787,4.00833228533,4.4330102968
(5- 77),3.93246644747,6.36516572708,3.4382304022
(5- 78),3.5004303322,4.69765836891,4.23604430845
(5- 79),4.23407257145,4.57454334839,3.65964604238
(5- 80),3.76427168655,4.32080108088,4.42697367105
(5- 81),4.20808354513,4.14448932376,4.0175377244
(5- 82),3.66903289897,4.33917146363,4.45160477723
(5- 83),4.12070212093,4.39500870245,3.91451082577
(5- 84),4.28408515821,4.12541214808,4.08366902383
(5- 85),4.42127545054,4.04706620062,3.39007761279
(5- 86),3.64963042235,4.4626652443,4.26242146729
(5- 87),4.0240446765,4.22444999142,4.16857039853
(5- 88),4.2681864974,4.29114135984,3.83537465507
(5- 89),4.33899524225,4.08095210144,4.06787648907
(5- 90),3.92835707932,4.80793495322,3.77614797378
(5- 91),4.22594666094,3.99607478298,4.18918603696
(5- 93),4.09618712583,4.15392051766,4.2505086299
(5- 94),4.19559867599,4.32862813617,3.87951732396
(5- 95),3.83027202903,4.56188393238,3.20558513079
(5- 96),4.39437789334,4.16576313982,3.83650615586
(5- 97),4.31661884457,4.29312846169,3.7619314047
(5- 98),2.42192624446,2.26119376464,2.46337908767
(5- 99),4.16241620503,3.58791350008,4.88731423236
(5- 100),3.84849750966,4.88471543542,3.782552635
(5- 101),4.02425908313,4.26298269092,4.19940674012
(5- 102),3.83466080019,4.34205151213,4.10469796609
(5- 103),4.27471670004,3.8451946736,3.43925657125
(5- 104),4.24673037002,4.19327151651,4.04527926519
(5- 105),3.95057478362,4.09797069117,3.93339140274
(5- 106),4.49206246261,4.22854299189,3.45567062036
(5- 107),3.95412665741,3.13074611583,3.84283190952
(5- 108),3.77057354696,3.90178215083,3.6537204153
(5- 109),4.29763591357,4.55712319525,3.635614886
