Cluster1:,0.427470355731,2023,(61- 61),(99- 61),(61- 99),(61- 109),(61- 58),
Cluster2:,0.303021978022,4367,(61- 99),(99- 61),(61- 61),(99- 99),(109- 61),
Cluster3:,0.481407035176,397,(99- 4),(99- 61),(61- 61),(99- 99),(61- 99),
Cluster4:,0.4,697,(61- 61),(70- 61),(44- 61),(61- 99),(99- 61),
Cluster5:,0.412949640288,555,(61- 61),(110- 45),(61- 45),(45- 61),(61- 99),
Cluster6:,0.281188118812,201,(61- 61),(28- 11),(61- 99),(109- 61),(99- 61),
Cluster7:,0.287695749441,893,(45- 66),(61- 61),(45- 61),(61- 45),(61- 66),
Cluster8:,0.405882352941,67,(64- 46),(61- 61),(64- 61),(61- 99),(64- 58),
EvaValue:,0.326171498545
