Cluster1:,0.20625,8,(99- 61),(99- 49),(56- 61),(99- 26),(26- 11),(26- 61),(99- 11),(56- 11),(99- 60),(99- 99),(26- 62),(99- 94),(26- 60),(99- 10),(99- 12),(99- 64),(99- 84),(56- 62),(56- 60),(28- 11),
Cluster2:,0.166666666667,12,(61- 109),(60- 109),(34- 61),(11- 109),(70- 109),(61- 63),(11- 45),(70- 63),(60- 49),(11- 58),(11- 101),(34- 42),(34- 6),(11- 49),(60- 58),(42- 101),(6- 105),(11- 16),(17- 58),(91- 61),
Cluster3:,0.55,2,(34- 99),(34- 62),(73- 99),(73- 61),(73- 30),(34- 63),(34- 71),(73- 63),(34- 61),(34- 15),(1- 99),(34- 9),(1- 15),(34- 53),(1- 9),(73- 9),(1- 62),(73- 16),(34- 83),(34- 30),
Cluster4:,0.239965841161,1171,(61- 61),(61- 99),(99- 61),(61- 109),(61- 58),(58- 61),(11- 61),(109- 61),(61- 11),(61- 45),(45- 61),(99- 99),(61- 44),(44- 61),(61- 1),(61- 18),(61- 62),(12- 61),(1- 61),(33- 61),
Cluster5:,0.14609375,128,(61- 61),(61- 18),(61- 58),(61- 99),(61- 36),(11- 61),(99- 61),(61- 109),(58- 61),(61- 45),(109- 61),(61- 27),(61- 53),(83- 61),(33- 61),(61- 81),(45- 61),(61- 11),(61- 87),(49- 61),
Cluster6:,0.375,2,(90- 1),(2- 20),(48- 1),(43- 20),(76- 1),(84- 1),(84- 20),(61- 20),(95- 1),(90- 20),(61- 1),(2- 1),(95- 20),(43- 1),
Cluster7:,0.120147559591,4405,(61- 61),(61- 99),(99- 61),(99- 99),(61- 11),(61- 58),(109- 61),(58- 61),(11- 61),(45- 61),(61- 45),(61- 109),(58- 99),(99- 11),(99- 109),(109- 99),(11- 99),(61- 44),(99- 58),(45- 99),
EvaValue:,0.145679120112
